"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
1,"1",NA,"FCKC",NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","M","FCKC","Laddish","passes.b.c","AMC","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"1","M","FCKC","Buczkowski","passes.b.c","AMC","DL",NA,"F","PTFC","Nadim","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
4,"1","D","FCKC","Sauerbrunn","passes.s.c","DL","DML",NA,"M","PTFC","Brynjarsdottir","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
5,"1","D","FCKC","Frisbie","passes.f.c","DML","DML",NA,"F","PTFC","Weber","challenged","AMR",NA,NA,NA,NA,NA,NA,NA,NA
6,"1","M","FCKC","Tymrak","passes.f.c","DML","AML",NA,"F","PTFC","Weber","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
6,"1",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Williamson","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
6,"1",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Long","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
7,"1","M","FCKC","Laddish","passes.f","AML",NA,"flick.on","M","PTFC","Horan","challenged","DMR",NA,NA,NA,NA,NA,NA,NA,NA
7,"1",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Sonnett","interceptions","DMR",NA,NA,NA,NA,NA,NA,NA,NA
8,"1","D","PTFC","Sonnett","passes.f","DMR",NA,NA,"F","FCKC","Groom","challenged","AML",NA,NA,NA,NA,NA,NA,NA,NA
8,"1",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Buczkowski","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
8,"1",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Tymrak","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
8,"1",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","blocks","DML",NA,NA,NA,NA,NA,NA,NA,NA
8,"1",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","clearances","DML",NA,NA,NA,NA,NA,NA,NA,NA
9,"1","F","FCKC","Groom","recoveries","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"1","F","FCKC","Groom","movement","AL","A18",NA,"D","PTFC","Williamson","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA
10,"1",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Menges","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA
11,"1","F","FCKC","Groom","shots.missed","A18",NA,NA,"D","PTFC","Williamson","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
11,"1",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Menges","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
11,"1",NA,NA,NA,NA,NA,NA,NA,"GK","PTFC","Betos","gk.shot.miss",NA,NA,"none",NA,NA,NA,NA,NA,NA
12,"1","GK","PTFC","Betos","passes.f.c","D6","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"1","M","PTFC","Horan","passes.s.c","DC","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"1","D","PTFC","Sonnett","passes.b.c","DR","D18",NA,"F","FCKC","Groom","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
15,"1","GK","PTFC","Betos","passes.s.c","D18","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"1","D","PTFC","Menges","passes.s.c","DL","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"1","M","PTFC","Long","passes.s.c","DL","DL","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"1","D","PTFC","Menges","movement","DL","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"1","D","PTFC","Menges","passes.f.c","DML","DML",NA,"M","FCKC","O'Reilly","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
20,"1","F","PTFC","Heath","passes.s","DML",NA,"lay.off","D","FCKC","Taylor","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
21,"1","D","FCKC","Averbuch","recoveries","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"1","D","FCKC","Averbuch","passes.f.c","DMR","AMC",NA,"F","PTFC","Nadim","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
23,"1","M","FCKC","Scott","take.on.lost","AMC",NA,NA,"D","PTFC","Klingenberg","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
24,"1","F","PTFC","Heath","recoveries","AML",NA,NA,"M","PTFC","Brynjarsdottir","tackles.ball","DMR",NA,NA,NA,NA,NA,NA,NA,NA
25,"1","F","PTFC","Heath","take.on.won","AML",NA,NA,"D","FCKC","Taylor","dribbled.tackles.missed","DMR",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
26,"2","D","PTFC","Klingenberg","passes.f.c","AML","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,"2","M","PTFC","Long","passes.s","A18",NA,"headed","M","FCKC","Scott","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
27,"2",NA,NA,NA,NA,NA,NA,NA,"GK","FCKC","Barnhart","gk.high.balls.won","D6","caught",NA,NA,NA,NA,NA,NA,NA
28,"2","GK","FCKC","Barnhart","passes.f.c","DC","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2","D","FCKC","Sauerbrunn","passes.b.c","DL","D18",NA,"M","PTFC","Brynjarsdottir","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
30,"2","GK","FCKC","Barnhart","passes.s.c","D18","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"2","D","FCKC","Sauerbrunn","passes.f.c","DL","DML",NA,"M","PTFC","Brynjarsdottir","challenged","AR",NA,NA,NA,NA,NA,NA,NA,NA
32,"2","M","FCKC","Tymrak","lost.touch","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"3","M","FCKC","Tymrak","recoveries","DL",NA,NA,"D","PTFC","Williamson","challenged","AR",NA,NA,NA,NA,NA,NA,NA,NA
33,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
34,"3","M","FCKC","Tymrak","passes.b.c","DL","DL",NA,"D","PTFC","Williamson","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
34,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Brynjarsdottir","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
34,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
35,"3","D","FCKC","Sauerbrunn","passes.f.c","DL","DML","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"3","F","FCKC","Groom","passes.s","DML",NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"3","M","PTFC","Long","recoveries","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"3","M","PTFC","Long","passes.b.c","DMR","DC",NA,"D","FCKC","Frisbie","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
38,"3",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Laddish","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
39,"3","D","PTFC","Menges","movement","DC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"3","D","PTFC","Menges","passes.s.c","DMC","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"3","D","PTFC","Klingenberg","passes.s.c","AML","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"3","M","PTFC","Horan","passes.b.c","AMC","DML","lay.off","M","FCKC","Buczkowski","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
43,"3","D","PTFC","Menges","passes.f","DML",NA,"through","F","FCKC","Groom","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
44,"3","D","FCKC","Taylor","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"3","D","FCKC","Taylor","passes.f.c","DR","DR",NA,"D","PTFC","Klingenberg","pressured","AL",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
45,"3",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Klingenberg","blocks","AL",NA,NA,NA,NA,NA,NA,NA,NA
46,"3","D","FCKC","Taylor","passes.f.c","DR","DMR","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"3","M","FCKC","O'Reilly","passes.f","DMR",NA,"headed","D","PTFC","Menges","interceptions","AML",NA,NA,NA,NA,NA,NA,NA,NA
47,"3",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"3","D","PTFC","Menges","passes.f.c","AML","AML",NA,"F","FCKC","Groom","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
48,"3",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","O'Reilly","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
48,"3",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Laddish","challenged","DMR",NA,NA,NA,NA,NA,NA,NA,NA
49,"3","F","PTFC","Heath","ball.shield","AML",NA,NA,"D","FCKC","Taylor","challenged","DMR",NA,NA,NA,NA,NA,NA,NA,NA
50,"3","F","PTFC","Heath","take.on.won","AML",NA,NA,"D","FCKC","Taylor","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
50,"3",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","O'Reilly","dribbled.tackles.missed","DMR",NA,NA,NA,NA,NA,NA,NA,NA
51,"3","F","PTFC","Heath","passes.s.c","AML","AMC",NA,"M","FCKC","Laddish","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA
52,"3","M","PTFC","Horan","lost.touch","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"3","M","FCKC","Scott","recoveries","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"3","M","FCKC","Scott","passes.f.c","DMC","DMC",NA,"M","PTFC","Horan","challenged","AMC",NA,NA,NA,NA,NA,NA,NA,NA
55,"3","M","FCKC","Tymrak","passes.b.c","DMC","DL",NA,"D","PTFC","Williamson","challenged","AMC",NA,NA,NA,NA,NA,NA,NA,NA
55,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","challenged","AMC",NA,NA,NA,NA,NA,NA,NA,NA
56,"3","D","FCKC","Sauerbrunn","passes.f.c","DL","DL",NA,"M","PTFC","Horan","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
56,"3",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Weber","blocks","AMR",NA,NA,NA,NA,NA,NA,NA,NA
57,"3","D","FCKC","Sauerbrunn","recoveries","DL",NA,NA,"F","PTFC","Weber","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
58,"3","D","FCKC","Sauerbrunn","take.on.won","DL",NA,NA,"F","PTFC","Weber","dribbled.turned","AR",NA,NA,NA,NA,NA,NA,NA,NA
59,"3","D","FCKC","Sauerbrunn","movement","DL","DML",NA,"F","PTFC","Weber","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
59,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
60,"3","D","FCKC","Sauerbrunn","passes.f.c","DML","DML",NA,"F","PTFC","Weber","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
60,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","challenged","AMR",NA,NA,NA,NA,NA,NA,NA,NA
60,"3",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Horan","blocks","AMR",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
61,"4","D","FCKC","Frisbie","passes.f.c","DML","AMR","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"4","F","FCKC","Groom","dispossessed","AMR",NA,NA,"M","PTFC","Long","pressured","DML",NA,NA,NA,NA,NA,NA,NA,NA
62,"4",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Weber","pressured","DML",NA,NA,NA,NA,NA,NA,NA,NA
62,"4",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Sonnett","dispossessed","DML",NA,NA,NA,NA,NA,NA,NA,NA
63,"4","D","PTFC","Sonnett","movement","DMR","AMR",NA,"F","FCKC","Groom","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
64,"4","D","PTFC","Sonnett","take.on.lost","AMR",NA,NA,"F","FCKC","Groom","dribbled.tackles.missed","DML",NA,NA,NA,NA,NA,NA,NA,NA
64,"4",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Frisbie","challenged","DML",NA,NA,NA,NA,NA,NA,NA,NA
64,"4",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Scott","tackles.ball","DML",NA,NA,NA,NA,NA,NA,NA,NA
65,"4","M","FCKC","Scott","recoveries","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"4","M","FCKC","Scott","movement","DL","DML",NA,"M","PTFC","Brynjarsdottir","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
66,"4",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Long","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
67,"4","M","FCKC","Scott","passes.s.c","DML","DML",NA,"M","PTFC","Long","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
68,"4","M","FCKC","Tymrak","passes.b.c","DML","DL",NA,"M","PTFC","Long","challenged","AMR",NA,NA,NA,NA,NA,NA,NA,NA
68,"4",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Weber","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
68,"4",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Sonnett","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
69,"4","D","FCKC","Frisbie","passes.f.c","DL","DML",NA,"D","PTFC","Sonnett","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
70,"4","M","FCKC","Tymrak","take.on.won","DML",NA,NA,"F","PTFC","Weber","dribbled.tackles.missed","AMR",NA,NA,NA,NA,NA,NA,NA,NA
71,"4","M","FCKC","Tymrak","take.on.lost","DML",NA,NA,"M","PTFC","Long","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
71,"4",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Williamson","tackles.ball","AMR",NA,NA,NA,NA,NA,NA,NA,NA
72,"4","M","PTFC","Horan","recoveries","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"4","M","PTFC","Horan","passes.f","DMR",NA,NA,"F","FCKC","Groom","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
73,"4",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","blocks","DL",NA,NA,NA,NA,NA,NA,NA,NA
74,"4","M","FCKC","Scott","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"4","M","FCKC","Scott","passes.b.c","DML","DML",NA,"F","PTFC","Nadim","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
76,"4","D","FCKC","Frisbie","passes.f","DML",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
77,"4","D","PTFC","Williamson","passes.s.c","DR","DR","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"4","D","PTFC","Sonnett","passes.s.c","DR","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"4","D","PTFC","Williamson","passes.s.c","DR","DMC","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"4","GK","PTFC","Betos","passes.s.c","DMC","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"4","D","PTFC","Menges","movement","DL","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"4","D","PTFC","Menges","passes.b.c","DL","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"4","M","PTFC","Horan","passes.s","DMC",NA,"switch","M","FCKC","Scott","pressured","AMC",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
84,"5","D","FCKC","Frisbie","passes.f","AML",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"5",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"5","M","FCKC","Laddish","aerial.lost","AL",NA,NA,"D","PTFC","Sonnett","aerial.won","DR",NA,NA,NA,NA,NA,NA,NA,NA
86,"5","M","PTFC","Long","ball.shield","DR",NA,NA,"F","FCKC","Groom","challenged","AL",NA,NA,NA,NA,NA,NA,NA,NA
87,"5","M","PTFC","Long","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,"5","M","PTFC","Long","take.on.won","DR",NA,NA,"M","FCKC","Buczkowski","dribbled.tackles.missed","AL",NA,NA,NA,NA,NA,NA,NA,NA
89,"5","M","PTFC","Long","movement","DR","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"5","M","PTFC","Long","passes.f.c","DMR","AR",NA,"M","FCKC","Scott","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA
91,"5","F","PTFC","Heath","take.on.lost","AR",NA,NA,"D","FCKC","Frisbie","tackles.ball","DL",NA,NA,NA,NA,NA,NA,NA,NA
92,"5","D","FCKC","Averbuch","recoveries","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,"5","D","FCKC","Averbuch","passes.f","DC",NA,NA,"M","PTFC","Horan","blocks","AMC",NA,NA,NA,NA,NA,NA,NA,NA
94,"5","M","PTFC","Horan","recoveries","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"5","M","PTFC","Horan","passes.f","AMC",NA,NA,"M","FCKC","Scott","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
95,"5",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","blocks","DC",NA,NA,NA,NA,NA,NA,NA,NA
96,"5","M","FCKC","Scott","recoveries","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,"5","M","FCKC","Scott","passes.s","DC",NA,NA,"M","PTFC","Brynjarsdottir","challenged","AC",NA,NA,NA,NA,NA,NA,NA,NA
98,"5","F","PTFC","Nadim","recoveries","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"5","F","PTFC","Nadim","passes.b.c","AR","AR",NA,"M","FCKC","Scott","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
99,"5",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Buczkowski","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA
99,"5",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","challenged","DL",NA,NA,NA,NA,NA,NA,NA,NA
100,"5","F","PTFC","Weber","passes.f","AR",NA,"through","GK","FCKC","Barnhart","gk.loose.balls.won","D18","caught","diving",NA,NA,NA,NA,NA,NA
101,"5","GK","FCKC","Barnhart","passes.s.c","D18","DR","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"5","D","FCKC","Taylor","passes.f","DR",NA,"launch","D","PTFC","Sonnett","blocks","DC",NA,NA,NA,NA,NA,NA,NA,NA
103,"5","F","FCKC","Groom","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"5","F","FCKC","Groom","shots.stopped.by.gk","A18",NA,NA,"D","PTFC","Menges","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
104,"5",NA,NA,NA,NA,NA,NA,NA,"D","PTFC","Sonnett","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
104,"5",NA,NA,NA,NA,NA,NA,NA,"GK","PTFC","Betos","gk.s.o.g.stop","D6","caught","standing",NA,NA,NA,NA,NA,NA
105,"5","GK","PTFC","Betos","passes.f.c","D18","DR","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"6","F","PTFC","Weber","passes.b.c","DR","DR",NA,"M","FCKC","Scott","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
107,"6","D","PTFC","Williamson","passes.s.c","DR","DR",NA,"M","FCKC","Tymrak","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
108,"6","M","PTFC","Horan","passes.f.c","DR","DR",NA,"M","FCKC","Buczkowski","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
109,"6","F","PTFC","Weber","passes.b.c","DR","DR",NA,"D","FCKC","Frisbie","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
110,"6","D","PTFC","Sonnett","passes.s.c","DR","DR",NA,"F","FCKC","Groom","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
111,"6","D","PTFC","Williamson","passes.s.c","DR","DR",NA,"M","FCKC","Tymrak","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
112,"6","D","PTFC","Sonnett","passes.f","DR",NA,"launch","F","FCKC","Groom","challenged","AL",NA,NA,NA,NA,NA,NA,NA,NA
113,"6","F","PTFC","Nadim","aerial.lost","DMR",NA,NA,"D","FCKC","Sauerbrunn","aerial.won","AML",NA,NA,NA,NA,NA,NA,NA,NA
114,"6","M","FCKC","Scott","recoveries","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,"6","M","FCKC","Scott","movement","AMR","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"6","M","FCKC","Scott","passes.f","AMC",NA,NA,"M","PTFC","Long","interceptions","DC",NA,NA,NA,NA,NA,NA,NA,NA
117,"6","M","PTFC","Long","passes.f.c","DC","A18","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,"6",NA,NA,NA,NA,NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"6","F","PTFC","Heath","lost.touch","A18",NA,NA,"D","FCKC","Averbuch","challenged","D18",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
119,"6","GK","FCKC","Barnhart","passes.s.c","D6","DR","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,"6","D","FCKC","Averbuch","passes.f","DR",NA,NA,"M","PTFC","Brynjarsdottir","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA
120,"6",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Heath","interceptions","AL",NA,NA,NA,NA,NA,NA,NA,NA
121,"6","F","PTFC","Heath","recoveries","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,"6","F","PTFC","Heath","passes.f.c","AL","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,"6","M","PTFC","Brynjarsdottir","take.on.lost","AL",NA,NA,"D","FCKC","Averbuch","tackles.ball","DR",NA,NA,NA,NA,NA,NA,NA,NA
123,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ball.shield","DR",NA,NA,NA,NA,NA,NA,NA,NA
124,"6","D","FCKC","Averbuch","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"6","D","FCKC","Averbuch","clearances","DR",NA,NA,"M","PTFC","Brynjarsdottir","challenged","AL",NA,NA,NA,NA,NA,NA,NA,NA
125,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blocks","AL",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
126,"7","D","FCKC","Taylor","passes.f","DR",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"7","M","PTFC","Long","recoveries","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,"7","M","PTFC","Long","passes.f.c","AL","AL","flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"7","M","PTFC","Horan","dispossessed","AL",NA,NA,"M","FCKC","O'Reilly","dispossessed","DR",NA,NA,NA,NA,NA,NA,NA,NA
130,"7","M","PTFC","Long","recoveries","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,"7","M","PTFC","Long","take.on.won","AL",NA,NA,"F","FCKC","Groom","dribbled.tackles.missed","DR",NA,NA,NA,NA,NA,NA,NA,NA
132,"7","M","PTFC","Long","movement","AL","AC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,"7","M","PTFC","Long","passes.b.c","AC","AMC",NA,"M","FCKC","O'Reilly","challenged","DC",NA,NA,NA,NA,NA,NA,NA,NA
134,"7","D","PTFC","Sonnett","passes.f.c","AMC","AC",NA,"M","FCKC","Laddish","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA
135,"7","F","PTFC","Weber","dispossessed","AC",NA,NA,"M","FCKC","Scott","dispossessed","DC",NA,NA,NA,NA,NA,NA,NA,NA
136,"7","M","FCKC","Scott","recoveries","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,"7","M","FCKC","Scott","passes.s.c","DC","DML",NA,"F","PTFC","Weber","pressured","AC",NA,NA,NA,NA,NA,NA,NA,NA
137,"7",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Long","pressured","AC",NA,NA,NA,NA,NA,NA,NA,NA
138,"7","D","FCKC","Frisbie","passes.b.c","DML","DL",NA,"F","PTFC","Weber","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA
139,"7","D","FCKC","Sauerbrunn","passes.b.c","DL","D18",NA,"M","PTFC","Brynjarsdottir","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA
