"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","ORL","Morgan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","D","ORL","Hickmann Alves","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","ORL","Levin","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","ORL","Hickmann Alves","passes.b.c",NA,NA,NA,"M","SBFC","Kerr","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","GK","ORL","Harris","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","M","SBFC","Killion","lost.touch",NA,NA,NA,"M","ORL","Weatherholt","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","F","ORL","Morgan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","F","ORL","Morgan","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","F","ORL","Morgan","passes.f",NA,NA,"launch","D","SBFC","Grubka","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","D","SBFC","Grubka","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M","SBFC","Rodriguez","passes.b.c",NA,NA,"lay.off","M","ORL","De Vanna","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","SBFC","Grubka","passes.s.c",NA,NA,"lay.off","F","ORL","Hagen","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","D","SBFC","Skroski","passes.s.c",NA,NA,NA,"F","ORL","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","M","SBFC","Rodriguez","passes.s.c",NA,NA,NA,"M","ORL","De Vanna","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","M","SBFC","Killion","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","D","SBFC","Rampone","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","D","SBFC","Grubka","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1","D","SBFC","Skroski","dispossessed",NA,NA,NA,"M","ORL","De Vanna","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1","F","ORL","Morgan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
