"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
1,"1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","D","ORL","Evans","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"1","D","ORL","Pressley","passes.f",NA,NA,"launch","F","HOU","Daly","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
4,"1","D","HOU","Moros","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"1","M","HOU","O'Sullivan","aerial.lost",NA,NA,NA,"F","ORL","Belanger","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"1","D","HOU","Moros","passes.f",NA,NA,NA,"M","ORL","Fields","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
7,"1","F","ORL","Belanger","passes.f",NA,NA,"throw.in","D","HOU","Moros","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"1","M","ORL","Fields","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"1","M","ORL","Fields","passes.b.c",NA,NA,NA,"M","HOU","Ubogagu","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"1","F","ORL","Belanger","dispossessed",NA,NA,NA,"F","HOU","Daly","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
11,"1","F","ORL","Belanger","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"1","D","ORL","Evans","ball.shield",NA,NA,NA,"D","HOU","Roccaro","tackles.ball",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
13,"1","D","HOU","Moros","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"1","M","HOU","Brian","passes.b.c",NA,NA,NA,"F","ORL","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"1",NA,NA,NA,NA,NA,NA,NA,"M","ORL","Fields","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"1","D","HOU","Moros","passes.f.c",NA,NA,NA,"F","ORL","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"1",NA,NA,NA,NA,NA,NA,NA,"F","ORL","Belanger","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"2","M","HOU","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
