"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
493,"32",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Frisbie","blocks","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
494,"32","D","SRFC","Corsie","clearances","D3R",NA,NA,"D","FCKC","Frisbie","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
495,"32","F","SRFC","Mathias","aerial.won","AM3C",NA,NA,"D","FCKC","Averbuch","aerial.lost","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
496,"32","F","SRFC","Mathias","passes.b.c","AM3C","DM3C","headed","D","FCKC","Averbuch","challenged","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
497,"32","F","SRFC","Melis","passes.s.c","DM3C","DM3C",NA,"M","FCKC","Scott","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
498,"32","M","SRFC","Little","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"32","M","SRFC","Little","movement","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"32","M","SRFC","Little","passes.f.c","A3C","A3L",NA,"D","FCKC","Averbuch","pressured","D3C",NA,NA,NA,NA,NA,NA,NA,NA
500,"32",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Laddish","pressured","D3C",NA,NA,NA,NA,NA,NA,NA,NA
501,"32","F","SRFC","Reed","passes.f","A3L",NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
502,"32","GK","FCKC","Barnhart","passes.s.c","D6","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"32","D","FCKC","Averbuch","passes.f.c","D3R","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"32","D","FCKC","Taylor","passes.b.c","D3R","D3R",NA,"F","SRFC","Reed","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
505,"32","D","FCKC","Averbuch","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,"32","GK","FCKC","Barnhart","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"33","D","FCKC","Sauerbrunn","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"33","GK","FCKC","Barnhart","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"33","D","FCKC","Averbuch","passes.s.c","D3R","D3C","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"33","D","FCKC","Sauerbrunn","movement","D3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"33","D","FCKC","Sauerbrunn","passes.b.c","DM3C","D3C",NA,"F","SRFC","Melis","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
512,"33","GK","FCKC","Barnhart","passes.f.c","D3C","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"33","D","FCKC","Averbuch","movement","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,"33","D","FCKC","Averbuch","passes.f","DM3R",NA,"launch","F","SRFC","Mathias","blocks","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
515,"33","D","FCKC","Frisbie","passes.s.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"33","M","FCKC","Laddish","ball.shield","A3L",NA,NA,"M","SRFC","Winters","challenged","D3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
517,"34","M","FCKC","O'Reilly","passes.f","A3L",NA,"free.kick","D","SRFC","Fletcher","blocks","D18",NA,NA,NA,NA,NA,NA,NA,NA
517,"34",NA,NA,NA,NA,NA,NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,"34","M","FCKC","Scott","passes.f","A3C",NA,"headed","D","SRFC","Barnes","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA
519,"34","M","FCKC","Buczkowski","passes.f.c","AM3L","A3L",NA,"F","SRFC","Melis","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
520,"34","M","FCKC","O'Reilly","passes.f.c","A3L","A3L",NA,"F","SRFC","Mathias","challenged","D3R",NA,NA,NA,NA,NA,NA,NA,NA
521,"34","M","FCKC","Tymrak","passes.s","A3L",NA,"corner.crosses","M","SRFC","Winters","blocks","D18",NA,NA,NA,NA,NA,NA,NA,NA
521,"34",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA
522,"34","M","FCKC","Tymrak","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"34","M","FCKC","Tymrak","passes.b.c","A3L","A3L",NA,"M","SRFC","Winters","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA
524,"34","D","FCKC","Frisbie","passes.f","A3L",NA,NA,"M","SRFC","Little","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA
524,"34",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Fletcher","interceptions","D3R",NA,NA,NA,NA,NA,NA,NA,NA
525,"34","D","SRFC","Fletcher","passes.f.c","D3R","D3R",NA,"D","FCKC","Frisbie","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
526,"34","F","SRFC","Melis","passes.b.c","D3R","D3C",NA,"D","FCKC","Frisbie","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
527,"34","M","SRFC","Little","passes.b.c","D3C","D18",NA,"M","FCKC","Laddish","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
528,"35","GK","SRFC","Solo","passes.s.c","D18","D3L",NA,"F","FCKC","Kastor","pressured","A18",NA,NA,NA,NA,NA,NA,NA,NA
529,"35","D","SRFC","Barnes","movement","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,"35","D","SRFC","Barnes","passes.f.c","DM3L","DM3L",NA,"F","FCKC","Kastor","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
531,"35","F","SRFC","Reed","passes.b.c","DM3L","DM3L",NA,"D","FCKC","Taylor","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
532,"35","D","SRFC","Pickett","passes.f","DM3L",NA,"launch","M","FCKC","O'Reilly","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
532,"35",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","blocks","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
533,"35","D","FCKC","Taylor","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"35","D","FCKC","Taylor","passes.b.c","DM3R","D3R",NA,"F","SRFC","Reed","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
535,"35","D","FCKC","Averbuch","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"35","GK","FCKC","Barnhart","passes.f.c","D18","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,"35","D","FCKC","Sauerbrunn","passes.b.c","D3C","D18",NA,"F","SRFC","Melis","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
538,"35","GK","FCKC","Barnhart","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"35","D","FCKC","Averbuch","passes.f.c","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"35","D","FCKC","Taylor","passes.b.c","DM3R","D3R",NA,"F","SRFC","Reed","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
541,"35","D","FCKC","Averbuch","passes.b.c","D3R","D18",NA,"F","SRFC","Melis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"35","GK","FCKC","Barnhart","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,"35","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,"F","SRFC","Melis","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
544,"35","M","FCKC","Tymrak","passes.f","DM3L",NA,NA,"M","SRFC","Little","challenged","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
544,"35",NA,NA,NA,NA,NA,NA,NA,"M","SRFC","Winters","interceptions","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
545,"35","M","SRFC","Winters","passes.f.c","AM3C","AM3C",NA,"M","FCKC","Scott","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
546,"35","M","SRFC","Yanez","passes.f.c","AM3C","A3C",NA,"M","FCKC","Buczkowski","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
547,"35","F","SRFC","Reed","take.on.won","A3C",NA,NA,"D","FCKC","Averbuch","dribbled.turned","D3C",NA,NA,NA,NA,NA,NA,NA,NA
548,"35","F","SRFC","Reed","take.on.lost","A3C",NA,NA,"D","FCKC","Sauerbrunn","tackles.ball","D3C",NA,NA,NA,NA,NA,NA,NA,NA
549,"35","M","FCKC","Buczkowski","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"35","M","FCKC","Buczkowski","passes.f.c","D3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"35","M","FCKC","Scott","passes.f.c","D3C","DM3C",NA,"M","SRFC","Yanez","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
552,"36","M","FCKC","O'Reilly","passes.b","DM3C",NA,NA,"D","SRFC","Pickett","challenged","AM3C",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
553,"36","F","SRFC","Reed","passes.b.c","A3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"36","M","SRFC","Little","passes.b.c","AM3L","DM3L",NA,"M","FCKC","Laddish","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
555,"36","D","SRFC","Barnes","passes.f.c","DM3L","DM3C",NA,"F","FCKC","Kastor","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
556,"36","M","SRFC","Winters","passes.b.c","DM3C","DM3C",NA,"M","FCKC","Buczkowski","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
556,"36",NA,NA,NA,NA,NA,NA,NA,"M","FCKC","Laddish","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
557,"36","D","SRFC","Corsie","passes.f.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,"36","F","SRFC","Melis","flick.on","AM3C",NA,NA,"D","FCKC","Sauerbrunn","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA
558,"36",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","interceptions","D3C",NA,NA,NA,NA,NA,NA,NA,NA
559,"36","D","FCKC","Averbuch","passes.f.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,"36","D","FCKC","Frisbie","passes.b.c","D3L","D3C",NA,"F","SRFC","Melis","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
561,"36","D","FCKC","Sauerbrunn","passes.b.c","D3C","D3C",NA,"F","SRFC","Mathias","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
562,"36","D","FCKC","Averbuch","passes.f.c","D3C","DM3R",NA,"F","SRFC","Mathias","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
563,"36","D","FCKC","Taylor","passes.b.c","DM3R","D3R",NA,"M","FCKC","Laddish","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
564,"36","D","FCKC","Averbuch","passes.f.c","D3R","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,"36","D","FCKC","Sauerbrunn","movement","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"37","D","FCKC","Sauerbrunn","passes.b.c","DM3L","D3C",NA,"M","SRFC","Yanez","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
567,"37","GK","FCKC","Barnhart","passes.f.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"37","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,"37","M","FCKC","Buczkowski","passes.b.c","DM3L","D3C",NA,"F","SRFC","Melis","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
570,"37","D","FCKC","Sauerbrunn","passes.b.c","D3C","D3R",NA,"M","SRFC","Yanez","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
571,"37","D","FCKC","Averbuch","movement","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,"37","D","FCKC","Averbuch","passes.f.c","DM3R","DM3R",NA,"F","SRFC","Mathias","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
573,"37","M","FCKC","Laddish","passes.b.c","DM3R","DM3L",NA,"M","SRFC","Little","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
574,"37","D","FCKC","Sauerbrunn","take.on.won","DM3L",NA,NA,"F","SRFC","Melis","dribbled.out.run","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
575,"37","D","FCKC","Sauerbrunn","passes.f","DM3L",NA,NA,"F","SRFC","Melis","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
575,"37",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","interceptions","D3R",NA,NA,NA,NA,NA,NA,NA,NA
576,"37","D","SRFC","Barnes","clearances","D3R",NA,NA,"M","FCKC","O'Reilly","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA
577,"37","D","SRFC","Barnes","clearances","D3R",NA,"headed","M","FCKC","O'Reilly","pressured","A3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
578,"37","D","FCKC","Frisbie","passes.f","A3L",NA,"throw.in","D","SRFC","Fletcher","blocks","D3R",NA,NA,NA,NA,NA,NA,NA,NA
579,"38","F","SRFC","Melis","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,"38","F","SRFC","Melis","take.on.won","D3R",NA,NA,"M","FCKC","Laddish","dribbled.turned","A3L",NA,NA,NA,NA,NA,NA,NA,NA
581,"38","F","SRFC","Melis","take.on.won","D3R",NA,NA,"M","FCKC","Tymrak","dribbled.tackles.missed","A3L",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
581,"38",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,"38","D","SRFC","Corsie","clearances","DM3R",NA,NA,"M","FCKC","Laddish","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
582,"38",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA
583,"38","D","FCKC","Averbuch","passes.b.c","D3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"38","GK","FCKC","Barnhart","passes.f.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"38","D","FCKC","Sauerbrunn","passes.b.c","D3L","D3C",NA,"F","SRFC","Mathias","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
586,"38","GK","FCKC","Barnhart","passes.f.c","D3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,"38","M","FCKC","Scott","passes.f.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,"38","D","FCKC","Averbuch","passes.f.c","DM3R","DM3R",NA,"F","SRFC","Reed","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
589,"38","M","FCKC","Laddish","passes.f","DM3R",NA,"flick.on","D","SRFC","Pickett","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
590,"38","D","SRFC","Pickett","passes.f.c","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"38","F","SRFC","Reed","passes.b.c","AM3L","DM3L",NA,"M","FCKC","O'Reilly","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
592,"38","M","SRFC","Little","passes.b.c","DM3L","DM3C",NA,"M","FCKC","Laddish","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
593,"38","D","SRFC","Corsie","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,"39","M","SRFC","Winters","passes.f","DM3C",NA,NA,"M","FCKC","Buczkowski","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA
594,"39",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Sauerbrunn","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA
595,"39","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,"39","M","FCKC","Buczkowski","passes.s.c","DM3L","DM3L",NA,"M","SRFC","Yanez","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
597,"39","D","FCKC","Frisbie","passes.b.c","DM3L","D3L",NA,"F","SRFC","Melis","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
598,"39","D","FCKC","Sauerbrunn","passes.f.c","D3L","DM3L",NA,"F","SRFC","Mathias","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
599,"39","M","FCKC","Buczkowski","passes.f.c","DM3L","DM3L",NA,"F","SRFC","Melis","challenged","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
600,"39","D","FCKC","Frisbie","lost.touch","DM3L",NA,NA,"F","SRFC","Melis","challenged","AM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
601,"39","D","SRFC","Fletcher","passes.f.c","AM3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"39","F","SRFC","Mathias","passes.b.c","A3R","A3R",NA,"D","FCKC","Sauerbrunn","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
603,"39","F","SRFC","Melis","passes.f.c","A3R","A3R","through","D","FCKC","Frisbie","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
603,"39",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","blocks","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
604,"39","D","SRFC","Fletcher","passes.f","A3R",NA,"throw.in","D","FCKC","Frisbie","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA
605,"39","D","FCKC","Frisbie","passes.f.c","D3L","D3L",NA,"F","SRFC","Melis","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
606,"39","M","FCKC","Tymrak","passes.f.c","D3L","DM3L",NA,"M","SRFC","Winters","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
607,"39","M","FCKC","Laddish","movement","DM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,"39","M","FCKC","Laddish","passes.f.c","AM3L","A3L",NA,"D","SRFC","Corsie","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
609,"39","F","FCKC","Kastor","take.on.lost","A3L",NA,NA,"D","FCKC","Sauerbrunn","tackles.ball","D3R",NA,NA,NA,NA,NA,NA,NA,NA
610,"39","F","FCKC","Kastor","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"39","F","FCKC","Kastor","movement","A3L","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,"40","F","FCKC","Kastor","lost.touch","A3C",NA,NA,"D","SRFC","Corsie","challenged","D3C",NA,NA,NA,NA,NA,NA,NA,NA
613,"40","M","FCKC","Scott","recoveries","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,"40","M","FCKC","Scott","passes.f.c","A3C","A18",NA,"M","SRFC","Little","pressured","D3C",NA,NA,NA,NA,NA,NA,NA,NA
615,"40","M","FCKC","O'Reilly","take.on.lost","A18",NA,NA,"D","SRFC","Pickett","dribbled.out.run","D18",NA,NA,NA,NA,NA,NA,NA,NA
616,"40","M","FCKC","O'Reilly","passes.s.c","A18","A3R","corner.crosses","D","SRFC","Pickett","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA
616,"40",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","clearances","D6",NA,NA,NA,NA,NA,NA,NA,NA
617,"40","D","FCKC","Taylor","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,"40","D","FCKC","Taylor","take.on.won","A3R",NA,NA,"F","SRFC","Reed","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
619,"40","D","FCKC","Taylor","passes.b.c","A3R","A3R",NA,"F","SRFC","Reed","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
620,"40","D","FCKC","Averbuch","shots.stopped.by.def","A3R",NA,NA,"GK","SRFC","Solo","gk.s.o.g.def.stop","D6","parried.to.safety","standing",NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
621,"40","M","FCKC","Tymrak","passes.s","A3L",NA,"corner.kick","GK","SRFC","Solo","gk.high.balls.won","D6","punched.to.safety",NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
622,"41","M","FCKC","O'Reilly","passes.b.c","A3R","A3R","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"41","M","FCKC","Buczkowski","passes.b.c","A3R","A3R",NA,"M","SRFC","Little","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
624,"41","D","FCKC","Averbuch","passes.f.c","A3R","A3R",NA,"F","SRFC","Melis","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
625,"41","M","FCKC","Buczkowski","passes.f","A3R",NA,NA,"M","SRFC","Little","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA
626,"41","M","FCKC","O'Reilly","offside.calls","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,"41","GK","SRFC","Solo","passes.f.c","D18","D18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,"41","M","SRFC","Little","passes.b.c","D18","D6",NA,"F","FCKC","Kastor","pressured","A18",NA,NA,NA,NA,NA,NA,NA,NA
629,"41","GK","SRFC","Solo","clearances","D6",NA,NA,"F","FCKC","Kastor","pressured","A6",NA,NA,NA,NA,NA,NA,NA,NA
630,"41","D","SRFC","Pickett","passes.f.c","DM3L","AM3L","flick.on","M","FCKC","O'Reilly","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
630,"41",NA,NA,NA,NA,NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,"41","F","SRFC","Reed","take.on.lost","AM3L",NA,NA,"D","FCKC","Averbuch","tackles.ball","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
632,"41","D","FCKC","Averbuch","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,"41","D","FCKC","Averbuch","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"41","GK","FCKC","Barnhart","passes.f.c","D18","DM3R",NA,"F","SRFC","Mathias","pressured","A18",NA,NA,NA,NA,NA,NA,NA,NA
634,"41",NA,NA,NA,NA,NA,NA,NA,"F","SRFC","Reed","pressured","A18",NA,NA,NA,NA,NA,NA,NA,NA
635,"42","M","FCKC","O'Reilly","passes.f","DM3R",NA,NA,"M","SRFC","Yanez","challenged","AM3L",NA,NA,NA,NA,NA,NA,NA,NA
635,"42",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Pickett","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA
636,"42","D","SRFC","Pickett","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,"42","GK","SRFC","Solo","passes.f.c","D18","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,"42","D","SRFC","Corsie","take.on.won","D18",NA,NA,"M","FCKC","Tymrak","dribbled.turned","A18",NA,NA,NA,NA,NA,NA,NA,NA
639,"42","D","SRFC","Corsie","movement","D18","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,"42","D","SRFC","Corsie","passes.b.c","D3C","D3C",NA,"F","FCKC","Kastor","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA
641,"42","D","SRFC","Barnes","passes.f.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"42","D","SRFC","Pickett","passes.f","DM3L",NA,NA,"M","FCKC","O'Reilly","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA
642,"42",NA,NA,NA,NA,NA,NA,NA,"D","FCKC","Averbuch","interceptions","DM3R",NA,NA,NA,NA,NA,NA,NA,NA
643,"42","D","FCKC","Averbuch","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,"42","M","FCKC","Laddish","passes.b.c","AM3R","DM3R",NA,"M","SRFC","Winters","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA
645,"42","D","FCKC","Averbuch","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"42","D","FCKC","Taylor","passes.f","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
647,"43","D","SRFC","Barnes","passes.f.c","D3L","D3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,"43","F","SRFC","Reed","passes.b.c","D3L","D3L",NA,"M","FCKC","Buczkowski","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
649,"43","M","SRFC","Little","passes.b.c","D3L","D6",NA,"M","FCKC","Laddish","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
649,"43",NA,NA,NA,NA,NA,NA,NA,"F","FCKC","Kastor","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA
