"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M","CRS","Da Costa","passes.b.c","DMC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","F","CRS","Colaprico","passes.s.c","DMC","DMR",NA,"M","PTFC","Horan","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1",NA,NA,NA,NA,NA,NA,NA,"F","PTFC","Sinclair","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","CRS","Gilliland","passes.f.c","DMR","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","F","CRS","Huerta","passes.b.c","AMR","DMC",NA,"D","PTFC","Menges","pressured","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","F","CRS","Colaprico","passes.f","DMC",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"7","1","D","PTFC","Klingenberg","passes.f","DL",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","D","CRS","Johnston","recoveries","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","D","CRS","Johnston","passes.f","AMR",NA,NA,"M","PTFC","Horan","clearances","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","CRS","Mautz","recoveries","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","M","CRS","Mautz","passes.s.c","AR","AR",NA,"D","PTFC","Klingenberg","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1",NA,NA,NA,NA,NA,NA,NA,"M","PTFC","Heath","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","D","CRS","Gilliland","take.on.lost","AR",NA,NA,"D","PTFC","Klingenberg","tackles.ball","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","PTFC","Klingenberg","recoveries","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","D","PTFC","Klingenberg","passes.f.c","DL","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","M","PTFC","Heath","passes.f.c","DL","DL",NA,"D","CRS","Gilliland","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","M","PTFC","Horan","passes.b.c","DL","DL",NA,"D","CRS","Johnston","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","M","PTFC","Heath","passes.f","DL",NA,NA,"D","CRS","Gilliland","blocks","AR",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"18","2","GK","PTFC","Betos","passes.f.c","D6","DMR","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2","M","PTFC","Long","aerial.won","DMR",NA,NA,"M","CRS","DiBernardo","aerial.lost","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2",NA,NA,NA,"passes.f.c",NA,"DMR","flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2",NA,NA,NA,NA,NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2","M","PTFC","Horan","passes.b","DMR",NA,NA,"M","CRS","DiBernardo","blocks","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2","D","CRS","Short","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2","D","CRS","Short","passes.f","DML",NA,NA,"M","PTFC","Horan","blocks","AMR",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"23","2","D","CRS","Short","passes.f.c","DML","AML","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2","F","CRS","Press","passes.f.c","AML","AML",NA,"M","PTFC","Long","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2","F","CRS","Huerta","take.on.lost","AML",NA,NA,"D","PTFC","Reynolds","tackles.ball","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2","M","CRS","Da Costa","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","M","CRS","Da Costa","dispossessed","AML",NA,NA,"M","PTFC","Long","dispossessed","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","F","CRS","Huerta","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2","F","CRS","Huerta","passes.s.c","AML","AML",NA,"D","PTFC","Reynolds","challenged","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","F","CRS","Press","take.on.lost","AML",NA,NA,"M","PTFC","Henry","tackles.ball","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2","M","PTFC","Henry","recoveries","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2","M","PTFC","Henry","movement","DMR","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2","M","PTFC","Henry","passes.f","DMC",NA,NA,"F","CRS","Press","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2","D","CRS","Johnson","recoveries","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","D","CRS","Johnson","passes.f.c","DMC","AMC",NA,"M","PTFC","Horan","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2","M","CRS","Da Costa","movement","AMC","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2","M","CRS","Da Costa","passes.f.c","AML","D6","launch","M","PTFC","Henry","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","3","GK","PTFC","Betos","passes.f","D6",NA,"goal.kick","F","CRS","Huerta","clearances","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3","D","PTFC","Klingenberg","recoveries","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","3","D","PTFC","Klingenberg","passes.s.c","DMC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","3","M","PTFC","Long","passes.b.c","DMC","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3","D","PTFC","Menges","passes.f.c","DL","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3","M","PTFC","Long","passes.s.c","DL","DL",NA,"F","CRS","Huerta","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","3","D","PTFC","Menges","passes.f.c","DL","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","3","M","PTFC","Heath","take.on.lost","DML",NA,NA,"D","CRS","Gilliland","tackles.ball","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","3","M","CRS","Mautz","recoveries","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","3","M","CRS","Mautz","passes.f.c","AMR","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","3","M","CRS","Da Costa","movement","AMR","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","3","M","CRS","Da Costa","passes.f","AR",NA,NA,"D","PTFC","Klingenberg","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
