"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
1397,"88","D","CRS","Short","take.on.won",NA,NA,NA,"F","SRFC","Yanez","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,"88","D","CRS","Short","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,"88","M","CRS","DiBernardo","passes.s",NA,NA,NA,"M","SRFC","Mathias","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,"88","D","CRS","Short","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,"88","D","CRS","Short","dispossessed",NA,NA,NA,"F","SRFC","Yanez","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
1402,"88","D","CRS","Short","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,"88","F","CRS","Press","passes.b.c",NA,NA,NA,"M","SRFC","Elston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,"88",NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Nielsen","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,"88","F","CRS","Press","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,"88","F","CRS","Press","passes.b",NA,NA,NA,"D","SRFC","Nielsen","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,"88","M","SRFC","Mathias","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,"88","M","SRFC","Mathias","passes.f",NA,NA,"launch","M","CRS","Colaprico","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,"88","D","CRS","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,"88","D","CRS","Johnston","passes.f.c",NA,NA,NA,"D","SRFC","Nielsen","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,"88","M","CRS","DiBernardo","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,"88","D","CRS","Johnson","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1412,"88","D","SRFC","Nielsen","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,"88","F","SRFC","Yanez","passes.f.c",NA,NA,NA,"M","CRS","DiBernardo","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,"88",NA,NA,NA,NA,NA,NA,NA,"M","CRS","Colaprico","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,"88","D","SRFC","Nielsen","passes.f",NA,NA,"deep.crosses","D","CRS","Johnson","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,"88","F","CRS","Huerta","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,"88","F","CRS","Huerta","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,"88","M","CRS","Comeau","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,"88","M","SRFC","Winters","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,"88","M","SRFC","Winters","passes.s.c",NA,NA,NA,"M","CRS","Comeau","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,"88","F","SRFC","Little","passes.f.c",NA,NA,"through","M","CRS","Comeau","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,"88","F","SRFC","Yanez","take.on.won",NA,NA,NA,"D","CRS","Johnson","dribbled.out.run",NA,NA,NA,"penalties.won",NA,"penalties.conceded",NA,NA,NA
1422,"89","F","SRFC","Little","shots.scored","A18",NA,"penalty.kick","GK","CRS","Naeher","gk.s.o.g.scored",NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,"90",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,"90","D","SRFC","Barnes","passes.b.c",NA,NA,NA,"F","CRS","Huerta","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,"90","D","SRFC","Fletcher","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,"90",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,"90","M","SRFC","Elston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,"90","M","SRFC","Elston","passes.f",NA,NA,"through","D","CRS","Short","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,"90","GK","CRS","Naeher","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,"90","GK","CRS","Naeher","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,"90","M","CRS","Comeau","aerial.lost",NA,NA,NA,"M","SRFC","Winters","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,"90","F","CRS","Huerta","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1431,"90","F","CRS","Huerta","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,"90","M","CRS","Comeau","passes.b.c",NA,NA,NA,"D","SRFC","Fletcher","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,"90","F","CRS","Press","passes.s.c",NA,NA,NA,"F","SRFC","Little","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,"90","M","CRS","DiBernardo","passes.f.c",NA,NA,NA,"D","SRFC","Fletcher","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1435,"90","M","CRS","Comeau","dispossessed",NA,NA,NA,"M","SRFC","Corsie","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
1436,"90","M","SRFC","Elston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,"90","M","SRFC","Elston","passes.f",NA,NA,NA,"M","CRS","DiBernardo","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1438,"90+1","M","CRS","Comeau","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,"90+1","M","CRS","Comeau","passes.s.c",NA,NA,NA,"M","SRFC","Winters","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,"90+1","F","CRS","Huerta","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1441,"90+1","D","CRS","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1442,"90+1","D","CRS","Johnson","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,"90+1","M","SRFC","Corsie","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1444,"90+1","M","SRFC","Corsie","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1445,"90+1","M","SRFC","Mathias","passes.b.c",NA,NA,NA,"F","CRS","Press","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,"90+1","M","SRFC","Corsie","passes.f.c",NA,NA,NA,"M","CRS","Hoy","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,"90+1","M","SRFC","Mathias","take.on.lost",NA,NA,NA,"M","CRS","DiBernardo","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,"90+1",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,"90+2","M","CRS","DiBernardo","passes.f",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1449,"90+2","GK","SRFC","Kopmeyer","passes.f.c",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,"90+2",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,"90+2","M","SRFC","Winters","aerial.won",NA,NA,NA,"M","CRS","DiBernardo","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,"90+2",NA,NA,NA,NA,NA,NA,NA,"M","CRS","Colaprico",NA,NA,NA,NA,NA,NA,"fouls.conceded",NA,NA,NA
1451,"90+2","D","SRFC","Fletcher","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1452,"90+2","D","SRFC","Cruz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,"90+2","D","SRFC","Nielsen","take.on.won",NA,NA,NA,"M","CRS","Comeau","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,"90+2","D","SRFC","Nielsen","take.on.lost",NA,NA,NA,"M","CRS","Colaprico","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
1455,"90+2","F","SRFC","Little","take.on.won",NA,NA,NA,"M","CRS","DiBernardo","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,"90+2","F","SRFC","Little","take.on.lost",NA,NA,NA,"D","CRS","Johnston","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,"90+2","F","SRFC","Little","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,"90+2","F","SRFC","Little","passes.f",NA,NA,NA,"F","CRS","Huerta","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,"90+2","M","CRS","Comeau","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1460,"90+2","M","CRS","Comeau","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,"90+2","D","SRFC","Barnes","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,"90+2","D","SRFC","Barnes","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,"90+2","D","SRFC","Cruz","passes.f",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,"90+2",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,"90+2","F","SRFC","Little","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,"90+3","M","CRS","Hoy","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,"90+3","M","CRS","Raetzman","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,"90+3","GK","CRS","Naeher","passes.f",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
1467,"90+3",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,"90+3",NA,NA,NA,"end.of.match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
