"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M","SRFC","Little","passes.b.c","DMC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","SRFC","Fishlock","passes.b.c","DMC","DC",NA,"F","BOS","Simon","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","SRFC","Barnes","passes.b.c","DC","D18",NA,"F","BOS","Simon","pressured","AC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","GK","SRFC","Solo","passes.f.c","D18","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","D","SRFC","Barnes","passes.f.c","DL","DML",NA,"F","BOS","Simon","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","D","SRFC","Pickett","passes.b.c","DML","DL",NA,"M","BOS","Ratcliffe","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","D","SRFC","Barnes","passes.b.c","DL","D18",NA,"F","BOS","Simon","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","GK","SRFC","Solo","passes.f.c","D18","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","SRFC","Fishlock","passes.b.c","DC","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","D","SRFC","Barnes","passes.f","DL",NA,"launch","F","BOS","Simon","pressured","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","D","BOS","King","recoveries","DMR",NA,NA,"M","SRFC","Little","pressured","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","BOS","King","passes.f","DMR",NA,NA,"M","SRFC","Little","challenged","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","M","SRFC","Yanez","recoveries","AML",NA,NA,"M","BOS","Salem","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","M","SRFC","Yanez","passes.f.c","AML","AML","headed","M","BOS","Salem","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","F","SRFC","Mathias","passes.b.c","AML","AMC",NA,"D","BOS","King","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","M","SRFC","Yanez","passes.b.c","AMC","AMC",NA,"M","BOS","Salem","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","M","SRFC","Fishlock","passes.f.c","AMC","AL",NA,"M","BOS","Salem","pressured","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1","M","SRFC","Little","passes.f.c","AL","AL","launch","D","BOS","King","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1","F","SRFC","Mathias","passes.b.c","AL","AL",NA,"D","BOS","Engen","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1","M","SRFC","Little","passes.b.c","AL","AL",NA,"M","BOS","Ratcliffe","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1","D","SRFC","Pickett","passes.f.c","AL","AL","th","M","BOS","Ratcliffe","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2","M","SRFC","Little","passes.b.c","AL","AL",NA,"M","BOS","Ratcliffe","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2","D","SRFC","Pickett","passes.f.c","AL","AL",NA,"M","BOS","Ratcliffe","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2","M","SRFC","Little","passes.b","AL",NA,NA,"D","BOS","King","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2",NA,NA,NA,NA,NA,NA,NA,"M","BOS","Ratcliffe","blocks","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2","D","SRFC","Pickett","recoveries","AML",NA,NA,"M","BOS","Ratcliffe","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","D","SRFC","Pickett","passes.b.c","AML","DML",NA,"M","BOS","Ratcliffe","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","D","SRFC","Barnes","passes.b.c","DML","DC",NA,"F","BOS","Simon","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
