event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes,xG,poss.number,def.number
1,1,NA,NA,NA,kickoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,M,HOU,Brian,passes.b.c,AMC,DMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,M,HOU,Brooks,passes.f.c,DMC,AMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,M,HOU,Brian,passes.b.c,AMC,AML,NA,M,WAS,Huster,pressured,DMC,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,D,HOU,Chapman,passes.f.c,AML,AC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,M,HOU,Brian,passes.f.c,AC,AR,NA,M,WAS,Huster,pressured,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,F,HOU,Ohai,movement,AR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,F,HOU,Ohai,take.on.lost,A18,NA,NA,D,WAS,Kleiner,tackles.ball,D18,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
9,1,M,HOU,Brian,passes.b.c,AR,AR,corner.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,M,HOU,Andressa,passes.s,AR,NA,corner.crosses,F,WAS,Matheson,pressured,DL,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
11,1,D,WAS,Krieger,passes.f.c,DR,DR,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,M,WAS,Nairn,passes.f,DR,NA,flick.on,M,HOU,Brooks,pressured,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,NA,NA,NA,NA,NA,NA,NA,D,HOU,Chapman,blocks,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,F,WAS,Farquharson,recoveries,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,F,WAS,Farquharson,passes.b,DR,NA,NA,F,HOU,Ohai,pressured,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,NA,NA,NA,NA,NA,NA,NA,F,HOU,Daly,blocks,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,NA,NA,NA,NA,NA,NA,NA,M,HOU,Brian,clearances,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2,M,WAS,Lohman,recoveries,DMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2,M,WAS,Lohman,passes.f.c,DMC,DMC,switch,M,HOU,Andressa,pressured,AMC,NA,NA,NA,NA,NA,NA,NA,NA,NA
