event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes,xG,poss.number,def.number
1,1,NA,NA,NA,kickoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,M,BOS,Simon,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,M,BOS,Salem,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,D,BOS,Elby,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,D,BOS,Kallman,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,GK,BOS,Stout,passes.f,NA,NA,launch,F,WNYF,McDonald,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,D,WNYF,Erceg,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,D,WNYF,Erceg,passes.f,NA,NA,NA,M,BOS,Salem,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,M,WNYF,Dahlkemper,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,M,WNYF,Dahlkemper,passes.f,NA,NA,NA,F,BOS,Beckmann,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,NA,NA,NA,NA,NA,NA,NA,F,BOS,Beckmann,blocks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,M,BOS,K. Mewis,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,M,BOS,K. Mewis,dispossessed,NA,NA,NA,D,WNYF,Erceg,tackles.ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,1,M,BOS,Schillgard,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,M,BOS,Schillgard,passes.s,NA,NA,NA,D,WNYF,Erceg,pressured,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
15,1,M,WNYF,Eddy,passes.f,NA,NA,throw.in,M,BOS,Schillgard,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,1,F,WNYF,McDonald,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
