"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","BOS","Beckmann","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","D","BOS","King","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","BOS","Westphal","passes.f.c",NA,NA,NA,"F","ORL","Fields","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","BOS","Schillgard","passes.f.c",NA,NA,"flick.on","D","ORL","Pressley","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","F","BOS","Beckmann","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","F","BOS","Beckmann","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","F","BOS","Beckmann","shots.missed",NA,NA,NA,"GK","ORL","Savage","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"9","1","GK","ORL","Savage","passes.f",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","ORL","Edwards","aerial.lost",NA,NA,NA,"M","BOS","Schoepfer","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","M","ORL","Edmonds","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M","ORL","Edmonds","passes.s.c",NA,NA,NA,"D","BOS","Schillgard","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","ORL","Witteman","passes.f.c",NA,NA,NA,"D","BOS","Schillgard","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","F","ORL","Fields","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","D","BOS","Westphal","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","D","BOS","Westphal","passes.f",NA,NA,NA,"M","ORL","Edmonds","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","M","ORL","Edwards","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","M","ORL","Edwards","movement",NA,NA,NA,"F","BOS","McCaffrey","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1","M","ORL","Edwards","take.on.won",NA,NA,NA,"M","BOS","Salem","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2","M","ORL","Edwards","passes.f",NA,NA,NA,"F","BOS","McCaffrey","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2",NA,NA,NA,NA,NA,NA,NA,"D","BOS","Westphal","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2","F","BOS","McCaffrey","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2","F","BOS","McCaffrey","passes.f",NA,NA,"launch","M","ORL","Edwards","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2",NA,NA,NA,NA,NA,NA,"through","D","ORL","Pressley","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2","D","ORL","Pressley","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2","M","ORL","Edwards","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2","D","BOS","Schillgard","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2","D","BOS","Schillgard","passes.b.c",NA,NA,NA,"M","ORL","Edwards","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","M","BOS","Salem","passes.b.c",NA,NA,NA,"M","ORL","Edmonds","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","D","BOS","King","passes.s",NA,NA,NA,"M","ORL","Edmonds","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"29","2","D","ORL","Witteman","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","F","ORL","Fields","take.on.lost",NA,NA,NA,"D","BOS","Westphal","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"30","2",NA,NA,NA,NA,NA,NA,NA,"F","BOS","McCaffrey","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2","D","ORL","Witteman","passes.f",NA,NA,"throw.in","D","BOS","King","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"32","2","D","ORL","Witteman","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2","F","ORL","Hagen","passes.b",NA,NA,NA,"D","BOS","Westphal","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2",NA,NA,NA,NA,NA,NA,NA,"M","BOS","Salem","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2",NA,NA,NA,NA,NA,NA,NA,"F","BOS","McCaffrey","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2","M","ORL","Edwards","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","M","ORL","Edwards","passes.s.c",NA,NA,NA,"D","BOS","Schillgard","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2","M","ORL","Evans","passes.b.c",NA,NA,NA,"M","BOS","Schoepfer","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2","D","ORL","Kyle","passes.s.c",NA,NA,NA,"F","BOS","Beckmann","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2","D","ORL","Pressley","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3","F","ORL","Hagen","aerial.lost",NA,NA,NA,"D","BOS","Kallman","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3",NA,NA,NA,NA,NA,NA,NA,"D","BOS","Pathman","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","3","M","ORL","Edwards","aerial.won",NA,NA,NA,"D","BOS","Schillgard","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","3","M","ORL","Edmonds","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3","M","ORL","Edmonds","passes.f",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3","M","BOS","Salem","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","3","M","BOS","Salem","passes.f.c",NA,NA,NA,"M","ORL","Evans","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
