"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Averbuch","FCKC",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,36,43,43,0.837209302325581,31,38,38,0.815789473684211,13,17,17,0.764705882352941,0.447368421052632,0.651162790697674,0.348837209302326,0,21,28,28,0.75,15,15,15,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.657894736842105,0.342105263157895,0,18,25,25,0.72,13,13,13,1,0,0,0,NA,0.395348837209302,13,17,17,0.764705882352941,0.882352941176471,0.117647058823529,0,11,15,15,0.733333333333333,2,2,2,1,0,0,0,NA,0,0,0,0,NA,0,0,6,11,11,0.255813953488372,0.545454545454545,0,0,0,0,0,NA,1,1,1,0.0232558139534884,1,0,0,NA,0,0,4,4,1,0,0,0,0,4,0,0,0,0,NA,0,0,0,0,5,5,4,1,0.8,1,2,3,3,2,2,5,1,6,6,5,1,1,1,0,1,1,6,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Banini","WAS",1,90,1,2,3,3,1,1,0,0,0,2,0.666666666666667,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27,33,33,0.818181818181818,26,32,32,0.8125,23,25,25,0.92,0.78125,0.333333333333333,0.272727272727273,0.393939393939394,5,11,11,0.454545454545455,9,9,9,1,13,13,13,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.34375,0.25,0.40625,5,11,11,0.454545454545455,8,8,8,1,13,13,13,1,0.757575757575758,23,25,25,0.92,0.24,0.28,0.48,4,6,6,0.666666666666667,7,7,7,1,12,12,12,1,1,2,2,0.0625,0.5,1,1,0,0,0,0,NA,0,0,0,0,0,NA,1,1,1,0.0303030303030303,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,6,6,4,2,0.666666666666667,2,2,6,6,0,0,0,0,NA,1,1,2,2,2,2,21,3,6,6,4,2,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Barnhart","FCKC",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,22,25,25,0.88,16,19,19,0.842105263157895,5,6,6,0.833333333333333,0.315789473684211,0.72,0.28,0,15,18,18,0.833333333333333,7,7,7,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.769230769230769,0.230769230769231,0,9,10,10,0.9,3,3,3,1,0,0,0,NA,0.24,5,6,6,0.833333333333333,0.833333333333333,0.166666666666667,0,4,5,5,0.8,1,1,1,1,0,0,0,NA,0,0,0,0,NA,0,0,7,10,10,0.4,0.7,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0.428571428571429,0,0,0,NA,5,4,1,0.8,3,1,0,2,0,4,4,0,2,2,0,2,1,1,0,0,22,25,0.88,3,3,1,2,2,1,5,7,0.714285714285714
"Beckmann","BOS",1,74,1,0,2,2.43243243243243,1,2,0,0,0,1,0.5,0,0,0,0,0,0,0,1,0,0,0,1.21621621621622,2,2.43243243243243,0,0,2,0,0,0,0,13,17,20.6756756756757,0.764705882352941,13,17,20.6756756756757,0.764705882352941,12,15,18.2432432432432,0.8,0.882352941176471,0.235294117647059,0.411764705882353,0.352941176470588,4,4,4.86486486486486,1,5,7,8.51351351351351,0.714285714285714,4,6,7.2972972972973,0.666666666666667,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.235294117647059,0.411764705882353,0.352941176470588,4,4,4.86486486486486,1,5,7,8.51351351351351,0.714285714285714,4,6,7.2972972972973,0.666666666666667,0.882352941176471,12,15,18.2432432432432,0.8,0.2,0.466666666666667,0.333333333333333,3,3,3.64864864864865,1,5,7,8.51351351351351,0.714285714285714,4,5,6.08108108108108,0.8,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1.21621621621622,0.0588235294117647,0.0588235294117647,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,6,7.2972972972973,2,4,0.333333333333333,3,2,9,10.9459459459459,7,8.51351351351351,4,3,0.571428571428571,2,0,2,2.43243243243243,1,1.21621621621622,35,5,8,9.72972972972973,4,4,1,1.21621621621622,0,2,2.43243243243243,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Berryhill","PTFC",1,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,45,0.5,0,2,22.5,0,0,0,0,NA,0,0.5,0.25,0.25,0,2,22.5,0,1,1,11.25,1,1,1,11.25,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,2,22.5,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,11.25,0.5,0,0,1,0,1,11.25,0.25,0,0,0,0,0,0,NA,2,2,22.5,0.5,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,1,11.25,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Betos","PTFC",1,97,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,25,29,26.9072164948454,0.862068965517241,22,24,22.2680412371134,0.916666666666667,3,3,2.78350515463918,1,0.125,0.724137931034483,0.275862068965517,0,17,21,19.4845360824742,0.80952380952381,8,8,7.42268041237113,1,0,0,0,NA,0,0,1,0,0,0,NA,0,0,0,NA,1,1,0.927835051546392,1,0,0,1,0,0,0,NA,0,0,0,NA,1,1,0.927835051546392,1,0,0,0,0,0,0,0,0,0,0.636363636363636,0.363636363636364,0,12,14,12.9896907216495,0.857142857142857,8,8,7.42268041237113,1,0,0,0,NA,0.103448275862069,3,3,2.78350515463918,1,1,0,0,3,3,2.78350515463918,1,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,3,6,5.56701030927835,0.206896551724138,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,5,4.63917525773196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0.428571428571429,3,2,1,0.333333333333333,3,3,0,1,3,0,2,0,0,3,2,1,0,0,0,2,1,1,1,0,25,29,0.862068965517241,0,0,NA,2,4,0.5,3,3,1
"Boureille","PTFC",1,97,1,0,1,0.927835051546392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,20,28,25.979381443299,0.714285714285714,20,28,25.979381443299,0.714285714285714,15,20,18.5567010309278,0.75,0.714285714285714,0.571428571428571,0.25,0.178571428571429,10,16,14.8453608247423,0.625,6,7,6.49484536082474,0.857142857142857,4,5,4.63917525773196,0.8,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.25,0.178571428571429,10,16,14.8453608247423,0.625,6,7,6.49484536082474,0.857142857142857,4,5,4.63917525773196,0.8,0.714285714285714,15,20,18.5567010309278,0.75,0.55,0.25,0.2,7,11,10.2061855670103,0.636363636363636,4,5,4.63917525773196,0.8,4,4,3.71134020618557,1,0,0,0,0,NA,0,0,1,2,1.85567010309278,0.0714285714285714,0.5,0,1,0.927835051546392,0.0357142857142857,0.0357142857142857,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1.85567010309278,1,1,0.5,2,1,4,3.71134020618557,5,4.63917525773196,2,3,0.4,1,3,4,3.71134020618557,1,0.927835051546392,28,1,9,8.35051546391753,6,3,1,0.927835051546392,0,2,1.85567010309278,4,3.71134020618557,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Bowen","FCKC",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,27,35,35,0.771428571428571,20,24,24,0.833333333333333,14,15,15,0.933333333333333,0.625,0.571428571428571,0.2,0.228571428571429,14,20,20,0.7,5,7,7,0.714285714285714,8,8,8,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.375,0.291666666666667,0.333333333333333,7,9,9,0.777777777777778,5,7,7,0.714285714285714,8,8,8,1,0.428571428571429,14,15,15,0.933333333333333,0.333333333333333,0.266666666666667,0.4,4,5,5,0.8,4,4,4,1,6,6,6,1,1,3,3,0.125,0.333333333333333,3,0,0,0,0,0,NA,1,2,2,0.0571428571428571,0.0833333333333333,0.5,7,11,11,0.314285714285714,0.636363636363636,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,2,2,2,2,1,1,0.5,1,0,1,1,1,1,15,2,9,9,7,2,1,1,0,0,0,8,8,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brooks","HOU",1,97,1,1,2,1.85567010309278,0.5,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.927835051546392,1,1,0,0,0,0,0,26,33,30.6185567010309,0.787878787878788,25,31,28.7628865979381,0.806451612903226,17,20,18.5567010309278,0.85,0.645161290322581,0.454545454545455,0.333333333333333,0.212121212121212,10,15,13.9175257731959,0.666666666666667,10,11,10.2061855670103,0.909090909090909,6,7,6.49484536082474,0.857142857142857,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.419354838709677,0.354838709677419,0.225806451612903,9,13,12.0618556701031,0.692307692307692,10,11,10.2061855670103,0.909090909090909,6,7,6.49484536082474,0.857142857142857,0.606060606060606,17,20,18.5567010309278,0.85,0.35,0.45,0.2,5,7,6.49484536082474,0.714285714285714,9,9,8.35051546391753,1,3,4,3.71134020618557,0.75,0,0,0,0,NA,0,0,2,4,3.71134020618557,0.121212121212121,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,2,0.5,0,0,0,0,2,0,0,0,0,NA,1,0,1,0.927835051546392,2,1.85567010309278,2,0,1,3,1,4,3.71134020618557,0,0,10,7,7,6.49484536082474,4,3,1,0.927835051546392,0,2,1.85567010309278,1,0.927835051546392,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brush","HOU",1,97,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,37,38,35.2577319587629,0.973684210526316,34,35,32.4742268041237,0.971428571428571,20,20,18.5567010309278,1,0.571428571428571,0.473684210526316,0.263157894736842,0.263157894736842,18,18,16.7010309278351,1,10,10,9.27835051546392,1,9,10,9.27835051546392,0.9,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.428571428571429,0.285714285714286,0.285714285714286,15,15,13.9175257731959,1,10,10,9.27835051546392,1,9,10,9.27835051546392,0.9,0.526315789473684,20,20,18.5567010309278,1,0.45,0.2,0.35,9,9,8.35051546391753,1,4,4,3.71134020618557,1,7,7,6.49484536082474,1,0,0,0,0,NA,0,0,3,3,2.78350515463918,0.0789473684210526,1,0,0,0,0,0,NA,1,1,0.927835051546392,0.0263157894736842,1,0,0,NA,0,0,2,2,1,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,3,2.78350515463918,2,1,0.666666666666667,0,0,0,0,0,0,8,3,9,8.35051546391753,7,2,1,0.927835051546392,0,1,0.927835051546392,5,4.63917525773196,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
