"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Alleway","ORL",1,41,1,0,1,2.19512195121951,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.19512195121951,0,0,0,NA,0,0,0,0,0,8,11,24.1463414634146,0.727272727272727,7,10,21.9512195121951,0.7,0,1,2.19512195121951,0,0.1,0.545454545454545,0.272727272727273,0.181818181818182,4,6,13.1707317073171,0.666666666666667,3,3,6.58536585365854,1,1,2,4.39024390243902,0.5,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.6,0.3,0.1,4,6,13.1707317073171,0.666666666666667,3,3,6.58536585365854,1,0,1,2.19512195121951,0,0.0909090909090909,0,1,2.19512195121951,0,1,0,0,0,1,2.19512195121951,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,2,4.39024390243902,0.181818181818182,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,1,0,2,0,0,0,0,NA,1,0,1,2.19512195121951,0,0,0,0,NA,0,0,0,0,0,0,4,2,1,2.19512195121951,0,1,0,0,0,1,2.19512195121951,3,6.58536585365854,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Banini","WAS",1,88,1,1,2,2.04545454545455,0.5,0,0,1,0,1,0.5,0,2,0,0,0,0,0,0,0,0,0,0,1,1.02272727272727,1,1,0,0,0,0,0,45,47,48.0681818181818,0.957446808510638,44,46,47.0454545454545,0.956521739130435,26,26,26.5909090909091,1,0.565217391304348,0.468085106382979,0.170212765957447,0.361702127659574,21,22,22.5,0.954545454545455,7,8,8.18181818181818,0.875,17,17,17.3863636363636,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.478260869565217,0.152173913043478,0.369565217391304,21,22,22.5,0.954545454545455,6,7,7.15909090909091,0.857142857142857,17,17,17.3863636363636,1,0.553191489361702,26,26,26.5909090909091,1,0.346153846153846,0.192307692307692,0.461538461538462,9,9,9.20454545454546,1,5,5,5.11363636363636,1,12,12,12.2727272727273,1,1,2,2.04545454545455,0.0434782608695652,0.5,2,0,0,0,0,0,NA,2,3,3.06818181818182,0.0638297872340425,0.0652173913043478,0.666666666666667,1,1,1.02272727272727,0.0212765957446809,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,3.06818181818182,2,1,0.666666666666667,1,3,5,5.11363636363636,1,1.02272727272727,0,1,0,1,1,2,2.04545454545455,4,4.09090909090909,20,4,9,9.20454545454546,8,1,1,1.02272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Beckmann","BOS",1,36,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,20,50,0.65,13,20,50,0.65,9,12,30,0.75,0.6,0.3,0.15,0.55,3,6,15,0.5,2,3,7.5,0.666666666666667,8,11,27.5,0.727272727272727,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.3,0.15,0.55,3,6,15,0.5,2,3,7.5,0.666666666666667,8,11,27.5,0.727272727272727,0.6,9,12,30,0.75,0.166666666666667,0.166666666666667,0.666666666666667,2,2,5,1,2,2,5,1,5,8,20,0.625,0,0,0,0,NA,0,0,0,1,2.5,0.05,0,1,1,2.5,0.05,0.05,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,5,1,1,0.5,0,3,4,10,1,2.5,1,0,1,1,0,1,2.5,0,0,6,0,4,10,2,2,0,0,0,1,2.5,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Belanger","ORL",1,68,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,24,28,37.0588235294118,0.857142857142857,18,20,26.4705882352941,0.9,9,9,11.9117647058824,1,0.45,0.392857142857143,0.285714285714286,0.321428571428571,8,11,14.5588235294118,0.727272727272727,7,8,10.5882352941176,0.875,9,9,11.9117647058824,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.4,0.25,0.35,7,8,10.5882352941176,0.875,4,5,6.61764705882353,0.8,7,7,9.26470588235294,1,0.321428571428571,9,9,11.9117647058824,1,0.222222222222222,0.333333333333333,0.444444444444444,2,2,2.64705882352941,1,3,3,3.97058823529412,1,4,4,5.29411764705882,1,0,1,1.32352941176471,0.05,0,1,0,0,0,0,0,NA,0,1,1.32352941176471,0.0357142857142857,0.05,0,6,8,10.5882352941176,0.285714285714286,0.75,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,2,2.64705882352941,1,1.32352941176471,1,0,1,3,0,3,3.97058823529412,0,0,9,1,3,3.97058823529412,2,1,0,0,0,1,1.32352941176471,1,1.32352941176471,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brynjarsdottir","PTFC",1,54,1,0,1,1.66666666666667,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,7,9,15,0.777777777777778,7,9,15,0.777777777777778,6,6,10,1,0.666666666666667,0.222222222222222,0.222222222222222,0.555555555555556,1,2,3.33333333333333,0.5,1,2,3.33333333333333,0.5,5,5,8.33333333333333,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0.555555555555556,1,2,3.33333333333333,0.5,1,2,3.33333333333333,0.5,5,5,8.33333333333333,1,0.666666666666667,6,6,10,1,0.166666666666667,0.166666666666667,0.666666666666667,1,1,1.66666666666667,1,1,1,1.66666666666667,1,4,4,6.66666666666667,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,3.33333333333333,1,1,0.5,0,0,1,1.66666666666667,9,15,6,3,0.666666666666667,0,1,1,1.66666666666667,0,0,17,2,1,1.66666666666667,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Catley","ORL",1,96,1,0,1,0.9375,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,33,39,36.5625,0.846153846153846,23,28,26.25,0.821428571428571,11,13,12.1875,0.846153846153846,0.464285714285714,0.487179487179487,0.205128205128205,0.307692307692308,14,19,17.8125,0.736842105263158,7,8,7.5,0.875,12,12,11.25,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.142857142857143,0.285714285714286,12,16,15,0.75,3,4,3.75,0.75,8,8,7.5,1,0.333333333333333,11,13,12.1875,0.846153846153846,0.461538461538462,0.153846153846154,0.384615384615385,4,6,5.625,0.666666666666667,2,2,1.875,1,5,5,4.6875,1,0,2,1.875,0.0714285714285714,0,1,1,0,2,1.875,0.0512820512820513,0,0,1,0.9375,0.0256410256410256,0.0357142857142857,0,7,7,6.5625,0.179487179487179,1,2,2,1,0,0,1,2,0.5,0,0,1,0,3,4,3.75,3,1,0.75,0,1,2,1.875,2,1.875,2,0,1,3,0,3,2.8125,2,1.875,21,5,5,4.6875,4,1,3,2.8125,0,0,0,6,5.625,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Colaprico","CRS",1,95,1,0,1,0.947368421052632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,35,44,41.6842105263158,0.795454545454545,34,41,38.8421052631579,0.829268292682927,16,16,15.1578947368421,1,0.390243902439024,0.431818181818182,0.25,0.318181818181818,14,19,18,0.736842105263158,9,11,10.4210526315789,0.818181818181818,12,14,13.2631578947368,0.857142857142857,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.463414634146341,0.195121951219512,0.341463414634146,14,19,18,0.736842105263158,8,8,7.57894736842105,1,12,14,13.2631578947368,0.857142857142857,0.363636363636364,16,16,15.1578947368421,1,0.5,0.1875,0.3125,8,8,7.57894736842105,1,3,3,2.84210526315789,1,5,5,4.73684210526316,1,0,0,0,0,NA,0,0,2,4,3.78947368421053,0.0909090909090909,0.5,1,2,1.89473684210526,0.0454545454545455,0.0487804878048781,0.5,0,0,0,0,NA,1,3,0.333333333333333,0,0,0,0,NA,0,0,0,0,0,2,1.89473684210526,1,1,0.5,2,0,3,2.84210526315789,6,5.68421052631579,2,4,0.333333333333333,3,5,8,7.57894736842105,1,0.947368421052632,17,4,13,12.3157894736842,8,5,2,1.89473684210526,0,3,2.84210526315789,4,3.78947368421053,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Comeau","CRS",1,13,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,4,27.6923076923077,0.5,2,4,27.6923076923077,0.5,1,2,13.8461538461538,0.5,0.5,0.5,0.5,0,2,2,13.8461538461538,1,0,2,13.8461538461538,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.5,0,2,2,13.8461538461538,1,0,2,13.8461538461538,0,0,0,0,NA,0.5,1,2,13.8461538461538,0.5,0.5,0.5,0,1,1,6.92307692307692,1,0,1,6.92307692307692,0,0,0,0,NA,0,1,6.92307692307692,0.25,0,1,0,0,0,0,0,NA,1,1,6.92307692307692,0.25,0.25,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,1,6.92307692307692,3,20.7692307692308,1,2,0.333333333333333,0,0,0,0,0,0,7,1,1,6.92307692307692,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Da Costa","CRS",1,71,1,0,1,1.26760563380282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,25,29,36.7605633802817,0.862068965517241,25,29,36.7605633802817,0.862068965517241,10,11,13.943661971831,0.909090909090909,0.379310344827586,0.413793103448276,0.103448275862069,0.482758620689655,8,12,15.2112676056338,0.666666666666667,3,3,3.80281690140845,1,14,14,17.7464788732394,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.413793103448276,0.103448275862069,0.482758620689655,8,12,15.2112676056338,0.666666666666667,3,3,3.80281690140845,1,14,14,17.7464788732394,1,0.379310344827586,10,11,13.943661971831,0.909090909090909,0.272727272727273,0.0909090909090909,0.636363636363636,2,3,3.80281690140845,0.666666666666667,1,1,1.26760563380282,1,7,7,8.87323943661972,1,0,0,0,0,NA,0,0,0,1,1.26760563380282,0.0344827586206897,0,3,3,3.80281690140845,0.103448275862069,0.103448275862069,1,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2.53521126760563,1,1,0.5,2,2,5,6.33802816901408,7,8.87323943661972,5,2,0.714285714285714,0,1,1,1.26760563380282,1,1.26760563380282,17,2,12,15.2112676056338,9,3,0,0,0,1,1.26760563380282,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Dahlkemper","WNYF",1,96,1,0,1,0.9375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,34,44,41.25,0.772727272727273,31,38,35.625,0.815789473684211,17,22,20.625,0.772727272727273,0.578947368421053,0.5,0.386363636363636,0.113636363636364,14,22,20.625,0.636363636363636,15,17,15.9375,0.882352941176471,5,5,4.6875,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.368421052631579,0.131578947368421,12,19,17.8125,0.631578947368421,14,14,13.125,1,5,5,4.6875,1,0.5,17,22,20.625,0.772727272727273,0.545454545454545,0.272727272727273,0.181818181818182,7,12,11.25,0.583333333333333,6,6,5.625,1,4,4,3.75,1,0,0,0,0,NA,0,0,3,8,7.5,0.181818181818182,0.375,1,4,3.75,0.0909090909090909,0.105263157894737,0.25,1,1,0.9375,0.0227272727272727,1,1,3,0.333333333333333,0,0,1,2,0.5,0,0,0,0,2,0,0,0,0,NA,0,1,1,0.9375,6,5.625,3,3,0.5,2,2,4,3.75,1,0.9375,4,4,16,15,13,3,4,3.75,0,1,0.9375,6,5.625,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
