"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Barnes","SRFC",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,68,83,83,0.819277108433735,49,59,59,0.830508474576271,27,31,31,0.870967741935484,0.525423728813559,0.397590361445783,0.325301204819277,0.27710843373494,24,33,33,0.727272727272727,21,27,27,0.777777777777778,23,23,23,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.389830508474576,0.288135593220339,0.322033898305085,16,23,23,0.695652173913043,14,17,17,0.823529411764706,19,19,19,1,0.373493975903614,27,31,31,0.870967741935484,0.354838709677419,0.32258064516129,0.32258064516129,9,11,11,0.818181818181818,8,10,10,0.8,10,10,10,1,1,2,2,0.0338983050847458,0.5,2,0,2,4,4,0.0481927710843374,0.5,1,3,3,0.036144578313253,0.0508474576271186,0.333333333333333,19,22,22,0.265060240963855,0.863636363636364,0,2,0,0,0,0,0,NA,0,0,0,0,0,6,6,5,1,0.833333333333333,2,1,4,4,2,2,1,1,0.5,4,0,4,4,3,3,15,4,6,6,4,2,2,2,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Beckmann","BOS",1,67,1,0,2,2.6865671641791,0,0,0,2,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.34328358208955,0,0,0,1,0,0,0,9,13,17.4626865671642,0.692307692307692,9,13,17.4626865671642,0.692307692307692,8,11,14.7761194029851,0.727272727272727,0.846153846153846,0.230769230769231,0.384615384615385,0.384615384615385,2,3,4.02985074626866,0.666666666666667,3,5,6.71641791044776,0.6,4,5,6.71641791044776,0.8,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.230769230769231,0.384615384615385,0.384615384615385,2,3,4.02985074626866,0.666666666666667,3,5,6.71641791044776,0.6,4,5,6.71641791044776,0.8,0.846153846153846,8,11,14.7761194029851,0.727272727272727,0.181818181818182,0.454545454545455,0.363636363636364,2,2,2.6865671641791,1,3,5,6.71641791044776,0.6,3,4,5.37313432835821,0.75,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1.34328358208955,0.0769230769230769,0.0769230769230769,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,1,0,1,8,10.7462686567164,4,4,0.5,4,0,8,10.7462686567164,6,8.05970149253731,0,6,0,1,0,1,1.34328358208955,3,4.02985074626866,35,1,2,2.6865671641791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0.692307692307692,0,0,NA,0,0,NA,0,0,NA
"Berryhill","PTFC",1,101,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,26,35,31.1881188118812,0.742857142857143,22,28,24.950495049505,0.785714285714286,15,18,16.039603960396,0.833333333333333,0.642857142857143,0.571428571428571,0.228571428571429,0.2,13,20,17.8217821782178,0.65,6,8,7.12871287128713,0.75,7,7,6.23762376237624,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.214285714285714,0.214285714285714,12,16,14.2574257425743,0.75,4,6,5.34653465346535,0.666666666666667,6,6,5.34653465346535,1,0.514285714285714,15,18,16.039603960396,0.833333333333333,0.5,0.277777777777778,0.222222222222222,8,9,8.01980198019802,0.888888888888889,3,5,4.45544554455446,0.6,4,4,3.56435643564356,1,0,1,0.891089108910891,0.0357142857142857,0,1,0,2,2,1.78217821782178,0.0571428571428571,1,0,1,0.891089108910891,0.0285714285714286,0.0357142857142857,0,4,7,6.23762376237624,0.2,0.571428571428571,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,6,5.34653465346535,2,4,0.333333333333333,3,0,3,2.67326732673267,3,2.67326732673267,17,2,12,10.6930693069307,9,3,1,0.891089108910891,0,2,1.78217821782178,3,2.67326732673267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Betos","PTFC",1,101,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,13,22,19.6039603960396,0.590909090909091,10,14,12.4752475247525,0.714285714285714,0,0,0,NA,0,0.909090909090909,0.0909090909090909,0,11,20,17.8217821782178,0.55,2,2,1.78217821782178,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.714285714285714,0.285714285714286,0,5,5,4.45544554455446,1,2,2,1.78217821782178,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,5,13,11.5841584158416,0.590909090909091,0.384615384615385,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,2,4,0.5,0,0,0,0,4,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,NA,5,5,0,1,2,2,0,2,0,5,5,0,2,2,0,0,0,0,1,0,13,22,0.590909090909091,0,0,NA,1,4,0.25,5,11,0.454545454545455
"Boureille","PTFC",1,101,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,33,40,35.6435643564356,0.825,33,40,35.6435643564356,0.825,26,31,27.6237623762376,0.838709677419355,0.775,0.275,0.45,0.275,6,11,9.8019801980198,0.545454545454545,16,18,16.039603960396,0.888888888888889,11,11,9.8019801980198,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.275,0.45,0.275,6,11,9.8019801980198,0.545454545454545,16,18,16.039603960396,0.888888888888889,11,11,9.8019801980198,1,0.775,26,31,27.6237623762376,0.838709677419355,0.258064516129032,0.483870967741935,0.258064516129032,4,8,7.12871287128713,0.5,14,15,13.3663366336634,0.933333333333333,8,8,7.12871287128713,1,0,1,0.891089108910891,0.025,0,1,0,0,1,0.891089108910891,0.025,0,2,3,2.67326732673267,0.075,0.075,0.666666666666667,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,7,6.23762376237624,4,3,0.571428571428571,2,0,5,4.45544554455446,4,3.56435643564356,3,1,0.75,1,0,1,0.891089108910891,0,0,38,6,14,12.4752475247525,8,6,2,1.78217821782178,0,5,4.45544554455446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brynjarsdottir","PTFC",1,101,1,1,1,0.891089108910891,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21,29,25.8415841584158,0.724137931034483,21,29,25.8415841584158,0.724137931034483,10,13,11.5841584158416,0.769230769230769,0.448275862068966,0.620689655172414,0.137931034482759,0.241379310344828,11,18,16.039603960396,0.611111111111111,4,4,3.56435643564356,1,6,7,6.23762376237624,0.857142857142857,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.620689655172414,0.137931034482759,0.241379310344828,11,18,16.039603960396,0.611111111111111,4,4,3.56435643564356,1,6,7,6.23762376237624,0.857142857142857,0.448275862068966,10,13,11.5841584158416,0.769230769230769,0.615384615384615,0.153846153846154,0.230769230769231,5,8,7.12871287128713,0.625,2,2,1.78217821782178,1,3,3,2.67326732673267,1,0,0,0,0,NA,0,0,0,0,0,0,NA,1,2,1.78217821782178,0.0689655172413793,0.0689655172413793,0.5,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,1,0.891089108910891,14,12.4752475247525,8,6,0.571428571428571,6,5,11,9.8019801980198,4,3.56435643564356,38,16,9,8.01980198019802,8,1,3,2.67326732673267,0,4,3.56435643564356,4,3.56435643564356,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Casey","SBFC",1,61,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,10,14.7540983606557,0.4,4,9,13.2786885245902,0.444444444444444,0,0,0,NA,0,1,0,0,4,10,14.7540983606557,0.4,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,3,5,7.37704918032787,0.6,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,2,7,10.327868852459,0.7,0.285714285714286,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,2.95081967213115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,NA,2,0,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,4,10,0.4,0,1,0,0,0,NA,1,4,0.25
"Corsie","SRFC",1,90,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,55,60,60,0.916666666666667,51,55,55,0.927272727272727,11,12,12,0.916666666666667,0.218181818181818,0.483333333333333,0.366666666666667,0.15,24,29,29,0.827586206896552,22,22,22,1,9,9,9,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.472727272727273,0.363636363636364,0.163636363636364,22,26,26,0.846153846153846,20,20,20,1,9,9,9,1,0.2,11,12,12,0.916666666666667,0.25,0.416666666666667,0.333333333333333,2,3,3,0.666666666666667,5,5,5,1,4,4,4,1,0,1,1,0.0181818181818182,0,0,1,5,7,7,0.116666666666667,0.714285714285714,1,1,1,0.0166666666666667,0.0181818181818182,1,0,0,0,0,NA,0,0,NA,0,0,4,5,0.8,0,0,0,0,5,2,2,2,0,1,1,1,2,2,2,2,1,1,0.5,2,0,2,2,0,0,4,1,6,6,3,3,0,0,0,1,1,5,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Cruz","SRFC",1,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,3,67.5,0.666666666666667,2,3,67.5,0.666666666666667,1,2,45,0.5,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,NA,0,1,22.5,0,2,2,45,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,NA,0,1,22.5,0,2,2,45,1,0.666666666666667,1,2,45,0.5,0,0.5,0.5,0,0,0,NA,0,1,22.5,0,1,1,22.5,1,0,1,22.5,0.333333333333333,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,22.5,1,0,1,0,0,0,0,1,22.5,0,1,0,0,0,0,0,0,0,4,0,1,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Elby","BOS",1,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,7,39.375,0.857142857142857,6,7,39.375,0.857142857142857,3,3,16.875,1,0.428571428571429,0.571428571428571,0.285714285714286,0.142857142857143,3,4,22.5,0.75,2,2,11.25,1,1,1,5.625,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,3,4,22.5,0.75,2,2,11.25,1,1,1,5.625,1,0.428571428571429,3,3,16.875,1,0.333333333333333,0.666666666666667,0,1,1,5.625,1,2,2,11.25,1,0,0,0,NA,0,1,5.625,0.142857142857143,0,0,1,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,2,2,11.25,2,11.25,2,0,1,2,0,2,11.25,1,5.625,2,0,3,16.875,1,2,2,11.25,0,0,0,2,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
