"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F/W","USA","Rapinoe","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"3","1","M/DM","USA","Ertz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"4","1","M/DM","USA","Mewis","passes.f.c",NA,NA,NA,"F","NZL","Wilkinson","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"3","17"
"5","1","D/FB","USA","Smith","passes.f.c",NA,NA,NA,"M","NZL","White","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"22","13"
"6","1","F/W","USA","Pugh","lost.touch",NA,NA,"out.of.bounds.keep.poss","M","NZL","Yallop","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"2","11"
"6","1",NA,NA,NA,NA,NA,NA,NA,"F","NZL","Bowen","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14"
"7","1","D/FB","USA","Smith","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"7","1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","M/DM","USA","Mewis","passes.b",NA,NA,"pass.into.pressure","M","NZL","White","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"3","13"
"8","1",NA,NA,NA,NA,NA,NA,NA,"M","NZL","White","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13"
