"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","USA","Lloyd","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"3","1","M","USA","Long","passes.s.c",NA,NA,NA,"F","RUS","Karpova","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"20","6"
"4","1","D","USA","O'Hara","passes.s.c",NA,NA,NA,"M","RUS","Sochneva","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"5","11"
"5","1","M","USA","Long","passes.b.c",NA,NA,NA,"M","RUS","Danilova","challenged",NA,NA,NA,NA,NA,NA,NA,NA,"20","15"
"6","1","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"7","1","D","USA","Short","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA
"8","1","M","USA","Mewis","passes.f.c",NA,"DM3L",NA,"F","RUS","Karpova","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"3","6"
"8","1",NA,NA,NA,NA,NA,NA,NA,"M","RUS","Pantiukhina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17"
"8","1",NA,NA,NA,NA,NA,NA,NA,"M","RUS","Chernomyrdina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20"
"9","1","D","USA","Klingenberg","movement","DM3L","D3L",NA,"D","RUS","Kovalenko","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,"7","22"
"9","1",NA,NA,NA,NA,NA,NA,NA,"M","RUS","Pantiukhina","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,"17"
"10","1","D","USA","Klingenberg","passes.b.c",NA,NA,NA,"M","RUS","Pantiukhina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"7","17"
"11","1","D","USA","Short","clearances",NA,NA,NA,"F","RUS","Karpova","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"14","6"
"12","1","F","USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"13","1","F","USA","Dunn","take.on.lost",NA,NA,NA,"M","RUS","Chernomyrdina","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,"19","20"
"13","1",NA,NA,NA,NA,NA,NA,NA,"M","RUS","Cholovyaga","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"14","1","M","RUS","Cholovyaga","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"15","1","M","RUS","Cholovyaga","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"9","19"
"15","1",NA,NA,NA,NA,NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
