"Player","Team","Number","GP","MP","GS","Goals","Shots.Stopped.by.GK","Shots.Stopped.by.Def","Shots.Missed","Shots.Blocked","All.Shots","Shot.Accuracy","Shots.Pressed","Shots.Not.Pressed","Pct.Shots.Pressed","BC.Scored","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Big.Chances","BC.Conversion.Pct","Assists","Key.Passes","Key.Assists","Second.Assists","Open.Play.Assists","Open.Play.Key.Passes","Open.Play.Key.Assists","Open.Play.Second.Assists","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","PPass.Comp","PPass.Att","PPass.Comp.Pct","Pct.opPass.Pressed","Cross.Comp","Cross.Att","Cross.Comp.Pct","Launch.Comp","Launch.Att","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Comp.Pct","opCross.Comp","opCross.Att","opCross.Comp.Pct","opLaunch.Comp","opLaunch.Att","opLaunch.Comp.Pct","opThrough.Comp","opThrough.Att","opThrough.Comp.Pct","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Lost","Take.Ons","TO.Win.Pct","Dispossessed.by.Opp","Lost.Touches","All.Possessions.Disrupted","Recoveries","Def.Recoveries","Poss.Recoveries","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","Dispossessed.Opp","Pressured.Opp","Challenged.Opp","Interceptions","Blocks","Clearances","Ball.Shields","Tackles","Dribbled","All.Opp.Poss.Disrupted","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.Saves","BC.Goals.Allowed","BC.SOG.Faced","GperBCSOG","HB.Won","HB.Lost","High.Balls.Faced","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","Crosses.GK.Won","Crosses.GK.Lost","Crosses.GK.Faced","CKs.GK.Won","CKs.GK.Lost","CKs.GK.Faced","FKs.GK.Won","FKs.GK.Lost","FKs.GK.Faced","HB.Fouls.Won","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Alleway","ORL",0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0.785714285714286,10,12,0.833333333333333,6,7,0.857142857142857,0.583333333333333,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,0,0,0,9,12,0.75,2,2,1,0,0,0,8,10,0.8,2,2,1,0,0,0,4,5,0.8,2,2,1,0,0,0,0.857142857142857,0.142857142857143,0,0.833333333333333,0.166666666666667,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0,1,2,0.5,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andressa","HOU",0,1,92,1,0,1,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,0.830508474576271,45,54,0.833333333333333,30,38,0.789473684210526,0.703703703703704,0,1,0,2,3,0.666666666666667,1,4,0.25,0,0,0,0,1,0,0,1,0,1,4,0.25,21,27,0.777777777777778,14,17,0.823529411764706,14,15,0.933333333333333,19,25,0.76,12,14,0.857142857142857,14,15,0.933333333333333,9,15,0.6,10,11,0.909090909090909,11,12,0.916666666666667,0.457627118644068,0.288135593220339,0.254237288135593,0.462962962962963,0.259259259259259,0.277777777777778,0.394736842105263,0.289473684210526,0.315789473684211,2,3,0.666666666666667,0,0,2,2,1,0,0,0,0,2,2,0,2,1,1,3,4,13,8,5,0,0,0,0,1,1,0,0,0,0,0,18,5,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belanger","ORL",0,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,0.857142857142857,33,37,0.891891891891892,10,12,0.833333333333333,0.324324324324324,1,1,1,0,0,0,1,1,1,9,12,0.75,1,1,1,0,0,0,1,1,1,14,19,0.736842105263158,17,19,0.894736842105263,11,11,1,9,11,0.818181818181818,16,18,0.888888888888889,8,8,1,4,6,0.666666666666667,5,5,1,1,1,1,0.387755102040816,0.387755102040816,0.224489795918367,0.297297297297297,0.486486486486487,0.216216216216216,0.5,0.416666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,8,5,3,1,1,0,1,2,2,0,0,0,0,2,16,3,1,6,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brian","HOU",0,1,67,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36,44,0.818181818181818,36,44,0.818181818181818,23,28,0.821428571428571,0.636363636363636,1,2,0.5,0,0,0,2,5,0.4,0,0,0,1,2,0.5,0,0,0,2,5,0.4,18,23,0.782608695652174,5,8,0.625,13,13,1,18,23,0.782608695652174,5,8,0.625,13,13,1,10,13,0.769230769230769,3,5,0.6,10,10,1,0.522727272727273,0.181818181818182,0.295454545454545,0.522727272727273,0.181818181818182,0.295454545454545,0.464285714285714,0.178571428571429,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,5,4,3,3,0,1,0,0,0,0,0,0,1,20,2,3,2,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brooks","HOU",0,1,26,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,11,0.818181818181818,9,11,0.818181818181818,1,1,1,0.0909090909090909,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,6,7,0.857142857142857,1,2,0.5,2,2,1,6,7,0.857142857142857,1,2,0.5,2,2,1,0,0,0,0,0,0,1,1,1,0.636363636363636,0.181818181818182,0.181818181818182,0.636363636363636,0.181818181818182,0.181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,1,1,0,1,1,0,0,0,0,0,0,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brush","HOU",0,1,92,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0.833333333333333,20,24,0.833333333333333,6,6,1,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,14,0.785714285714286,4,4,1,5,6,0.833333333333333,11,14,0.785714285714286,4,4,1,5,6,0.833333333333333,1,1,1,2,2,1,3,3,1,0.583333333333333,0.166666666666667,0.25,0.583333333333333,0.166666666666667,0.25,0.166666666666667,0.333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,4,1,3,0.25,0,2,1,0,0,0,1,10,4,2,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catley","ORL",0,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0.868421052631579,26,30,0.866666666666667,12,15,0.8,0.5,0,1,0,0,0,0,0,0,0,5,6,0.833333333333333,0,1,0,0,0,0,0,0,0,14,17,0.823529411764706,9,11,0.818181818181818,10,10,1,11,13,0.846153846153846,7,9,0.777777777777778,8,8,1,2,3,0.666666666666667,5,7,0.714285714285714,5,5,1,0.447368421052632,0.289473684210526,0.263157894736842,0.433333333333333,0.3,0.266666666666667,0.2,0.466666666666667,0.333333333333333,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,4,3,3,0,2,2,0,1,0,0,0,0,0,0,0,17,1,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Daly","HOU",0,1,92,1,0,2,0,0,1,3,1,2,1,0.666666666666667,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,20,27,0.740740740740741,16,23,0.695652173913043,14,17,0.823529411764706,0.739130434782609,1,3,0.333333333333333,0,0,0,2,4,0.5,4,4,1,1,3,0.333333333333333,0,0,0,2,4,0.5,7,11,0.636363636363636,10,13,0.769230769230769,3,3,1,4,8,0.5,10,13,0.769230769230769,2,2,1,3,5,0.6,9,10,0.9,2,2,1,0.407407407407407,0.481481481481481,0.111111111111111,0.347826086956522,0.565217391304348,0.0869565217391304,0.294117647058824,0.588235294117647,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,5,4,1,2,6,1,5,0.166666666666667,0,2,0,0,0,0,0,18,3,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edmonds","ORL",0,1,92,1,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,53,0.754716981132076,40,52,0.769230769230769,27,30,0.9,0.576923076923077,2,5,0.4,0,1,0,2,2,1,0,0,0,2,5,0.4,0,1,0,2,2,1,12,20,0.6,12,16,0.75,16,17,0.941176470588235,12,20,0.6,12,15,0.8,16,17,0.941176470588235,7,9,0.777777777777778,9,9,1,11,12,0.916666666666667,0.377358490566038,0.30188679245283,0.320754716981132,0.384615384615385,0.288461538461538,0.326923076923077,0.3,0.3,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0.75,4,1,6,9,5,4,0,0,0,0,0,1,0,0,0,0,0,41,3,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edwards","ORL",0,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,61,0.885245901639344,54,61,0.885245901639344,33,36,0.916666666666667,0.590163934426229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0.769230769230769,18,19,0.947368421052632,16,16,1,20,26,0.769230769230769,18,19,0.947368421052632,16,16,1,9,12,0.75,11,11,1,13,13,1,0.426229508196721,0.311475409836066,0.262295081967213,0.426229508196721,0.311475409836066,0.262295081967213,0.333333333333333,0.305555555555556,0.361111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,8,2,6,2,4,0.333333333333333,0,1,0,0,0,0,1,18,6,0,2,1,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
