"Player","Team","Number","GP","MP","GS","Goals","Shots Stopped by GK","Shots Stopped by Def","Shots Missed","Shots Blocked","All Shots","Shot Accuracy","Shots Pressed","Shots Not Pressed","Pct Shots Pressed","BC Scored","BC SOG","BC Shot Miss","BC Dispossess","BC Created","BC Lost","Big Chances","BC Conversion Pct","Assists","Key Passes","Key Assists","Second Assists","Open Play Assists","Open Play Key Passes","Open Play Key Assists","Open Play Second Assists","Pass Comp","Pass Att","Pass Comp Pct","opPass Comp","opPass Att","opPass Comp Pct","PPass Comp","PPass Att","PPass Comp Pct","Pct opPass Pressed","Cross Comp","Cross Att","Cross Comp Pct","Launch Comp","Launch Att","Launch Comp Pct","Through Comp","Through Att","Through Comp Pct","Throw In Comp","Throw In Att","Throw In Comp Pct","opCross Comp","opCross Att","opCross Comp Pct","opLaunch Comp","opLaunch Att","opLaunch Comp Pct","opThrough Comp","opThrough Att","opThrough Comp Pct","fwPass Comp","fwPass Att","fwPass Comp Pct","sPass Comp","sPass Att","sPass Comp Pct","bPass Comp","bPass Att","bPass Comp Pct","fwopPass Comp","fwopPass Att","fwopPass Comp Pct","sopPass Comp","sopPass Att","sopPass Comp Pct","bopPass Comp","bopPass Att","bopPass Comp Pct","fwPPass Comp","fwPPass Att","fwPPass Comp Pct","sPPass Comp","sPPass Att","sPPass Comp Pct","bPPass Comp","bPPass Att","bPPass Comp Pct","rFreq Pass Fwd","rFreq Pass Side","rFreq Pass Back","rFreq opPass Fwd","rFreq opPass Side","rFreq opPass Back","rFreq PPass Fwd","rFreq PPass Side","rFreq PPass Back","Corner Kicks Completed","Corner Kicks Taken","CK Comp Pct","CK Assist","CK Key Pass","FK Pass Comp","FK Pass Att","FK Pass Comp Pct","FK Assist","FK Key Pass","FK Shot","FK Scored","Free Kicks Taken","TO Won","TO Lost","Take Ons","TO Win Pct","Dispossessed by Opp","Lost Touches","All Possessions Disrupted","Recoveries","Def Recoveries","Poss Recoveries","Aerial Duels","AD Won","AD Lost","AD Win Pct","Fouls Won","Fouls Conceded","Yellow Cards","Red Cards","Penalties Won","Penalties Conceded","Dispossessed Opp","Pressured Opp","Challenged Opp","Interceptions","Blocks","Clearances","Ball Shields","Tackles","Dribbled","All Opp Poss Disrupted","Saves","Goals Allowed","GK SOG Faced","GperSOG","BC Saves","BC Goals Allowed","BC SOG Faced","GperBCSOG","HB Won","HB Lost","High Balls Faced","HB Win Pct","HB Caught","HB Punched","HB Parried","HB Collected","Crosses GK Won","Crosses GK Lost","Crosses GK Faced","CKs GK Won","CKs GK Lost","CKs GK Faced","FKs GK Won","FKs GK Lost","FKs GK Faced","HB Fouls Won","Smothers Won","Smothers Lost","GK Overall Pass Comp","GK Overall Pass Att","GK Overall Pass Comp Pct","GK Throw Comp","GK Throw Att","GK Throw Comp Pct","GK Drop Kick Comp","GK Drop Kick Att","GK Drop Kick Comp Pct","GKFK Comp","GKFK Att","GKFK Comp Pct","Goals per 90","Shots Stopped by GK per 90","Shots Stopped by Def per 90","Shots Missed per 90","Shots Blocked per 90","All Shots per 90","Shots Pressed per 90","Shots Not Pressed per 90","BC Scored per 90","BC SOG per 90","BC Shot Miss per 90","BC Dispossess per 90","BC Created per 90","BC Lost per 90","Big Chances per 90","Assists per 90","Key Passes per 90","Key Assists per 90","Second Assists per 90","Open Play Assists per 90","Open Play Key Passes per 90","Open Play Key Assists per 90","Open Play Second Assists per 90","Pass Comp per 90","Pass Att per 90","opPass Comp per 90","opPass Att per 90","PPass Comp per 90","PPass Att per 90","Cross Comp per 90","Cross Att per 90","Launch Comp per 90","Launch Att per 90","Through Comp per 90","Through Att per 90","Throw In Comp per 90","Throw In Att per 90","opCross Comp per 90","opCross Att per 90","opLaunch Comp per 90","opLaunch Att per 90","opThrough Comp per 90","opThrough Att per 90","fwPass Comp per 90","fwPass Att per 90","sPass Comp per 90","sPass Att per 90","bPass Comp per 90","bPass Att per 90","fwopPass Comp per 90","fwopPass Att per 90","sopPass Comp per 90","sopPass Att per 90","bopPass Comp per 90","bopPass Att per 90","fwPPass Comp per 90","fwPPass Att per 90","sPPass Comp per 90","sPPass Att per 90","bPPass Comp per 90","bPPass Att per 90","Corner Kicks Completed per 90","Corner Kicks Taken per 90","CK Assist per 90","CK Key Pass per 90","FK Pass Comp per 90","FK Pass Att per 90","FK Assist per 90","FK Key Pass per 90","FK Shot per 90","FK Scored per 90","Free Kicks Taken per 90","TO Won per 90","TO Lost per 90","Take Ons per 90","Dispossessed by Opp per 90","Lost Touches per 90","All Possessions Disrupted per 90","Recoveries per 90","Def Recoveries per 90","Poss Recoveries per 90","Aerial Duels per 90","AD Won per 90","AD Lost per 90","Fouls Won per 90","Fouls Conceded per 90","Yellow Cards per 90","Red Cards per 90","Penalties Won per 90","Penalties Conceded per 90","Dispossessed Opp per 90","Pressured Opp per 90","Challenged Opp per 90","Interceptions per 90","Blocks per 90","Clearances per 90","Ball Shields per 90","Tackles per 90","Dribbled per 90","All Opp Poss Disrupted per 90","Saves per 90","Goals Allowed per 90","GK SOG Faced per 90","BC Saves per 90","BC Goals Allowed per 90","BC SOG Faced per 90","HB Won per 90","HB Lost per 90","High Balls Faced per 90","HB Caught per 90","HB Punched per 90","HB Parried per 90","HB Collected per 90","Crosses GK Won per 90","Crosses GK Lost per 90","Crosses GK Faced per 90","CKs GK Won per 90","CKs GK Lost per 90","CKs GK Faced per 90","FKs GK Won per 90","FKs GK Lost per 90","FKs GK Faced per 90","HB Fouls Won per 90","Smothers Won per 90","Smothers Lost per 90","GK Overall Pass Comp per 90","GK Overall Pass Att per 90","GK Throw Comp per 90","GK Throw Att per 90","GK Drop Kick Comp per 90","GK Drop Kick Att per 90","GKFK Comp per 90","GKFK Att per 90"
"Alleway","ORL",0,1,17,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,1,7,7,1,3,3,1,0.428571428571429,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,5,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,3,3,1,0,0,NA,0,0,NA,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,0.142857142857143,0.142857142857143,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,1,1,0,0,0,3,2,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,5.29411764705882,0,5.29411764705882,0,5.29411764705882,0,0,5.29411764705882,0,0,0,5.29411764705882,0,0,0,0,0,0,0,0,37.0588235294118,37.0588235294118,37.0588235294118,37.0588235294118,15.8823529411765,15.8823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4705882352941,26.4705882352941,5.29411764705882,5.29411764705882,5.29411764705882,5.29411764705882,26.4705882352941,26.4705882352941,5.29411764705882,5.29411764705882,5.29411764705882,5.29411764705882,15.8823529411765,15.8823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,0,5.29411764705882,0,0,0,15.8823529411765,10.5882352941176,5.29411764705882,0,0,0,0,0,0,0,0,0,0,5.29411764705882,0,5.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andressa","HOU",0,1,97,1,0,0,0,0,1,1,NA,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,63,77,0.818181818181818,55,68,0.808823529411765,27,32,0.84375,0.470588235294118,5,8,0.625,1,8,0.125,0,2,0,0,0,NA,1,3,0.333333333333333,1,8,0.125,0,2,0,27,38,0.710526315789474,24,27,0.888888888888889,12,12,1,26,37,0.702702702702703,19,21,0.904761904761905,10,10,1,8,11,0.727272727272727,11,13,0.846153846153846,8,8,1,0.493506493506494,0.350649350649351,0.155844155844156,0.544117647058823,0.308823529411765,0.147058823529412,0.34375,0.40625,0.25,6,7,0.857142857142857,0,0,2,2,1,0,0,0,0,2,4,2,6,0.666666666666667,4,2,8,8,5,3,4,1,3,0.25,2,1,1,0,0,0,3,13,6,1,1,0,0,1,0,4,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0.927835051546392,0.927835051546392,0.927835051546392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4536082474227,71.4432989690722,51.0309278350515,63.0927835051546,25.0515463917526,29.6907216494845,4.63917525773196,7.42268041237113,0.927835051546392,7.42268041237113,0,1.85567010309278,0,0,0.927835051546392,2.78350515463918,0.927835051546392,7.42268041237113,0,1.85567010309278,25.0515463917526,35.2577319587629,22.2680412371134,25.0515463917526,11.1340206185567,11.1340206185567,24.1237113402062,34.3298969072165,17.6288659793814,19.4845360824742,9.27835051546392,9.27835051546392,7.42268041237113,10.2061855670103,10.2061855670103,12.0618556701031,7.42268041237113,7.42268041237113,5.56701030927835,6.49484536082474,0,0,1.85567010309278,1.85567010309278,0,0,0,0,1.85567010309278,3.71134020618557,1.85567010309278,5.56701030927835,3.71134020618557,1.85567010309278,7.42268041237113,7.42268041237113,4.63917525773196,2.78350515463918,3.71134020618557,0.927835051546392,2.78350515463918,1.85567010309278,0.927835051546392,0.927835051546392,0,0,0,2.78350515463918,12.0618556701031,5.56701030927835,0.927835051546392,0.927835051546392,0,0,0.927835051546392,0,3.71134020618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arlitt","FCKC",0,1,68,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,26,43,0.604651162790698,16,29,0.551724137931034,11,16,0.6875,0.551724137931034,0,2,0,2,8,0.25,0,1,0,9,13,0.692307692307692,0,2,0,2,8,0.25,0,1,0,19,33,0.575757575757576,5,7,0.714285714285714,2,3,0.666666666666667,11,21,0.523809523809524,3,5,0.6,2,3,0.666666666666667,7,11,0.636363636363636,3,4,0.75,1,1,1,0.767441860465116,0.162790697674419,0.0697674418604651,0.724137931034483,0.172413793103448,0.103448275862069,0.6875,0.25,0.0625,0,0,NA,0,0,1,1,1,0,0,0,0,1,2,1,3,0.666666666666667,2,1,4,11,8,3,2,2,0,1,1,0,0,0,0,0,0,7,2,0,4,3,0,2,4,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4117647058823,56.9117647058823,21.1764705882353,38.3823529411765,14.5588235294118,21.1764705882353,0,2.64705882352941,2.64705882352941,10.5882352941176,0,1.32352941176471,11.9117647058824,17.2058823529412,0,2.64705882352941,2.64705882352941,10.5882352941176,0,1.32352941176471,25.1470588235294,43.6764705882353,6.61764705882353,9.26470588235294,2.64705882352941,3.97058823529412,14.5588235294118,27.7941176470588,3.97058823529412,6.61764705882353,2.64705882352941,3.97058823529412,9.26470588235294,14.5588235294118,3.97058823529412,5.29411764705882,1.32352941176471,1.32352941176471,0,0,0,0,1.32352941176471,1.32352941176471,0,0,0,0,1.32352941176471,2.64705882352941,1.32352941176471,3.97058823529412,2.64705882352941,1.32352941176471,5.29411764705882,14.5588235294118,10.5882352941176,3.97058823529412,2.64705882352941,2.64705882352941,0,1.32352941176471,0,0,0,0,0,0,9.26470588235294,2.64705882352941,0,5.29411764705882,3.97058823529412,0,2.64705882352941,5.29411764705882,2.64705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Averbuch","FCKC",0,1,91,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,42,48,0.875,40,46,0.869565217391304,10,12,0.833333333333333,0.260869565217391,1,2,0.5,3,7,0.428571428571429,0,0,NA,0,0,NA,1,2,0.5,2,6,0.333333333333333,0,0,NA,23,28,0.821428571428571,15,16,0.9375,4,4,1,22,27,0.814814814814815,14,15,0.933333333333333,4,4,1,8,9,0.888888888888889,1,2,0.5,1,1,1,0.583333333333333,0.333333333333333,0.0833333333333333,0.58695652173913,0.326086956521739,0.0869565217391304,0.75,0.166666666666667,0.0833333333333333,0,0,NA,0,0,2,2,1,0,0,0,0,2,0,0,0,NA,0,0,0,7,4,3,4,3,1,0.75,0,2,0,0,0,0,0,15,3,1,4,6,0,5,1,5,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5384615384615,47.4725274725275,39.5604395604396,45.4945054945055,9.89010989010989,11.8681318681319,0.989010989010989,1.97802197802198,2.96703296703297,6.92307692307692,0,0,0,0,0.989010989010989,1.97802197802198,1.97802197802198,5.93406593406593,0,0,22.7472527472527,27.6923076923077,14.8351648351648,15.8241758241758,3.95604395604396,3.95604395604396,21.7582417582418,26.7032967032967,13.8461538461538,14.8351648351648,3.95604395604396,3.95604395604396,7.91208791208791,8.9010989010989,0.989010989010989,1.97802197802198,0.989010989010989,0.989010989010989,0,0,0,0,1.97802197802198,1.97802197802198,0,0,0,0,1.97802197802198,0,0,0,0,0,0,6.92307692307692,3.95604395604396,2.96703296703297,3.95604395604396,2.96703296703297,0.989010989010989,0,1.97802197802198,0,0,0,0,0,14.8351648351648,2.96703296703297,0.989010989010989,3.95604395604396,5.93406593406593,0,4.94505494505495,0.989010989010989,4.94505494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnhart","FCKC",0,1,91,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,26,29,0.896551724137931,13,13,1,0,0,NA,0,0,0,NA,2,4,0.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,21,24,0.875,5,5,1,0,0,NA,12,12,1,1,1,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.827586206896552,0.172413793103448,0,0.923076923076923,0.0769230769230769,0,NA,NA,NA,0,0,NA,0,0,0,3,0,0,0,0,0,3,0,0,0,NA,0,0,0,3,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0.896551724137931,8,8,1,0,0,NA,5,8,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7142857142857,28.6813186813187,12.8571428571429,12.8571428571429,0,0,0,0,1.97802197802198,3.95604395604396,0,0,0,0,0,0,0,0,0,0,20.7692307692308,23.7362637362637,4.94505494505495,4.94505494505495,0,0,11.8681318681319,11.8681318681319,0.989010989010989,0.989010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96703296703297,0,0,0,0,2.96703296703297,0,0,0,0,0,0,2.96703296703297,2.96703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7142857142857,28.6813186813187,7.91208791208791,7.91208791208791,0,0,4.94505494505495,7.91208791208791
"Beckie","HOU",0,1,83,1,1,0,0,2,0,3,0.333333333333333,2,1,0.666666666666667,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,22,33,0.666666666666667,20,31,0.645161290322581,8,15,0.533333333333333,0.483870967741935,0,5,0,1,2,0.5,0,0,NA,2,2,1,0,5,0,1,2,0.5,0,0,NA,5,10,0.5,8,13,0.615384615384615,9,10,0.9,5,10,0.5,7,12,0.583333333333333,8,9,0.888888888888889,1,3,0.333333333333333,3,8,0.375,4,4,1,0.303030303030303,0.393939393939394,0.303030303030303,0.32258064516129,0.387096774193548,0.290322580645161,0.2,0.533333333333333,0.266666666666667,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,1,2,0.5,0,2,3,7,5,2,0,0,0,NA,0,0,0,0,0,0,1,17,1,1,1,0,0,0,2,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.08433734939759,0,0,2.16867469879518,0,3.25301204819277,2.16867469879518,1.08433734939759,1.08433734939759,0,0,0,0,0,1.08433734939759,1.08433734939759,1.08433734939759,1.08433734939759,0,1.08433734939759,1.08433734939759,1.08433734939759,0,23.855421686747,35.7831325301205,21.6867469879518,33.6144578313253,8.67469879518072,16.2650602409639,0,5.42168674698795,1.08433734939759,2.16867469879518,0,0,2.16867469879518,2.16867469879518,0,5.42168674698795,1.08433734939759,2.16867469879518,0,0,5.42168674698795,10.8433734939759,8.67469879518072,14.0963855421687,9.75903614457831,10.8433734939759,5.42168674698795,10.8433734939759,7.59036144578313,13.0120481927711,8.67469879518072,9.75903614457831,1.08433734939759,3.25301204819277,3.25301204819277,8.67469879518072,4.33734939759036,4.33734939759036,0,0,0,0,0,0,0,0,0,0,0,1.08433734939759,1.08433734939759,2.16867469879518,0,2.16867469879518,3.25301204819277,7.59036144578313,5.42168674698795,2.16867469879518,0,0,0,0,0,0,0,0,0,1.08433734939759,18.433734939759,1.08433734939759,1.08433734939759,1.08433734939759,0,0,0,2.16867469879518,1.08433734939759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beckmann","BOS",0,1,69,1,0,0,0,2,0,2,0,1,1,0.5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,13,20,0.65,13,20,0.65,11,17,0.647058823529412,0.85,0,0,NA,0,1,0,1,2,0.5,0,0,NA,0,0,NA,0,1,0,1,2,0.5,2,7,0.285714285714286,4,5,0.8,7,8,0.875,2,7,0.285714285714286,4,5,0.8,7,8,0.875,1,5,0.2,3,4,0.75,7,8,0.875,0.35,0.25,0.4,0.35,0.25,0.4,0.294117647058824,0.235294117647059,0.470588235294118,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,4,1,5,3,3,0,5,2,3,0.4,0,1,0,0,0,0,0,28,4,1,1,0,0,0,7,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,2.60869565217391,0,2.60869565217391,1.30434782608696,1.30434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9565217391304,26.0869565217391,16.9565217391304,26.0869565217391,14.3478260869565,22.1739130434783,0,0,0,1.30434782608696,1.30434782608696,2.60869565217391,0,0,0,0,0,1.30434782608696,1.30434782608696,2.60869565217391,2.60869565217391,9.1304347826087,5.21739130434783,6.52173913043478,9.1304347826087,10.4347826086957,2.60869565217391,9.1304347826087,5.21739130434783,6.52173913043478,9.1304347826087,10.4347826086957,1.30434782608696,6.52173913043478,3.91304347826087,5.21739130434783,9.1304347826087,10.4347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21739130434783,1.30434782608696,6.52173913043478,3.91304347826087,3.91304347826087,0,6.52173913043478,2.60869565217391,3.91304347826087,0,1.30434782608696,0,0,0,0,0,36.5217391304348,5.21739130434783,1.30434782608696,1.30434782608696,0,0,0,9.1304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belanger","ORL",0,1,37,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,14,17,0.823529411764706,10,13,0.769230769230769,6,6,1,0.461538461538462,0,0,NA,0,2,0,0,0,NA,4,4,1,0,0,NA,0,2,0,0,0,NA,5,8,0.625,2,2,1,7,7,1,4,7,0.571428571428571,1,1,1,5,5,1,4,4,1,0,0,NA,2,2,1,0.470588235294118,0.117647058823529,0.411764705882353,0.538461538461538,0.0769230769230769,0.384615384615385,0.666666666666667,0,0.333333333333333,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,2,3,6,5,1,1,0,1,0,1,1,0,0,0,0,3,7,2,0,0,0,0,0,3,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0540540540541,41.3513513513514,24.3243243243243,31.6216216216216,14.5945945945946,14.5945945945946,0,0,0,4.86486486486486,0,0,9.72972972972973,9.72972972972973,0,0,0,4.86486486486486,0,0,12.1621621621622,19.4594594594595,4.86486486486486,4.86486486486486,17.027027027027,17.027027027027,9.72972972972973,17.027027027027,2.43243243243243,2.43243243243243,12.1621621621622,12.1621621621622,9.72972972972973,9.72972972972973,0,0,4.86486486486486,4.86486486486486,0,0,0,0,0,0,0,0,0,0,0,0,2.43243243243243,2.43243243243243,0,4.86486486486486,7.2972972972973,14.5945945945946,12.1621621621622,2.43243243243243,2.43243243243243,0,2.43243243243243,2.43243243243243,2.43243243243243,0,0,0,0,7.2972972972973,17.027027027027,4.86486486486486,0,0,0,0,0,7.2972972972973,7.2972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Betos","PTFC",0,1,95,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,26,36,0.722222222222222,14,14,1,1,1,1,0.0714285714285714,0,0,NA,4,10,0.4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,22,32,0.6875,3,3,1,1,1,1,10,10,1,3,3,1,1,1,1,1,1,1,0,0,NA,0,0,NA,0.888888888888889,0.0833333333333333,0.0277777777777778,0.714285714285714,0.214285714285714,0.0714285714285714,1,0,0,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,NA,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0.5,0,2,2,1,3,0,3,1,5,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0,26,36,0.722222222222222,4,6,0.666666666666667,0,5,0,8,11,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6315789473684,34.1052631578947,13.2631578947368,13.2631578947368,0.947368421052632,0.947368421052632,0,0,3.78947368421053,9.47368421052632,0,0,0,0,0,0,0,0,0,0,20.8421052631579,30.3157894736842,2.84210526315789,2.84210526315789,0.947368421052632,0.947368421052632,9.47368421052632,9.47368421052632,2.84210526315789,2.84210526315789,0.947368421052632,0.947368421052632,0.947368421052632,0.947368421052632,0,0,0,0,0,0,0,0,0.947368421052632,0.947368421052632,0,0,0,0,0.947368421052632,0,0,0,0,0,0,1.89473684210526,0,1.89473684210526,0.947368421052632,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89473684210526,1.89473684210526,3.78947368421053,0,1.89473684210526,1.89473684210526,2.84210526315789,0,2.84210526315789,4.73684210526316,0,0,0.947368421052632,1.89473684210526,0,1.89473684210526,0,0,0,0,0,0,0,2.84210526315789,0,24.6315789473684,34.1052631578947,3.78947368421053,5.68421052631579,0,4.73684210526316,7.57894736842105,10.4210526315789
"Bowen","FCKC",0,1,24,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,15,19,0.789473684210526,11,15,0.733333333333333,5,8,0.625,0.533333333333333,0,1,0,0,0,NA,1,2,0.5,4,4,1,0,1,0,0,0,NA,1,2,0.5,6,9,0.666666666666667,3,4,0.75,6,6,1,4,7,0.571428571428571,3,4,0.75,4,4,1,2,4,0.5,2,3,0.666666666666667,1,1,1,0.473684210526316,0.210526315789474,0.315789473684211,0.466666666666667,0.266666666666667,0.266666666666667,0.5,0.375,0.125,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,1,1,0,0,0,3,3,0,4,4,0,1,0,1,0,0,0,0,0,1,2,2,2,1,0,1,1,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,71.25,41.25,56.25,18.75,30,0,3.75,0,0,3.75,7.5,15,15,0,3.75,0,0,3.75,7.5,22.5,33.75,11.25,15,22.5,22.5,15,26.25,11.25,15,15,15,7.5,15,7.5,11.25,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,3.75,0,3.75,0,0,0,11.25,11.25,0,15,15,0,0,3.75,0,0,0,0,0,3.75,7.5,7.5,7.5,3.75,0,3.75,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
