"Player","Team","Number","GP","MP","GS","Goals","Shots.Stopped.by.GK","Shots.Stopped.by.Def","Shots.Missed","Shots.Blocked","All.Shots","Shot.Accuracy","Shots.Pressed","Shots.Not.Pressed","Pct.Shots.Pressed","BC.Scored","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Big.Chances","BC.Conversion.Pct","Assists","Key.Passes","Key.Assists","Second.Assists","Open.Play.Assists","Open.Play.Key.Passes","Open.Play.Key.Assists","Open.Play.Second.Assists","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","PPass.Comp","PPass.Att","PPass.Comp.Pct","Pct.opPass.Pressed","Cross.Comp","Cross.Att","Cross.Comp.Pct","Launch.Comp","Launch.Att","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Comp.Pct","opCross.Comp","opCross.Att","opCross.Comp.Pct","opLaunch.Comp","opLaunch.Att","opLaunch.Comp.Pct","opThrough.Comp","opThrough.Att","opThrough.Comp.Pct","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Lost","Take.Ons","TO.Win.Pct","Dispossessed.by.Opp","Lost.Touches","All.Possessions.Disrupted","Recoveries","Def.Recoveries","Poss.Recoveries","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","Dispossessed.Opp","Pressured.Opp","Challenged.Opp","Interceptions","Blocks","Clearances","Ball.Shields","Tackles","Dribbled","All.Opp.Poss.Disrupted","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.Saves","BC.Goals.Allowed","BC.SOG.Faced","GperBCSOG","HB.Won","HB.Lost","High.Balls.Faced","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","Crosses.GK.Won","Crosses.GK.Lost","Crosses.GK.Faced","CKs.GK.Won","CKs.GK.Lost","CKs.GK.Faced","FKs.GK.Won","FKs.GK.Lost","FKs.GK.Faced","HB.Fouls.Won","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct","Goals.per.90","Shots.Stopped.by.GK.per.90","Shots.Stopped.by.Def.per.90","Shots.Missed.per.90","Shots.Blocked.per.90","All.Shots.per.90","Shots.Pressed.per.90","Shots.Not.Pressed.per.90","BC.Scored.per.90","BC.SOG.per.90","BC.Shot.Miss.per.90","BC.Dispossess.per.90","BC.Created.per.90","BC.Lost.per.90","Big.Chances.per.90","Assists.per.90","Key.Passes.per.90","Key.Assists.per.90","Second.Assists.per.90","Open.Play.Assists.per.90","Open.Play.Key.Passes.per.90","Open.Play.Key.Assists.per.90","Open.Play.Second.Assists.per.90","Pass.Comp.per.90","Pass.Att.per.90","opPass.Comp.per.90","opPass.Att.per.90","PPass.Comp.per.90","PPass.Att.per.90","Cross.Comp.per.90","Cross.Att.per.90","Launch.Comp.per.90","Launch.Att.per.90","Through.Comp.per.90","Through.Att.per.90","Throw.In.Comp.per.90","Throw.In.Att.per.90","opCross.Comp.per.90","opCross.Att.per.90","opLaunch.Comp.per.90","opLaunch.Att.per.90","opThrough.Comp.per.90","opThrough.Att.per.90","fwPass.Comp.per.90","fwPass.Att.per.90","sPass.Comp.per.90","sPass.Att.per.90","bPass.Comp.per.90","bPass.Att.per.90","fwopPass.Comp.per.90","fwopPass.Att.per.90","sopPass.Comp.per.90","sopPass.Att.per.90","bopPass.Comp.per.90","bopPass.Att.per.90","fwPPass.Comp.per.90","fwPPass.Att.per.90","sPPass.Comp.per.90","sPPass.Att.per.90","bPPass.Comp.per.90","bPPass.Att.per.90","Corner.Kicks.Completed.per.90","Corner.Kicks.Taken.per.90","CK.Assist.per.90","CK.Key.Pass.per.90","FK.Pass.Comp.per.90","FK.Pass.Att.per.90","FK.Assist.per.90","FK.Key.Pass.per.90","FK.Shot.per.90","FK.Scored.per.90","Free.Kicks.Taken.per.90","TO.Won.per.90","TO.Lost.per.90","Take.Ons.per.90","Dispossessed.by.Opp.per.90","Lost.Touches.per.90","All.Possessions.Disrupted.per.90","Recoveries.per.90","Def.Recoveries.per.90","Poss.Recoveries.per.90","Aerial.Duels.per.90","AD.Won.per.90","AD.Lost.per.90","Fouls.Won.per.90","Fouls.Conceded.per.90","Yellow.Cards.per.90","Red.Cards.per.90","Penalties.Won.per.90","Penalties.Conceded.per.90","Dispossessed.Opp.per.90","Pressured.Opp.per.90","Challenged.Opp.per.90","Interceptions.per.90","Blocks.per.90","Clearances.per.90","Ball.Shields.per.90","Tackles.per.90","Dribbled.per.90","All.Opp.Poss.Disrupted.per.90","Saves.per.90","Goals.Allowed.per.90","GK.SOG.Faced.per.90","BC.Saves.per.90","BC.Goals.Allowed.per.90","BC.SOG.Faced.per.90","HB.Won.per.90","HB.Lost.per.90","High.Balls.Faced.per.90","HB.Caught.per.90","HB.Punched.per.90","HB.Parried.per.90","HB.Collected.per.90","Crosses.GK.Won.per.90","Crosses.GK.Lost.per.90","Crosses.GK.Faced.per.90","CKs.GK.Won.per.90","CKs.GK.Lost.per.90","CKs.GK.Faced.per.90","FKs.GK.Won.per.90","FKs.GK.Lost.per.90","FKs.GK.Faced.per.90","HB.Fouls.Won.per.90","Smothers.Won.per.90","Smothers.Lost.per.90","GK.Overall.Pass.Comp.per.90","GK.Overall.Pass.Att.per.90","GK.Throw.Comp.per.90","GK.Throw.Att.per.90","GK.Drop.Kick.Comp.per.90","GK.Drop.Kick.Att.per.90","GKFK.Comp.per.90","GKFK.Att.per.90"
"Betos","PTFC",0,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,43,0.697674418604651,16,20,0.8,1,4,0.25,0.2,0,0,0,6,17,0.352941176470588,0,0,0,0,0,0,0,0,0,2,6,0.333333333333333,0,0,0,25,38,0.657894736842105,5,5,1,0,0,0,11,15,0.733333333333333,5,5,1,0,0,0,0,3,0,1,1,1,0,0,0,0.883720930232558,0.116279069767442,0,0.75,0.25,0,0.75,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0.375,2,1,3,0.333333333333333,6,0,6,1,8,0,0,1,4,0,4,1,0,1,0,0,0,0,1,0,30,43,0.697674418604651,5,6,0.833333333333333,4,9,0.444444444444444,5,8,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6106870229008,29.5419847328244,10.9923664122137,13.7404580152672,0.687022900763359,2.74809160305343,0,0,4.12213740458015,11.6793893129771,0,0,0,0,0,0,1.37404580152672,4.12213740458015,0,0,17.175572519084,26.1068702290076,3.43511450381679,3.43511450381679,0,0,7.55725190839695,10.3053435114504,3.43511450381679,3.43511450381679,0,0,0,2.06106870229008,0.687022900763359,0.687022900763359,0,0,0,0,0,0,0,0.687022900763359,0,0,0,0,0.687022900763359,0,0,0,0,0,0,0.687022900763359,0.687022900763359,0,0.687022900763359,0.687022900763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43511450381679,2.06106870229008,5.49618320610687,1.37404580152672,0.687022900763359,2.06106870229008,4.12213740458015,0,4.12213740458015,5.49618320610687,0,0,0.687022900763359,2.74809160305343,0,2.74809160305343,0.687022900763359,0,0.687022900763359,0,0,0,0,0.687022900763359,0,20.6106870229008,29.5419847328244,3.43511450381679,4.12213740458015,2.74809160305343,6.18320610687023,3.43511450381679,5.49618320610687
"Brynjarsdottir","PTFC",0,1,61,0,0,2,0,1,0,3,0.666666666666667,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,18,0.666666666666667,12,18,0.666666666666667,4,7,0.571428571428571,0.368421052631579,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,7,0.571428571428571,2,4,0.5,6,7,0.857142857142857,4,7,0.571428571428571,2,4,0.5,6,7,0.857142857142857,1,2,0.5,1,2,0.5,2,3,0.666666666666667,0.388888888888889,0.222222222222222,0.388888888888889,0.388888888888889,0.222222222222222,0.388888888888889,0.285714285714286,0.285714285714286,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,2,12,6,6,0.5,0,0,1,0,0,0,2,7,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95081967213115,0,1.47540983606557,0,4.42622950819672,2.95081967213115,1.47540983606557,0,0,0,0,0,0,0,0,1.47540983606557,0,0,0,1.47540983606557,0,0,17.7049180327869,26.5573770491803,17.7049180327869,26.5573770491803,5.9016393442623,10.327868852459,0,2.95081967213115,0,0,0,0,0,0,0,2.95081967213115,0,0,0,0,5.9016393442623,10.327868852459,2.95081967213115,5.9016393442623,8.85245901639344,10.327868852459,5.9016393442623,10.327868852459,2.95081967213115,5.9016393442623,8.85245901639344,10.327868852459,1.47540983606557,2.95081967213115,1.47540983606557,2.95081967213115,2.95081967213115,4.42622950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47540983606557,1.47540983606557,7.37704918032787,4.42622950819672,2.95081967213115,17.7049180327869,8.85245901639344,8.85245901639344,0,0,1.47540983606557,0,0,0,2.95081967213115,10.327868852459,4.42622950819672,1.47540983606557,1.47540983606557,0,0,0,1.47540983606557,2.95081967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D'Angelo","WNYF",0,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0.351351351351351,5,10,0.5,2,4,0.5,0.4,0,0,0,10,28,0.357142857142857,0,0,0,0,0,0,0,0,0,3,7,0.428571428571429,0,0,0,13,37,0.351351351351351,0,0,0,0,0,0,5,10,0.5,0,0,0,0,0,0,3,5,0.6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,12,0.333333333333333,0,1,1,1,4,2,6,0.666666666666667,8,0,0,2,4,1,5,2,0,2,0,1,1,0,1,1,13,37,0.351351351351351,0,0,0,4,15,0.266666666666667,4,12,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93129770992366,25.4198473282443,3.43511450381679,6.87022900763359,1.37404580152672,2.74809160305343,0,0,6.87022900763359,19.236641221374,0,0,0,0,0,0,2.06106870229008,4.80916030534351,0,0,8.93129770992366,25.4198473282443,0,0,0,0,3.43511450381679,6.87022900763359,0,0,0,0,2.06106870229008,3.43511450381679,0,0,0,0,0,0,0,0,0,2.06106870229008,0,0,0,0,2.06106870229008,0,0,0,0,0,0,1.37404580152672,1.37404580152672,0,0,0,0,0,0,0,0,0,0,0,0,0.687022900763359,0,0,0,0,0,0,0,5.49618320610687,2.74809160305343,8.24427480916031,0,0.687022900763359,0.687022900763359,2.74809160305343,1.37404580152672,4.12213740458015,5.49618320610687,0,0,1.37404580152672,2.74809160305343,0.687022900763359,3.43511450381679,1.37404580152672,0,1.37404580152672,0,0.687022900763359,0.687022900763359,0,0.687022900763359,0.687022900763359,8.93129770992366,25.4198473282443,0,0,2.74809160305343,10.3053435114504,2.74809160305343,8.24427480916031
"Dahlkemper","WNYF",0,1,131,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,0.548387096774194,13,22,0.590909090909091,7,11,0.636363636363636,0.5,3,6,0.5,0,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,8,18,0.444444444444444,5,9,0.555555555555556,4,4,1,7,15,0.466666666666667,2,3,0.666666666666667,4,4,1,4,8,0.5,1,1,1,2,2,1,0.580645161290323,0.290322580645161,0.129032258064516,0.681818181818182,0.136363636363636,0.181818181818182,0.727272727272727,0.0909090909090909,0.181818181818182,2,5,0.4,0,0,2,4,0.5,0,0,1,0,5,0,0,0,0,1,2,3,13,13,0,3,1,2,0.333333333333333,0,1,1,0,0,0,1,11,5,5,3,8,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687022900763359,0,0.687022900763359,0,0.687022900763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6793893129771,21.2977099236641,8.93129770992366,15.1145038167939,4.80916030534351,7.55725190839695,2.06106870229008,4.12213740458015,0,3.43511450381679,0,0.687022900763359,0,0,0,0,0,2.06106870229008,0,0.687022900763359,5.49618320610687,12.3664122137405,3.43511450381679,6.18320610687023,2.74809160305343,2.74809160305343,4.80916030534351,10.3053435114504,1.37404580152672,2.06106870229008,2.74809160305343,2.74809160305343,2.74809160305343,5.49618320610687,0.687022900763359,0.687022900763359,1.37404580152672,1.37404580152672,1.37404580152672,3.43511450381679,0,0,1.37404580152672,2.74809160305343,0,0,0.687022900763359,0,3.43511450381679,0,0,0,0.687022900763359,1.37404580152672,2.06106870229008,8.93129770992366,8.93129770992366,0,2.06106870229008,0.687022900763359,1.37404580152672,0,0.687022900763359,0.687022900763359,0,0,0,0.687022900763359,7.55725190839695,3.43511450381679,3.43511450381679,2.06106870229008,5.49618320610687,0.687022900763359,0.687022900763359,1.37404580152672,1.37404580152672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doniak","WNYF",0,1,68,1,1,1,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,14,0.571428571428571,8,14,0.571428571428571,5,9,0.555555555555556,0.642857142857143,3,5,0.6,0,1,0,0,1,0,0,0,0,3,5,0.6,0,1,0,0,1,0,2,6,0.333333333333333,5,6,0.833333333333333,1,2,0.5,2,6,0.333333333333333,5,6,0.833333333333333,1,2,0.5,2,5,0.4,3,3,1,0,1,0,0.428571428571429,0.428571428571429,0.142857142857143,0.428571428571429,0.428571428571429,0.142857142857143,0.555555555555556,0.333333333333333,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,3,2,1,0.666666666666667,1,2,0,0,0,0,0,19,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32352941176471,1.32352941176471,0,0,0,2.64705882352941,0,2.64705882352941,0,1.32352941176471,0,0,0,0,1.32352941176471,0,0,0,0,0,0,0,0,10.5882352941176,18.5294117647059,10.5882352941176,18.5294117647059,6.61764705882353,11.9117647058824,3.97058823529412,6.61764705882353,0,1.32352941176471,0,1.32352941176471,0,0,3.97058823529412,6.61764705882353,0,1.32352941176471,0,1.32352941176471,2.64705882352941,7.94117647058824,6.61764705882353,7.94117647058824,1.32352941176471,2.64705882352941,2.64705882352941,7.94117647058824,6.61764705882353,7.94117647058824,1.32352941176471,2.64705882352941,2.64705882352941,6.61764705882353,3.97058823529412,3.97058823529412,0,1.32352941176471,0,0,0,0,0,0,0,0,0,0,0,1.32352941176471,0,1.32352941176471,0,1.32352941176471,1.32352941176471,0,0,0,3.97058823529412,2.64705882352941,1.32352941176471,1.32352941176471,2.64705882352941,0,0,0,0,0,25.1470588235294,0,0,0,1.32352941176471,0,1.32352941176471,2.64705882352941,1.32352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eddy","WNYF",0,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0.566666666666667,14,24,0.583333333333333,6,11,0.545454545454545,0.458333333333333,0,1,0,0,2,0,0,2,0,3,6,0.5,0,1,0,0,2,0,0,2,0,11,23,0.478260869565217,2,2,1,4,5,0.8,8,17,0.470588235294118,2,2,1,4,5,0.8,1,6,0.166666666666667,1,1,1,4,4,1,0.766666666666667,0.0666666666666667,0.166666666666667,0.708333333333333,0.0833333333333333,0.208333333333333,0.545454545454545,0.0909090909090909,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,1,13,10,3,2,0,2,0,1,2,0,0,0,0,1,19,9,5,0,8,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6793893129771,20.6106870229008,9.61832061068702,16.4885496183206,4.12213740458015,7.55725190839695,0,0.687022900763359,0,1.37404580152672,0,1.37404580152672,2.06106870229008,4.12213740458015,0,0.687022900763359,0,1.37404580152672,0,1.37404580152672,7.55725190839695,15.8015267175573,1.37404580152672,1.37404580152672,2.74809160305343,3.43511450381679,5.49618320610687,11.6793893129771,1.37404580152672,1.37404580152672,2.74809160305343,3.43511450381679,0.687022900763359,4.12213740458015,0.687022900763359,0.687022900763359,2.74809160305343,2.74809160305343,0,0,0,0,0,0,0,0,0,0,0,0.687022900763359,0.687022900763359,1.37404580152672,0,0,0.687022900763359,8.93129770992366,6.87022900763359,2.06106870229008,1.37404580152672,0,1.37404580152672,0.687022900763359,1.37404580152672,0,0,0,0,0.687022900763359,13.0534351145038,6.18320610687023,3.43511450381679,0,5.49618320610687,0,2.06106870229008,1.37404580152672,2.74809160305343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erceg","WNYF",0,1,131,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,0.647058823529412,22,34,0.647058823529412,9,15,0.6,0.441176470588235,0,0,0,1,5,0.2,0,1,0,0,0,0,0,0,0,1,5,0.2,0,1,0,9,20,0.45,9,10,0.9,4,4,1,9,20,0.45,9,10,0.9,4,4,1,3,9,0.333333333333333,5,5,1,1,1,1,0.588235294117647,0.294117647058824,0.117647058823529,0.588235294117647,0.294117647058824,0.117647058823529,0.6,0.333333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,9,6,24,11,13,0.458333333333333,1,1,0,0,0,0,3,38,8,3,2,7,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687022900763359,0.687022900763359,1.37404580152672,0,1.37404580152672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1145038167939,23.3587786259542,15.1145038167939,23.3587786259542,6.18320610687023,10.3053435114504,0,0,0.687022900763359,3.43511450381679,0,0.687022900763359,0,0,0,0,0.687022900763359,3.43511450381679,0,0.687022900763359,6.18320610687023,13.7404580152672,6.18320610687023,6.87022900763359,2.74809160305343,2.74809160305343,6.18320610687023,13.7404580152672,6.18320610687023,6.87022900763359,2.74809160305343,2.74809160305343,2.06106870229008,6.18320610687023,3.43511450381679,3.43511450381679,0.687022900763359,0.687022900763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687022900763359,0.687022900763359,10.9923664122137,6.18320610687023,4.12213740458015,16.4885496183206,7.55725190839695,8.93129770992366,0.687022900763359,0.687022900763359,0,0,0,0,2.06106870229008,26.1068702290076,5.49618320610687,2.06106870229008,1.37404580152672,4.80916030534351,0,1.37404580152672,0.687022900763359,3.43511450381679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hahn","WNYF",0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hamilton","WNYF",0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,3,5,0.6,1,2,0.5,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.333333333333333,0,0,0,2,2,1,1,3,0.333333333333333,0,0,0,2,2,1,0,1,0,0,0,0,1,1,1,0.6,0,0.4,0.6,0,0.4,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,2,0,2,0,0,2,0,0,0,0,1,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4375,14.0625,8.4375,14.0625,2.8125,5.625,0,2.8125,0,0,0,0,0,0,0,2.8125,0,0,0,0,2.8125,8.4375,0,0,5.625,5.625,2.8125,8.4375,0,0,5.625,5.625,0,2.8125,0,0,2.8125,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,2.8125,5.625,5.625,5.625,0,5.625,0,5.625,0,5.625,0,0,0,0,2.8125,8.4375,2.8125,0,5.625,0,0,0,2.8125,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heath","PTFC",0,1,131,1,0,3,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,70,0.671428571428571,41,51,0.803921568627451,26,32,0.8125,0.627450980392157,2,18,0.111111111111111,2,3,0.666666666666667,1,3,0.333333333333333,3,3,1,0,4,0,2,2,1,1,3,0.333333333333333,11,23,0.478260869565217,18,29,0.620689655172414,18,18,1,11,18,0.611111111111111,14,17,0.823529411764706,16,16,1,6,9,0.666666666666667,10,13,0.769230769230769,10,10,1,0.328571428571429,0.414285714285714,0.257142857142857,0.352941176470588,0.333333333333333,0.313725490196078,0.28125,0.40625,0.3125,2,10,0.2,0,0,1,6,0.166666666666667,0,0,1,0,7,4,4,8,0.5,2,6,12,17,8,9,0,0,0,0,6,1,1,0,0,0,0,16,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06106870229008,0,0,0,2.06106870229008,0,2.06106870229008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2900763358779,48.0916030534351,28.1679389312977,35.0381679389313,17.8625954198473,21.9847328244275,1.37404580152672,12.3664122137405,1.37404580152672,2.06106870229008,0.687022900763359,2.06106870229008,2.06106870229008,2.06106870229008,0,2.74809160305343,1.37404580152672,1.37404580152672,0.687022900763359,2.06106870229008,7.55725190839695,15.8015267175573,12.3664122137405,19.9236641221374,12.3664122137405,12.3664122137405,7.55725190839695,12.3664122137405,9.61832061068702,11.6793893129771,10.9923664122137,10.9923664122137,4.12213740458015,6.18320610687023,6.87022900763359,8.93129770992366,6.87022900763359,6.87022900763359,1.37404580152672,6.87022900763359,0,0,0.687022900763359,4.12213740458015,0,0,0.687022900763359,0,4.80916030534351,2.74809160305343,2.74809160305343,5.49618320610687,1.37404580152672,4.12213740458015,8.24427480916031,11.6793893129771,5.49618320610687,6.18320610687023,0,0,0,4.12213740458015,0.687022900763359,0.687022900763359,0,0,0,0,10.9923664122137,0,1.37404580152672,1.37404580152672,1.37404580152672,0,0.687022900763359,0.687022900763359,0.687022900763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
