"Player","Team","Number","GP","MP","GS","Goals","Shots Stopped by GK","Shots Stopped by Def","Shots Missed","Shots Blocked","All Shots","Shot Accuracy","Shots Pressed","Shots Not Pressed","Pct Shots Pressed","BC Scored","BC SOG","BC Shot Miss","BC Dispossess","BC Created","BC Lost","Big Chances","BC Conversion Pct","Assists","Key Passes","Key Assists","Second Assists","Open Play Assists","Open Play Key Passes","Open Play Key Assists","Open Play Second Assists","Pass Comp","Pass Att","Pass Comp Pct","opPass Comp","opPass Att","opPass Comp Pct","PPass Comp","PPass Att","PPass Comp Pct","Pct opPass Pressed","Cross Comp","Cross Att","Cross Comp Pct","Launch Comp","Launch Att","Launch Comp Pct","Through Comp","Through Att","Through Comp Pct","Throw In Comp","Throw In Att","Throw In Comp Pct","opCross Comp","opCross Att","opCross Comp Pct","opLaunch Comp","opLaunch Att","opLaunch Comp Pct","opThrough Comp","opThrough Att","opThrough Comp Pct","fwPass Comp","fwPass Att","fwPass Comp Pct","sPass Comp","sPass Att","sPass Comp Pct","bPass Comp","bPass Att","bPass Comp Pct","fwopPass Comp","fwopPass Att","fwopPass Comp Pct","sopPass Comp","sopPass Att","sopPass Comp Pct","bopPass Comp","bopPass Att","bopPass Comp Pct","fwPPass Comp","fwPPass Att","fwPPass Comp Pct","sPPass Comp","sPPass Att","sPPass Comp Pct","bPPass Comp","bPPass Att","bPPass Comp Pct","rFreq Pass Fwd","rFreq Pass Side","rFreq Pass Back","rFreq opPass Fwd","rFreq opPass Side","rFreq opPass Back","rFreq PPass Fwd","rFreq PPass Side","rFreq PPass Back","Corner Kicks Completed","Corner Kicks Taken","CK Comp Pct","CK Assist","CK Key Pass","FK Pass Comp","FK Pass Att","FK Pass Comp Pct","FK Assist","FK Key Pass","FK Shot","FK Scored","Free Kicks Taken","TO Won","TO Lost","Take Ons","TO Win Pct","Dispossessed by Opp","Lost Touches","All Possessions Disrupted","Recoveries","Def Recoveries","Poss Recoveries","Aerial Duels","AD Won","AD Lost","AD Win Pct","Fouls Won","Fouls Conceded","Yellow Cards","Red Cards","Penalties Won","Penalties Conceded","Dispossessed Opp","Pressured Opp","Challenged Opp","Interceptions","Blocks","Clearances","Ball Shields","Tackles","Dribbled","All Opp Poss Disrupted","Saves","Goals Allowed","GK SOG Faced","GperSOG","BC Saves","BC Goals Allowed","BC SOG Faced","GperBCSOG","HB Won","HB Lost","High Balls Faced","HB Win Pct","HB Caught","HB Punched","HB Parried","HB Collected","Crosses GK Won","Crosses GK Lost","Crosses GK Faced","CKs GK Won","CKs GK Lost","CKs GK Faced","FKs GK Won","FKs GK Lost","FKs GK Faced","HB Fouls Won","Smothers Won","Smothers Lost","GK Overall Pass Comp","GK Overall Pass Att","GK Overall Pass Comp Pct","GK Throw Comp","GK Throw Att","GK Throw Comp Pct","GK Drop Kick Comp","GK Drop Kick Att","GK Drop Kick Comp Pct","GKFK Comp","GKFK Att","GKFK Comp Pct","Goals per 90","Shots Stopped by GK per 90","Shots Stopped by Def per 90","Shots Missed per 90","Shots Blocked per 90","All Shots per 90","Shots Pressed per 90","Shots Not Pressed per 90","BC Scored per 90","BC SOG per 90","BC Shot Miss per 90","BC Dispossess per 90","BC Created per 90","BC Lost per 90","Big Chances per 90","Assists per 90","Key Passes per 90","Key Assists per 90","Second Assists per 90","Open Play Assists per 90","Open Play Key Passes per 90","Open Play Key Assists per 90","Open Play Second Assists per 90","Pass Comp per 90","Pass Att per 90","opPass Comp per 90","opPass Att per 90","PPass Comp per 90","PPass Att per 90","Cross Comp per 90","Cross Att per 90","Launch Comp per 90","Launch Att per 90","Through Comp per 90","Through Att per 90","Throw In Comp per 90","Throw In Att per 90","opCross Comp per 90","opCross Att per 90","opLaunch Comp per 90","opLaunch Att per 90","opThrough Comp per 90","opThrough Att per 90","fwPass Comp per 90","fwPass Att per 90","sPass Comp per 90","sPass Att per 90","bPass Comp per 90","bPass Att per 90","fwopPass Comp per 90","fwopPass Att per 90","sopPass Comp per 90","sopPass Att per 90","bopPass Comp per 90","bopPass Att per 90","fwPPass Comp per 90","fwPPass Att per 90","sPPass Comp per 90","sPPass Att per 90","bPPass Comp per 90","bPPass Att per 90","Corner Kicks Completed per 90","Corner Kicks Taken per 90","CK Assist per 90","CK Key Pass per 90","FK Pass Comp per 90","FK Pass Att per 90","FK Assist per 90","FK Key Pass per 90","FK Shot per 90","FK Scored per 90","Free Kicks Taken per 90","TO Won per 90","TO Lost per 90","Take Ons per 90","Dispossessed by Opp per 90","Lost Touches per 90","All Possessions Disrupted per 90","Recoveries per 90","Def Recoveries per 90","Poss Recoveries per 90","Aerial Duels per 90","AD Won per 90","AD Lost per 90","Fouls Won per 90","Fouls Conceded per 90","Yellow Cards per 90","Red Cards per 90","Penalties Won per 90","Penalties Conceded per 90","Dispossessed Opp per 90","Pressured Opp per 90","Challenged Opp per 90","Interceptions per 90","Blocks per 90","Clearances per 90","Ball Shields per 90","Tackles per 90","Dribbled per 90","All Opp Poss Disrupted per 90","Saves per 90","Goals Allowed per 90","GK SOG Faced per 90","BC Saves per 90","BC Goals Allowed per 90","BC SOG Faced per 90","HB Won per 90","HB Lost per 90","High Balls Faced per 90","HB Caught per 90","HB Punched per 90","HB Parried per 90","HB Collected per 90","Crosses GK Won per 90","Crosses GK Lost per 90","Crosses GK Faced per 90","CKs GK Won per 90","CKs GK Lost per 90","CKs GK Faced per 90","FKs GK Won per 90","FKs GK Lost per 90","FKs GK Faced per 90","HB Fouls Won per 90","Smothers Won per 90","Smothers Lost per 90","GK Overall Pass Comp per 90","GK Overall Pass Att per 90","GK Throw Comp per 90","GK Throw Att per 90","GK Drop Kick Comp per 90","GK Drop Kick Att per 90","GKFK Comp per 90","GKFK Att per 90"
"Alleway","ORL",0,1,97,1,0,1,0,1,0,2,0.5,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,21,27,0.777777777777778,19,25,0.76,9,9,1,0.36,0,0,NA,1,4,0.25,0,1,0,0,0,NA,0,0,NA,1,4,0.25,0,1,0,12,18,0.666666666666667,4,4,1,5,5,1,12,18,0.666666666666667,3,3,1,4,4,1,5,5,1,2,2,1,2,2,1,0.666666666666667,0.148148148148148,0.185185185185185,0.72,0.12,0.16,0.555555555555556,0.222222222222222,0.222222222222222,0,0,NA,0,0,2,2,1,0,0,1,0,3,0,0,0,NA,0,2,2,9,7,2,2,1,1,0.5,0,1,1,0,0,0,1,3,1,6,4,9,0,2,0,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.927835051546392,0,0.927835051546392,0,1.85567010309278,0,1.85567010309278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4845360824742,25.0515463917526,17.6288659793814,23.1958762886598,8.35051546391753,8.35051546391753,0,0,0.927835051546392,3.71134020618557,0,0.927835051546392,0,0,0,0,0.927835051546392,3.71134020618557,0,0.927835051546392,11.1340206185567,16.7010309278351,3.71134020618557,3.71134020618557,4.63917525773196,4.63917525773196,11.1340206185567,16.7010309278351,2.78350515463918,2.78350515463918,3.71134020618557,3.71134020618557,4.63917525773196,4.63917525773196,1.85567010309278,1.85567010309278,1.85567010309278,1.85567010309278,0,0,0,0,1.85567010309278,1.85567010309278,0,0,0.927835051546392,0,2.78350515463918,0,0,0,0,1.85567010309278,1.85567010309278,8.35051546391753,6.49484536082474,1.85567010309278,1.85567010309278,0.927835051546392,0.927835051546392,0,0.927835051546392,0.927835051546392,0,0,0,0.927835051546392,2.78350515463918,0.927835051546392,5.56701030927835,3.71134020618557,8.35051546391753,0,1.85567010309278,0,2.78350515463918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andressa","HOU",0,1,89,1,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,56,66,0.848484848484849,56,62,0.903225806451613,30,32,0.9375,0.516129032258065,0,1,0,0,2,0,1,1,1,0,0,NA,0,0,NA,0,2,0,1,1,1,19,25,0.76,15,19,0.789473684210526,22,22,1,19,24,0.791666666666667,15,16,0.9375,22,22,1,8,10,0.8,10,10,1,12,12,1,0.378787878787879,0.287878787878788,0.333333333333333,0.387096774193548,0.258064516129032,0.354838709677419,0.3125,0.3125,0.375,0,3,0,0,0,0,1,0,0,0,0,0,1,3,2,5,0.6,1,0,3,12,5,7,5,2,3,0.4,0,0,0,0,0,0,0,20,4,1,2,1,0,1,1,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1.01123595505618,1.01123595505618,0,1.01123595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6292134831461,66.7415730337079,56.6292134831461,62.6966292134831,30.3370786516854,32.3595505617978,0,1.01123595505618,0,2.02247191011236,1.01123595505618,1.01123595505618,0,0,0,0,0,2.02247191011236,1.01123595505618,1.01123595505618,19.2134831460674,25.2808988764045,15.1685393258427,19.2134831460674,22.247191011236,22.247191011236,19.2134831460674,24.2696629213483,15.1685393258427,16.1797752808989,22.247191011236,22.247191011236,8.08988764044944,10.1123595505618,10.1123595505618,10.1123595505618,12.1348314606742,12.1348314606742,0,3.03370786516854,0,0,0,1.01123595505618,0,0,0,0,1.01123595505618,3.03370786516854,2.02247191011236,5.0561797752809,1.01123595505618,0,3.03370786516854,12.1348314606742,5.0561797752809,7.07865168539326,5.0561797752809,2.02247191011236,3.03370786516854,0,0,0,0,0,0,0,20.2247191011236,4.04494382022472,1.01123595505618,2.02247191011236,1.01123595505618,0,1.01123595505618,1.01123595505618,1.01123595505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Averbuch","FCKC",0,1,94,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,58,76,0.763157894736842,53,70,0.757142857142857,26,34,0.764705882352941,0.485714285714286,0,1,0,5,9,0.555555555555556,0,0,NA,2,2,1,0,1,0,3,7,0.428571428571429,0,0,NA,45,63,0.714285714285714,9,9,1,4,4,1,41,58,0.706896551724138,8,8,1,4,4,1,19,27,0.703703703703704,5,5,1,2,2,1,0.828947368421053,0.118421052631579,0.0526315789473684,0.828571428571429,0.114285714285714,0.0571428571428571,0.794117647058823,0.147058823529412,0.0588235294117647,0,0,NA,0,0,3,4,0.75,0,0,0,0,4,0,0,0,NA,1,0,1,10,8,2,3,3,0,1,0,0,0,0,0,0,1,15,9,4,1,1,0,2,2,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.531914893617,72.7659574468085,50.7446808510638,67.0212765957447,24.8936170212766,32.5531914893617,0,0.957446808510638,4.78723404255319,8.61702127659574,0,0,1.91489361702128,1.91489361702128,0,0.957446808510638,2.87234042553191,6.70212765957447,0,0,43.0851063829787,60.3191489361702,8.61702127659574,8.61702127659574,3.82978723404255,3.82978723404255,39.2553191489362,55.531914893617,7.65957446808511,7.65957446808511,3.82978723404255,3.82978723404255,18.1914893617021,25.8510638297872,4.78723404255319,4.78723404255319,1.91489361702128,1.91489361702128,0,0,0,0,2.87234042553191,3.82978723404255,0,0,0,0,3.82978723404255,0,0,0,0.957446808510638,0,0.957446808510638,9.57446808510638,7.65957446808511,1.91489361702128,2.87234042553191,2.87234042553191,0,0,0,0,0,0,0,0.957446808510638,14.3617021276596,8.61702127659574,3.82978723404255,0.957446808510638,0.957446808510638,0,1.91489361702128,1.91489361702128,2.87234042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Banini","WAS",0,1,76,1,0,1,0,2,0,3,0.333333333333333,2,1,0.666666666666667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,16,0.8125,13,16,0.8125,7,8,0.875,0.5,0,0,NA,0,0,NA,1,2,0.5,0,0,NA,0,0,NA,0,0,NA,1,2,0.5,6,8,0.75,4,5,0.8,3,3,1,6,8,0.75,4,5,0.8,3,3,1,3,3,1,1,2,0.5,3,3,1,0.5,0.3125,0.1875,0.5,0.3125,0.1875,0.375,0.25,0.375,0,0,NA,0,0,0,0,NA,0,0,0,0,0,3,1,4,0.75,3,2,6,3,0,3,8,0,8,0,3,0,0,0,0,0,1,11,0,1,4,0,0,1,2,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.18421052631579,0,2.36842105263158,0,3.55263157894737,2.36842105263158,1.18421052631579,0,0,1.18421052631579,0,0,0,1.18421052631579,0,0,0,0,0,0,0,0,15.3947368421053,18.9473684210526,15.3947368421053,18.9473684210526,8.28947368421053,9.47368421052632,0,0,0,0,1.18421052631579,2.36842105263158,0,0,0,0,0,0,1.18421052631579,2.36842105263158,7.10526315789474,9.47368421052632,4.73684210526316,5.92105263157895,3.55263157894737,3.55263157894737,7.10526315789474,9.47368421052632,4.73684210526316,5.92105263157895,3.55263157894737,3.55263157894737,3.55263157894737,3.55263157894737,1.18421052631579,2.36842105263158,3.55263157894737,3.55263157894737,0,0,0,0,0,0,0,0,0,0,0,3.55263157894737,1.18421052631579,4.73684210526316,3.55263157894737,2.36842105263158,7.10526315789474,3.55263157894737,0,3.55263157894737,9.47368421052632,0,9.47368421052632,3.55263157894737,0,0,0,0,0,1.18421052631579,13.0263157894737,0,1.18421052631579,4.73684210526316,0,0,1.18421052631579,2.36842105263158,2.36842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnes","SRFC",0,1,95,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,68,82,0.829268292682927,61,75,0.813333333333333,16,23,0.695652173913043,0.306666666666667,0,2,0,2,8,0.25,1,3,0.333333333333333,7,7,1,0,2,0,2,8,0.25,1,3,0.333333333333333,32,43,0.744186046511628,26,29,0.896551724137931,10,10,1,30,41,0.731707317073171,21,24,0.875,10,10,1,5,10,0.5,7,9,0.777777777777778,4,4,1,0.524390243902439,0.353658536585366,0.121951219512195,0.546666666666667,0.32,0.133333333333333,0.434782608695652,0.391304347826087,0.173913043478261,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,7,6,1,1,1,0,1,0,0,0,0,0,0,0,8,3,1,2,6,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4210526315789,77.6842105263158,57.7894736842105,71.0526315789474,15.1578947368421,21.7894736842105,0,1.89473684210526,1.89473684210526,7.57894736842105,0.947368421052632,2.84210526315789,6.63157894736842,6.63157894736842,0,1.89473684210526,1.89473684210526,7.57894736842105,0.947368421052632,2.84210526315789,30.3157894736842,40.7368421052632,24.6315789473684,27.4736842105263,9.47368421052632,9.47368421052632,28.4210526315789,38.8421052631579,19.8947368421053,22.7368421052632,9.47368421052632,9.47368421052632,4.73684210526316,9.47368421052632,6.63157894736842,8.52631578947368,3.78947368421053,3.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63157894736842,5.68421052631579,0.947368421052632,0.947368421052632,0.947368421052632,0,0,0,0,0,0,0,0,7.57894736842105,2.84210526315789,0.947368421052632,1.89473684210526,5.68421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnhart","FCKC",0,1,94,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,18,27,0.666666666666667,9,10,0.9,2,2,1,0.2,0,0,NA,1,5,0.2,0,0,NA,0,0,NA,0,0,NA,1,2,0.5,0,0,NA,17,24,0.708333333333333,1,2,0.5,0,1,0,8,9,0.888888888888889,1,1,1,0,0,NA,1,1,1,1,1,1,0,0,NA,0.888888888888889,0.0740740740740741,0.037037037037037,0.9,0.1,0,0.5,0.5,0,0,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,0,0,4,2,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,0.125,3,0,3,0,1,0,1,1,3,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,18,27,0.666666666666667,7,10,0.7,0,1,0,2,6,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2340425531915,25.8510638297872,8.61702127659574,9.57446808510638,1.91489361702128,1.91489361702128,0,0,0.957446808510638,4.78723404255319,0,0,0,0,0,0,0.957446808510638,1.91489361702128,0,0,16.2765957446809,22.9787234042553,0.957446808510638,1.91489361702128,0,0.957446808510638,7.65957446808511,8.61702127659574,0.957446808510638,0.957446808510638,0,0,0.957446808510638,0.957446808510638,0.957446808510638,0.957446808510638,0,0,0,0,0,0,0,0.957446808510638,0,0,0,0,0.957446808510638,0,0,0,0,0,0,3.82978723404255,1.91489361702128,1.91489361702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70212765957447,0.957446808510638,7.65957446808511,2.87234042553191,0,2.87234042553191,0.957446808510638,0,0.957446808510638,2.87234042553191,0,0,1.91489361702128,0.957446808510638,0,0.957446808510638,0,0,0,0,0,0,0,1.91489361702128,0,17.2340425531915,25.8510638297872,6.70212765957447,9.57446808510638,0,0.957446808510638,1.91489361702128,5.74468085106383
"Beckie","HOU",0,1,73,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,1,0,1,30,39,0.769230769230769,28,37,0.756756756756757,18,22,0.818181818181818,0.594594594594595,2,3,0.666666666666667,0,0,NA,1,1,1,2,2,1,2,3,0.666666666666667,0,0,NA,1,1,1,4,9,0.444444444444444,11,15,0.733333333333333,15,15,1,4,9,0.444444444444444,10,14,0.714285714285714,14,14,1,1,4,0.25,5,6,0.833333333333333,12,12,1,0.230769230769231,0.384615384615385,0.384615384615385,0.243243243243243,0.378378378378378,0.378378378378378,0.181818181818182,0.272727272727273,0.545454545454545,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1,3,0.666666666666667,1,4,6,4,3,1,2,0,2,0,0,0,0,0,0,0,0,17,3,1,3,1,0,0,2,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.23287671232877,0,0,0,0,1.23287671232877,0,1.23287671232877,0,0,0,0,0,0,0,0,1.23287671232877,0,1.23287671232877,0,1.23287671232877,0,1.23287671232877,36.986301369863,48.0821917808219,34.5205479452055,45.6164383561644,22.1917808219178,27.1232876712329,2.46575342465753,3.6986301369863,0,0,1.23287671232877,1.23287671232877,2.46575342465753,2.46575342465753,2.46575342465753,3.6986301369863,0,0,1.23287671232877,1.23287671232877,4.93150684931507,11.0958904109589,13.5616438356164,18.4931506849315,18.4931506849315,18.4931506849315,4.93150684931507,11.0958904109589,12.3287671232877,17.2602739726027,17.2602739726027,17.2602739726027,1.23287671232877,4.93150684931507,6.16438356164384,7.3972602739726,14.7945205479452,14.7945205479452,0,0,0,0,0,0,0,0,0,0,0,2.46575342465753,1.23287671232877,3.6986301369863,1.23287671232877,4.93150684931507,7.3972602739726,4.93150684931507,3.6986301369863,1.23287671232877,2.46575342465753,0,2.46575342465753,0,0,0,0,0,0,0,20.958904109589,3.6986301369863,1.23287671232877,3.6986301369863,1.23287671232877,0,0,2.46575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belanger","ORL",0,1,97,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,23,29,0.793103448275862,20,24,0.833333333333333,12,13,0.923076923076923,0.541666666666667,0,0,NA,1,3,0.333333333333333,0,1,0,3,5,0.6,0,0,NA,1,3,0.333333333333333,0,1,0,12,18,0.666666666666667,4,4,1,7,7,1,10,14,0.714285714285714,4,4,1,6,6,1,5,6,0.833333333333333,2,2,1,5,5,1,0.620689655172414,0.137931034482759,0.241379310344828,0.583333333333333,0.166666666666667,0.25,0.461538461538462,0.153846153846154,0.384615384615385,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,1,3,0.666666666666667,2,2,5,11,7,4,2,1,1,0.5,0,1,0,0,0,0,0,14,3,3,1,5,2,1,2,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.340206185567,26.9072164948454,18.5567010309278,22.2680412371134,11.1340206185567,12.0618556701031,0,0,0.927835051546392,2.78350515463918,0,0.927835051546392,2.78350515463918,4.63917525773196,0,0,0.927835051546392,2.78350515463918,0,0.927835051546392,11.1340206185567,16.7010309278351,3.71134020618557,3.71134020618557,6.49484536082474,6.49484536082474,9.27835051546392,12.9896907216495,3.71134020618557,3.71134020618557,5.56701030927835,5.56701030927835,4.63917525773196,5.56701030927835,1.85567010309278,1.85567010309278,4.63917525773196,4.63917525773196,0,0,0,0,0,0,0,0,0,0,0,1.85567010309278,0.927835051546392,2.78350515463918,1.85567010309278,1.85567010309278,4.63917525773196,10.2061855670103,6.49484536082474,3.71134020618557,1.85567010309278,0.927835051546392,0.927835051546392,0,0.927835051546392,0,0,0,0,0,12.9896907216495,2.78350515463918,2.78350515463918,0.927835051546392,4.63917525773196,1.85567010309278,0.927835051546392,1.85567010309278,0.927835051546392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Betos","PTFC",0,1,97,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,29,40,0.725,15,17,0.882352941176471,3,3,1,0.176470588235294,0,0,NA,4,12,0.333333333333333,0,1,0,0,0,NA,0,0,NA,2,4,0.5,0,0,NA,19,30,0.633333333333333,10,10,1,0,0,NA,8,10,0.8,7,7,1,0,0,NA,2,2,1,1,1,1,0,0,NA,0.75,0.25,0,0.588235294117647,0.411764705882353,0,0.666666666666667,0.333333333333333,0,0,0,NA,0,0,1,2,0.5,0,0,0,0,2,0,0,0,NA,0,0,0,4,2,2,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0.166666666666667,2,0,2,0,5,0,5,1,6,0,0,0,3,0,3,1,0,1,1,0,1,1,0,0,29,40,0.725,7,7,1,0,5,0,7,11,0.636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9072164948454,37.1134020618557,13.9175257731959,15.7731958762887,2.78350515463918,2.78350515463918,0,0,3.71134020618557,11.1340206185567,0,0.927835051546392,0,0,0,0,1.85567010309278,3.71134020618557,0,0,17.6288659793814,27.8350515463918,9.27835051546392,9.27835051546392,0,0,7.42268041237113,9.27835051546392,6.49484536082474,6.49484536082474,0,0,1.85567010309278,1.85567010309278,0.927835051546392,0.927835051546392,0,0,0,0,0,0,0.927835051546392,1.85567010309278,0,0,0,0,1.85567010309278,0,0,0,0,0,0,3.71134020618557,1.85567010309278,1.85567010309278,0,0,0,0.927835051546392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63917525773196,0.927835051546392,5.56701030927835,1.85567010309278,0,1.85567010309278,4.63917525773196,0,4.63917525773196,5.56701030927835,0,0,0,2.78350515463918,0,2.78350515463918,0.927835051546392,0,0.927835051546392,0.927835051546392,0,0.927835051546392,0.927835051546392,0,0,26.9072164948454,37.1134020618557,6.49484536082474,6.49484536082474,0,4.63917525773196,6.49484536082474,10.2061855670103
"Brooks","HOU",0,1,95,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,47,53,0.886792452830189,46,52,0.884615384615385,25,28,0.892857142857143,0.538461538461538,0,0,NA,1,3,0.333333333333333,0,0,NA,0,0,NA,0,0,NA,1,3,0.333333333333333,0,0,NA,22,27,0.814814814814815,17,18,0.944444444444444,8,8,1,21,26,0.807692307692308,17,18,0.944444444444444,8,8,1,12,15,0.8,10,10,1,3,3,1,0.509433962264151,0.339622641509434,0.150943396226415,0.5,0.346153846153846,0.153846153846154,0.535714285714286,0.357142857142857,0.107142857142857,0,0,NA,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,2,2,14,10,4,11,5,6,0.454545454545455,1,1,0,0,0,0,1,7,6,2,1,3,0,3,0,4,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5263157894737,50.2105263157895,43.5789473684211,49.2631578947368,23.6842105263158,26.5263157894737,0,0,0.947368421052632,2.84210526315789,0,0,0,0,0,0,0.947368421052632,2.84210526315789,0,0,20.8421052631579,25.5789473684211,16.1052631578947,17.0526315789474,7.57894736842105,7.57894736842105,19.8947368421053,24.6315789473684,16.1052631578947,17.0526315789474,7.57894736842105,7.57894736842105,11.3684210526316,14.2105263157895,9.47368421052632,9.47368421052632,2.84210526315789,2.84210526315789,0,0,0,0,0.947368421052632,0.947368421052632,0,0,0,0,0.947368421052632,0.947368421052632,0,0.947368421052632,0,1.89473684210526,1.89473684210526,13.2631578947368,9.47368421052632,3.78947368421053,10.4210526315789,4.73684210526316,5.68421052631579,0.947368421052632,0.947368421052632,0,0,0,0,0.947368421052632,6.63157894736842,5.68421052631579,1.89473684210526,0.947368421052632,2.84210526315789,0,2.84210526315789,0,3.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
