"Player","Team","Number","GP","MP","GS","Goals","Shots.Stopped.by.GK","Shots.Stopped.by.Def","Shots.Missed","Shots.Blocked","All.Shots","Shot.Accuracy","Shots.Pressed","Shots.Not.Pressed","Pct.Shots.Pressed","BC.Scored","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Big.Chances","BC.Conversion.Pct","Assists","Key.Passes","Key.Assists","Second.Assists","Open.Play.Assists","Open.Play.Key.Passes","Open.Play.Key.Assists","Open.Play.Second.Assists","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","PPass.Comp","PPass.Att","PPass.Comp.Pct","Pct.opPass.Pressed","Cross.Comp","Cross.Att","Cross.Comp.Pct","Launch.Comp","Launch.Att","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Comp.Pct","opCross.Comp","opCross.Att","opCross.Comp.Pct","opLaunch.Comp","opLaunch.Att","opLaunch.Comp.Pct","opThrough.Comp","opThrough.Att","opThrough.Comp.Pct","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Lost","Take.Ons","TO.Win.Pct","Dispossessed.by.Opp","Lost.Touches","All.Possessions.Disrupted","Recoveries","Def.Recoveries","Poss.Recoveries","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","Dispossessed.Opp","Pressured.Opp","Challenged.Opp","Interceptions","Blocks","Clearances","Ball.Shields","Tackles","Dribbled","All.Opp.Poss.Disrupted","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.Saves","BC.Goals.Allowed","BC.SOG.Faced","GperBCSOG","HB.Won","HB.Lost","High.Balls.Faced","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","Crosses.GK.Won","Crosses.GK.Lost","Crosses.GK.Faced","CKs.GK.Won","CKs.GK.Lost","CKs.GK.Faced","FKs.GK.Won","FKs.GK.Lost","FKs.GK.Faced","HB.Fouls.Won","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Banini","WAS",0,1,96,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,34,46,0.739130434782609,31,43,0.720930232558139,26,30,0.866666666666667,0.697674418604651,0,2,0,0,0,0,2,3,0.666666666666667,3,3,1,0,2,0,0,0,0,2,3,0.666666666666667,10,17,0.588235294117647,11,13,0.846153846153846,13,16,0.8125,9,16,0.5625,9,11,0.818181818181818,13,16,0.8125,7,9,0.777777777777778,7,8,0.875,12,13,0.923076923076923,0.369565217391304,0.282608695652174,0.347826086956522,0.372093023255814,0.255813953488372,0.372093023255814,0.3,0.266666666666667,0.433333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0.25,4,1,8,9,4,5,1,0,1,0,3,0,0,0,0,0,1,21,0,2,4,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Church","WAS",0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colaprico","CRS",0,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,51,0.843137254901961,42,50,0.84,22,23,0.956521739130435,0.46,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,24,31,0.774193548387097,7,7,1,12,13,0.923076923076923,24,31,0.774193548387097,7,7,1,11,12,0.916666666666667,14,15,0.933333333333333,2,2,1,6,6,1,0.607843137254902,0.137254901960784,0.254901960784314,0.62,0.14,0.24,0.652173913043478,0.0869565217391304,0.260869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,8,7,1,2,1,1,0.5,0,0,0,0,0,0,2,10,3,7,6,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comeau","CRS",0,1,96,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0.846153846153846,22,26,0.846153846153846,14,15,0.933333333333333,0.576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0.75,4,5,0.8,9,9,1,9,12,0.75,4,5,0.8,9,9,1,4,5,0.8,3,3,1,7,7,1,0.461538461538462,0.192307692307692,0.346153846153846,0.461538461538462,0.192307692307692,0.346153846153846,0.333333333333333,0.2,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,6,6,0,8,4,4,0.5,0,1,0,0,0,0,2,31,5,0,4,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Da Costa","CRS",0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0.75,15,20,0.75,9,12,0.75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.6,4,6,0.666666666666667,8,9,0.888888888888889,3,5,0.6,4,6,0.666666666666667,8,9,0.888888888888889,3,5,0.6,3,3,1,3,4,0.75,0.25,0.3,0.45,0.25,0.3,0.45,0.416666666666667,0.25,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,4,4,0,2,1,1,0.5,1,0,0,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dalton","CRS",0,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0.689655172413793,11,16,0.6875,1,1,1,0.0625,0,0,0,6,14,0.428571428571429,0,0,0,0,0,0,0,0,0,2,7,0.285714285714286,0,0,0,17,26,0.653846153846154,3,3,1,0,0,0,8,13,0.615384615384615,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0.896551724137931,0.103448275862069,0,0.8125,0.1875,0,1,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0.5,0,2,2,1,3,0,3,1,0,0,0,3,2,0,2,1,0,1,0,0,0,0,0,0,20,29,0.689655172413793,4,5,0.8,0,0,0,5,8,0.625
"DiBernardo","CRS",0,1,96,1,0,0,0,2,0,2,0,1,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,28,44,0.636363636363636,23,36,0.638888888888889,15,22,0.681818181818182,0.611111111111111,0,2,0,1,4,0.25,2,2,1,0,0,0,0,1,0,1,4,0.25,2,2,1,13,23,0.565217391304348,9,14,0.642857142857143,6,7,0.857142857142857,13,23,0.565217391304348,5,7,0.714285714285714,5,6,0.833333333333333,8,14,0.571428571428571,3,4,0.75,4,4,1,0.522727272727273,0.318181818181818,0.159090909090909,0.638888888888889,0.194444444444444,0.166666666666667,0.636363636363636,0.181818181818182,0.181818181818182,3,5,0.6,0,0,2,3,0.666666666666667,0,0,0,0,3,3,3,6,0.5,1,2,6,8,4,4,6,0,6,0,1,1,0,0,0,0,1,29,2,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dydasco","WAS",0,1,96,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,52,0.788461538461538,35,45,0.777777777777778,24,29,0.827586206896552,0.644444444444444,0,0,0,0,2,0,2,2,1,6,7,0.857142857142857,0,0,0,0,2,0,2,2,1,28,38,0.736842105263158,6,7,0.857142857142857,7,7,1,22,31,0.709677419354839,6,7,0.857142857142857,7,7,1,13,18,0.722222222222222,6,6,1,5,5,1,0.730769230769231,0.134615384615385,0.134615384615385,0.688888888888889,0.155555555555556,0.155555555555556,0.620689655172414,0.206896551724138,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,5,1,0,1,0,0,1,0,0,0,0,0,5,4,3,4,2,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Farquharson","WAS",0,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0.8,19,24,0.791666666666667,16,19,0.842105263157895,0.791666666666667,0,2,0,0,1,0,1,1,1,1,1,1,0,2,0,0,1,0,1,1,1,3,5,0.6,8,11,0.727272727272727,9,9,1,3,5,0.6,7,10,0.7,9,9,1,2,4,0.5,6,7,0.857142857142857,8,8,1,0.2,0.44,0.36,0.208333333333333,0.416666666666667,0.375,0.210526315789474,0.368421052631579,0.421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,4,5,3,2,3,2,1,0.666666666666667,0,0,0,0,0,0,1,9,3,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flaws","CRS",0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,9,0.888888888888889,7,8,0.875,7,8,0.875,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,2,3,0.666666666666667,3,3,1,3,3,1,2,3,0.666666666666667,2,2,1,3,3,1,2,3,0.666666666666667,2,2,1,3,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0.375,0.25,0.375,0.375,0.25,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,1,0,2,1,1,0.5,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
