"Player","Team","Number","GP","MP","GS","Goals","Shots Stopped by GK","Shots Stopped by Def","Shots Missed","Shots Blocked","All Shots","Shot Accuracy","Shots Pressed","Shots Not Pressed","Pct Shots Pressed","BC Scored","BC SOG","BC Shot Miss","BC Dispossess","BC Created","BC Lost","Big Chances","BC Conversion Pct","Assists","Key Passes","Key Assists","Second Assists","Open Play Assists","Open Play Key Passes","Open Play Key Assists","Open Play Second Assists","Pass Comp","Pass Att","Pass Comp Pct","opPass Comp","opPass Att","opPass Comp Pct","PPass Comp","PPass Att","PPass Comp Pct","Pct opPass Pressed","Cross Comp","Cross Att","Cross Comp Pct","Launch Comp","Launch Att","Launch Comp Pct","Through Comp","Through Att","Through Comp Pct","Throw In Comp","Throw In Att","Throw In Comp Pct","opCross Comp","opCross Att","opCross Comp Pct","opLaunch Comp","opLaunch Att","opLaunch Comp Pct","opThrough Comp","opThrough Att","opThrough Comp Pct","fwPass Comp","fwPass Att","fwPass Comp Pct","sPass Comp","sPass Att","sPass Comp Pct","bPass Comp","bPass Att","bPass Comp Pct","fwopPass Comp","fwopPass Att","fwopPass Comp Pct","sopPass Comp","sopPass Att","sopPass Comp Pct","bopPass Comp","bopPass Att","bopPass Comp Pct","fwPPass Comp","fwPPass Att","fwPPass Comp Pct","sPPass Comp","sPPass Att","sPPass Comp Pct","bPPass Comp","bPPass Att","bPPass Comp Pct","rFreq Pass Fwd","rFreq Pass Side","rFreq Pass Back","rFreq opPass Fwd","rFreq opPass Side","rFreq opPass Back","rFreq PPass Fwd","rFreq PPass Side","rFreq PPass Back","Corner Kicks Completed","Corner Kicks Taken","CK Comp Pct","CK Assist","CK Key Pass","FK Pass Comp","FK Pass Att","FK Pass Comp Pct","FK Assist","FK Key Pass","FK Shot","FK Scored","Free Kicks Taken","TO Won","TO Lost","Take Ons","TO Win Pct","Dispossessed by Opp","Lost Touches","All Possessions Disrupted","Recoveries","Def Recoveries","Poss Recoveries","Aerial Duels","AD Won","AD Lost","AD Win Pct","Fouls Won","Fouls Conceded","Yellow Cards","Red Cards","Penalties Won","Penalties Conceded","Dispossessed Opp","Pressured Opp","Challenged Opp","Interceptions","Blocks","Clearances","Ball Shields","Tackles","Dribbled","All Opp Poss Disrupted","Saves","Goals Allowed","GK SOG Faced","GperSOG","BC Saves","BC Goals Allowed","BC SOG Faced","GperBCSOG","HB Won","HB Lost","High Balls Faced","HB Win Pct","HB Caught","HB Punched","HB Parried","HB Collected","Crosses GK Won","Crosses GK Lost","Crosses GK Faced","CKs GK Won","CKs GK Lost","CKs GK Faced","FKs GK Won","FKs GK Lost","FKs GK Faced","HB Fouls Won","Smothers Won","Smothers Lost","GK Overall Pass Comp","GK Overall Pass Att","GK Overall Pass Comp Pct","GK Throw Comp","GK Throw Att","GK Throw Comp Pct","GK Drop Kick Comp","GK Drop Kick Att","GK Drop Kick Comp Pct","GKFK Comp","GKFK Att","GKFK Comp Pct","Goals per 90","Shots Stopped by GK per 90","Shots Stopped by Def per 90","Shots Missed per 90","Shots Blocked per 90","All Shots per 90","Shots Pressed per 90","Shots Not Pressed per 90","BC Scored per 90","BC SOG per 90","BC Shot Miss per 90","BC Dispossess per 90","BC Created per 90","BC Lost per 90","Big Chances per 90","Assists per 90","Key Passes per 90","Key Assists per 90","Second Assists per 90","Open Play Assists per 90","Open Play Key Passes per 90","Open Play Key Assists per 90","Open Play Second Assists per 90","Pass Comp per 90","Pass Att per 90","opPass Comp per 90","opPass Att per 90","PPass Comp per 90","PPass Att per 90","Cross Comp per 90","Cross Att per 90","Launch Comp per 90","Launch Att per 90","Through Comp per 90","Through Att per 90","Throw In Comp per 90","Throw In Att per 90","opCross Comp per 90","opCross Att per 90","opLaunch Comp per 90","opLaunch Att per 90","opThrough Comp per 90","opThrough Att per 90","fwPass Comp per 90","fwPass Att per 90","sPass Comp per 90","sPass Att per 90","bPass Comp per 90","bPass Att per 90","fwopPass Comp per 90","fwopPass Att per 90","sopPass Comp per 90","sopPass Att per 90","bopPass Comp per 90","bopPass Att per 90","fwPPass Comp per 90","fwPPass Att per 90","sPPass Comp per 90","sPPass Att per 90","bPPass Comp per 90","bPPass Att per 90","Corner Kicks Completed per 90","Corner Kicks Taken per 90","CK Assist per 90","CK Key Pass per 90","FK Pass Comp per 90","FK Pass Att per 90","FK Assist per 90","FK Key Pass per 90","FK Shot per 90","FK Scored per 90","Free Kicks Taken per 90","TO Won per 90","TO Lost per 90","Take Ons per 90","Dispossessed by Opp per 90","Lost Touches per 90","All Possessions Disrupted per 90","Recoveries per 90","Def Recoveries per 90","Poss Recoveries per 90","Aerial Duels per 90","AD Won per 90","AD Lost per 90","Fouls Won per 90","Fouls Conceded per 90","Yellow Cards per 90","Red Cards per 90","Penalties Won per 90","Penalties Conceded per 90","Dispossessed Opp per 90","Pressured Opp per 90","Challenged Opp per 90","Interceptions per 90","Blocks per 90","Clearances per 90","Ball Shields per 90","Tackles per 90","Dribbled per 90","All Opp Poss Disrupted per 90","Saves per 90","Goals Allowed per 90","GK SOG Faced per 90","BC Saves per 90","BC Goals Allowed per 90","BC SOG Faced per 90","HB Won per 90","HB Lost per 90","High Balls Faced per 90","HB Caught per 90","HB Punched per 90","HB Parried per 90","HB Collected per 90","Crosses GK Won per 90","Crosses GK Lost per 90","Crosses GK Faced per 90","CKs GK Won per 90","CKs GK Lost per 90","CKs GK Faced per 90","FKs GK Won per 90","FKs GK Lost per 90","FKs GK Faced per 90","HB Fouls Won per 90","Smothers Won per 90","Smothers Lost per 90","GK Overall Pass Comp per 90","GK Overall Pass Att per 90","GK Throw Comp per 90","GK Throw Att per 90","GK Drop Kick Comp per 90","GK Drop Kick Att per 90","GKFK Comp per 90","GKFK Att per 90"
"Averbuch","FCKC",0,1,99,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,9,17,0.529411764705882,8,12,0.666666666666667,3,5,0.6,0.416666666666667,0,2,0,2,6,0.333333333333333,0,0,NA,0,0,NA,0,0,NA,1,3,0.333333333333333,0,0,NA,7,15,0.466666666666667,2,2,1,0,0,NA,6,10,0.6,2,2,1,0,0,NA,2,4,0.5,1,1,1,0,0,NA,0.882352941176471,0.117647058823529,0,0.833333333333333,0.166666666666667,0,0.8,0.2,0,0,0,NA,0,0,1,5,0.2,0,0,0,0,5,0,0,0,NA,0,0,0,2,2,0,5,4,1,0.8,0,1,0,0,0,0,0,9,1,3,4,11,0,4,2,4,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18181818181818,15.4545454545455,7.27272727272727,10.9090909090909,2.72727272727273,4.54545454545454,0,1.81818181818182,1.81818181818182,5.45454545454546,0,0,0,0,0,0,0.909090909090909,2.72727272727273,0,0,6.36363636363636,13.6363636363636,1.81818181818182,1.81818181818182,0,0,5.45454545454546,9.09090909090909,1.81818181818182,1.81818181818182,0,0,1.81818181818182,3.63636363636364,0.909090909090909,0.909090909090909,0,0,0,0,0,0,0.909090909090909,4.54545454545454,0,0,0,0,4.54545454545454,0,0,0,0,0,0,1.81818181818182,1.81818181818182,0,4.54545454545454,3.63636363636364,0.909090909090909,0,0.909090909090909,0,0,0,0,0,8.18181818181818,0.909090909090909,2.72727272727273,3.63636363636364,10,0,3.63636363636364,1.81818181818182,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Banini","WAS",0,1,103,1,0,1,0,0,2,3,1,2,1,0.666666666666667,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,36,43,0.837209302325581,35,42,0.833333333333333,26,33,0.787878787878788,0.785714285714286,0,1,0,0,0,NA,2,3,0.666666666666667,1,1,1,0,1,0,0,0,NA,2,3,0.666666666666667,14,16,0.875,12,17,0.705882352941177,10,10,1,14,16,0.875,11,16,0.6875,10,10,1,8,10,0.8,10,15,0.666666666666667,8,8,1,0.372093023255814,0.395348837209302,0.232558139534884,0.380952380952381,0.380952380952381,0.238095238095238,0.303030303030303,0.454545454545455,0.242424242424242,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,2,0,5,1,8,10,5,5,2,0,2,0,0,0,0,0,0,0,1,23,5,2,2,0,1,0,3,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0.87378640776699,0,0,1.74757281553398,2.62135922330097,1.74757281553398,0.87378640776699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4563106796117,37.5728155339806,30.5825242718447,36.6990291262136,22.7184466019417,28.8349514563107,0,0.87378640776699,0,0,1.74757281553398,2.62135922330097,0.87378640776699,0.87378640776699,0,0.87378640776699,0,0,1.74757281553398,2.62135922330097,12.2330097087379,13.9805825242718,10.4854368932039,14.8543689320388,8.7378640776699,8.7378640776699,12.2330097087379,13.9805825242718,9.61165048543689,13.9805825242718,8.7378640776699,8.7378640776699,6.99029126213592,8.7378640776699,8.7378640776699,13.1067961165049,6.99029126213592,6.99029126213592,0,0,0,0,0,0,0,0,0,0,0,0,1.74757281553398,1.74757281553398,4.36893203883495,0.87378640776699,6.99029126213592,8.7378640776699,4.36893203883495,4.36893203883495,1.74757281553398,0,1.74757281553398,0,0,0,0,0,0,0.87378640776699,20.0970873786408,4.36893203883495,1.74757281553398,1.74757281553398,0,0.87378640776699,0,2.62135922330097,0.87378640776699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnhart","FCKC",0,1,99,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,10,38,0.263157894736842,1,2,0.5,0,0,NA,0,0,0,NA,6,26,0.230769230769231,0,0,NA,0,0,NA,0,0,NA,0,1,0,0,0,NA,10,38,0.263157894736842,0,0,NA,0,0,NA,1,2,0.5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,0,0,1,0,0,NA,NA,NA,0,0,NA,0,0,2,7,0.285714285714286,0,0,0,0,7,0,0,0,NA,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,0,2,0,2,0,4,0,4,1,1,0,0,7,2,0,2,0,0,0,0,0,0,0,2,0,10,38,0.263157894736842,1,2,0.5,3,14,0.214285714285714,5,20,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,34.5454545454545,0.909090909090909,1.81818181818182,0,0,0,0,5.45454545454546,23.6363636363636,0,0,0,0,0,0,0,0.909090909090909,0,0,9.09090909090909,34.5454545454545,0,0,0,0,0.909090909090909,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,6.36363636363636,0,0,0,0,6.36363636363636,0,0,0,0,0.909090909090909,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909090909,0,0,0,0,9.09090909090909,0,9.09090909090909,1.81818181818182,0,1.81818181818182,3.63636363636364,0,3.63636363636364,0.909090909090909,0,0,6.36363636363636,1.81818181818182,0,1.81818181818182,0,0,0,0,0,0,0,1.81818181818182,0,9.09090909090909,34.5454545454545,0.909090909090909,1.81818181818182,2.72727272727273,12.7272727272727,4.54545454545454,18.1818181818182
"Brooks","HOU",0,1,95,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,26,33,0.787878787878788,26,33,0.787878787878788,17,20,0.85,0.606060606060606,0,1,0,1,3,0.333333333333333,1,4,0.25,0,0,NA,0,1,0,1,3,0.333333333333333,1,4,0.25,14,20,0.7,5,6,0.833333333333333,7,7,1,14,20,0.7,5,6,0.833333333333333,7,7,1,9,11,0.818181818181818,4,5,0.8,4,4,1,0.606060606060606,0.181818181818182,0.212121212121212,0.606060606060606,0.181818181818182,0.212121212121212,0.55,0.25,0.2,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,0,1,1,1,1,2,7,3,4,4,1,3,0.25,0,2,0,0,0,0,1,14,8,1,5,0,0,5,2,6,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6315789473684,31.2631578947368,24.6315789473684,31.2631578947368,16.1052631578947,18.9473684210526,0,0.947368421052632,0.947368421052632,2.84210526315789,0.947368421052632,3.78947368421053,0,0,0,0.947368421052632,0.947368421052632,2.84210526315789,0.947368421052632,3.78947368421053,13.2631578947368,18.9473684210526,4.73684210526316,5.68421052631579,6.63157894736842,6.63157894736842,13.2631578947368,18.9473684210526,4.73684210526316,5.68421052631579,6.63157894736842,6.63157894736842,8.52631578947368,10.4210526315789,3.78947368421053,4.73684210526316,3.78947368421053,3.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0.947368421052632,0,0.947368421052632,0.947368421052632,0.947368421052632,1.89473684210526,6.63157894736842,2.84210526315789,3.78947368421053,3.78947368421053,0.947368421052632,2.84210526315789,0,1.89473684210526,0,0,0,0,0.947368421052632,13.2631578947368,7.57894736842105,0.947368421052632,4.73684210526316,0,0,4.73684210526316,1.89473684210526,5.68421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brush","HOU",0,1,95,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,19,22,0.863636363636364,18,21,0.857142857142857,4,6,0.666666666666667,0.285714285714286,0,0,NA,1,2,0.5,0,0,NA,0,0,NA,0,0,NA,1,2,0.5,0,0,NA,9,12,0.75,7,7,1,3,3,1,9,12,0.75,6,6,1,3,3,1,2,4,0.5,0,0,NA,2,2,1,0.545454545454545,0.318181818181818,0.136363636363636,0.571428571428571,0.285714285714286,0.142857142857143,0.666666666666667,0,0.333333333333333,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,NA,2,0,2,2,0,2,2,1,1,0.5,0,0,0,0,0,0,0,9,1,4,3,3,0,2,1,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20.8421052631579,17.0526315789474,19.8947368421053,3.78947368421053,5.68421052631579,0,0,0.947368421052632,1.89473684210526,0,0,0,0,0,0,0.947368421052632,1.89473684210526,0,0,8.52631578947368,11.3684210526316,6.63157894736842,6.63157894736842,2.84210526315789,2.84210526315789,8.52631578947368,11.3684210526316,5.68421052631579,5.68421052631579,2.84210526315789,2.84210526315789,1.89473684210526,3.78947368421053,0,0,1.89473684210526,1.89473684210526,0,0,0,0,0.947368421052632,0.947368421052632,0,0,0,0,0.947368421052632,0,0,0,1.89473684210526,0,1.89473684210526,1.89473684210526,0,1.89473684210526,1.89473684210526,0.947368421052632,0.947368421052632,0,0,0,0,0,0,0,8.52631578947368,0.947368421052632,3.78947368421053,2.84210526315789,2.84210526315789,0,1.89473684210526,0.947368421052632,1.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Casey","SBFC",0,1,103,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,15,28,0.535714285714286,9,10,0.9,5,6,0.833333333333333,0.6,0,0,NA,5,14,0.357142857142857,0,0,NA,0,0,NA,0,0,NA,3,3,1,0,0,NA,12,25,0.48,3,3,1,0,0,NA,6,7,0.857142857142857,3,3,1,0,0,NA,5,6,0.833333333333333,0,0,NA,0,0,NA,0.892857142857143,0.107142857142857,0,0.7,0.3,0,1,0,0,0,0,NA,0,0,0,4,0,0,0,0,0,4,0,0,0,NA,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,NA,0,0,0,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,28,0.535714285714286,2,2,1,3,6,0.5,1,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1067961165049,24.4660194174757,7.86407766990291,8.7378640776699,4.36893203883495,5.24271844660194,0,0,4.36893203883495,12.2330097087379,0,0,0,0,0,0,2.62135922330097,2.62135922330097,0,0,10.4854368932039,21.8446601941748,2.62135922330097,2.62135922330097,0,0,5.24271844660194,6.11650485436893,2.62135922330097,2.62135922330097,0,0,4.36893203883495,5.24271844660194,0,0,0,0,0,0,0,0,0,3.49514563106796,0,0,0,0,3.49514563106796,0,0,0,0,0,0,1.74757281553398,1.74757281553398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36893203883495,0,4.36893203883495,0,0,0,0,0,0,2.62135922330097,0,0,0.87378640776699,0,0,0,0,0,0,0,0,0,0,0.87378640776699,0,13.1067961165049,24.4660194174757,1.74757281553398,1.74757281553398,2.62135922330097,5.24271844660194,0.87378640776699,8.7378640776699
"Cayman","WNYF",0,1,76,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,19,28,0.678571428571429,14,22,0.636363636363636,8,13,0.615384615384615,0.590909090909091,2,5,0.4,0,1,0,0,0,NA,3,4,0.75,2,5,0.4,0,1,0,0,0,NA,12,20,0.6,4,5,0.8,3,3,1,9,16,0.5625,2,3,0.666666666666667,3,3,1,6,11,0.545454545454545,1,1,1,1,1,1,0.714285714285714,0.178571428571429,0.107142857142857,0.727272727272727,0.136363636363636,0.136363636363636,0.846153846153846,0.0769230769230769,0.0769230769230769,0,0,NA,0,0,2,2,1,0,0,0,0,2,4,0,4,1,2,1,3,8,7,1,3,2,1,0.666666666666667,3,2,0,0,0,0,0,11,0,2,1,1,0,4,2,4,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1.18421052631579,0,0,0,1.18421052631579,1.18421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,33.1578947368421,16.5789473684211,26.0526315789474,9.47368421052632,15.3947368421053,2.36842105263158,5.92105263157895,0,1.18421052631579,0,0,3.55263157894737,4.73684210526316,2.36842105263158,5.92105263157895,0,1.18421052631579,0,0,14.2105263157895,23.6842105263158,4.73684210526316,5.92105263157895,3.55263157894737,3.55263157894737,10.6578947368421,18.9473684210526,2.36842105263158,3.55263157894737,3.55263157894737,3.55263157894737,7.10526315789474,13.0263157894737,1.18421052631579,1.18421052631579,1.18421052631579,1.18421052631579,0,0,0,0,2.36842105263158,2.36842105263158,0,0,0,0,2.36842105263158,4.73684210526316,0,4.73684210526316,2.36842105263158,1.18421052631579,3.55263157894737,9.47368421052632,8.28947368421053,1.18421052631579,3.55263157894737,2.36842105263158,1.18421052631579,3.55263157894737,2.36842105263158,0,0,0,0,0,13.0263157894737,0,2.36842105263158,1.18421052631579,1.18421052631579,0,4.73684210526316,2.36842105263158,4.73684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Church","WAS",0,1,66,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,32,39,0.82051282051282,22,28,0.785714285714286,15,20,0.75,0.714285714285714,1,2,0.5,0,1,0,0,1,0,10,11,0.909090909090909,1,2,0.5,0,1,0,0,1,0,13,18,0.722222222222222,5,6,0.833333333333333,14,15,0.933333333333333,7,11,0.636363636363636,2,3,0.666666666666667,13,14,0.928571428571429,5,8,0.625,1,2,0.5,9,10,0.9,0.461538461538462,0.153846153846154,0.384615384615385,0.392857142857143,0.107142857142857,0.5,0.4,0.1,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,27,3,2,2,0,0,2,1,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6363636363636,53.1818181818182,30,38.1818181818182,20.4545454545455,27.2727272727273,1.36363636363636,2.72727272727273,0,1.36363636363636,0,1.36363636363636,13.6363636363636,15,1.36363636363636,2.72727272727273,0,1.36363636363636,0,1.36363636363636,17.7272727272727,24.5454545454545,6.81818181818182,8.18181818181818,19.0909090909091,20.4545454545455,9.54545454545454,15,2.72727272727273,4.09090909090909,17.7272727272727,19.0909090909091,6.81818181818182,10.9090909090909,1.36363636363636,2.72727272727273,12.2727272727273,13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36363636363636,1.36363636363636,0,4.09090909090909,0,4.09090909090909,0,0,0,0,0,0,0,36.8181818181818,4.09090909090909,2.72727272727273,2.72727272727273,0,0,2.72727272727273,1.36363636363636,2.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colaprico","CRS",0,1,95,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,38,46,0.826086956521739,37,44,0.840909090909091,19,21,0.904761904761905,0.477272727272727,0,1,0,1,3,0.333333333333333,1,2,0.5,0,0,NA,0,0,NA,1,3,0.333333333333333,0,1,0,17,24,0.708333333333333,12,13,0.923076923076923,9,9,1,16,22,0.727272727272727,12,13,0.923076923076923,9,9,1,9,10,0.9,6,7,0.857142857142857,4,4,1,0.521739130434783,0.282608695652174,0.195652173913043,0.5,0.295454545454545,0.204545454545455,0.476190476190476,0.333333333333333,0.19047619047619,0,0,NA,0,0,1,2,0.5,0,0,0,0,2,0,1,1,0,0,0,1,4,3,1,4,3,1,0.75,0,1,0,0,0,0,1,14,1,2,9,3,0,3,1,4,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.947368421052632,0,0,0,0,0.947368421052632,0,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43.5789473684211,35.0526315789474,41.6842105263158,18,19.8947368421053,0,0.947368421052632,0.947368421052632,2.84210526315789,0.947368421052632,1.89473684210526,0,0,0,0,0.947368421052632,2.84210526315789,0,0.947368421052632,16.1052631578947,22.7368421052632,11.3684210526316,12.3157894736842,8.52631578947368,8.52631578947368,15.1578947368421,20.8421052631579,11.3684210526316,12.3157894736842,8.52631578947368,8.52631578947368,8.52631578947368,9.47368421052632,5.68421052631579,6.63157894736842,3.78947368421053,3.78947368421053,0,0,0,0,0.947368421052632,1.89473684210526,0,0,0,0,1.89473684210526,0,0.947368421052632,0.947368421052632,0,0,0.947368421052632,3.78947368421053,2.84210526315789,0.947368421052632,3.78947368421053,2.84210526315789,0.947368421052632,0,0.947368421052632,0,0,0,0,0.947368421052632,13.2631578947368,0.947368421052632,1.89473684210526,8.52631578947368,2.84210526315789,0,2.84210526315789,0.947368421052632,3.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comeau","CRS",0,1,95,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,17,28,0.607142857142857,17,28,0.607142857142857,15,22,0.681818181818182,0.785714285714286,0,1,0,0,1,0,1,2,0.5,0,0,NA,0,1,0,0,1,0,1,2,0.5,6,10,0.6,8,12,0.666666666666667,3,6,0.5,6,10,0.6,8,12,0.666666666666667,3,6,0.5,4,6,0.666666666666667,8,12,0.666666666666667,3,4,0.75,0.357142857142857,0.428571428571429,0.214285714285714,0.357142857142857,0.428571428571429,0.214285714285714,0.272727272727273,0.545454545454545,0.181818181818182,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,1,0,2,2,1,1,7,1,6,0.142857142857143,0,1,0,0,0,0,1,18,5,1,1,2,0,1,0,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0.947368421052632,0,0.947368421052632,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1052631578947,26.5263157894737,16.1052631578947,26.5263157894737,14.2105263157895,20.8421052631579,0,0.947368421052632,0,0.947368421052632,0.947368421052632,1.89473684210526,0,0,0,0.947368421052632,0,0.947368421052632,0.947368421052632,1.89473684210526,5.68421052631579,9.47368421052632,7.57894736842105,11.3684210526316,2.84210526315789,5.68421052631579,5.68421052631579,9.47368421052632,7.57894736842105,11.3684210526316,2.84210526315789,5.68421052631579,3.78947368421053,5.68421052631579,7.57894736842105,11.3684210526316,2.84210526315789,3.78947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0.947368421052632,0.947368421052632,0.947368421052632,0,1.89473684210526,1.89473684210526,0.947368421052632,0.947368421052632,6.63157894736842,0.947368421052632,5.68421052631579,0,0.947368421052632,0,0,0,0,0.947368421052632,17.0526315789474,4.73684210526316,0.947368421052632,0.947368421052632,1.89473684210526,0,0.947368421052632,0,1.89473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
