"Player","Team","Number","GP","MP","GS","Goals","Shots.Stopped.by.GK","Shots.Stopped.by.Def","Shots.Missed","Shots.Blocked","All.Shots","Shot.Accuracy","Shots.Pressed","Shots.Not.Pressed","Pct.Shots.Pressed","BC.Scored","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Big.Chances","BC.Conversion.Pct","Assists","Key.Passes","Key.Assists","Second.Assists","Open.Play.Assists","Open.Play.Key.Passes","Open.Play.Key.Assists","Open.Play.Second.Assists","Pass.Comp","Pass.Att","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Comp.Pct","PPass.Comp","PPass.Att","PPass.Comp.Pct","Pct.opPass.Pressed","Cross.Comp","Cross.Att","Cross.Comp.Pct","Launch.Comp","Launch.Att","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Comp.Pct","opCross.Comp","opCross.Att","opCross.Comp.Pct","opLaunch.Comp","opLaunch.Att","opLaunch.Comp.Pct","opThrough.Comp","opThrough.Att","opThrough.Comp.Pct","fwPass.Comp","fwPass.Att","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Comp.Pct","fwopPass.Comp","fwopPass.Att","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Comp.Pct","fwPPass.Comp","fwPPass.Att","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Comp.Pct","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","TO.Won","TO.Lost","Take.Ons","TO.Win.Pct","Dispossessed.by.Opp","Lost.Touches","All.Possessions.Disrupted","Recoveries","Def.Recoveries","Poss.Recoveries","Aerial.Duels","AD.Won","AD.Lost","AD.Win.Pct","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","Dispossessed.Opp","Pressured.Opp","Challenged.Opp","Interceptions","Blocks","Clearances","Ball.Shields","Tackles","Dribbled","All.Opp.Poss.Disrupted","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.Saves","BC.Goals.Allowed","BC.SOG.Faced","GperBCSOG","HB.Won","HB.Lost","High.Balls.Faced","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","Crosses.GK.Won","Crosses.GK.Lost","Crosses.GK.Faced","CKs.GK.Won","CKs.GK.Lost","CKs.GK.Faced","FKs.GK.Won","FKs.GK.Lost","FKs.GK.Faced","HB.Fouls.Won","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Banini","WAS",0,1,33,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0.608695652173913,13,22,0.590909090909091,4,7,0.571428571428571,0.318181818181818,0,3,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,2,8,0.25,3,6,0.5,9,9,1,2,8,0.25,2,5,0.4,9,9,1,0,2,0,1,2,0.5,3,3,1,0.347826086956522,0.260869565217391,0.391304347826087,0.363636363636364,0.227272727272727,0.409090909090909,0.285714285714286,0.285714285714286,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beckmann","BOS",0,1,69,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0.75,11,15,0.733333333333333,8,10,0.8,0.666666666666667,0,1,0,0,1,0,1,2,0.5,1,1,1,0,1,0,0,1,0,1,2,0.5,2,5,0.4,2,3,0.666666666666667,8,8,1,2,5,0.4,1,2,0.5,8,8,1,1,3,0.333333333333333,1,1,1,6,6,1,0.3125,0.1875,0.5,0.333333333333333,0.133333333333333,0.533333333333333,0.3,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,2,1,5,1,4,0.2,1,1,0,0,0,0,0,12,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dunn","WAS",0,1,97,1,0,0,0,2,0,2,0,1,1,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,30,43,0.697674418604651,29,42,0.69047619047619,20,23,0.869565217391304,0.547619047619048,1,2,0.5,1,3,0.333333333333333,2,4,0.5,1,1,1,1,2,0.5,1,3,0.333333333333333,2,4,0.5,9,17,0.529411764705882,13,18,0.722222222222222,8,8,1,9,17,0.529411764705882,12,17,0.705882352941177,8,8,1,4,6,0.666666666666667,8,9,0.888888888888889,8,8,1,0.395348837209302,0.418604651162791,0.186046511627907,0.404761904761905,0.404761904761905,0.19047619047619,0.260869565217391,0.391304347826087,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0.75,3,6,13,16,11,5,2,1,1,0.5,0,0,0,0,0,0,3,30,8,0,7,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elby","BOS",0,1,88,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0.578947368421053,10,18,0.555555555555556,4,7,0.571428571428571,0.388888888888889,0,2,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,2,0,6,10,0.6,3,5,0.6,2,4,0.5,5,9,0.555555555555556,3,5,0.6,2,4,0.5,1,2,0.5,2,3,0.666666666666667,1,2,0.5,0.526315789473684,0.263157894736842,0.210526315789474,0.5,0.277777777777778,0.222222222222222,0.285714285714286,0.428571428571429,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,8,6,2,2,1,1,0.5,0,0,0,0,1,0,2,10,7,3,5,2,1,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Engen","BOS",0,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0.653846153846154,14,22,0.636363636363636,4,8,0.5,0.363636363636364,0,0,0,2,7,0.285714285714286,0,1,0,0,0,0,0,0,0,1,5,0.2,0,1,0,8,17,0.470588235294118,4,4,1,5,5,1,5,13,0.384615384615385,4,4,1,5,5,1,0,4,0,1,1,1,3,3,1,0.653846153846154,0.153846153846154,0.192307692307692,0.590909090909091,0.181818181818182,0.227272727272727,0.5,0.125,0.375,0,0,0,0,0,3,4,0.75,0,0,0,0,4,0,0,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,1,3,3,6,2,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Farquharson","WAS",0,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0.615384615384615,7,11,0.636363636363636,3,4,0.75,0.363636363636364,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,3,5,0.6,3,5,0.6,2,3,0.666666666666667,2,3,0.666666666666667,3,5,0.6,1,1,1,1,2,0.5,1,1,1,0.230769230769231,0.384615384615385,0.384615384615385,0.272727272727273,0.272727272727273,0.454545454545455,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,7,3,2,1,2,0,2,0,1,1,0,0,0,1,0,11,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huster","WAS",0,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,0.755555555555556,33,44,0.75,15,21,0.714285714285714,0.477272727272727,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,29,0.689655172413793,11,13,0.846153846153846,3,3,1,19,28,0.678571428571429,11,13,0.846153846153846,3,3,1,7,12,0.583333333333333,5,6,0.833333333333333,3,3,1,0.644444444444444,0.288888888888889,0.0666666666666667,0.636363636363636,0.295454545454545,0.0681818181818182,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,11,9,2,5,4,1,0.8,1,0,0,0,0,0,1,8,6,3,3,4,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kallman","BOS",0,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0.727272727272727,16,22,0.727272727272727,6,6,1,0.272727272727273,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,15,0.666666666666667,1,2,0.5,5,5,1,10,15,0.666666666666667,1,2,0.5,5,5,1,5,5,1,0,0,0,1,1,1,0.681818181818182,0.0909090909090909,0.227272727272727,0.681818181818182,0.0909090909090909,0.227272727272727,0.833333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,8,0,2,2,0,1,0,0,0,0,0,0,0,6,4,4,7,6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"King","BOS",0,1,97,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,0.644444444444444,18,29,0.620689655172414,10,16,0.625,0.551724137931034,0,2,0,1,7,0.142857142857143,0,1,0,11,16,0.6875,0,0,0,1,7,0.142857142857143,0,1,0,20,34,0.588235294117647,2,4,0.5,7,7,1,10,20,0.5,2,3,0.666666666666667,6,6,1,5,10,0.5,2,3,0.666666666666667,3,3,1,0.755555555555556,0.0888888888888889,0.155555555555556,0.689655172413793,0.103448275862069,0.206896551724138,0.625,0.1875,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,2,2,2,0,1,0,1,1,0,0,0,0,5,5,7,3,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kleiner","WAS",0,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,0.666666666666667,28,38,0.736842105263158,9,10,0.9,0.263157894736842,0,0,0,0,3,0,1,2,0.5,6,13,0.461538461538462,0,0,0,0,3,0,1,2,0.5,20,35,0.571428571428571,8,10,0.8,6,6,1,16,24,0.666666666666667,6,8,0.75,6,6,1,4,5,0.8,1,1,1,4,4,1,0.686274509803922,0.196078431372549,0.117647058823529,0.631578947368421,0.210526315789474,0.157894736842105,0.5,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0.666666666666667,4,2,7,7,3,4,1,1,0,1,1,0,0,0,0,0,2,5,3,8,3,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
