"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
1,"1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","F","FRA","Gauvin","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
3,"1","M/CM","FRA","Henry","passes.f",NA,NA,"launch","D/WB","USA","O'Hara","blocks",NA,NA,NA,NA,NA,NA,NA,NA,"6","5"
3,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"1","F/W","USA","Rapinoe","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
5,"1","F/W","USA","Rapinoe","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
6,"1","M/CM","USA","Horan","passes.s.c",NA,NA,NA,"M/W","FRA","Asseyi","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"9","18"
6,"1",NA,NA,NA,NA,NA,NA,NA,"M/CM","FRA","Geyoro","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23"
7,"1","F/W","USA","Rapinoe","lost.touch",NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
8,"1","D/FB","FRA","Torrent","passes.f",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
8,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"1","M/W","FRA","Asseyi","aerial.lost",NA,NA,NA,"D/WB","USA","O'Hara","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,"18","5"
9,"1",NA,NA,NA,NA,NA,NA,NA,"D/CB","USA","Dahlkemper","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
10,"1","M/W","FRA","Asseyi","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
11,"1","M/W","FRA","Asseyi","fouls.conceded",NA,NA,NA,"F/W","USA","Rapinoe","fouls.won",NA,NA,NA,NA,NA,NA,NA,NA,"18","15"
12,"1","F/W","USA","Rapinoe","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
13,"1","F/C","USA","Morgan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
14,"1","F/W","USA","Rapinoe","passes.f",NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
