"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
1,"1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","M/AM","ENG","Kirby","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
3,"1","M/CM","ENG","Christiansen","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
4,"1","D/RB","ENG","Bronze","passes.f.c",NA,NA,NA,"F/W","USA","Rapinoe","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"2","15"
5,"1","F/W","ENG","Lawley","passes.b.c",NA,NA,"pass.into.pressure","F/W","USA","Rapinoe","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"19","15"
6,"1","D/CB","ENG","McManus","passes.b.c",NA,NA,NA,"F/C","USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"15","13"
7,"1","GK","ENG","Bardsley","passes.f",NA,NA,"launch","F/C","USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"1","13"
7,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"1",NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"1","D/RB","USA","Sonnett","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
9,"1","D/CB","USA","Dahlkemper","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
9,"1",NA,NA,NA,NA,NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"1","M/CM","USA","Horan","passes.s.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
11,"1","F/W","USA","Rapinoe","passes.f",NA,NA,"crosses","D/RB","ENG","Bronze","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"15","2"
11,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"1","F/C","USA","Morgan","aerial.lost",NA,NA,NA,"D/CB","ENG","McManus","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,"13","15"
13,"1","M/DM","USA","Long","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
14,"1","M/DM","USA","Long","passes.f",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
