"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
179,"11",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"11",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
181,"11",NA,"USA","Klingenberg","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"11",NA,"USA","Klingenberg","passes.b.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
183,"11",NA,"USA","Horan","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"11",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"11",NA,"USA","Brian","passes.s",NA,NA,NA,NA,"FRA","Hamraoui","challenged",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
186,"11",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"12",NA,"USA","Lloyd","dispossessed",NA,NA,NA,NA,"FRA","Abily","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
188,"12",NA,"FRA","Hamraoui","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"12",NA,"FRA","Hamraoui","passes.f.c",NA,NA,NA,NA,"USA","Pugh","challenged",NA,NA,NA,NA,NA,NA,NA
190,"12",NA,"FRA","Necib","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"12",NA,"FRA","Majri","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"12",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"12",NA,"USA","Johnston","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"12",NA,"USA","Horan","passes.b.c",NA,NA,"headed",NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
194,"12",NA,NA,NA,NA,NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"12",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"12",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"12",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"12",NA,"USA","Heath","passes.f",NA,NA,"launch","GK","FRA","Bouhaddi","gk.loose.balls.won","D18",NA,NA,NA,NA,NA,NA
199,"12","GK","FRA","Bouhaddi","passes.f.c",NA,NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"12",NA,"FRA","Abily","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"12",NA,"FRA","Abily","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"12",NA,"FRA","Thomis","aerial.lost",NA,NA,NA,NA,"USA","Heath","aerial.won",NA,NA,NA,NA,NA,NA,NA
203,"12",NA,"FRA","Houara","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"12",NA,"FRA","Houara","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
205,"12",NA,"FRA","Abily","passes.f",NA,NA,"launch",NA,"USA","Horan","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
206,"13","GK","USA","Solo","passes.f",NA,NA,"launch",NA,"FRA","Thomis","blocks",NA,NA,NA,NA,NA,NA,NA
206,"13",NA,NA,NA,NA,NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"13",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"13",NA,"USA","Klingenberg","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"13",NA,"USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"13",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"13",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,"FRA","Le Sommer","pressured",NA,NA,NA,NA,NA,NA,NA
212,"13",NA,"USA","O'Hara","passes.s",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,NA,NA,NA
212,"13",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Hamraoui","blocks",NA,NA,NA,NA,NA,NA,NA
213,"13",NA,"FRA","Le Sommer","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"13",NA,"FRA","Le Sommer","take.on.won",NA,NA,NA,NA,"USA","Brian",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
215,"14",NA,"FRA","Necib","shots.stopped.by.gk","AM3L",NA,"free.kick","GK","USA","Solo","gk.s.o.g.stop","D6","parried.to.safety","diving",NA,"out.of.bounds.keep.poss",NA,NA
216,"14",NA,"FRA","Majri","passes.s",NA,NA,"corner.kick",NA,"USA","Heath","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
217,"15",NA,"FRA","Majri","passes.s",NA,NA,"corner.kick",NA,"USA","Heath","blocks",NA,NA,NA,NA,NA,NA,NA
217,"15",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","clearances",NA,NA,NA,NA,NA,NA,NA
218,"15",NA,"FRA","Thomis","passes.f.c",NA,"A18","launch",NA,"USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA
218,"15",NA,NA,NA,NA,NA,NA,"corner.crosses",NA,"USA","Lloyd","blocks",NA,NA,NA,NA,NA,NA,"errors.to.big.chances"
219,"15",NA,"FRA","Delie","shots.stopped.by.gk","A18",NA,NA,"GK","USA","Solo","gk.s.o.g.stop","D6","parried.to.danger","diving",NA,"big.chances.shot.on.goal",NA,"big.chances.stopped"
219,"15",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
220,"15",NA,"FRA","Le Sommer","shot.miss","A6",NA,NA,NA,"USA","Sauerbrunn","challenged","D6",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
220,"15",NA,NA,NA,NA,NA,NA,NA,"GK","USA","Solo","gk.shot.miss",NA,NA,NA,NA,NA,NA,NA
221,"15",NA,"FRA","Majri","passes.s.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"15",NA,"FRA","Le Sommer","passes.s",NA,NA,"headed","GK","USA","Solo","gk.high.balls.won","D6","caught",NA,NA,NA,NA,NA
222,"15",NA,NA,NA,NA,NA,NA,"flick.on",NA,"USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA
223,"16","GK","USA","Solo","passes.f",NA,NA,"launch",NA,"FRA","Houara","interceptions",NA,NA,NA,NA,NA,NA,NA
224,"16",NA,"FRA","Houara","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"16",NA,"FRA","Le Sommer","aerial.won",NA,NA,NA,NA,"USA","Sauerbrunn","aerial.lost",NA,NA,NA,NA,NA,NA,NA
225,"16",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
226,"16",NA,"FRA","Georges","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"16",NA,"FRA","Abily","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"16",NA,"FRA","Majri","passes.s.c",NA,NA,NA,NA,"USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA
229,"16",NA,"FRA","Necib","passes.f",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
229,"16",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Pugh","interceptions",NA,NA,NA,NA,NA,NA,NA
230,"16",NA,"USA","Pugh","passes.f.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
231,"16",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
231,"16",NA,"USA","Heath",NA,NA,NA,NA,NA,"FRA","Houara",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
232,"17",NA,"USA","Horan","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"17",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"17",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"17",NA,"USA","Johnston","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"17",NA,"USA","Johnston","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
237,"17",NA,"FRA","Houara","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"17",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA
238,"17",NA,"FRA","Thomis","dispossessed",NA,NA,NA,NA,"USA","Lloyd","dispossessed",NA,NA,NA,NA,NA,NA,NA
239,"17",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"17",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
241,"17",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
242,"17",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"17",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,"FRA","Hamraoui","challenged",NA,NA,NA,NA,NA,NA,NA
244,"17",NA,"USA","Lloyd","passes.b.c",NA,NA,NA,NA,"FRA","Hamraoui","pressured",NA,NA,NA,NA,NA,NA,NA
245,"17",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"17",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"17",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,NA,NA,NA
248,"17",NA,"USA","Pugh","passes.b",NA,NA,"lay.off",NA,"FRA","Necib","interceptions","A6",NA,NA,NA,NA,NA,NA
249,"17",NA,"FRA","Necib","passes.f",NA,NA,NA,NA,"USA","O'Hara","pressured",NA,NA,NA,NA,NA,NA,NA
250,"17",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"17",NA,"USA","Johnston","passes.f",NA,NA,NA,NA,"FRA","Abily","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
252,"18",NA,"USA","Johnston","passes.f",NA,NA,"throw.in",NA,"FRA","Bathy","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
253,"18",NA,"USA","Heath","passes.b.c",NA,"A18","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"18",NA,"USA","Pugh","shots.blocked","A18",NA,NA,NA,"FRA","Bathy","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
254,"18",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
255,"19",NA,"USA","Heath","passes.s.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"19",NA,"USA","Morgan","passes.s",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"19",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"19",NA,"FRA","Necib","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"19",NA,"FRA","Necib","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
259,"19",NA,"USA","Klingenberg","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"19",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"FRA","Abily","pressured",NA,NA,NA,NA,NA,NA,NA
261,"19",NA,"USA","Klingenberg","take.on.lost",NA,NA,NA,NA,"FRA","Necib","tackles.ball.away",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
262,"19",NA,"USA","Klingenberg","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"19",NA,"USA","Heath","passes.f",NA,NA,"headed",NA,"FRA","Georges","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
263,"19",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"19",NA,"USA","Klingenberg","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"19",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"20",NA,"USA","Klingenberg","take.on.lost",NA,NA,NA,NA,"FRA","Abily","tackles.ball.away",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
267,"20",NA,"USA","Brian","passes.s.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"20",NA,"USA","Heath","passes.b.c",NA,NA,"lay.off",NA,"FRA","Majri","pressured"," ",NA,NA,NA,NA,NA,NA
269,"20",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"FRA","Majri","pressured",NA,NA,NA,NA,NA,NA,NA
269,"20",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Abily","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
270,"20",NA,"USA","Brian","passes.s",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"20",NA,"USA","Johnston",NA,NA,NA,NA,NA,"FRA","Bathy",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
271,"21","GK","FRA","Bouhaddi","passes.f.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"21",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"21",NA,"FRA","Necib","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"21",NA,"FRA","Hamraoui","passes.f",NA,NA,"launch",NA,"USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA
274,"21",NA,"USA","Klingenberg","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"21",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"21","GK","USA","Solo","passes.f",NA,NA,"launch",NA,"FRA","Hamraoui","blocks",NA,NA,NA,NA,NA,NA,NA
277,"21",NA,"USA","Morgan","aerial.won",NA,NA,NA,NA,"FRA","Bathy","aerial.lost",NA,NA,NA,NA,NA,NA,NA
277,"21",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Majri","clearances",NA,NA,NA,NA,NA,NA,NA
278,"21",NA,"USA","Horan","aerial.won",NA,NA,NA,NA,"FRA","Le Sommer","aerial.lost",NA,NA,NA,NA,NA,NA,NA
279,"21",NA,"FRA","Bathy","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"21",NA,"FRA","Bathy","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"22","GK","FRA","Bouhaddi","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"22",NA,"FRA","Necib","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"22",NA,"USA","Horan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"22",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,NA,NA,NA
285,"22",NA,"USA","Pugh","passes.b.c",NA,NA,NA,NA,"FRA","Majri","challenged",NA,NA,NA,NA,NA,NA,NA
285,"22",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Le Sommer","blocks",NA,NA,NA,NA,NA,NA,NA
286,"22",NA,"USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,"22",NA,"USA","Pugh","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"22","GK","USA","Solo","clearances",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
289,"22",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"22",NA,"FRA","Necib","passes.s.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
291,"22",NA,"FRA","Majri","movement",NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
292,"22",NA,"FRA","Majri","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"22",NA,"FRA","Hamraoui","passes.b.c",NA,NA,NA,NA,"USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA
294,"22",NA,"FRA","Georges","passes.f.c",NA,NA,"launch",NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
294,"22",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Sauerbrunn","clearances",NA,NA,NA,NA,NA,NA,NA
295,"22",NA,"FRA","Thomis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"22",NA,"FRA","Thomis","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"22",NA,"FRA","Houara","passes.b.c",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
298,"22",NA,"FRA","Abily","passes.b",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
299,"22",NA,"USA","Pugh","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"22",NA,"USA","Horan","passes.b.c",NA,NA,NA,NA,"FRA","Necib","challenged",NA,NA,NA,NA,NA,NA,NA
301,"23",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"FRA","Necib","pressured",NA,NA,NA,NA,NA,NA,NA
302,"23","GK","USA","Solo","passes.f.c",NA,NA,"launch",NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
303,"23",NA,"USA","Brian","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"23",NA,NA,NA,NA,NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"23",NA,"USA","Morgan","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"23",NA,"FRA","Bathy","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"23",NA,"FRA","Bathy","passes.s",NA,NA,NA,NA,"USA","Pugh","challenged",NA,NA,NA,NA,NA,NA,NA
306,"23",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","interceptions",NA,NA,NA,NA,NA,NA,NA
307,"23",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,"FRA","Abily","pressured",NA,NA,NA,NA,NA,NA,NA
308,"23",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"23",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"23",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,"FRA","Houara","pressured",NA,NA,NA,NA,NA,NA,NA
311,"23",NA,"USA","Klingenberg","passes.s",NA,NA,"corner.crosses",NA,"FRA","Hamraoui","blocks",NA,NA,NA,NA,NA,NA,NA
311,"23",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Hamraoui","challenged",NA,NA,NA,NA,NA,NA,NA
311,"23",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Houara","clearances",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
312,"23",NA,"FRA","Houara","passes.f",NA,NA,"throw.in",NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
313,"23",NA,"FRA","Houara","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"23",NA,"FRA","Le Sommer","passes.b.c",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
315,"24",NA,"FRA","Houara","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
316,"24","GK","FRA","Bouhaddi","passes.f.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
317,"24",NA,"FRA","Bathy","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"24",NA,"FRA","Hamraoui","passes.b.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
319,"24","GK","FRA","Bouhaddi","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"24",NA,"FRA","Majri","aerial.lost",NA,NA,NA,NA,"USA","Pugh","aerial.won",NA,NA,NA,NA,NA,NA,NA
321,"24",NA,"FRA","Necib","aerial.lost",NA,NA,NA,NA,"USA","Pugh","aerial.won",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
322,"24",NA,"FRA","Majri","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"24",NA,"FRA","Abily","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"24",NA,"FRA","Abily","passes.s.c",NA,NA,"switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"24",NA,"FRA","Houara","passes.f.c",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
326,"24",NA,"FRA","Thomis","dispossessed",NA,NA,NA,NA,"USA","Klingenberg","challenged",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
326,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Heath","dispossessed",NA,NA,NA,NA,NA,NA,NA
327,"24",NA,"FRA","Houara","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"24",NA,"FRA","Le Sommer","passes.s.c",NA,"A3R",NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
329,"24",NA,"FRA","Abily","shots.missed","A3R",NA,"launch","GK","USA","Solo","gk.shot.miss","D6",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
330,"25","GK","USA","Solo","passes.f",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,"25",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"25",NA,"USA","Lloyd","aerial.lost",NA,NA,NA,NA,"FRA","Delie","aerial.won",NA,NA,NA,NA,NA,NA,NA
332,"25",NA,"FRA","Le Sommer","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"25",NA,"FRA","Le Sommer","passes.s.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
334,"25",NA,"FRA","Thomis","movement",NA,NA,NA,NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
335,"25",NA,"FRA","Thomis","dispossessed",NA,NA,NA,NA,"USA","Heath","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
336,"25",NA,"USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"25",NA,"USA","Klingenberg","clearances",NA,NA,NA,NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
338,"25",NA,"USA","Morgan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,"25",NA,"USA","Morgan","dispossessed",NA,NA,NA,NA,"FRA","Georges","tackles.ball.away",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
340,"25",NA,"USA","Klingenberg","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"26",NA,"USA","Morgan","passes.b.c",NA,NA,NA,NA,"FRA","Houara","pressured",NA,NA,NA,NA,NA,NA,NA
342,"26",NA,"USA","Lloyd","passes.b.c",NA,NA,NA,NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
343,"26",NA,"USA","Klingenberg","passes.b.c",NA,NA,NA,NA,"FRA","Thomis","pressured",NA,NA,NA,NA,NA,NA,NA
344,"26",NA,"USA","Sauerbrunn","passes.f",NA,NA,NA,NA,"FRA","Delie","pressured",NA,NA,NA,NA,NA,NA,NA
344,"26",NA,NA,NA,NA,NA,NA,NA,NA,"FRA","Delie","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
345,"26",NA,"FRA","Houara","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"26",NA,"FRA","Hamraoui","passes.f.c",NA,NA,"launch",NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
346,"26",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
