"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","MEX","Dominguez","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","MEX","Noyola","passes.f","DM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","USA","Klingenberg","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","USA","Klingenberg","passes.s.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","D","USA","Sauerbrunn","passes.f.c","D18","DM3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","F","USA","Morgan","aerial.won","DM3L",NA,NA,"F","MEX","Mejia","aerial.lost","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","M","MEX","Rangel","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","M","MEX","Rangel","clearances","AM3R",NA,NA,"M","USA","Heath","pressured","DM3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"10","1","D","USA","Klingenberg","passes.b.c","D3L","D3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","D","USA","Sauerbrunn","passes.f.c","D3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M","USA","Brian","passes.f.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","M","USA","Lloyd","passes.f.c","DM3C","AM3R",NA,"M","MEX","Rangel","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1",NA,NA,NA,NA,NA,NA,NA,"D","MEX","Garciamendez","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","F","USA","Dunn","passes.f.c","AM3R","AM3R",NA,"M","MEX","Noyola","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","D","USA","Krieger","passes.f.c","AM3R","A3R",NA,"D","MEX","Flores","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","M","USA","Lloyd","aerial.won","A3R",NA,NA,"D","MEX","Garciamendez","aerial.lost","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"17","1","D","USA","Krieger","passes.f.c","A3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","M","USA","Lloyd","take.on.won","A3R",NA,NA,"D","MEX","Garciamendez","dribbled.turned","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1","M","USA","Lloyd","passes.s","A3R",NA,NA,"M","MEX","Perez","blocks","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1",NA,"MEX",NA,NA,NA,NA,NA,"D","MEX","Flores","clearances","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1","D","USA","Johnston","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1","D","USA","Johnston","movement","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1","D","USA","Johnston","passes.f.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","1","D","USA","Krieger","passes.f.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA
"24","1","F","USA","Dunn","dispossessed","A3R",NA,NA,"D","MEX","Flores","dispossessed","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2",NA,NA,NA,NA,NA,NA,NA,"D","MEX","Garciamendez","clearances","D3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"25","2","D","USA","Krieger","passes.f.c","A3R","A3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA
"26","2","F","USA","Morgan","passes.b.c","A3R","A3R",NA,"D","MEX","Garciamendez","challenged","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","F","USA","Dunn","take.on.won","A3R",NA,NA,"M","MEX","Noyola","dribbled.turned","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","F","USA","Dunn","passes.f.c","A3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA
"29","2","D","USA","Krieger","passes.s","A3R",NA,NA,"M","MEX","Noyola","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2",NA,NA,NA,NA,NA,NA,NA,"M","MEX","Perez","interceptions","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","M","MEX","Perez","passes.f","D3L",NA,NA,"D","USA","Johnston","interceptions","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2",NA,NA,NA,NA,NA,NA,NA,"D","USA","Johnston","clearances","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2","GK","MEX","Santiago","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2","GK","MEX","Santiago","passes.f.c","D18","DM3R","gk.drop.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2","D","MEX","Romero","aerial.won","DM3R",NA,NA,"M","USA","Heath","aerial.lost","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2","D","MEX","Romero","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","D","MEX","Romero","passes.f.c","DM3R","AM3R",NA,"M","USA","Heath","pressured","AM3L",NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA
"35","2",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2","M","MEX","Ocampo","dispossessed","AM3R",NA,NA,"M","USA","Heath","dispossessed","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2","M","USA","Heath","take.on.lost","AM3L",NA,NA,"M","MEX","Perez","dispossessed","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2","M","MEX","Mejia","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2","M","MEX","Mejia","passes.f.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA
"40","2","M","MEX","Ocampo","passes.b","DM3R",NA,"lay.off","M","USA","Lloyd","interceptions","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","3","M","USA","Lloyd","passes.f.c","AM3L","A3L","through","F","MEX","Mejia","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3","F","USA","Morgan","passes.s","A3L",NA,"corner.crosses","D","MEX","Romero","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3",NA,NA,NA,NA,NA,NA,NA,"D","MEX","Farias","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3",NA,NA,NA,NA,NA,NA,NA,"D","MEX","Romero","clearances","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3","M","USA","Heath","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
