"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
1050,"82",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,"CAN","Sinclair","pressured",NA,NA,NA,NA,NA,NA,NA
1051,"82",NA,"USA","O'Hara","passes.f",NA,NA,NA,NA,"CAN","Chapman","pressured",NA,NA,NA,NA,NA,NA,NA
1051,"82",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Scott","interceptions",NA,NA,NA,NA,NA,NA,NA
1052,"82",NA,"CAN","Scott","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,"82",NA,"CAN","Sinclair","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
1054,"82",NA,"CAN","Schmidt","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,"82",NA,"CAN","Lawrence","take.on.lost",NA,NA,NA,NA,"USA","O'Hara","tackles.ball.away",NA,NA,NA,NA,NA,NA,NA
1055,"82",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA
1056,"82",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,"82",NA,"USA","Johnston","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,"82",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,"CAN","Scott","challenged",NA,NA,NA,NA,NA,NA,NA
1058,"82",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Sinclair","pressured",NA,NA,NA,NA,NA,NA,NA
1059,"82",NA,"USA","Lloyd","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,"82",NA,"USA","Sauerbrunn","passes.b.c",NA,NA,NA,NA,"CAN","Tancredi","pressured",NA,NA,NA,NA,NA,NA,NA
1061,"82",NA,"USA","Horan","passes.b.c",NA,NA,NA,NA,"CAN","Tancredi","pressured",NA,NA,NA,NA,NA,NA,NA
1062,"82",NA,"USA","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,"82","GK","USA","Solo","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,"82",NA,"USA","Heath","aerial.won",NA,NA,NA,NA,"CAN","Chapman","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1065,"82",NA,"USA","Press","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,"82",NA,"USA","Press","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,"82",NA,"USA","Press","take.on.won",NA,NA,NA,NA,"CAN","Chapman","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
1068,"82",NA,"USA","Press","passes.f",NA,NA,"through",NA,"CAN","Chapman","interceptions",NA,NA,NA,NA,NA,NA,NA
1069,"82",NA,"CAN","Chapman","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,"82",NA,"USA","Horan","recoveries",NA,NA,NA,NA,"CAN","Tancredi","challenged",NA,NA,NA,NA,NA,NA,NA
1071,"82",NA,"USA","Horan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,"83",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,"83",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,"83",NA,"USA","Brian","passes.b.c",NA,NA,"lay.off",NA,"CAN","Lawrence","pressured",NA,NA,NA,NA,NA,NA,NA
1075,"83",NA,"USA","Johnston","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,"83",NA,"USA","O'Hara","passes.f.c",NA,NA,"through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,"83",NA,"USA","Pugh","passes.s.c",NA,NA,"corner.crosses",NA,"CAN","Chapman","pressured",NA,NA,NA,NA,NA,NA,NA
1077,"83",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Chapman","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
1078,"83",NA,"USA","Horan","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,"84",NA,"USA","Dunn","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,"84",NA,"USA","O'Hara","passes.s.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,"84",NA,"USA","Dunn","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,"84",NA,"USA","Dunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,"84",NA,"USA","O'Hara","passes.s.c",NA,NA,NA,NA,"CAN","Tancredi","pressured",NA,NA,NA,NA,NA,NA,NA
1084,"84",NA,"USA","Dunn","passes.b.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,"84",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"CAN","Schmidt","pressured",NA,NA,NA,NA,NA,NA,NA
1086,"84",NA,"USA","Dunn","passes.s.c",NA,NA,NA,NA,"CAN","Chapman","challenged",NA,NA,NA,NA,NA,NA,NA
1087,"84",NA,"USA","Heath","passes.s",NA,NA,"corner.crosses",NA,"CAN","Scott","pressured",NA,NA,NA,NA,NA,NA,NA
1088,"84",NA,"CAN","Belanger","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,"84",NA,"CAN","Belanger","take.on.won",NA,NA,NA,NA,"USA","Pugh","dribbled.tackles.missed",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
1090,"84",NA,"CAN","Buchanan","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,"84","GK","CAN","Labbe","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,"84",NA,"CAN","Buchanan","passes.b.c",NA,NA,NA,NA,"USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA
1093,"84",NA,"CAN","Schmidt","passes.f.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
1094,"84",NA,"CAN","Zadorsky","passes.f",NA,NA,"launch",NA,"USA","O'Hara","interceptions",NA,NA,NA,NA,NA,NA,NA
1095,"84",NA,"USA","O'Hara","passes.b.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,"84",NA,"USA","Heath","passes.s.c",NA,NA,NA,NA,"CAN","Sinclair","pressured",NA,NA,NA,NA,NA,NA,NA
1097,"85",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"CAN","Scott","pressured",NA,NA,NA,NA,NA,NA,NA
1098,"85",NA,"USA","Dunn","passes.f",NA,NA,"through,launch",NA,"CAN","Tancredi","challenged",NA,NA,NA,NA,NA,NA,NA
1098,"85",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Zadorsky","blocks",NA,NA,NA,NA,NA,NA,NA
1099,"85",NA,"CAN","Buchanan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,"85",NA,"CAN","Buchanan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,"85",NA,"CAN","Belanger","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,"85",NA,"CAN","Zadorsky","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,"85","GK","CAN","Labbe","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,"85",NA,"CAN","Tancredi","aerial.won",NA,NA,NA,NA,"USA","Heath","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1104,"85",NA,NA,NA,NA,NA,NA,NA,"GK","USA","Solo","gk.loose.balls.won","D18","collected",NA,NA,NA,NA,NA
1105,"86","GK","USA","Solo","passes.f",NA,NA,"gk.drop.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,"86",NA,"USA","Press","aerial.lost",NA,NA,NA,NA,"CAN","Buchanan","aerial.won",NA,NA,NA,NA,NA,NA,NA
1107,"86",NA,"CAN","Matheson","passes.s.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
1108,"86",NA,"CAN","Scott","passes.f.c",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
1109,"86",NA,"CAN","Matheson","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,"86",NA,"CAN","Sinclair","aerial.lost",NA,NA,NA,NA,"USA","O'Hara","aerial.won",NA,NA,NA,NA,NA,NA,NA
1111,"86",NA,"CAN","Lawrence","lost.touch",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
1112,"86",NA,"USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,"86",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,"86",NA,"USA","Lloyd","passes.f",NA,NA,NA,NA,"CAN","Matheson","pressured",NA,NA,NA,NA,NA,NA,NA
1115,"86",NA,"CAN","Buchanan","passes.b.c",NA,NA,NA,NA,"USA","Press","challenged",NA,NA,NA,NA,NA,NA,NA
1116,"86",NA,"CAN","Zadorsky","passes.b.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
1117,"86","GK","CAN","Labbe","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,"86",NA,"CAN","Chapman","aerial.lost",NA,NA,NA,NA,"USA","O'Hara","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1119,"86",NA,"USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,"86",NA,"USA","Heath","take.on.won",NA,NA,NA,NA,"CAN","Tancredi","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
1121,"86",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,"86",NA,"USA","O'Hara","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,"86",NA,"USA","Heath","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,"87",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CAN","Schmidt","pressured",NA,NA,NA,NA,NA,NA,NA
1125,"87",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,"CAN","Schmidt","pressured",NA,NA,NA,NA,NA,NA,NA
1125,"87",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Schmidt","blocks",NA,NA,NA,NA,NA,NA,NA
1126,"87",NA,"USA","O'Hara","clearances",NA,NA,NA,NA,"CAN","Schmidt","challenged",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
1127,"87",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,"87",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,"87",NA,"USA","Lloyd","passes.f",NA,NA,NA,NA,"CAN","Lawrence","pressured",NA,NA,NA,NA,NA,NA,NA
1129,"87",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Buchanan","interceptions",NA,NA,NA,NA,NA,NA,NA
1130,"87",NA,"CAN","Buchanan","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,"87",NA,"CAN","Buchanan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,"87",NA,"CAN","Belanger","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,"87",NA,"CAN","Buchanan","passes.f.c",NA,NA,NA,NA,"USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA
1134,"87",NA,"CAN","Buchanan","take.on.lost",NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
1134,"87",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Pugh","dispossess.ball.shield",NA,NA,NA,NA,NA,NA,NA
1135,"87",NA,"USA","Pugh","passes.f.c",NA,NA,NA,NA,"CAN","Belanger","pressured",NA,NA,NA,NA,NA,NA,NA
1135,"87",NA,"USA","Press",NA,NA,NA,NA,NA,"CAN","Schmidt",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
1136,"87",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,"88",NA,"USA","Brian","take.on.won",NA,NA,NA,NA,"CAN","Schmidt","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
1138,"88",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"CAN","Scott","pressured",NA,NA,NA,NA,NA,NA,NA
1139,"88",NA,"USA","Pugh","movement",NA,NA,NA,NA,"CAN","Belanger","pressured",NA,NA,NA,NA,NA,NA,NA
1140,"88",NA,"USA","Pugh","take.on.won",NA,NA,NA,NA,"CAN","Belanger","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA
1141,"88",NA,"USA","Pugh","passes.s.c",NA,"A18","corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,"unscored.key.passes",NA,NA
1142,"88",NA,"USA","Heath","shots.stopped.by.def","A18",NA,NA,"GK","CAN","Labbe","gk.s.o.g.def.stop","D6",NA,NA,NA,"big.chances.shot.on.goal",NA,NA
1142,"88",NA,NA,NA,NA,NA,NA,NA,NA,"CAN","Chapman","blocks","D6",NA,NA,NA,"out.of.bounds.keep.poss",NA,"big.chances.stopped"
1143,"89",NA,"USA","Brian","passes.b.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,"89",NA,"USA","Heath","ball.shield",NA,NA,NA,NA,"CAN","Chapman","challenged",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
1145,"89",NA,"USA","Brian","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,"89",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,"89",NA,"USA","O'Hara","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,"89",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,"89",NA,"USA","Heath","passes.s.c",NA,NA,NA,NA,"CAN","Scott","pressured",NA,NA,NA,NA,NA,NA,NA
1150,"89",NA,"USA","Brian","passes.b.c",NA,NA,"flick.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,"89",NA,"USA","O'Hara","passes.f.c",NA,"A18","corner.crosses",NA,"CAN","Schmidt","pressured",NA,NA,NA,NA,"unscored.key.passes",NA,NA
1152,"89",NA,"USA","Lloyd","shots.missed","A18",NA,NA,"GK","CAN","Labbe","gk.shot.miss","D6",NA,NA,NA,"big.chances.missed",NA,NA
1152,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
1153,"89",NA,"USA","Pugh","substitution.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,"90",NA,"USA","Sonnett","substitution.on",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,"90",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,"90",NA,"CAN","Sinclair","passes.f",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,"90",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,"90",NA,"USA","Johnston","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,"90",NA,"CAN","Schmidt","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,"90",NA,"CAN","Schmidt","take.on.won",NA,NA,NA,NA,"USA","Lloyd","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
1161,"90",NA,"CAN","Schmidt","movement",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
1162,"90",NA,"CAN","Schmidt","passes.f",NA,NA,"corner.crosses",NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
1162,"90",NA,NA,NA,NA,NA,NA,NA,NA,"USA","O'Hara","clearances",NA,NA,NA,NA,NA,NA,NA
1163,"90",NA,"USA","Dunn","aerial.won",NA,NA,NA,NA,"CAN","Chapman","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1164,"90",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,"90",NA,"USA","Dunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,"90+1",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,"90+1",NA,"USA","Press","passes.f",NA,NA,NA,NA,"CAN","Scott","challenged",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
1168,"90+1",NA,"CAN","Chapman","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,"90+1",NA,"CAN","Sinclair","aerial.won",NA,NA,NA,NA,"USA","Heath","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1170,"90+1",NA,"CAN","Lawrence","aerial.lost",NA,NA,NA,NA,"USA","O'Hara","aerial.won",NA,NA,NA,NA,NA,NA,NA
1171,"90+1",NA,"CAN","Sinclair","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,"90+1",NA,"CAN","Sinclair","movement",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
1173,"90+1",NA,"CAN","Sinclair","take.on.won",NA,NA,NA,NA,"USA","O'Hara","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
1173,"90+1",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
1174,"90+1",NA,"CAN","Sinclair","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,"90+1",NA,"CAN","Chapman","take.on.won",NA,NA,NA,NA,"USA","Heath","dribbled.turned",NA,NA,NA,NA,NA,NA,NA
1176,"90+1",NA,"CAN","Chapman","passes.f.c",NA,NA,NA,NA,"USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA
1177,"90+1",NA,"CAN","Sinclair","lost.touch",NA,NA,NA,NA,"USA","Sonnett","clearances",NA,NA,NA,NA,NA,NA,NA
1178,"90+1",NA,"CAN","Zadorsky","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,"90+1","GK","CAN","Labbe","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,"90+1",NA,"CAN","Buchanan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,"90+1",NA,"CAN","Zadorsky","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,"90+1",NA,"CAN","Belanger","passes.f.c",NA,"A3C","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,"90+1",NA,"CAN","Schmidt","shots.missed","A3C",NA,"headed",NA,"USA","Johnston","pressured","D3C",NA,NA,NA,NA,NA,NA
1183,"90+1",NA,NA,NA,NA,NA,NA,NA,"GK","USA","Solo","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
1183,"90+2","GK","USA","Solo",NA,NA,NA,"goal.kick,launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,"90+2",NA,"USA","Brian","aerial.won",NA,NA,NA,NA,"CAN","Lawrence","aerial.lost",NA,NA,NA,NA,NA,NA,NA
1185,"90+2",NA,"CAN","Sinclair","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,"90+2",NA,"CAN","Sinclair","passes.f",NA,NA,"launch",NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,NA,NA,NA
1187,"90+2",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,"90+2",NA,"USA","Dunn","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,"90+2",NA,"USA","Dunn","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,"90+2",NA,"USA","Dunn","take.on.won",NA,NA,NA,NA,"CAN","Scott","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA
1191,"90+2",NA,"USA","Dunn","passes.s",NA,NA,"corner.crosses",NA,"CAN","Scott","challenged",NA,NA,NA,NA,NA,NA,NA
1191,"90+2",NA,NA,NA,NA,NA,NA,NA,"GK","CAN","Labbe","gk.loose.balls.won","D6","collected",NA,NA,NA,NA,NA
1192,"90+3","GK","CAN","Labbe","passes.f.c",NA,NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,"90+3",NA,"CAN","Chapman","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,"90+3",NA,"CAN","Chapman","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,"90+3",NA,"CAN","Schmidt","passes.b.c",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
1196,"90+3",NA,"CAN","Chapman","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,"90+3",NA,"CAN","Scott","passes.b.c",NA,NA,NA,NA,"USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA
1198,"90+3","GK","CAN","Labbe","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,"90+3",NA,"CAN","Buchanan","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,"90+3",NA,"CAN","Buchanan","passes.f.c",NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
1201,"90+3",NA,"CAN","Matheson","passes.f.c",NA,NA,"flick.on",NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
1202,"90+3",NA,"CAN","Lawrence","passes.s.c",NA,NA,"corner.crosses",NA,"USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA
1202,"90+3",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Klingenberg","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
1203,"90+3",NA,"CAN","Lawrence","passes.b.c",NA,NA,"corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,"90+3",NA,"CAN","Matheson","passes.s.c",NA,NA,"corner.crosses",NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
1204,"90+3",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Heath","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
1205,"90+3",NA,"CAN","Matheson","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,"90+3",NA,"CAN","Scott","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,"90+3",NA,"CAN","Zadorsky","passes.f",NA,NA,NA,NA,"USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA
1207,"90+3",NA,NA,NA,NA,NA,NA,NA,NA,"USA","O'Hara","blocks",NA,NA,NA,NA,NA,NA,NA
1208,"90+3",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,"90+3",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,"90+3",NA,NA,NA,"end.of.match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
