event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes
22,2,NA,PTFC,Polkinghorne,passes.f.c,DM3R,AM3R,NA,NA,SRFC,Little,pressured,AM3L,NA,NA,NA,NA,NA,NA
23,2,NA,PTFC,Long,passes.s.c,AM3R,AM3R,NA,NA,SRFC,Fishlock,challenged,DM3L,NA,NA,NA,NA,NA,NA
24,2,NA,PTFC,Heath,passes.f.c,AM3R,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,NA,PTFC,Sinclair,passes.s.c,AM3R,AM3C,NA,NA,SRFC,Barnes,challenged,DM3L,NA,NA,NA,NA,NA,NA
26,2,NA,PTFC,Farrelly,passes.b.c,AM3C,DM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,NA,PTFC,Menges,passes.f.c,DM3L,AM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2,NA,PTFC,Catley,passes.s.c,AM3L,AM3L,NA,NA,SRFC,Fletcher,pressured,DM3R,NA,NA,NA,NA,NA,NA
29,2,NA,PTFC,Farrelly,passes.f.c,AM3L,A3L,NA,NA,SRFC,Winters,challenged,DM3R,NA,NA,NA,NA,NA,NA
29,2,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Fletcher,blocks,D3R,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
30,2,NA,PTFC,Farrelly,passes.f.c,A3L,NA,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2,NA,PTFC,Catley,passes.f,NA,NA,NA,NA,SRFC,Yanez,NA,NA,NA,NA,NA,NA,NA,NA
31,2,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Fletcher,NA,NA,NA,NA,NA,NA,NA,NA
32,2,GK,SRFC,Kopmeyer,passes.f.c,D6,D3R,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2,NA,SRFC,Corsie,passes.f.c,D3R,D3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2,NA,SRFC,Fletcher,passes.f,D3R,NA,NA,NA,PTFC,Farrelly,pressured,A3L,NA,NA,NA,NA,NA,NA
34,2,NA,NA,NA,NA,NA,NA,NA,NA,PTFC,Zerboni,interceptions,AM3L,NA,NA,NA,NA,NA,NA
35,2,NA,PTFC,Zerboni,passes.f.c,AM3L,A3L,headed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,2,NA,PTFC,Long,take.on.lost,A3L,NA,NA,NA,SRFC,Corsie,tackles.ball.won,D3R,NA,NA,NA,NA,NA,NA
37,3,NA,SRFC,Corsie,passes.f.c,D3R,D3R,NA,NA,PTFC,Long,challenged,A3L,NA,NA,NA,NA,NA,NA
38,3,NA,SRFC,Fletcher,passes.f,D3R,NA,NA,NA,PTFC,Long,challenged,A3L,NA,NA,NA,NA,NA,NA
38,3,NA,NA,NA,NA,NA,NA,NA,NA,PTFC,Farrelly,interceptions,A3L,NA,NA,NA,NA,NA,NA
39,3,NA,PTFC,Farrelly,passes.s.c,A3L,A3L,NA,NA,SRFC,Corsie,challenged,D3R,NA,NA,NA,NA,NA,NA
39,3,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Winters,clearances,D18,NA,NA,NA,NA,NA,NA
40,3,NA,PTFC,Zerboni,recoveries,A3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,3,NA,PTFC,Zerboni,passes.f.c,A3L,A18,NA,NA,SRFC,Little,pressured,D3R,NA,NA,NA,NA,NA,NA
42,3,NA,PTFC,Sinclair,passes.b.c,A18,A3C,lay.off,NA,SRFC,Winters,challenged,D18,NA,NA,NA,NA,NA,NA
43,3,NA,PTFC,Heath,passes.b.c,A3C,A3L,NA,NA,SRFC,Rapinoe,challenged,D3C,NA,NA,NA,NA,NA,NA
43,3,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Little,pressured,D3C,NA,NA,NA,NA,NA,NA
43,3,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Winters,pressured,D3C,NA,NA,NA,NA,NA,NA
44,3,NA,PTFC,Zerboni,passes.s.c,A3L,A3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,3,NA,PTFC,Polkinghorne,passes.s.c,A3C,A3R,NA,NA,SRFC,Rapinoe,pressured,D3C,NA,NA,NA,NA,NA,NA
46,3,NA,PTFC,Van Hollebeke,passes.f.c,A3R,A3C,NA,NA,SRFC,Cox,pressured,D3L,NA,NA,NA,NA,NA,NA
47,3,NA,PTFC,Heath,passes.s.c,A3C,A3C,"flick.on,headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,3,NA,PTFC,Farrelly,passes.f,A3C,NA,NA,NA,SRFC,Fishlock,clearances,D3C,NA,NA,NA,NA,NA,NA
49,3,NA,PTFC,Zerboni,aerial.lost,A3C,NA,NA,NA,SRFC,Yanez,aerial.won,D3C,NA,NA,NA,NA,NA,NA
50,3,NA,SRFC,Mathias,recoveries,AM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,3,NA,SRFC,Mathias,take.on.lost,AM3C,NA,NA,NA,PTFC,Zerboni,NA,NA,NA,NA,fouls.conceded,NA,NA,NA
52,3,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,3,NA,PTFC,Farrelly,passes.f.c,A3L,A3L,NA,NA,SRFC,Fishlock,pressured,D3R,NA,NA,NA,NA,NA,NA
54,3,NA,PTFC,Catley,passes.s.c,A3L,AM3C,corner.crosses,NA,SRFC,Fletcher,pressured,D3R,NA,NA,NA,NA,NA,NA
54,3,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Barnes,blocks,D6,NA,NA,NA,NA,NA,NA
54,3,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Cox,clearances,D18,NA,NA,NA,NA,NA,NA
55,3,NA,PTFC,Van Hollebeke,recoveries,AM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,3,NA,PTFC,Van Hollebeke,passes.s.c,AM3C,AM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,3,NA,PTFC,Zerboni,passes.s.c,AM3C,AM3R,lay.off,NA,SRFC,Mathias,pressured,DM3C,NA,NA,NA,NA,NA,NA
58,4,NA,PTFC,Van Hollebeke,passes.f,AM3R,NA,NA,NA,SRFC,Mathias,pressured,DM3L,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
59,4,NA,SRFC,Cox,passes.b.c,D3L,D3L,throw.in,NA,NA,NA, ,NA,NA,NA,NA,NA,NA,NA
60,4,NA,SRFC,Barnes,clearances,D3L,NA,NA,NA,PTFC,Sinclair,challenged,A3R,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
61,4,NA,PTFC,Heath,passes.s.c,A3R,A18,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,4,NA,PTFC,Farrelly,passes.b,A18,NA,NA,NA,SRFC,Barnes,challenged,D18,NA,NA,NA,NA,NA,NA
62,4,NA,NA,NA,NA,NA,NA,NA,GK,SRFC,Kopmeyer,gk.loose.balls.won,D6,collected,NA,NA,NA,NA,NA
63,NA,GK,SRFC,Kopmeyer,movement,D6,D18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,GK,SRFC,Kopmeyer,passes.f.c,D18,D3R,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,SRFC,Fletcher,movement,D3R,DM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,SRFC,Fletcher,passes.f.c,DM3R,AM3R,NA,NA,PTFC,Sinclair,pressured,AM3L,NA,NA,NA,NA,NA,NA
67,NA,NA,SRFC,Mathias,take.on.lost,AM3R,NA,NA,NA,PTFC,Menges,tackles.ball.won,DM3L,NA,NA,NA,NA,NA,NA
68,NA,NA,PTFC,Menges,passes.f.c,DM3L,DM3L,NA,NA,SRFC,Mathias,pressured,AM3R,NA,NA,NA,NA,NA,NA
69,NA,NA,PTFC,Farrelly,passes.s.c,DM3L,DM3L,NA,NA,SRFC,Winters,challenged,AM3R,NA,NA,NA,NA,NA,NA
70,5,NA,PTFC,Sinclair,passes.b.c,DM3L,D3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,5,NA,PTFC,Catley,passes.b.c,D3L,D3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,5,NA,PTFC,Menges,passes.b.c,D3C,D18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,5,GK,PTFC,Betos,passes.f.c,D18,D3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,5,NA,PTFC,Menges,passes.f.c,D3L,DM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,5,NA,PTFC,Catley,passes.f.c,DM3L,DM3L,NA,NA,SRFC,Mathias,pressured,AM3R,NA,NA,NA,NA,NA,NA
76,5,NA,PTFC,Farrelly,dispossessed,DM3L,NA,NA,NA,SRFC,Winters,tackles.ball.away,AM3R,NA,NA,NA,NA,NA,NA
77,5,NA,SRFC,Mathias,recoveries,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,5,NA,PTFC,Menges,passes.s,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,5,NA,SRFC,Little,passes.f.c,AM3R,DM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,5,NA,SRFC,Fletcher,passes.f.c,DM3R,DM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,5,NA,SRFC,Little,passes.s.c,DM3R,DM3R,NA,NA,PTFC,Farrelly,pressured,AM3L,NA,NA,NA,NA,NA,NA
82,5,NA,SRFC,Fletcher,passes.f.c,DM3R,A3R,launch,NA,PTFC,Farrelly,pressured,AM3L,NA,NA,NA,NA,NA,NA
83,5,NA,SRFC,Fishlock,take.on.won,A3R,NA,NA,NA,PTFC,Menges,dribbled.turned,D3L,NA,NA,NA,NA,NA,NA
84,5,NA,SRFC,Fishlock,passes.s.c,A3R,A3L,corner.crosses,NA,PTFC,Menges,challenged,D3L,NA,NA,NA,NA,NA,NA
85,5,NA,SRFC,Rapinoe,take.on.lost,A3L,NA,NA,NA,PTFC,Van Hollebeke,tackles.ball.away,D3R,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
86,5,NA,SRFC,Rapinoe,passes.s.c,A3L,A18,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,5,NA,SRFC,Yanez,passes.s,A18,NA,NA,NA,PTFC,Williamson,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
88,6,NA,SRFC,Rapinoe,passes.s,A3L,NA,corner.kick,NA,PTFC,Catley,clearances,D6,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
89,6,NA,SRFC,Little,passes.s.c,A3L,A18,corner.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,6,NA,SRFC,Fishlock,passes.s.c,A18,A3L,lay.off,NA,PTFC,Farrelly,pressured,D18,NA,NA,NA,NA,NA,NA
91,6,NA,SRFC,Rapinoe,passes.s,A3L,NA,NA,NA,PTFC,Zerboni,blocks,D3R,NA,NA,NA,NA,NA,NA
92,6,NA,PTFC,Heath,recoveries,D3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,6,NA,PTFC,Heath,passes.f,D3R,NA,NA,NA,SRFC,Rapinoe,blocks,A3L,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
94,7,GK,PTFC,Betos,passes.f.c,D6,AM3C,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,7,NA,PTFC,Long,aerial.won,AM3C,NA,NA,NA,SRFC,Winters,aerial.lost,DM3C,NA,NA,NA,NA,NA,NA
95,7,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Cox,clearances,D3C,NA,NA,NA,NA,NA,NA
96,7,NA,PTFC,Catley,aerial.lost,AM3C,NA,NA,NA,SRFC,Yanez,aerial.won,DM3C,NA,NA,NA,NA,NA,NA
97,7,NA,PTFC,Polkinghorne,recoveries,AM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,7,NA,PTFC,Polkinghorne,passes.f.c,AM3C,AM3C,NA,NA,SRFC,Yanez,challenged,DM3C,NA,NA,NA,NA,NA,NA
99,7,NA,PTFC,Farrelly,passes.b.c,AM3C,DM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,7,NA,PTFC,Catley,passes.b.c,DM3L,D3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,7,NA,PTFC,Menges,passes.s.c,D3L,D3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,7,NA,PTFC,Williamson,movement,D3C,DM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,7,NA,PTFC,Williamson,passes.f.c,DM3C,AM3R,NA,NA,SRFC,Mathias,pressured,AM3C,NA,NA,NA,NA,NA,NA
104,7,NA,PTFC,Van Hollebeke,passes.b.c,AM3R,AM3R,NA,NA,SRFC,Rapinoe,pressured,DM3L,NA,NA,NA,NA,NA,NA
105,7,NA,PTFC,Zerboni,lost.touch,AM3R,NA,NA,NA,SRFC,Rapinoe,dispossess.lost.touch,DM3L,NA,NA,NA,NA,NA,NA
106,7,NA,SRFC,Rapinoe,passes.f,DM3L,NA,NA,NA,PTFC,Zerboni,pressured,AM3R,NA,NA,NA,NA,NA,NA
106,7,NA,NA,NA,NA,NA,NA,NA,NA,PTFC,Van Hollebeke,interceptions,AM3L,NA,NA,NA,NA,NA,NA
107,7,NA,PTFC,Van Hollebeke,passes.f.c,AM3L,AM3L,NA,NA,SRFC,Fishlock,challenged,DM3R,NA,NA,NA,NA,NA,NA
107,7,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Rapinoe,blocks,DM3L,NA,NA,NA,NA,NA,NA
108,7,NA,PTFC,Van Hollebeke,recoveries,AM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,7,NA,PTFC,Van Hollebeke,passes.b.c,AM3L,DM3C,NA,NA,SRFC,Fishlock,challenged,DM3R,NA,NA,NA,NA,NA,NA
110,7,NA,PTFC,Menges,passes.f.c,DM3C,AM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,7,NA,PTFC,Catley,passes.f.c,AM3L,A3L,NA,NA,SRFC,Yanez,pressured,DM3R,NA,NA,NA,NA,NA,NA
112,7,NA,PTFC,Farrelly,take.on.lost,A3L,NA,NA,NA,SRFC,Winters,NA,NA,NA,NA,fouls.conceded,NA,fouls.won,NA
113,8,NA,SRFC,Corsie,passes.s.c,D3R,D3L,"free.kick,switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,8,NA,SRFC,Barnes,passes.f.c,D3L,AM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,8,NA,SRFC,Cox,passes.f.c,AM3L,AM3L,NA,NA,PTFC,Heath,challenged,DM3R,NA,NA,NA,NA,NA,NA
116,8,NA,SRFC,Rapinoe,take.on.lost,AM3L,NA,NA,NA,PTFC,Van Hollebeke,challenged,DM3R,NA,NA,NA,NA,NA,NA
116,8,NA,NA,NA,NA,NA,NA,NA,NA,PTFC,Heath,tackles.ball.away,DM3R,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
117,8,NA,PTFC,Van Hollebeke,passes.f,DM3R,NA,throw.in,NA,SRFC,Cox,blocks,DM3L,NA,NA,NA,NA,NA,NA
118,8,NA,PTFC,Heath,recoveries,AM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,8,NA,PTFC,Heath,take.on.won,AM3R,NA,NA,NA,SRFC,Rapinoe,NA,NA,NA,NA,fouls.won,NA,fouls.conceded,NA
120,9,NA,PTFC,Heath,passes.f,AM3R,NA,free.kick,GK,SRFC,Kopmeyer,gk.loose.balls.won,D6,collected,NA,NA,NA,NA,NA
121,9,GK,SRFC,Kopmeyer,passes.s,D18,NA,gk.throws,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA
122,9,NA,PTFC,Heath,passes.s.c,A3R,A3R,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,9,NA,PTFC,Long,passes.s.c,A3R,A3R,NA,NA,SRFC,Fishlock,pressured,D3L,NA,NA,NA,NA,NA,NA
123,9,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Rapinoe,clearances,D3L,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
124,9,NA,PTFC,Heath,passes.s,A3R,NA,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,9,NA,PTFC,Sinclair,aerial.lost,A18,NA,NA,NA,SRFC,Barnes,aerial.won,D18,NA,NA,NA,NA,NA,NA
125,9,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Winters,clearances,D18,NA,NA,NA,NA,NA,NA
126,9,NA,PTFC,Zerboni,recoveries,A3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,9,NA,PTFC,Zerboni,passes.s.c,A3C,A3R,NA,NA,SRFC,Little,pressured,D3C,NA,NA,NA,NA,NA,NA
128,9,NA,PTFC,Van Hollebeke,passes.f,A3R,NA,NA,NA,SRFC,Rapinoe,blocks,D3L,NA,NA,NA,NA,NA,NA
128,9,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Rapinoe,pressured,D3L,NA,NA,NA,NA,NA,NA
129,9,NA,SRFC,Little,recoveries,DM3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,9,NA,SRFC,Little,passes.f.c,DM3L,AM3L,NA,NA,PTFC,Van Hollebeke,challenged,AM3R,NA,NA,NA,NA,NA,NA
131,10,NA,SRFC,Rapinoe,dispossessed,AM3L,NA,NA,NA,PTFC,Zerboni,tackles.ball.away,DM3R,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
132,10,NA,SRFC,Rapinoe,passes.f.c,AM3L,A3L,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,10,NA,SRFC,Little,passes.s.c,A3L,A18,NA,NA,PTFC,Van Hollebeke,pressured,D3R,NA,NA,NA,NA,NA,NA
134,10,NA,SRFC,Yanez,shots.missed,A18,NA,headed,NA,PTFC,Catley,challenged,D18,NA,NA,NA,NA,NA,NA
134,10,NA,NA,NA,NA,NA,NA,NA,GK,PTFC,Betos,gk.shot.miss,D6,NA,NA,NA,NA,NA,NA
135,10,GK,PTFC,Betos,passes.f,D6,NA,goal.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,10,NA,PTFC,Polkinghorne,aerial.lost,DM3C,NA,NA,NA,SRFC,Fishlock,aerial.won,AM3C,NA,NA,NA,NA,NA,NA
137,10,NA,SRFC,Rapinoe,recoveries,AM3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,10,NA,SRFC,Rapinoe,passes.f.c,AM3C,AM3C,NA,NA,PTFC,Long,challenged,DM3C,NA,NA,NA,NA,NA,NA
139,10,NA,SRFC,Yanez,passes.f.c,AM3C,A3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,10,NA,SRFC,Fletcher,passes.b.c,A3R,A3R,NA,NA,PTFC,Farrelly,pressured,D3L,NA,NA,NA,NA,NA,NA
141,10,NA,SRFC,Yanez,passes.f.c,A3R,A3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,10,NA,SRFC,Fletcher,passes.f.c,A3R,A3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,11,NA,SRFC,Little,take.on.lost,A3R,NA,NA,NA,PTFC,Catley,tackles.ball.away,D3L,NA,NA,NA,NA,NA,NA
143,11,NA,NA,NA,NA,NA,NA,NA,NA,PTFC,Farrelly,pressured,D3L,NA,NA,NA,NA,NA,NA
144,11,NA,PTFC,Long,recoveries,D3L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,11,NA,PTFC,Long,passes.s.c,D3L,D3C,NA,NA,SRFC,Winters,pressured,A3R,NA,NA,NA,NA,NA,NA
146,11,NA,PTFC,Heath,take.on.won,D3C,NA,NA,NA,SRFC,Cox,dribbled.tackles.missed,A3C,NA,NA,NA,NA,NA,NA
147,11,NA,PTFC,Heath,take.on.won,D3C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,11,NA,PTFC,Heath,movement,D3C,DM3R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,11,NA,PTFC,Heath,take.on.won,DM3R,NA,NA,NA,SRFC,Rapinoe,dribbled.tackles.missed,AM3L,NA,NA,NA,NA,NA,NA
150,11,NA,PTFC,Heath,passes.f.c,DM3R,A3R,NA,NA,SRFC,Cox,challenged,AM3L,NA,NA,NA,NA,NA,NA
151,11,NA,PTFC,Van Hollebeke,passes.s.c,A3R,A3C,NA,NA,SRFC,Fishlock,pressured,D3L,NA,NA,NA,NA,NA,NA
152,11,NA,PTFC,Heath,passes.f.c,A3C,A3C,NA,NA,SRFC,Cox,challenged,D3C,NA,NA,NA,NA,NA,NA
153,11,NA,PTFC,Farrelly,passes.s.c,A3C,A3C,lay.off,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,11,NA,PTFC,Heath,passes.f.c,A3C,A3R,NA,NA,SRFC,Fishlock,pressured,D3C,NA,NA,NA,NA,NA,NA
155,11,NA,PTFC,Van Hollebeke,passes.s.c,A3R,A3L,corner.crosses,NA,SRFC,Barnes,pressured,D3L,NA,NA,NA,NA,NA,NA
155,11,NA,NA,NA,NA,NA,NA,NA,NA,SRFC,Yanez,blocks,D18,NA,NA,NA,out.of.bounds.keep.poss,NA,NA
156,11,NA,PTFC,Catley,passes.f.c,A3L,A3L,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,11,NA,PTFC,Farrelly,passes.b.c,A3L,A3L,lay.off,NA,SRFC,Yanez,challenged,D3R,NA,NA,NA,NA,NA,NA
158,11,NA,PTFC,Catley,passes.b.c,A3L,A3L,NA,NA,SRFC,Fletcher,pressured,D3R,NA,NA,NA,NA,NA,NA
159,11,NA,PTFC,Farrelly,passes.b.c,A3L,AM3C,lay.off,NA,SRFC,Yanez,pressured,D3R,NA,NA,NA,NA,NA,NA
160,11,NA,PTFC,Polkinghorne,passes.s.c,AM3C,A3R,NA,NA,SRFC,Little,challenged,DM3C,NA,NA,NA,NA,NA,NA
161,11,NA,PTFC,Van Hollebeke,take.on.won,A3R,NA,NA,NA,SRFC,Rapinoe,dribbled.turned,D3L,NA,NA,NA,NA,NA,NA
162,11,NA,PTFC,Van Hollebeke,passes.s.c,A3R,A3C,NA,NA,SRFC,Winters,pressured,D3L,NA,NA,NA,NA,NA,NA
163,11,NA,PTFC,Heath,passes.f.c,A3C,A3C,NA,NA,SRFC,Fishlock,pressured,D3C,NA,NA,NA,NA,NA,NA
164,11,NA,PTFC,Long,passes.s.c,A3C,A3R,NA,NA,SRFC,Barnes,challenged,D3C,NA,NA,NA,NA,NA,NA
165,12,NA,PTFC,Van Hollebeke,passes.f.c,A3R,A18,corner.crosses,NA,SRFC,Rapinoe,pressured,D3L,NA,NA,NA,NA,NA,NA
166,12,NA,PTFC,Sinclair,shots.stopped.by.gk,A18,NA,NA,NA,SRFC,Corsie,challenged,D18,NA,NA,NA,NA,NA,NA
166,12,NA,NA,NA,NA,NA,NA,NA,GK,SRFC,Kopmeyer,gk.s.o.g.stop,D6,collected,standing,NA,NA,NA,NA
