"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
179,"13",NA,"SRFC","Fishlock","passes.s.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"13",NA,"SRFC","Little","passes.b.c","AM3L","DM3L",NA,NA,"WAS","Dunn","pressured","DM3R",NA,NA,NA,NA,NA,NA
180,"13",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Nairn","pressured","DM3R",NA,NA,NA,NA,NA,NA
181,"13",NA,"SRFC","Veje","lost.touch","DM3L",NA,NA,NA,"WAS","Raso","pressured","AM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
182,"13",NA,"SRFC","Cox","passes.f.c","DM3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"13",NA,"SRFC","Veje","passes.f","AM3L",NA,"flick.on,headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"13",NA,"WAS","Oyster","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"13",NA,"WAS","Oyster","passes.b.c","DM3R","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"13",NA,"WAS","Church","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"13","GK","WAS","Harris","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"13",NA,"WAS","Johnson","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"13",NA,"WAS","Salem","passes.s.c","D3L","D3L",NA,NA,"SRFC","Little","pressured","A3R",NA,NA,NA,NA,NA,NA
190,"13",NA,"WAS","Reynolds","dispossessed","D3L",NA,NA,NA,"SRFC","Rapinoe","tackles.ball.away","A3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
191,"13",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"13",NA,"SRFC","Winters","passes.b.c","DM3C","D3C",NA,NA,"WAS","Dunn","challenged","AM3C",NA,NA,NA,NA,NA,NA
193,"14",NA,"SRFC","Barnes","passes.s.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"14",NA,"SRFC","Cox","passes.f","DM3L",NA,"launch",NA,"WAS","Raso","pressured","AM3R",NA,NA,NA,NA,NA,NA
195,"14",NA,"WAS","Oyster","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"14",NA,"WAS","Oyster","passes.s.c","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"14",NA,"WAS","Nairn","passes.f.c","AM3C","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"14",NA,"WAS","Matheson","passes.b.c","A3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"14",NA,"WAS","Nairn","passes.s.c","AM3L","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"14",NA,"WAS","Church","passes.s.c","AM3R","AM3C",NA,NA,"SRFC","Veje","pressured","DM3L",NA,NA,NA,NA,NA,NA
201,"14",NA,"WAS","Salem","passes.b.c","AM3C","DM3C",NA,NA,"SRFC","Little","challenged","DM3C",NA,NA,NA,NA,NA,NA
202,"14",NA,"WAS","Johnson","passes.f.c","DM3C","AM3C","lay.off",NA,"SRFC","Mathias","pressured","AM3C",NA,NA,NA,NA,NA,NA
203,"14",NA,"WAS","Nairn","passes.f.c","AM3C","AM3C",NA,NA,"SRFC","Fishlock","challenged","DM3C",NA,NA,NA,NA,NA,NA
203,"14",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Rapinoe","blocks","DM3R",NA,NA,NA,NA,NA,NA
204,"14",NA,"WAS","Nairn","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"14",NA,"WAS","Nairn","passes.s.c","AM3C","AM3L",NA,NA,"SRFC","Fishlock","pressured","DM3C",NA,NA,NA,NA,NA,NA
206,"14",NA,"WAS","Reynolds","passes.f.c","AM3L","A3L",NA,NA,"SRFC","Mathias","pressured","DM3R",NA,NA,NA,NA,NA,NA
207,"14",NA,"WAS","Matheson","passes.f","A3L",NA,"flick.on",NA,"SRFC","Fishlock","blocks","D3R",NA,NA,NA,NA,NA,NA
208,"14",NA,"SRFC","Fletcher","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"14",NA,"SRFC","Fletcher","passes.f.c","D3R","D3R",NA,NA,"WAS","Ordega","pressured","A3L",NA,NA,NA,NA,NA,NA
210,"14",NA,"SRFC","Rapinoe","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"14",NA,"SRFC","Corsie","passes.s.c","D18","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"14",NA,"SRFC","Barnes","passes.f.c","D3C","DM3L",NA,NA,"WAS","Dunn","challenged","A3C",NA,NA,NA,NA,NA,NA
213,"14",NA,"SRFC","Veje","passes.b.c","DM3L","D3L",NA,NA,"WAS","Church","challenged","AM3R",NA,NA,NA,NA,NA,NA
213,"14",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Raso","challenged","AM3R",NA,NA,NA,NA,NA,NA
214,"14",NA,"SRFC","Cox","passes.f","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"15",NA,"WAS","Oyster","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"15",NA,"WAS","Oyster","passes.s.c","D3R","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"15",NA,"WAS","Johnson","passes.f.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"15",NA,"WAS","Reynolds","passes.f","D3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"15",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"15",NA,"WAS","Reynolds","passes.f","DM3L",NA,"launch",NA,"SRFC","Rapinoe","challenged","AM3R",NA,NA,NA,NA,NA,NA
220,"15",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Corsie","interceptions","D3R",NA,NA,NA,NA,NA,NA
221,"15",NA,"SRFC","Corsie","clearances","D3R",NA,NA,NA,"WAS","Dunn","challenged","A3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
222,"15",NA,"WAS","Reynolds","passes.f","AM3L",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"15",NA,"WAS","Dunn","aerial.lost","A3L",NA,NA,NA,"SRFC","Corsie","aerial.won","D3R",NA,NA,NA,NA,NA,NA
224,"15",NA,"SRFC","Corsie","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"15",NA,"SRFC","Corsie","clearances","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
226,"15",NA,"WAS","Reynolds","passes.b","A3L",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"15",NA,"WAS","Dunn","aerial.lost","A3L",NA,NA,NA,"SRFC","Rapinoe","aerial.won","D3R",NA,NA,NA,NA,NA,NA
227,"15",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Rapinoe","clearances","D3R",NA,NA,NA,NA,NA,NA
228,"15",NA,"WAS","Matheson","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"15",NA,"WAS","Matheson","passes.s.c","A18","A3L",NA,NA,"SRFC","Little","challenged","D18",NA,NA,NA,NA,NA,NA
230,"15",NA,"WAS","Reynolds","passes.s","A3L",NA,"corner.crosses",NA,"SRFC","Fishlock","pressured","D3R",NA,NA,NA,NA,NA,NA
231,"15",NA,"WAS","Raso","aerial.lost","A18",NA,NA,NA,"SRFC","Cox","aerial.won","D18",NA,NA,NA,NA,NA,NA
232,"15",NA,"SRFC","Veje","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"15",NA,"SRFC","Veje","passes.b.c","D3L","D3L",NA,NA,"WAS","Raso","pressured","A3R",NA,NA,NA,NA,NA,NA
234,"15",NA,"SRFC","Cox","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"15",NA,"SRFC","Veje","take.on.lost","DM3L",NA,NA,NA,"WAS","Salem",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
236,"16",NA,"WAS","Nairn","passes.f.c","A3R","A18","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"16",NA,"WAS","Salem","dispossessed","A18",NA,NA,NA,"SRFC","Fishlock","ball.shield",NA,NA,NA,NA,NA,NA,NA
237,"16",NA,NA,NA,NA,NA,NA,NA,"GK","SRFC","Solo","gk.smothers.won","D6",NA,NA,NA,NA,NA,NA
238,"16",NA,NA,NA,"stoppage.in.play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"17","GK","SRFC","Solo","passes.f.c","D18","D3R","free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"17",NA,"SRFC","Corsie","passes.f","D3R",NA,"launch",NA,"WAS","Reynolds","interceptions","D3L",NA,NA,NA,NA,NA,NA
241,"17",NA,"WAS","Nairn","passes.b.c","DM3L","D18",NA,NA,"SRFC","Fishlock","challenged","AM3R",NA,NA,NA,NA,NA,NA
242,"17","GK","WAS","Harris","passes.f","D18",NA,"launch",NA,"SRFC","Little","pressured","A18",NA,NA,NA,NA,NA,NA
243,"17",NA,"SRFC","Winters","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"17",NA,"SRFC","Winters","passes.s.c","AM3L","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"17",NA,"SRFC","Rapinoe","passes.b.c","AM3C","AM3C",NA,NA,"WAS","Matheson","challenged","DM3C",NA,NA,NA,NA,NA,NA
245,"17",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Dunn","challenged","DM3C",NA,NA,NA,NA,NA,NA
246,"17",NA,"SRFC","Fishlock","passes.s.c","AM3C","AM3L",NA,NA,"WAS","Dunn","pressured","DM3C",NA,NA,NA,NA,NA,NA
247,"17",NA,"SRFC","Cox","passes.f.c","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"17",NA,"SRFC","Veje","passes.b.c","A3L","AM3L",NA,NA,"WAS","Raso","pressured","D3R",NA,NA,NA,NA,NA,NA
249,"17",NA,"SRFC","Cox","passes.b.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"17",NA,"SRFC","Fishlock","passes.f.c","AM3L","AM3L",NA,NA,"WAS","Ordega","challenged","DM3R",NA,NA,NA,NA,NA,NA
251,"17",NA,"SRFC","Winters","passes.f.c","AM3L","A3L",NA,NA,"WAS","Nairn","challenged","DM3R",NA,NA,NA,NA,NA,NA
252,"17",NA,"SRFC","Veje","passes.s.c","A3L","A3L","corner.crosses",NA,"WAS","Church","pressured","D3R",NA,NA,NA,NA,NA,NA
252,"17",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Johnson","blocks","D18",NA,NA,NA,NA,NA,NA
252,"17",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Church","clearances","D18",NA,NA,NA,NA,NA,NA
253,"17",NA,"SRFC","Fishlock","aerial.won","A3L",NA,NA,NA,"WAS","Dunn","aerial.lost","D3R",NA,NA,NA,NA,NA,NA
254,"17",NA,"SRFC","Cox","passes.f.c","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"18",NA,"SRFC","Veje","passes.f.c","A3L","A18","corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"18",NA,"SRFC","Rapinoe","shots.missed","A18",NA,NA,"GK","WAS","Harris","gk.shot.miss","D6",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
257,"18",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,"WAS","Reynolds","challenged","D18",NA,NA,NA,NA,NA,NA
258,"18",NA,"WAS","Reynolds","passes.f.c","D3L","DM3L",NA,NA,"SRFC","Rapinoe","pressured","A3R",NA,NA,NA,NA,NA,NA
259,"18",NA,"WAS","Matheson","take.on.won","DM3L",NA,NA,NA,"SRFC","Rapinoe","dribbled.tackles.missed","AM3R",NA,NA,NA,NA,NA,NA
260,"18",NA,"WAS","Matheson","passes.s.c","DM3L","DM3C",NA,NA,"SRFC","Fletcher","pressured","AM3R",NA,NA,NA,NA,NA,NA
260,"18",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Little","pressured","AM3R",NA,NA,NA,NA,NA,NA
261,"18",NA,"WAS","Salem","dispossessed","DM3C",NA,NA,NA,"SRFC","Veje","tackles.ball.away","AM3C",NA,NA,NA,NA,NA,NA
262,"18",NA,"WAS","Dunn","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"18",NA,"WAS","Dunn","passes.s.c","AM3L","A3R","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"18",NA,"WAS","Raso","passes.f","A3R",NA,NA,NA,"SRFC","Cox","pressured","D3L",NA,NA,NA,NA,NA,NA
264,"18",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Fishlock","challenged","D3L",NA,NA,NA,NA,NA,NA
264,"18",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Fishlock","blocks","D3L",NA,NA,NA,NA,NA,NA
265,"18",NA,"SRFC","Cox","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"18",NA,"SRFC","Cox","passes.s","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
267,"19",NA,"WAS","Church","passes.f","A3R",NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"19",NA,"WAS","Ordega","aerial.lost","A3R",NA,NA,NA,"SRFC","Fishlock","aerial.won","D3L",NA,NA,NA,NA,NA,NA
269,"19",NA,"WAS","Dunn","recoveries","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"19",NA,"WAS","Dunn","shots.stopped.by.gk","A18",NA,NA,"GK","SRFC","Solo","gk.s.o.g.stop","D18","parried.to.safety","diving",NA,NA,NA,NA
271,"19",NA,"SRFC","Barnes","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"19",NA,"SRFC","Barnes","passes.f","D18",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"19",NA,"WAS","Johnson","passes.f","AM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"19",NA,"SRFC","Winters","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"19",NA,"SRFC","Winters","passes.b.c","D3R","DM3R","headed",NA,"WAS","Matheson","pressured","A3L",NA,NA,NA,NA,NA,NA
276,"19",NA,"SRFC","Rapinoe","passes.f.c","DM3R","DM3R",NA,NA,"WAS","Reynolds","pressured","AM3L",NA,NA,NA,NA,NA,NA
277,"19",NA,"SRFC","Fletcher","passes.b.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"19",NA,"SRFC","Rapinoe","passes.f.c","DM3R","AM3R",NA,NA,"WAS","Salem","pressured","AM3L",NA,NA,NA,NA,NA,NA
279,"19",NA,"SRFC","Fletcher","passes.f","AM3R",NA,"launch",NA,"WAS","Reynolds","challenged","DM3L",NA,NA,NA,NA,NA,NA
279,"19",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Oyster","ball.shield","D3C",NA,NA,NA,NA,NA,NA
279,"19",NA,NA,NA,NA,NA,NA,NA,"GK","WAS","Harris","gk.loose.ball.won","D18",NA,NA,NA,NA,NA,NA
280,"19","GK","WAS","Harris","passes.f.c","D3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"19",NA,"WAS","Reynolds","passes.f.c","D3L","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"19",NA,"WAS","Nairn","passes.f.c","DM3C","DM3L",NA,NA,"SRFC","Fishlock","pressured","AM3C",NA,NA,NA,NA,NA,NA
283,"19",NA,"WAS","Salem","passes.f.c","DM3L","DM3C",NA,NA,"SRFC","Fishlock","pressured","AM3R",NA,NA,NA,NA,NA,NA
284,"19",NA,"WAS","Dunn","take.on.lost","DM3C",NA,NA,NA,"SRFC","Winters","tackles.ball.away","AM3C",NA,NA,NA,NA,NA,NA
285,"19",NA,"WAS","Dunn","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"19",NA,"WAS","Dunn","passes.b","DM3C",NA,NA,NA,"SRFC","Little","challenged","AM3C",NA,NA,NA,NA,NA,NA
286,"19",NA,NA,NA,NA,NA,NA,NA,NA,"SRFC","Mathias","interceptions","AM3C",NA,NA,NA,NA,NA,NA
287,"19",NA,"SRFC","Mathias","passes.b.c","AM3C","AM3C",NA,NA,"WAS","Oyster","challenged","DM3C",NA,NA,NA,NA,NA,NA
288,"19",NA,"SRFC","Veje","movement","AM3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"19",NA,"SRFC","Veje","passes.f.c","A3C","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"19",NA,"SRFC","Rapinoe","lost.touch","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"19",NA,"WAS","Nairn","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"19",NA,"WAS","Nairn","passes.s.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"19",NA,"WAS","Salem","take.on.lost","DM3L",NA,NA,NA,"SRFC","Mathias","tackles.ball.away","AM3R",NA,NA,NA,NA,NA,NA
294,"19",NA,"WAS","Matheson","recoveries","DM3L",NA,NA,NA,"SRFC","Mathias","pressured","AM3R",NA,NA,NA,NA,NA,NA
295,"19",NA,"WAS","Matheson","passes.b.c","DM3L","D3L",NA,NA,"SRFC","Mathias","pressured","AM3R",NA,NA,NA,NA,NA,NA
296,"19",NA,"WAS","Reynolds","passes.f.c","D3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"19",NA,"WAS","Salem","passes.b.c","DM3L","DM3C",NA,NA,"SRFC","Rapinoe","pressured","AM3R",NA,NA,NA,NA,NA,NA
298,"19",NA,"WAS","Nairn","passes.b.c","DM3C","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"19",NA,"WAS","Johnson","passes.s.c","D3L","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"20",NA,"WAS","Oyster","passes.s.c","D3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"20",NA,"WAS","Nairn","passes.s.c","D3C","D3R",NA,NA,"SRFC","Little","pressured","A3C",NA,NA,NA,NA,NA,NA
302,"20",NA,"WAS","Oyster","passes.f","D3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"20",NA,"SRFC","Cox","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"20",NA,"SRFC","Cox","passes.f.c","D3L","DM3L",NA,NA,"WAS","Raso","pressured","A3R",NA,NA,NA,NA,NA,NA
305,"20",NA,"SRFC","Veje","take.on.lost","DM3L",NA,NA,NA,"WAS","Dunn","tackles.ball.away","AM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
305,"20",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Church","challenged","AM3R",NA,NA,NA,NA,NA,NA
306,"20",NA,"WAS","Church","passes.b.c","AM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"20",NA,"WAS","Nairn","passes.f","AM3R",NA,"launch","GK","SRFC","Solo","gk.loose.ball.won",NA,NA,NA,NA,NA,NA,NA
308,"20","GK","SRFC","Solo","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"20",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"20",NA,"WAS","Church","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"20",NA,"WAS","Church","clearances","D3R",NA,NA,NA,"SRFC","Mathias","challenged","A3L",NA,NA,NA,NA,NA,NA
312,"20",NA,"SRFC","Little","recoveries","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"20",NA,"SRFC","Little","passes.f.c","A3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"20",NA,"SRFC","Veje","passes.b.c","A3L","AM3L",NA,NA,"WAS","Raso","pressured","D3R",NA,NA,NA,NA,NA,NA
315,"20",NA,"SRFC","Cox","passes.f.c","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"21",NA,"SRFC","Mathias","movement","A3L","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"21",NA,"SRFC","Mathias","passes.f","A3C",NA,"through",NA,"WAS","Church","pressured","D3C",NA,NA,NA,NA,NA,NA
317,"21",NA,NA,NA,NA,NA,NA,NA,"GK","WAS","Harris","gk.loose.ball.won","D18","collected",NA,NA,NA,NA,NA
318,"21",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"21",NA,"WAS","Salem","passes.f.c","D3L","DM3L",NA,NA,"SRFC","Little","pressured","A3R",NA,NA,NA,NA,NA,NA
320,"21",NA,"WAS","Dunn","lost.touch","DM3L",NA,NA,NA,"SRFC","Rapinoe","dispossess.lost.touch","AM3R",NA,NA,NA,NA,NA,NA
321,"21",NA,"SRFC","Rapinoe","passes.f.c","AM3R","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"21",NA,"SRFC","Little","movement","A3R","A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"21",NA,"SRFC","Little","shots.stopped.by.gk","A18",NA,NA,NA,"WAS","Johnson","pressured","D18",NA,NA,NA,NA,NA,NA
323,"21",NA,NA,NA,NA,NA,NA,NA,"GK","WAS","Harris","gk.s.o.g.stop","D6","caught","standing",NA,NA,NA,NA
324,"21","GK","WAS","Harris","passes.f.c","D18","D3R","gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"21",NA,"WAS","Oyster","passes.f.c","D3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"21",NA,"WAS","Nairn","passes.f","DM3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"21",NA,"WAS","Matheson","aerial.lost","A3L",NA,NA,NA,"SRFC","Fletcher","aerial.won","D3R",NA,NA,NA,NA,NA,NA
328,"21",NA,"WAS","Matheson","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"21",NA,"WAS","Matheson","passes.b.c","AM3L","AM3L",NA,NA,"SRFC","Fletcher","challenged","DM3R",NA,NA,NA,NA,NA,NA
330,"22",NA,"WAS","Reynolds","passes.f.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"22",NA,"WAS","Salem","passes.f","AM3L",NA,"flick.on",NA,"SRFC","Fletcher","interceptions","D3R",NA,NA,NA,NA,NA,NA
332,"22",NA,"SRFC","Fletcher","clearances","D3R",NA,NA,NA,"WAS","Matheson","challenged","A3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
333,"22",NA,"WAS","Reynolds","passes.f.c","AM3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"22",NA,"WAS","Dunn","aerial.won","A3L",NA,NA,NA,"SRFC","Winters","aerial.lost","D3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
335,"22",NA,"SRFC","Fletcher","passes.f.c","D3R","DM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"22",NA,"SRFC","Mathias","aerial.won","DM3R",NA,NA,NA,"WAS","Reynolds","aerial.lost","AM3L",NA,NA,NA,NA,NA,NA
337,"22",NA,"SRFC","Fletcher","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"22",NA,"SRFC","Fletcher","passes.f.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,"22",NA,"SRFC","Rapinoe","passes.b","DM3R",NA,NA,NA,"WAS","Dunn","interceptions","AM3L",NA,NA,NA,NA,NA,NA
340,"22",NA,"WAS","Dunn","passes.f.c","AM3L","A3L",NA,NA,"SRFC","Winters","pressured","DM3R",NA,NA,NA,NA,NA,NA
341,"22",NA,"WAS","Ordega","take.on.lost","A3L",NA,NA,NA,"SRFC","Rapinoe","tackles.ball.away","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
342,"22",NA,"WAS","Reynolds","passes.f.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"22",NA,"WAS","Dunn","aerial.won","A3L",NA,NA,NA,"SRFC","Winters","aerial.lost","D3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA
344,"23",NA,"WAS","Nairn","passes.s","A3L",NA,"free.kick",NA,"SRFC","Fishlock","clearances","D18",NA,NA,NA,NA,NA,NA
345,"23",NA,"WAS","Reynolds","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"23",NA,"WAS","Reynolds","passes.f","AM3C",NA,NA,NA,"SRFC","Fishlock","blocks","DM3C",NA,NA,NA,NA,NA,NA
347,"23",NA,"SRFC","Fishlock","recoveries","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"23",NA,"SRFC","Fishlock","movement","AM3R","A3R",NA,NA,"WAS","Reynolds","challenged","DM3L",NA,NA,NA,NA,NA,NA
349,"24",NA,"SRFC","Rapinoe","shots.blocked","A3C",NA,NA,NA,"WAS","Johnson","blocks","D18",NA,NA,NA,NA,NA,NA
349,"24",NA,NA,NA,NA,NA,NA,NA,NA,"WAS","Church","clearances","D3R",NA,NA,NA,NA,NA,NA
