"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes"
179,"15",NA,"USA","Morgan","shots.stopped.by.gk","A18",NA,NA,NA,"CRC","Diaz","gk.s.o.g.stop",NA,"parried.to.danger","diving",NA,NA,NA,NA
179,"15",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Acosta","challenged",NA,NA,NA,NA,NA,NA,NA
180,"15",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"15",NA,"USA","Dunn","shots.stopped.by.def","A6",NA,NA,NA,"CRC","Diaz","gk.s.o.g.stop",NA,"deflected","diving",NA,NA,NA,NA
182,"15",NA,"USA","Dunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"15",NA,"USA","Dunn","shots.scored","A6",NA,NA,NA,"CRC","Diaz","gk.s.o.g.scored",NA,NA,"none",NA,NA,NA,NA
184,"16",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,"CRC","Diaz",NA,NA,NA,NA,NA,NA,"yellow.cards",NA
185,"16",NA,"CRC","S. Cruz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"16",NA,"CRC","Venegas","take.on.won",NA,NA,NA,NA,"USA","Morgan","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA
187,"16",NA,"CRC","Rodriguez","passes.b.c",NA,NA,NA,NA,"USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA
187,"16",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
188,"16",NA,"CRC","Alvarado","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"16",NA,"CRC","Acosta","passes.f",NA,NA,"launch",NA,"USA","Krieger","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
190,"17",NA,"CRC","D. Cruz","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"17",NA,"CRC","Barrantes",NA,NA,NA,NA,NA,"USA","Krieger",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
191,"17",NA,"CRC","Alvarado","passes.f",NA,NA,"free.kick,deep.crosses",NA,"USA","Solo","gk.high.balls.won",NA,NA,NA,NA,NA,NA,NA
192,"18",NA,"USA","Solo","passes.f.c",NA,NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"18",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"18",NA,"USA","Heath","passes.f",NA,NA,NA,NA,"CRC","Saenz","interceptions","A18",NA,NA,NA,NA,NA,NA
195,"18",NA,"CRC","Saenz","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"18",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"18",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"18",NA,"USA","Horan","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"18",NA,"USA","Morgan","aerial.lost",NA,NA,NA,NA,"CRC","Acosta","aerial.won",NA,NA,NA,NA,NA,NA,NA
200,"18",NA,"CRC","S. Cruz","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"18",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
201,"18",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
202,"18",NA,"CRC","Alvarado","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
203,"18",NA,"CRC","Acosta","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
204,"18",NA,"CRC","Diaz","passes.f",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"18",NA,"CRC","Barrantes","aerial.lost",NA,NA,NA,NA,"USA","Horan","aerial.lost",NA,NA,NA,NA,NA,NA,NA
206,"18",NA,"USA","Krieger","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"18",NA,"USA","Krieger","passes.f.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
207,"18",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
208,"18",NA,"USA","Dunn","passes.b.c",NA,NA,NA,NA,"CRC","D. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
209,"18",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,"CRC","S. Cruz","challenged",NA,NA,NA,NA,NA,NA,NA
210,"18",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
211,"18",NA,"USA","Sauerbrunn","passes.f",NA,NA,NA,NA,"CRC","Herrera","interceptions",NA,NA,NA,NA,NA,NA,NA
212,"18",NA,"CRC","Herrera","passes.f",NA,NA,NA,NA,"USA","Brian","interceptions",NA,NA,NA,NA,NA,NA,NA
212,"18",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Morgan","challenged",NA,NA,NA,NA,NA,NA,NA
213,"18",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
214,"18",NA,"USA","Klingenberg","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"18",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"18",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"19",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"19",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"19",NA,"USA","Krieger","passes.f.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
220,"19",NA,"USA","Dunn","passes.b",NA,NA,NA,NA,"CRC","Rodriguez","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
221,"19",NA,"USA","Krieger","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"19",NA,"USA","Lloyd","passes.s",NA,NA,"headed,flick.on",NA,"CRC","Rodriguez","blocks",NA,NA,NA,NA,NA,NA,NA
223,"19",NA,"CRC","Herrera","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"19",NA,"CRC","Herrera","passes.b.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
225,"19",NA,"CRC","Alvarado","passes.f",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
226,"19",NA,"USA","Krieger","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"19",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"19",NA,"USA","Brian","passes.f.c",NA,"AM3L",NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
229,"19",NA,"USA","Heath","movement","AM3L","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"19",NA,"USA","Heath","passes.s",NA,NA,"corner.crosses",NA,"CRC","Saenz","pressured",NA,NA,NA,NA,NA,NA,NA
230,"19",NA,"USA","Lloyd",NA,NA,NA,NA,NA,"CRC","Rodriguez",NA,NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA
231,"20",NA,"CRC","Diaz","passes.f",NA,NA,"free.kick,launch",NA,"USA","Dunn","blocks",NA,NA,NA,NA,NA,NA,NA
232,"20",NA,"CRC","Acosta","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"20",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
234,"20",NA,"CRC","S. Cruz","aerial.won",NA,NA,NA,NA,"USA","Johnston","aerial.lost",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
235,"21",NA,"CRC","Acosta","passes.b.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"21",NA,"CRC","Sanchez","passes.f",NA,NA,"launch",NA,"USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA
237,"21",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
238,"21",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
239,"21",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
240,"21",NA,"USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"21",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"21",NA,"USA","Horan","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"21",NA,"USA","Morgan","passes.b.c",NA,NA,"headed",NA,"CRC","Sanchez","pressured",NA,NA,NA,NA,NA,NA,NA
244,"21",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"21",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
246,"21",NA,"USA","Heath","take.on.won",NA,NA,NA,NA,"CRC","Saenz","dribbled.tackles.missed",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA
246,"22",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
247,"22",NA,"USA","Lloyd","passes.s.c",NA,NA,"free.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"22",NA,"USA","Brian","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"22",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,"CRC","Barrantes","pressured",NA,NA,NA,NA,NA,NA,NA
250,"22",NA,"USA","Horan","passes.b.c",NA,"A3C",NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
251,"22",NA,"USA","Brian","shots.missed","A3C",NA,NA,NA,"CRC","Diaz","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
252,"22",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"23",NA,"CRC","Barrantes","dispossessed",NA,NA,NA,NA,"USA","Morgan","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
253,"23",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA
254,"23",NA,"USA","Morgan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"23",NA,"USA","Dunn","passes.f.c",NA,NA,NA,NA,"CRC","D. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
256,"23",NA,"USA","Lloyd","passes.f",NA,NA,NA,NA,"CRC","Acosta","interceptions",NA,NA,NA,NA,NA,NA,NA
257,"23",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
258,"23",NA,"CRC","Venegas","take.on.won",NA,NA,NA,NA,"USA","Horan","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA
259,"23",NA,"CRC","Venegas","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
260,"23",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
260,"23",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
260,"23",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
261,"23",NA,"CRC","Alvarado","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"23",NA,"CRC","Sanchez","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"23",NA,"CRC","Saenz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"23",NA,"CRC","Sanchez","passes.s.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
265,"23",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
266,"23",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
267,"23",NA,"CRC","Sanchez","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"23",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"23",NA,"CRC","D. Cruz","passes.s.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
270,"23",NA,"CRC","Rodriguez","passes.b.c",NA,NA,NA,NA,"USA","Morgan","pressured",NA,NA,NA,NA,NA,NA,NA
271,"23",NA,"CRC","Acosta","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"23",NA,"CRC","Diaz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"23",NA,"CRC","Acosta","passes.f",NA,NA,NA,NA,"USA","Morgan","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
274,"24",NA,"CRC","D. Cruz","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"24",NA,"CRC","Venegas","dispossessed",NA,NA,NA,NA,"USA","Brian","dispossess.ball.shield",NA,NA,NA,NA,NA,NA,NA
275,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA
275,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
276,"24",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
277,"24",NA,"USA","Dunn","passes.f.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
278,"24",NA,"USA","Brian","passes.f.c",NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
279,"24",NA,"USA","Morgan","passes.s.c",NA,NA,NA,NA,"CRC","Rodriguez","pressured",NA,NA,NA,NA,NA,NA,NA
280,"24",NA,"USA","Dunn","dispossessed",NA,NA,NA,NA,"CRC","S. Cruz","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
281,"24",NA,"CRC","S. Cruz","movement","D3C","DM3C",NA,NA,"USA","Dunn","pressured","A3C",NA,NA,NA,NA,NA,NA
281,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
282,"24",NA,"CRC","S. Cruz","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"24",NA,"CRC","S. Cruz","passes.s.c",NA,NA,NA,NA,"USA","Brian","challenged",NA,NA,NA,NA,NA,NA,NA
284,"24",NA,"CRC","Venegas","passes.f",NA,NA,NA,NA,"USA","Johnston","blocks",NA,NA,NA,NA,NA,NA,NA
284,"24",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
285,"24",NA,"CRC","Acosta","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"25",NA,"CRC","Acosta","passes.f",NA,NA,"launch",NA,"USA","Morgan","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
287,"25",NA,"CRC","D. Cruz","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"25",NA,"CRC","Venegas","aerial.won",NA,NA,NA,NA,"USA","Krieger","aerial.lost",NA,NA,NA,NA,NA,NA,NA
289,"25",NA,"USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"25",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"25",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"25",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
292,"25",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Alvarado","pressured",NA,NA,NA,NA,NA,NA,NA
293,"25",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,"25",NA,"USA","Krieger","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"25",NA,"USA","Dunn","passes.f.c",NA,NA,"through",NA,"CRC","S. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
296,"25",NA,"USA","Brian","passes.s.c",NA,NA,"corner.crosses",NA,"CRC","D. Cruz","pressured",NA,NA,NA,NA,NA,NA,NA
297,"25",NA,"USA","Morgan","aerial.won",NA,NA,NA,NA,"CRC","Sanchez","aerial.lost",NA,NA,NA,NA,NA,NA,NA
298,"25",NA,"USA","Morgan","shots.stopped.by.gk","A3C",NA,"headed",NA,"CRC","Diaz","gk.s.o.g.stop",NA,"collected","stooping",NA,NA,NA,NA
299,"26",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"26",NA,"USA","Horan","passes.s.c",NA,NA,NA,NA,"CRC","Venegas","pressured",NA,NA,NA,NA,NA,NA,NA
301,"26",NA,"USA","Klingenberg","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"26",NA,"USA","Horan","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"26",NA,"USA","Lloyd","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"26",NA,"USA","Morgan","passes.f.c",NA,NA,NA,NA,"CRC","Sanchez","pressured",NA,NA,NA,NA,NA,NA,NA
304,"26",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
305,"26",NA,"USA","Klingenberg","passes.s",NA,NA,NA,NA,"CRC","Rodriguez","interceptions",NA,NA,NA,NA,NA,NA,NA
306,"26",NA,"CRC","Rodriguez","passes.s.c",NA,NA,NA,NA,"USA","Heath","challenged",NA,NA,NA,NA,NA,NA,NA
307,"26",NA,"CRC","Alvarado","passes.b.c",NA,NA,NA,NA,"USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA
308,"26",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"26",NA,"CRC","D. Cruz","passes.s.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
310,"26",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Lloyd","challenged",NA,NA,NA,NA,NA,NA,NA
311,"26",NA,"CRC","Acosta","passes.f.c",NA,"D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"26",NA,"CRC","S. Cruz","movement","D3L","DM3L",NA,NA,"USA","Lloyd","pressured","A3R",NA,NA,NA,NA,NA,NA
313,"26",NA,"CRC","S. Cruz","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"26",NA,"CRC","Alvarado","passes.b.c",NA,NA,NA,NA,"USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA
315,"26",NA,"CRC","Diaz","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"26",NA,"CRC","Alvarado","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"27",NA,"CRC","Acosta","passes.f",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
318,"27",NA,"USA","Krieger","passes.f",NA,NA,"throw.in",NA,"CRC","Alvarado","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA
319,"27",NA,"USA","Krieger","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"27",NA,"USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"27",NA,"USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"27",NA,"USA","Heath","passes.s.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
323,"27",NA,"USA","Klingenberg","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"27",NA,"USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"27",NA,"USA","Dunn","take.on.won",NA,NA,NA,NA,"CRC","Barrantes","dribbled.out.run",NA,NA,NA,NA,NA,NA,NA
326,"27",NA,"USA","Dunn","passes.s",NA,NA,"corner.crosses",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
327,"28",NA,"CRC","Diaz","passes.f.c",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"28",NA,"CRC","D. Cruz","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"28",NA,"CRC","Acosta","passes.f.c",NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
330,"28",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
331,"28",NA,"CRC","Acosta","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"28",NA,"CRC","Sanchez","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"28",NA,"CRC","Acosta","passes.f",NA,NA,"launch",NA,"USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA
334,"28",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"28",NA,"USA","Horan","passes.f",NA,NA,NA,NA,"CRC","Saenz","interceptions",NA,NA,NA,NA,NA,NA,NA
335,"28",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
336,"28",NA,"CRC","Saenz","passes.f",NA,NA,NA,NA,"USA","Horan","blocks",NA,NA,NA,NA,NA,NA,NA
337,"28",NA,"CRC","Diaz","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"28",NA,"CRC","Venegas","passes.b.c",NA,NA,NA,NA,"USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA
339,"28",NA,"CRC","D. Cruz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"28",NA,"CRC","Acosta","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"28",NA,"CRC","S. Cruz","passes.b.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
341,"28",NA,NA,NA,NA,NA,NA,NA,NA,"USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA
342,"28",NA,"CRC","Acosta","passes.f",NA,NA,NA,NA,"USA","Horan","interceptions",NA,NA,NA,NA,NA,NA,NA
343,"29",NA,"USA","Horan","dispossessed",NA,NA,NA,NA,"CRC","Sanchez","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
344,"29",NA,"CRC","Alvarado","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,"29",NA,"CRC","Alvarado","passes.f.c",NA,NA,NA,NA,"USA","Brian","pressured",NA,NA,NA,NA,NA,NA,NA
346,"29",NA,"CRC","Herrera","dispossessed",NA,NA,NA,NA,"USA","Brian","dispossess.lost.touch",NA,NA,NA,NA,NA,NA,NA
347,"29",NA,"USA","Brian","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"29",NA,"USA","Brian","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"29",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
350,"29",NA,"USA","Heath","take.on.won",NA,NA,NA,NA,"CRC","Alvarado","dribbled.tackles.missed",NA,NA,NA,"fouls.won",NA,"fouls.conceded,yellow.card",NA
351,"29",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"29",NA,"USA","Klingenberg","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"29",NA,"USA","Heath","passes.s.c",NA,"A6","corner.crosses",NA,"CRC","Herrera","pressured",NA,NA,NA,NA,NA,NA,NA
354,"29",NA,"USA","Morgan","shots.missed","A6",NA,NA,NA,"CRC","Diaz","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA
354,"29",NA,NA,NA,NA,NA,NA,NA,NA,"CRC","Acosta","pressured",NA,NA,NA,NA,NA,NA,NA
