"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","JPN","Tanaka","passes.f.c",NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA
"3","1","M/W","JPN","Haji","lost.touch",NA,NA,NA,"M/CM","USA","Ertz","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,"5","8"
"4","1","M/W","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"5","1","M/W","USA","Pugh","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"6","1","F","USA","Press","movement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA
"7","1","F","USA","Press","passes.b.c",NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA
"8","1","M/W","USA","Pugh","shots.stopped.by.gk",NA,NA,NA,"M/CM","JPN","Sumida","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"22","16"
"8","1",NA,NA,NA,NA,NA,NA,NA,"GK","JPN","Yamashita","gk.s.o.g.stop",NA,"caught",NA,NA,NA,NA,NA,NA,NA,"18"
"9","1","GK","JPN","Yamashita","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"10","1","M/W","JPN","Haji","aerial.won",NA,NA,"out.of.bounds.lost.poss","D/FB","USA","O'Hara","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,"5","5"
"11","1",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M/CM","JPN","Sumida","passes.b",NA,NA,NA,"M/CM","USA","Ertz","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"16","8"
"13","1","M/CM","USA","Ertz","take.on.won",NA,NA,NA,"F","JPN","Tanaka","dribbled",NA,NA,NA,NA,NA,NA,NA,NA,"8","11"
"13","1",NA,NA,NA,NA,NA,NA,NA,"M/W","JPN","Haji","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"14","1","M/CM","USA","Ertz","passes.b.c",NA,NA,NA,"M/W","JPN","Haji","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"8","5"
"15","2","D/FB","USA","O'Hara","passes.f.c",NA,NA,NA,"M/W","JPN","Haji","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"5","5"
"16","2","F","USA","Lloyd","passes.b.c",NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"17","2","M/CM","USA","Ertz","dispossessed",NA,NA,NA,"M/W","JPN","Nakajima","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,"8","7"
"18","2","M/W","JPN","Nakajima","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
