"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","CRS","Press","passes.b.c","AM3C","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","CRS","Colaprico","passes.b.c","D3C","D3R",NA,"M","SRFC","Mathias","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","CRS","Johnston","passes.s.c","D3R","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","CRS","Johnson","passes.b.c","D3L","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","GK","CRS","Naeher","passes.f.c","D18","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","D","CRS","Johnston","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","GK","CRS","Naeher","passes.f","D18",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"9","1","D","SRFC","Reed","passes.f.c","AM3R","AM3R","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","SRFC","Dallstream","lost.touch","AM3R",NA,NA,"D","CRS","Short","pressured","DM3L",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"11","1","D","CRS","Short","passes.f.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M","CRS","DiBernardo","passes.b.c","DM3L","DM3L","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","CRS","Short","passes.b.c","DM3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","M","CRS","Colaprico","passes.s.c","D3C","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2","D","CRS","Johnson","passes.f","DM3L",NA,"launch","D","SRFC","Fletcher","clearances","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2","M","CRS","DiBernardo","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2","M","CRS","DiBernardo","ball.shield","AM3L",NA,NA,"M","SRFC","Winters","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2","M","CRS","DiBernardo","passes.b.c","AM3L","DM3L",NA,"M","SRFC","Winters","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2","D","CRS","Johnson","passes.f","DM3L",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2","GK","SRFC","Kopmeyer","recoveries","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2","GK","SRFC","Kopmeyer","passes.s.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2","D","SRFC","Fletcher","passes.f.c","D3L","D3L",NA,"M","CRS","Hoy","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2","D","SRFC","Barnes","passes.f","D3L",NA,NA,"F","CRS","Huerta","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2",NA,NA,NA,NA,NA,NA,NA,"F","CRS","Huerta","blocks","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2","D","SRFC","Barnes","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2","D","SRFC","Barnes","passes.f.c","D3L","D3L","headed","F","CRS","Huerta","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2","D","SRFC","Pickett","passes.b.c","D3L","D3L",NA,"M","CRS","Da Costa","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","D","SRFC","Barnes","passes.b.c","D3L","D3L",NA,"M","CRS","Da Costa","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","D","SRFC","Fletcher","passes.f","D3L",NA,"launch","M","CRS","Hoy","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2",NA,NA,NA,NA,NA,NA,NA,"D","CRS","Johnston","clearances","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2","D","SRFC","Pickett","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","D","SRFC","Pickett","passes.s.c","DM3L","DM3L",NA,"F","CRS","Huerta","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2","F","SRFC","Little","passes.s.c","DM3L","AM3L",NA,"M","CRS","DiBernardo","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2","D","SRFC","Pickett","passes.f","AM3L",NA,NA,"F","CRS","Huerta","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2",NA,NA,NA,NA,NA,NA,NA,"F","CRS","Huerta","blocks","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2","D","CRS","Gilliland","recoveries","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2","D","CRS","Gilliland","dispossessed","DM3R",NA,NA,"F","SRFC","Yanez","tackles.ball","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2","F","SRFC","Yanez","passes.b.c","AM3L","AM3L","lay.off","D","CRS","Gilliland","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2","D","SRFC","Pickett","passes.s.c","AM3L","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2","F","SRFC","Little","passes.f.c","AM3L","A3L",NA,"M","CRS","Da Costa","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2","F","SRFC","Yanez","take.on.lost","A3L",NA,NA,"D","CRS","Gilliland","tackles.ball","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2","D","CRS","Gilliland","passes.b.c","D3R","D3R",NA,"F","SRFC","Yanez","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2","D","CRS","Johnston","clearances","D3R",NA,NA,"M","SRFC","Mathias","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","3","F","SRFC","Little","recoveries","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3","F","SRFC","Little","passes.s.c","AM3L","AM3L",NA,"F","CRS","Huerta","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3","D","SRFC","Pickett","passes.f","AM3L",NA,"deep.crosses","F","CRS","Huerta","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3",NA,NA,NA,NA,NA,NA,NA,"D","CRS","Johnston","clearances","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","3","F","SRFC","Little","passes.f","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","3",NA,NA,NA,NA,NA,NA,NA,"D","CRS","Johnston","clearances","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","3","M","SRFC","Winters","recoveries","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","3","M","SRFC","Winters","passes.s.c","AM3C","DM3R","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","3","D","SRFC","Reed","passes.f","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"48","3","D","CRS","Short","passes.s.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","3","M","CRS","DiBernardo","passes.f.c","DM3L","DM3C",NA,"D","SRFC","Dallstream","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","3","F","CRS","Press","passes.s","DM3C",NA,"switch","F","SRFC","Little","pressured","AM3C",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"51","3","D","SRFC","Barnes","passes.s.c","DM3L","DM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
