"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M","CRS","Press","passes.b.c","DMC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","CRS","Colaprico","passes.b.c","DMC","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","D","CRS","Johnson","passes.f.c","DL","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","CRS","Short","passes.f.c","DML","AML",NA,"F","BOS","Mewis","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","F","CRS","Huerta","passes.s.c","AML","AL",NA,"D","BOS","Engen","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","F","CRS","Hoy","passes.b.c","AL","AML",NA,"D","BOS","King","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","M","CRS","DiBernardo","passes.f.c","AML","AL",NA,"M","BOS","Zerboni","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","F","CRS","Huerta","lost.touch","AL",NA,NA,"D","BOS","Kallman","challenged","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","BOS","Zerboni","recoveries","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","M","BOS","Zerboni","passes.b.c","DR","DC",NA,"M","CRS","DiBernardo","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","GK","BOS","Smith","passes.f","DC",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","M","BOS","Salem","aerial.lost","AMC",NA,NA,"D","CRS","Johnson","aerial.won","DMC",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
"14","2","D","BOS","Engen","passes.f","AMC",NA,"free.kick","D","CRS","Short","clearances","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2",NA,NA,NA,NA,NA,NA,"deep.crosses",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2","D","BOS","Engen","aerial.lost","AMR",NA,NA,"F","CRS","Hoy","aerial.won","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2","D","BOS","Kallman","clearances","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"17","2","D","CRS","Short","passes.f","DL",NA,"throw.in","M","BOS","Zerboni","interceptions","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2","M","BOS","Zerboni","passes.f.c","AMR","AR",NA,"D","CRS","Short","pressured","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2","M","BOS","Simon","passes.s","AR",NA,NA,"M","CRS","Press","interceptions","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2","M","CRS","Press","passes.f.c","DML","AML",NA,"M","BOS","Simon","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2","F","CRS","Huerta","passes.b","AML",NA,"lay.off","D","BOS","Kallman","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2",NA,NA,NA,NA,NA,NA,NA,"M","BOS","Zerboni","interceptions","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2","M","BOS","Zerboni","passes.f.c","AMR","AMC",NA,"M","CRS","Colaprico","pressured","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2","F","BOS","McCaffrey","passes.b.c","AMC","DC",NA,"M","CRS","DiBernardo","challenged","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2","GK","BOS","Smith","passes.f.c","DC","AMR","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2","M","BOS","Simon","dispossessed","AMR",NA,NA,"D","CRS","Short","tackles.ball","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","3","D","CRS","Short","passes.f.c","DML","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","3","M","CRS","Press","passes.b.c","DML","DMC",NA,"M","BOS","Salem","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","3","M","CRS","Colaprico","passes.f.c","DMC","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","3","M","CRS","Mautz","passes.b.c","DMC","DMR",NA,"M","BOS","Zerboni","pressured","AMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","3","D","CRS","Johnston","take.on.won","DMR",NA,NA,"M","BOS","Schillgard","dribbled.out.run","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","3","D","CRS","Johnston","passes.f","DMR",NA,NA,"M","BOS","Zerboni","blocks","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","3","F","BOS","McCaffrey","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","3","F","BOS","McCaffrey","passes.b.c","DML","DL",NA,"D","CRS","Gilliland","pressured","AMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","3","D","BOS","Pathman","passes.b.c","DL","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","3","GK","BOS","Smith","passes.f.c","D18","DL","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","3","F","BOS","McCaffrey","passes.b","DL",NA,NA,"F","CRS","Huerta","interceptions","AR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","3","F","CRS","Huerta","passes.s","AR",NA,NA,"D","BOS","Pathman","blocks","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","3","F","CRS","Huerta","ball.shield","AR",NA,NA,"D","BOS","Pathman","challenged","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3","F","CRS","Huerta","passes.b.c","AR","AR",NA,"D","BOS","Pathman","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","3","M","CRS","Press","passes.s.c","AR","AR",NA,"M","BOS","Zerboni","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","3","D","CRS","Gilliland","take.on.won","AR",NA,NA,"F","BOS","McCaffrey","dribbled.out.run","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3","D","CRS","Gilliland","passes.s","AR",NA,"corner.crosses","D","BOS","Pathman","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"43","4","M","CRS","Colaprico","passes.b.c","AR","AR","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","4","M","CRS","DiBernardo","passes.s","AR",NA,"corner.crosses","M","BOS","Zerboni","pressured","DL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","4",NA,NA,NA,NA,NA,NA,NA,"M","BOS","Schillgard","clearances","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","4","D","CRS","Johnson","recoveries","DML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","4","D","CRS","Johnson","passes.b.c","DML","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","4","GK","CRS","Naeher","passes.f.c","DC","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","4","D","CRS","Gilliland","passes.f","DR",NA,"launch","M","BOS","Schillgard","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","4",NA,NA,NA,NA,NA,NA,NA,"D","BOS","Engen","clearances","DMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","4","F","BOS","McCaffrey","recoveries","AML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","4","F","BOS","McCaffrey","take.on.won","AML",NA,NA,"D","CRS","Gilliland","dribbled.out.run","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","4","F","BOS","McCaffrey","movement","AML",NA,NA,"M","CRS","Mautz","pressured","DMR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","4","F","BOS","McCaffrey","passes.f.c","AL","AL",NA,"D","CRS","Gilliland","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","4","M","BOS","Schillgard","passes.s","AL",NA,NA,"D","CRS","Johnston","pressured","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","4",NA,NA,NA,NA,NA,NA,NA,"M","CRS","Colaprico","interceptions","DR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","4","M","CRS","Colaprico","passes.f.c","DR","DR",NA,"M","BOS","Simon","pressured","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","4","M","CRS","Mautz","clearances","DR",NA,NA,"M","BOS","Simon","challenged","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA
