"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
1,"1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"1","M/CM","USA","Mewis","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
3,"1","M/DM","USA","Ertz","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
4,"1","D/CB","USA","Dahlkemper","passes.f",NA,NA,"launch","M","CAN","Lawrence","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"7","10"
4,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"1","M","CAN","Lawrence","passes.f",NA,NA,"headed","M/CM","USA","Mewis","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"10","3"
5,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"1","M/CM","USA","Mewis","passes.f",NA,NA,"headed","M","CAN","Lawrence","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"3","10"
6,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"1","M","CAN","Lawrence","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
7,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"1","M","CAN","Rose","aerial.won",NA,NA,NA,"D/FB","USA","Short","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,"6","14"
9,"1","F/W","USA","Rapinoe","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
10,"1","F/W","USA","Rapinoe","passes.b",NA,NA,"headed","F","CAN","Sinclair","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"15","12"
10,"1",NA,NA,NA,NA,NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
