"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","F","USA","Wambach","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","F","USA","Morgan","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","M","USA","Holiday","passes.f",NA,NA,"launch","D","ENG","Houghton","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","M","USA","Lloyd","recoveries",NA,NA,NA,"M","ENG","Nobbs","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1",NA,NA,NA,NA,NA,NA,NA,"D","ENG","A. Scott","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1",NA,NA,NA,NA,NA,NA,NA,"D","ENG","A. Scott","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"6","1",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","M","USA","Brian","passes.f.c",NA,NA,NA,"M","ENG","Nobbs","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","D","USA","Klingenberg","passes.s",NA,NA,"corner.crosses","M","ENG","Nobbs","challenged",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"9","1",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","GK","ENG","Bardsley","passes.f.c",NA,NA,"goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","M","ENG","J. Scott","aerial.won",NA,NA,NA,"M","USA","Lloyd","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","D","USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","USA","Sauerbrunn","clearances",NA,NA,"headed","F","ENG","Kirby","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","M","ENG","Potter","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","M","ENG","Potter","passes.f",NA,NA,"headed","M","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2","D","USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2","D","USA","Klingenberg","passes.f.c",NA,NA,NA,"F","ENG","Taylor","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2","F","USA","Wambach","passes.b.c",NA,NA,"lay.off","D","ENG","Houghton","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2","M","USA","Lloyd","passes.f.c",NA,NA,"lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2","F","USA","Wambach","passes.f",NA,NA,"flick.on","M","ENG","Potter","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2",NA,NA,NA,NA,NA,NA,"headed","D","ENG","A. Scott","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2","D","ENG","A. Scott","aerial.won",NA,NA,NA,"M","USA","Lloyd","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2","D","ENG","A. Scott","passes.f.c",NA,NA,"headed","M","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2","M","ENG","Nobbs","passes.f.c",NA,NA,NA,"D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
