"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M","USA","Heath","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","USA","Long","passes.s.c","DM3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","M","USA","Horan","passes.f","DM3R",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","F","USA","Dunn","aerial.lost","A3C",NA,NA,"D","COL","Gaitan","aerial.won","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1","M","COL","Salazar","recoveries","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","M","COL","Salazar","passes.b.c","D3C","D3L","headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1","D","COL","Velasquez","passes.f.c","D3L","DM3C",NA,"M","USA","Lloyd","pressured","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","D","COL","Echeverri","passes.f.c","DM3C","DM3L","flick.on","M","USA","Long","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","COL","Usme","passes.b.c","DM3L","DM3L",NA,"D","USA","Sauerbrunn","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","M","COL","Santos","passes.b.c","DM3L","DM3L",NA,"M","USA","Pugh","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","D","COL","Velasquez","clearances","DM3L",NA,NA,"M","USA","Pugh","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","M","USA","Horan","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","M","USA","Horan","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","D","USA","Johnston","movement","DM3C","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","D","USA","Johnston","passes.s.c","AM3C","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","D","USA","Klingenberg","passes.f.c","AM3L","AM3L",NA,"M","COL","Ospina","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","M","USA","Heath","take.on.lost","AM3L",NA,NA,"M","COL","Salazar","tackles.ball","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","1","M","COL","Rincon","recoveries","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1","M","COL","Rincon","passes.s.c","DM3C","DM3L",NA,"M","USA","Long","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1","M","COL","Santos","passes.f.c","DM3L","AM3C",NA,"D","USA","Sauerbrunn","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1","M","COL","Usme","shots.missed","AM3C",NA,NA,"GK","USA","Solo","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"22","1",NA,NA,NA,NA,NA,NA,NA,"D","USA","O'Hara","pressured","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","1","GK","USA","Solo","passes.f.c","D6","D3C","goal.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","1","D","USA","Johnston","passes.s.c","D3C","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","1","D","USA","Sauerbrunn","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","1","GK","USA","Solo","passes.f.c","D18","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2","D","USA","Johnston","passes.s.c","DM3L","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2","D","USA","Sauerbrunn","passes.f.c","DM3R","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2","M","USA","Pugh","lost.touch","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","D","COL","Velasquez","recoveries","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2","D","COL","Velasquez","take.on.won","DM3L",NA,NA,"M","USA","Lloyd","dribbled.tackles.missed","AM3R",NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA,NA
"32","2","D","COL","Velasquez","passes.f","DM3L",NA,"free.kick","D","USA","Sauerbrunn","blocks","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2","M","COL","Santos","passes.b.c","A3L","AM3L",NA,"M","USA","Pugh","challenged","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2","D","COL","Velasquez","take.on.lost","AM3L",NA,NA,"F","USA","Dunn","tackles.ball","DM3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"35","3","D","COL","Velasquez","passes.f.c","AM3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","3","M","COL","Rincon","dispossessed","A3L",NA,NA,"M","USA","Pugh","dispossessed","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","3","M","USA","Lloyd","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","3","M","USA","Lloyd","passes.f.c","D3R","DM3R",NA,"D","COL","Echeverri","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3","F","USA","Dunn","passes.f","DM3R",NA,"through","D","COL","Gaitan","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3",NA,NA,NA,NA,NA,NA,NA,"D","COL","Velasquez","blocks","DM3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"40","3",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
