"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M","ORL","Sanderson","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1","M","ORL","Kyle","passes.b.c","DM3C","DM3C","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1","M","ORL","Alleway","passes.f","DM3C",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1","D","ORL","Hickmann Alves","aerial.lost","A3L",NA,NA,"D","CRS","Gilliland","aerial.won","D3R",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"6","1","D","ORL","Catley","passes.s.c","AM3L","AM3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","D","ORL","Edmonds","passes.s","AM3L",NA,NA,"M","CRS","Mautz","pressured","DM3R",NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA
"8","1","M","CRS","Mautz","passes.f","DM3R",NA,"throw.in","D","ORL","Hickmann Alves","interceptions","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1","D","ORL","Hickmann Alves","passes.s","DM3L",NA,NA,"M","CRS","Press","interceptions","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1",NA,NA,NA,NA,NA,NA,NA,"F","CRS","Hoy","pressured","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1","M","CRS","Press","passes.s.c","DM3R","DM3R",NA,"M","ORL","Kyle","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1","D","CRS","Gilliland","passes.b.c","DM3R","DM3R",NA,"D","ORL","Edmonds","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1","M","CRS","Colaprico","passes.b.c","DM3R","D3R",NA,"M","ORL","Sanderson","pressured","AM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1","D","CRS","Naughton","passes.b.c","D3R","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1","GK","CRS","Naeher","passes.f.c","D18","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","1","D","CRS","Johnson","passes.f","D3L",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","1","M","ORL","Alleway","recoveries","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1","M","ORL","Alleway","passes.b.c","D3R","D3R",NA,"F","CRS","Hoy","pressured","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","1","GK","ORL","Harris","passes.f","D3R",NA,"launch","F","CRS","Huerta","pressured","A3L",NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA,NA
"19","1","D","CRS","Short","passes.s.c","A3L","A3L","throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","1","M","CRS","DiBernardo","passes.f.c","A3L","A3L",NA,"D","ORL","Evans","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1","D","CRS","Short","passes.s","A3L",NA,"corner.crosses","F","ORL","Belanger","blocks","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1",NA,NA,NA,NA,NA,NA,NA,"D","ORL","Evans","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","1",NA,NA,NA,NA,NA,NA,NA,"M","ORL","Alleway","clearances","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
