match_id,lineup_player_id,team,position,player,number
100015,101,USA,GK,Solo,
100015,102,USA,D,O'Hara,
100015,103,USA,D,Sauerbrunn,
100015,104,USA,D,Johnston,
100015,105,USA,D,Klingenberg,
100015,106,USA,M,Heath,
100015,107,USA,M,Brian,
100015,108,USA,M,Horan,
100015,109,USA,M,Lloyd,
100015,110,USA,F,Morgan,
100015,111,USA,F,Pugh,
100015,112,USA,D,Sonnett,
100015,113,USA,D,Press,
100015,114,USA,F,Dunn,
100015,115,CAN,GK,Labbe,
100015,116,CAN,D,Chapman,
100015,117,CAN,D,Buchanan,
100015,118,CAN,D,Zadorsky,
100015,119,CAN,D,Wilkinson,
100015,120,CAN,M,Quinn,
100015,121,CAN,M,Belanger,
100015,122,CAN,M,Lawrence,
100015,123,CAN,F,Scott,
100015,124,CAN,F,Tancredi,
100015,125,CAN,F,Prince,
100015,126,CAN,D,Schmidt,
100015,127,CAN,D,Matheson,
100015,128,CAN,F,Sinclair,
100011,101,USA,GK,Solo,
100011,102,USA,D,Krieger,
100011,103,USA,D,Johnston,
100011,104,USA,D,Sauerbrunn,
100011,105,USA,D,Klingenberg,
100011,106,USA,M,Heath,
100011,107,USA,M,Brian,
100011,108,USA,M,Horan,
100011,109,USA,M,Lloyd,
100011,110,USA,F,Morgan,
100011,111,USA,F,Dunn,
100011,112,USA,M,Pugh,
100011,113,USA,F,Press,
100011,114,USA,D,Hinkle,
100011,115,CRC,GK,Diaz,
100011,116,CRC,D,Saenz,
100011,117,CRC,D,Sanchez,
100011,118,CRC,D,Acosta,
100011,119,CRC,D,D. Cruz,
100011,120,CRC,M,S. Cruz,
100011,121,CRC,M,Rodriguez,
100011,122,CRC,M,Alvarado,
100011,123,CRC,F,Barrantes,
100011,124,CRC,F,Venegas,
100011,125,CRC,F,Herrera,
100011,126,CRC,M,G. Villalobos,
100011,127,CRC,M,Granados,
100011,128,CRC,F,K. Villalobos,
100012,101,USA,GK,Solo,
100012,102,USA,D,Krieger,
100012,103,USA,D,Sauerbrunn,
100012,104,USA,D,Johnston,
100012,105,USA,D,Klingenberg,
100012,106,USA,M,Heath,
100012,107,USA,M,Brian,
100012,108,USA,M,Horan,
100012,109,USA,M,Lloyd,
100012,110,USA,F,Morgan,
100012,111,USA,F,Dunn,
100012,112,USA,D,Hinkle,
100012,113,USA,F,Press,
100012,114,USA,F,Pugh,
100012,115,MEX,GK,Santiago,
100012,116,MEX,D,Flores,
100012,117,MEX,D,Garciamendez,
100012,118,MEX,D,Farias,
100012,119,MEX,D,Romero,
100012,120,MEX,M,Ocampo,
100012,121,MEX,M,Perez,
100012,122,MEX,M,Noyola,
100012,123,MEX,M,Rangel,
100012,124,MEX,M,Mejia,
100012,125,MEX,F,Dominguez,
100012,126,MEX,D,Nieto,
100012,127,MEX,D,Johnson,
100012,128,MEX,F,Samarzich,
100013,101,USA,GK,Naeher,
100013,102,USA,D,Hinkle,
100013,103,USA,D,Krieger,
100013,104,USA,D,Sonnett,
100013,105,USA,D,O'Hara,
100013,106,USA,M,Press,
100013,107,USA,M,Lloyd,
100013,108,USA,M,Mewis,
100013,109,USA,F,Pugh,
100013,110,USA,F,Dunn,
100013,111,USA,F,McCaffrey,
100013,112,USA,,Morgan,
100013,113,USA,,Klingenberg,
100013,114,USA,,Brian,
100013,115,PUR,GK,Gustafson,
100013,116,PUR,D,Rivera,
100013,117,PUR,D,Font,
100013,118,PUR,D,K. Johnson,
100013,119,PUR,D,Fiol,
100013,120,PUR,D,Pagan,
100013,121,PUR,M,Mendez,
100013,122,PUR,M,Rodriguez,
100013,123,PUR,M,Suarez,
100013,124,PUR,F,Socarras,
100013,125,PUR,F,A. Johnson,
100013,126,PUR,,Colon,
100013,127,PUR,,Carrion,
100013,128,PUR,,Zaragoza,
100014,101,USA,GK,Solo,
100014,102,USA,D,O'Hara,
100014,103,USA,D,Sauerbrunn,
100014,104,USA,D,Johnston,
100014,105,USA,D,Klingenberg,
100014,106,USA,M,Heath,
100014,107,USA,M,Brian,
100014,108,USA,M,Horan,
100014,109,USA,M,Lloyd,
100014,110,USA,F,Morgan,
100014,111,USA,F,Pugh,
100014,112,USA,,Press,
100014,113,USA,,Mewis,
100014,114,USA,,Dunn,
100014,115,TRI,GK,Ki. Forbes,
100014,116,TRI,D,Debessette,
100014,117,TRI,D,Ka. Forbes,
100014,118,TRI,D,King,
100014,119,TRI,D,Cunningham,
100014,120,TRI,D,Blair,
100014,121,TRI,M,Swift,
100014,122,TRI,M,Mollon,
100014,123,TRI,M,Cordner,
100014,124,TRI,F,Attin-Johnson,
100014,125,TRI,F,St. Louis,
100014,126,TRI,,Francois,
100014,127,TRI,,Shade,
100023,101,USA,GK,Solo,
100023,102,USA,D,Sauerbrunn,
100023,103,USA,D,O'Hara,
100023,104,USA,D,Engen,
100023,105,USA,D,Krieger,
100023,106,USA,M,Horan,
100023,107,USA,M,Lloyd,
100023,108,USA,M,Brian,
100023,109,USA,M,Rapinoe,
100023,110,USA,F,Press,
100023,111,USA,F,Dunn,
100023,112,USA,F,Morgan,
100023,113,USA,M,Long,
100023,114,USA,M,Pugh,
100023,115,COL,GK,Sepulveda,
100023,116,COL,D,Salazar,
100023,117,COL,D,Velasquez,
100023,118,COL,D,Clavijo,
100023,119,COL,D,N. Arias,
100023,120,COL,D,C. Arias,
100023,121,COL,M,Gaitan,
100023,122,COL,M,Santos,
100023,123,COL,M,Usme,
100023,124,COL,F,Ariza,
100023,125,COL,F,Andrade,
100023,126,COL,D,Echeverri,
100023,127,COL,M,Ospina,
100023,128,COL,F,Vidal,
100022,101,USA,GK,Solo,
100022,102,USA,D,Klingenberg,
100022,103,USA,D,Sauerbrunn,
100022,104,USA,D,Engen,
100022,105,USA,D,O'Hara,
100022,106,USA,M,Long,
100022,107,USA,M,Lloyd,
100022,108,USA,M,Heath,
100022,109,USA,M,Brian,
100022,110,USA,F,Morgan,
100022,111,USA,F,Dunn,
100022,112,USA,D,Krieger,
100022,113,USA,M,Horan,
100022,114,USA,F,Press,
100022,115,FRA,GK,Bouhaddi,
100022,116,FRA,D,Mbock Bathy,
100022,117,FRA,D,Renard,
100022,118,FRA,D,Majri,
100022,119,FRA,D,Houara,
100022,120,FRA,M,Henry,
100022,121,FRA,M,Abily,
100022,122,FRA,M,Cadamuro,
100022,123,FRA,M,Bussaglia,
100022,124,FRA,F,Diani,
100022,125,FRA,F,Delie,
100022,126,FRA,M,Thomis,
100022,127,FRA,M,Hamraoui,
100022,128,FRA,F,Lavogez,
100021,101,USA,GK,Solo,1
100021,102,USA,D,Klingenberg,7
100021,103,USA,D,Sauerbrunn,4
100021,104,USA,D,Johnston,8
100021,105,USA,D,O'Hara,5
100021,106,USA,M,Brian,14
100021,107,USA,M,Long,3
100021,108,USA,M,Heath,17
100021,109,USA,M,Pugh,2
100021,110,USA,F,Lloyd,10
100021,111,USA,F,Morgan,13
100021,112,USA,F,Press,12
100021,113,USA,F,Dunn,16
100021,114,USA,D,Horan,9
100021,115,NZL,GK,Nayler,1
100021,116,NZL,D,Percival,2
100021,117,NZL,D,Stott,6
100021,118,NZL,D,Erceg,5
100021,119,NZL,D,Riley,7
100021,120,NZL,M,Bowen,14
100021,121,NZL,M,Longo,16
100021,122,NZL,M,Duncan,4
100021,123,NZL,M,Hassett,12
100021,124,NZL,F,Hearn,9
100021,125,NZL,F,Wilkinson,17
100021,126,NZL,,Gregorius,10
100021,127,NZL,,Yallop,11
100021,128,NZL,,Pereira,8
100024,101,USA,GK,Solo,1
100024,102,USA,D,Klingenberg,7
100024,103,USA,D,Sauerbrunn,4
100024,104,USA,D,Johnston,8
100024,105,USA,D,O'Hara,5
100024,106,USA,M,Brian,14
100024,107,USA,M,Long,3
100024,108,USA,M,Heath,17
100024,109,USA,M,Pugh,2
100024,110,USA,F,Lloyd,10
100024,111,USA,F,Morgan,13
100024,112,USA,,Press,12
100024,113,USA,,Dunn,16
100024,114,USA,,Rapinoe,15
100024,115,USA,,Horan,9
100024,116,SWE,GK,Lindahl,1
100024,117,SWE,D,Samuelsson,15
100024,118,SWE,D,Fischer,5
100024,119,SWE,D,Sembrant,3
100024,120,SWE,M,Rubensson,16
100024,121,SWE,M,Asllani,9
100024,122,SWE,M,Dahlkvist,7
100024,123,SWE,M,Seger,17
100024,124,SWE,F,Jakobsson,10
100024,125,SWE,F,Rolfo,13
100024,126,SWE,F,Schelin,8
100024,127,SWE,,Berglund,4
100024,128,SWE,,Eriksson,6
100024,129,SWE,,Schough,12
100024,130,SWE,,Blackstenius,11
100010,101,PSG,GK,Berger,
100010,102,PSG,,Georges,
100010,103,PSG,,Houara,
100010,104,PSG,,Boulleau,
100010,105,PSG,,Delannoy,
100010,106,PSG,,Erika,
100010,107,PSG,,Dahlkvist,
100010,108,PSG,,Cruz,
100010,109,PSG,,Hamraoui,
100010,110,PSG,,Mittag,
100010,111,PSG,,Cristiane,
100010,112,PSG,,Delie,
100010,113,LYON,GK,Bouhaddi,
100010,114,LYON,,Renard,
100010,115,LYON,,Kumagai,
100010,116,LYON,,Mbock,
100010,117,LYON,,Majri,
100010,118,LYON,,Abily,
100010,119,LYON,,Necib,
100010,120,LYON,,Kaci,
100010,121,LYON,,Le Sommer,
100010,122,LYON,,Schelin,
100010,123,LYON,,Hegerberg,
100010,124,LYON,,Thomis,
100010,125,LYON,,Lavogez,
100002,101,ENG,GK,Bardsley,1
100002,102,ENG,D,A. Scott,2
100002,103,ENG,D,Houghton,5
100002,104,ENG,D,Bassett,6
100002,105,ENG,D,Stokes,3
100002,106,ENG,M,Nobbs,7
100002,107,ENG,M,J. Scott,8
100002,108,ENG,M,Potter,4
100002,109,ENG,M,Carney,11
100002,110,ENG,F,Taylor,9
100002,111,ENG,F,Kirby,10
100002,112,ENG,F,Clarke,19
100002,113,ENG,D,Greenwood,14
100002,114,ENG,M,Williams,16
100002,115,ENG,M,Aluko,20
100002,116,ENG,F,Sanderson,22
100002,117,USA,GK,Harris,24
100002,118,USA,D,Krieger,11
100002,119,USA,D,Engen,6
100002,120,USA,D,Sauerbrunn,4
100002,121,USA,D,Klingenberg,25
100002,122,USA,M,Press,23
100002,123,USA,M,Brian,15
100002,124,USA,M,Holiday,12
100002,125,USA,M,Lloyd,10
100002,126,USA,F,Morgan,13
100002,127,USA,F,Wambach,20
100002,128,USA,D,Dunn,22
100002,129,USA,M,O'Hara,5
100002,130,USA,F,Rodriguez,8
100001,101,FRA,GK,Bouhaddi,1
100001,102,FRA,D,Houara,8
100001,103,FRA,D,Georges,4
100001,104,FRA,D,Renard,2
100001,105,FRA,D,Majri,22
100001,106,FRA,M,Thomis,12
100001,107,FRA,M,Abily,10
100001,108,FRA,M,Henry,6
100001,109,FRA,M,Necib,14
100001,110,FRA,F,Thiney,17
100001,111,FRA,F,Le Sommer,9
100001,112,FRA,M,Lavogez,11
100001,113,FRA,M,Hamaroui,23
100001,114,FRA,M,Dali,7
100001,115,FRA,F,Delie,18
100001,116,FRA,F,Bussaglia,15
100001,117,USA,GK,Harris,24
100001,118,USA,D,Klingenberg,25
100001,119,USA,D,Engen,6
100001,120,USA,D,Sauerbrunn,4
100001,121,USA,D,Chalupny,16
100001,122,USA,M,Heath,17
100001,123,USA,M,Brian,15
100001,124,USA,M,Holiday,12
100001,125,USA,M,Lloyd,10
100001,126,USA,F,Press,23
100001,127,USA,F,Morgan,13
100001,128,USA,D,Krieger,11
100001,129,USA,M,Rodriguez,8
100001,130,USA,F,Wambach,20
100025,101,USA,GK,Solo,
100025,102,USA,D,Klingenberg,
100025,103,USA,D,Sauerbrunn,
100025,104,USA,D,Johnston,
100025,105,USA,D,O'Hara,
100025,106,USA,M,Long,
100025,107,USA,M,Horan,
100025,108,USA,M,Heath,
100025,109,USA,M,Pugh,
100025,110,USA,M,Lloyd,
100025,111,USA,F,Dunn,
100025,112,USA,M,Mewis,
100025,113,USA,F,Press,
100025,114,USA,D,Sonnett,
100025,115,USA,D,Engen,
100025,116,USA,D,Krieger,
100025,117,USA,M,O'Reilly,
100025,118,COL,GK,Perez,
100025,119,COL,D,Velasquez,
100025,120,COL,D,Arias,
100025,121,COL,D,Gaitan,
100025,122,COL,D,Echeverri,
100025,123,COL,M,Salazar,
100025,124,COL,M,Santos,
100025,125,COL,M,Usme,
100025,126,COL,M,Rincon,
100025,127,COL,M,Ospina,
100025,128,COL,F,Asprilla,
100025,129,COL,,Cuesta,
100025,130,COL,,Arbelaez,
100025,131,COL,,Ariza,
100025,132,COL,,Regnier,
100025,133,COL,,Jamarillo,
100025,134,COL,,Pineda,
100026,101,USA,GK,Naeher,21
100026,102,USA,D,Klingenberg,7
100026,103,USA,D,Sauerbrunn,4
100026,104,USA,D,Johnston,8
100026,105,USA,D,Heath,17
100026,106,USA,M,Mewis,3
100026,107,USA,M,Horan,20
100026,108,USA,M,Press,12
100026,109,USA,M,Pugh,2
100026,110,USA,F,Lloyd,10
100026,111,USA,F,Dunn,16
100026,112,USA,D,Engen,6
100026,113,USA,D,O'Hara,5
100026,114,USA,M,Long,23
100026,115,USA,D,Krieger,11
100026,116,COL,GK,Perez,1
100026,117,COL,D,Gaitan,3
100026,118,COL,D,Arias,14
100026,119,COL,D,Arbelaez,2
100026,120,COL,D,Velasquez,9
100026,121,COL,M,Echeverri,5
100026,122,COL,M,Salazar,6
100026,123,COL,M,Ariza,15
100026,124,COL,M,Ospina,4
100026,125,COL,F,Santos,16
100026,126,COL,F,Usme,11
100026,127,COL,,Regnier,7
100026,128,COL,,Rincon,10
100026,129,COL,,Cuesta,18
100030,101,USA,GK,Solo,
100030,102,USA,D,Klingenberg,
100030,103,USA,D,Sauerbrunn,
100030,104,USA,D,Johnston,
100030,105,USA,D,O'Hara,
100030,106,USA,M,Long,
100030,107,USA,M,Lloyd,
100030,108,USA,M,Horan,
100030,109,USA,F,Dunn,
100030,110,USA,F,Morgan,
100030,111,USA,F,Pugh,
100030,112,USA,D,Krieger,
100030,113,USA,D,Engen,
100030,114,USA,M,Brian,
100030,115,USA,M,Heath,
100030,116,USA,F,Press,
100030,117,USA,GK,Naeher,
100030,118,CRC,GK,Diaz,
100030,119,CRC,D,Saenz,
100030,120,CRC,D,F. Villalobos,
100030,121,CRC,D,Benavides,
100030,122,CRC,D,L. Rodriguez,
100030,123,CRC,M,Granados,
100030,124,CRC,M,Barrantes,
100030,125,CRC,M,Cruz,
100030,126,CRC,F,Alvarado,
100030,127,CRC,F,Herrera,
100030,128,CRC,F,R. Rodriguez,
100030,129,CRC,D,Angulo,
100030,130,CRC,D,Sanchez,
100030,131,CRC,F,G. Villalobos,
100030,132,CRC,F,K. Villalobos,
100030,133,CRC,F,Venegas,
100030,134,CRC,GK,Bermudez,
100009,101,USA,GK,Solo,
100009,102,USA,,Krieger,
100009,103,USA,,Sonnett,
100009,104,USA,,Engen,
100009,105,USA,,Klingenberg,
100009,106,USA,,Mewis,
100009,107,USA,,Horan,
100009,108,USA,,Lloyd,
100009,109,USA,,Dunn,
100009,110,USA,,Morgan,
100009,111,USA,,Heath,
100009,112,USA,,O'Hara,
100009,113,USA,,Hinkle,
100009,114,USA,,Press,
100009,115,USA,,O'Reilly,
100009,116,USA,,Pugh,
100009,117,USA,,McCaffrey,
100009,118,IRL,GK,Byrne,
100009,119,IRL,,Perry,
100009,120,IRL,,Campbell,
100009,121,IRL,,Quinn,
100009,122,IRL,,Duggan,
100009,123,IRL,,Caldwell,
100009,124,IRL,,O'Gorman,
100009,125,IRL,,Littlejohn,
100009,126,IRL,,D. O'Sullivan,
100009,127,IRL,,Roche,
100009,128,IRL,,McCabe,
100009,129,IRL,,Russell,
100009,130,IRL,,De Burca,
100009,131,IRL,,Gleeson,
100009,132,IRL,,Connolly,
100009,133,IRL,,F. O'Sullivan,
100009,134,IRL,,Killeen,
100027,101,USA,GK,Solo,1
100027,102,USA,D,O'Hara,5
100027,103,USA,D,Johnston,8
100027,104,USA,D,Sauerbrunn,4
100027,105,USA,D,Klingenberg,7
100027,106,USA,M,Brian,14
100027,107,USA,M,Long,23
100027,108,USA,M,Pugh,2
100027,109,USA,F,Dunn,16
100027,110,USA,F,Heath,17
100027,111,USA,F,Morgan,13
100027,112,USA,M,Horan,20
100027,113,USA,M,Press,12
100027,114,USA,D,Krieger,11
100027,115,USA,F,Mewis,3
100027,116,JPN,GK,Yamashita,12
100027,117,JPN,D,Ariyoshi,2
100027,118,JPN,D,Kumagai,4
100027,119,JPN,D,Sasaki,19
100027,120,JPN,D,Muramatsu,3
100027,121,JPN,M,Sakaguchi,10
100027,122,JPN,M,Utsugi,6
100027,123,JPN,M,Nakajima,7
100027,124,JPN,F,Ogimi,9
100027,125,JPN,F,Iwabuchi,16
100027,126,JPN,F,Chiba,8
100027,127,JPN,M,Kawamura,5
100027,128,JPN,F,Yokoyama,20
100027,129,JPN,F,Masuya,13
100027,130,JPN,D,Nakasato,14
100028,101,USA,GK,Solo,1
100028,102,USA,D,Klingenberg,7
100028,103,USA,D,Sauerbrunn,4
100028,104,USA,D,Johnston,8
100028,105,USA,D,O'Hara,5
100028,106,USA,M,Brian,14
100028,107,USA,M,Long,23
100028,108,USA,M,Press,12
100028,109,USA,F,Heath,17
100028,110,USA,F,Dunn,16
100028,111,USA,F,Morgan,13
100028,112,USA,M,Horan,20
100028,113,USA,D,Krieger,11
