uniq_def_discp_id,uniq_event_id,match_id,event,defdiscp_id,lineup_player_id,def_player_disciplinary
1000540,1035719,100141,472,1005,127,fouls.conceded
1000541,1035742,100141,495,1006,121,fouls.conceded
1000542,1035819,100141,572,1007,103,penalties.conceded
1000543,1035819,100141,572,1008,,yellow.cards
1000544,1035841,100141,594,1009,128,yellow.cards
1000545,1036030,100141,783,1010,129,fouls.conceded
1000546,1036042,100141,795,1011,113,fouls.conceded
1000547,1036074,100141,827,1012,107,fouls.won
1000548,1036336,100141,1089,1013,118,fouls.won
1000549,1036359,100141,1112,1014,132,fouls.won
1000550,1036394,100141,1147,1015,132,fouls.conceded
1000551,1036488,100141,1241,1016,108,fouls.won
1000552,1036526,100148,22,1001,102,fouls.won
1000553,1036548,100148,44,1002,106,fouls.conceded
1000554,1036711,100148,207,1003,123,fouls.conceded
1000555,1036999,100148,495,1004,102,fouls.won
1000556,1037519,100148,1015,1005,125,fouls.conceded
1000557,1037924,100006,11,1001,122,fouls.conceded
1000558,1037927,100006,14,1002,121,fouls.conceded
1000559,1038228,100006,315,1003,115,fouls.won
1000560,1038552,100006,639,1004,108,fouls.conceded
1000561,1038589,100006,676,1005,112,fouls.won
1000562,1038623,100006,710,1006,122,fouls.conceded
1000563,1038909,100006,996,1007,125,fouls.conceded
1000564,1038946,100006,1033,1008,128,fouls.conceded
1000565,1038982,100006,1069,1009,105,fouls.conceded
1000566,1039038,100006,1125,1010,107,fouls.won
1000567,1039115,100006,1202,1011,115,fouls.won
1000568,1039363,100003,128,1001,119,fouls.conceded
1000569,1039378,100003,143,1002,121,fouls.conceded
1000570,1039399,100003,164,1003,120,fouls.conceded
1000571,1039561,100003,326,1004,109,fouls.conceded
1000572,1039579,100003,344,1005,107,fouls.conceded
1000573,1039728,100003,493,1006,117,yellow.cards
1000574,1039757,100003,522,1007,106,fouls.conceded
1000575,1039804,100003,569,1008,120,fouls.conceded
1000576,1040034,100003,799,1009,105,fouls.won
1000577,1040052,100003,817,1010,121,fouls.conceded
1000578,1040517,100003,1282,1011,107,fouls.won
1000579,1040557,100003,1322,1012,119,fouls.conceded
1000580,1040823,100005,112,1001,106,fouls.won
1000581,1040830,100005,119,1002,111,fouls.conceded
1000582,1040892,100005,181,1003,107,fouls.won
1000583,1040913,100005,202,1004,107,fouls.conceded
1000584,1040931,100005,220,1005,122,fouls.conceded
1000585,1040949,100005,238,1006,111,fouls.conceded
1000586,1041024,100005,313,1007,122,fouls.conceded
1000587,1041124,100005,413,1008,108,fouls.conceded
1000588,1041174,100005,463,1009,120,fouls.conceded
1000589,1041388,100005,677,1010,119,fouls.won
1000590,1041462,100005,751,1011,110,fouls.won
1000591,1041544,100005,833,1012,120,fouls.conceded
1000592,1041647,100005,936,1013,124,fouls.conceded
1000593,1041661,100005,950,1014,107,fouls.conceded
1000594,1041803,100005,1092,1015,117,fouls.conceded
1000595,1041821,100005,1110,1016,102,fouls.conceded
1000596,1041920,100005,1209,1017,117,fouls.won
1000597,1041949,100005,1238,1018,126,fouls.conceded
1000598,1042023,100005,1312,1019,122,fouls.conceded
1000599,1042032,100005,1321,1020,118,fouls.conceded
1000600,1042222,100004,188,1001,103,fouls.won
1000601,1042257,100004,223,1002,107,fouls.won
1000602,1042415,100004,381,1003,107,fouls.conceded
1000603,1042425,100004,391,1004,107,fouls.conceded
1000604,1042467,100004,433,1005,124,fouls.conceded
1000605,1042610,100004,576,1006,106,fouls.conceded
1000606,1042679,100004,645,1007,123,fouls.conceded
1000607,1042737,100004,703,1008,111,fouls.conceded
1000608,1042873,100004,839,1009,104,fouls.conceded
1000609,1043056,100004,1022,1010,105,fouls.conceded
1000610,1043099,100004,1065,1011,121,fouls.conceded
1000611,1043164,100004,1130,1012,122,fouls.conceded
1000612,1043169,100004,1135,1013,108,fouls.conceded
1000613,1043231,100004,1197,1014,123,fouls.conceded
1000614,1043250,100004,1216,1015,124,fouls.conceded
1000615,1043309,100004,1275,1016,113,fouls.conceded
1000616,1043348,100004,1314,1017,112,yellow.cards
1000617,1043410,100004,1376,1018,120,fouls.conceded
1000618,1043454,100004,1420,1019,126,fouls.conceded
1000619,1043474,100004,1440,1020,107,fouls.conceded
1000620,1043501,100004,1467,1021,101,fouls.won
1000621,1043592,100004,1558,1022,108,fouls.won
1000622,1043977,100008,365,1001,119,fouls.conceded
1000623,1044141,100008,529,1002,107,fouls.conceded
1000624,1044150,100008,538,1003,107,fouls.conceded
1000625,1044341,100008,729,1004,106,fouls.conceded
1000626,1044345,100008,733,1005,124,fouls.conceded
1000627,1044398,100008,786,1006,102,fouls.conceded
1000628,1044581,100008,969,1007,122,fouls.won
1000629,1044587,100008,975,1008,109,fouls.conceded
1000630,1044676,100008,1064,1009,116,fouls.won
1000631,1044679,100008,1067,1010,103,yellow.cards
1000632,1044822,100008,1210,1011,105,fouls.conceded
1000633,1044915,100007,31,1001,124,fouls.conceded
1000634,1044935,100007,51,1002,118,fouls.conceded
1000635,1045119,100007,235,1003,122,fouls.won
1000636,1045227,100007,343,1004,106,fouls.conceded
1000637,1045277,100007,393,1005,106,fouls.conceded
1000638,1045306,100007,422,1006,125,fouls.conceded
1000639,1045355,100007,471,1007,121,fouls.conceded
1000640,1045443,100007,559,1008,116,fouls.won
1000641,1045560,100007,676,1009,103,fouls.conceded
1000642,1045574,100007,690,1010,110,yellow.cards
1000643,1045585,100007,701,1011,124,fouls.won
1000644,1045863,100007,979,1012,112,fouls.conceded
1000645,1045891,100007,1007,1013,110,fouls.conceded
1000646,1045977,100007,1093,1014,124,fouls.conceded
1000647,1046066,100007,1182,1015,127,fouls.conceded
1000648,1046144,100049,13,1001,117,fouls.conceded
1000649,1046232,100049,101,1002,125,fouls.conceded
1000650,1046232,100049,101,1003,125,yellow.cards
1000651,1046234,100049,103,1004,117,fouls.won
1000652,1046346,100049,215,1005,124,fouls.conceded
1000653,1046415,100049,284,1006,123,fouls.conceded
1000654,1046477,100049,346,1007,110,fouls.conceded
1000655,1046551,100049,420,1008,121,fouls.won
1000656,1046601,100049,470,1009,122,fouls.conceded
1000657,1046626,100049,495,1010,118,fouls.conceded
1000658,1046626,100049,495,1011,118,penalties.conceded
1000659,1046663,100049,532,1012,120,fouls.conceded
1000660,1046751,100049,620,1013,106,fouls.conceded
1000661,1046929,100049,798,1014,106,fouls.conceded
1000662,1046956,100049,825,1015,122,fouls.won
1000663,1047185,100049,1054,1016,102,fouls.won
1000664,1047384,100049,1253,1017,123,fouls.conceded
1000665,1047418,100049,1287,1018,117,fouls.won
1000666,1047491,100063,65,1001,108,fouls.conceded
1000667,1047534,100063,108,1002,111,fouls.won
1000668,1047561,100063,135,1003,125,fouls.conceded
1000669,1047607,100063,181,1004,106,fouls.conceded
1000670,1047610,100063,184,1005,107,fouls.won
1000671,1047673,100063,247,1006,107,fouls.won
1000672,1047693,100063,267,1007,108,fouls.won
1000673,1047755,100063,329,1008,123,fouls.conceded
1000674,1047858,100063,432,1009,104,fouls.conceded
1000675,1047896,100063,470,1010,107,fouls.conceded
1000676,1047903,100063,477,1011,110,fouls.won
1000677,1048031,100063,605,1012,118,fouls.conceded
1000678,1048047,100063,621,1013,101,fouls.won
1000679,1048109,100063,683,1014,123,fouls.conceded
1000680,1048152,100063,726,1015,106,fouls.conceded
1000681,1048211,100063,785,1016,126,fouls.conceded
1000682,1048299,100063,873,1017,126,fouls.won
1000683,1048445,100063,1019,1018,126,fouls.conceded
1000684,1048591,100063,1165,1019,126,fouls.conceded
1000685,1048592,100063,1166,1020,115,c
1000686,1048767,100063,1341,1021,117,fouls.conceded
1000687,1048770,100063,1344,1022,119,fouls.conceded
1000688,1048779,100063,1353,1023,113,fouls.conceded
1000689,1048953,100113,133,1001,121,fouls.conceded
1000690,1049024,100113,204,1002,120,fouls.conceded
1000691,1049166,100113,346,1003,118,fouls.won
1000692,1049168,100113,348,1004,104,fouls.conceded
1000693,1049225,100113,405,1005,120,fouls.conceded
1000694,1049342,100113,522,1006,107,fouls.won
1000695,1049348,100113,528,1007,117,fouls.won
1000696,1049434,100113,614,1008,124,fouls.conceded
1000697,1049484,100113,664,1009,107,fouls.conceded
1000698,1049503,100113,683,1010,117,fouls.won
1000699,1049727,100113,907,1011,106,fouls.conceded
1000700,1049783,100113,963,1012,109,fouls.conceded
1000701,1049892,100113,1072,1013,126,fouls.conceded
1000702,1050096,100113,1276,1014,109,fouls.conceded
1000703,1050196,100113,1376,1015,103,fouls.won
1000704,1050286,100113,1466,1016,112,fouls.conceded
1000705,1050326,100105,10,1001,123,fouls.conceded
1000706,1050415,100105,99,1002,119,fouls.conceded
1000707,1050444,100105,128,1003,109,fouls.won
1000708,1050515,100105,199,1004,121,fouls.conceded
1000709,1050626,100105,310,1005,114,fouls.conceded
1000710,1050647,100105,331,1006,110,fouls.conceded
1000711,1050661,100105,345,1007,109,fouls.conceded
1000712,1050666,100105,350,1008,116,fouls.conceded
1000713,1050724,100105,408,1009,119,yellow.cards
1000714,1050726,100105,410,1010,121,fouls.won
1000715,1050840,100105,524,1011,119,fouls.conceded
1000716,1050956,100105,640,1012,107,fouls.conceded
1000717,1050958,100105,642,1013,103,fouls.won
1000718,1051018,100105,702,1014,114,fouls.conceded
1000719,1051050,100105,734,1015,108,fouls.conceded
1000720,1051143,100105,827,1016,102,fouls.conceded
1000721,1051332,100105,1016,1017,101,fouls.won
1000722,1051481,100105,1165,1018,109,fouls.conceded
1000723,1051540,100105,1224,1019,104,fouls.conceded
1000724,1051594,100105,1278,1020,109,fouls.conceded
1000725,1051708,100046,100,1001,121,fouls.won
1000726,1051710,100046,102,1002,104,fouls.won
1000727,1051715,100046,107,1003,110,fouls.conceded
1000728,1051794,100046,186,1004,120,fouls.conceded
1000729,1051816,100046,208,1005,104,fouls.won
1000730,1051819,100046,211,1006,119,fouls.won
1000731,1051849,100046,241,1007,123,fouls.conceded
1000732,1052023,100046,415,1008,115,fouls.won
1000733,1052029,100046,421,1009,120,fouls.won
1000734,1052043,100046,435,1010,120,fouls.conceded
1000735,1052065,100046,457,1011,119,fouls.conceded
1000736,1052108,100046,500,1012,123,fouls.conceded
1000737,1052116,100046,508,1013,108,yellow.cards
1000738,1052147,100046,539,1014,107,fouls.conceded
1000739,1052210,100046,602,1015,106,fouls.conceded
1000740,1052394,100046,786,1016,114,fouls.won
1000741,1052396,100046,788,1017,110,fouls.won
1000742,1052498,100046,890,1018,123,fouls.conceded
1000743,1052617,100046,1009,1019,121,fouls.conceded
1000744,1052664,100046,1056,1020,121,fouls.conceded
1000745,1052720,100046,1112,1021,118,fouls.won
1000746,1052750,100046,1142,1022,125,fouls.conceded
1000747,1052769,100046,1161,1023,112,fouls.conceded
1000748,1052780,100046,1172,1024,127,fouls.conceded
1000749,1052784,100046,1176,1025,116,fouls.conceded
1000750,1052850,100046,1242,1026,118,fouls.won
1000751,1052853,100046,1245,1027,113,fouls.won
1000752,1052973,100097,93,1001,111,fouls.conceded
1000753,1053171,100097,291,1002,111,fouls.conceded
1000754,1053180,100097,300,1003,104,fouls.won
1000755,1053287,100097,407,1004,103,fouls.won
1000756,1053294,100097,414,1005,102,penalties.conceded
1000757,1053496,100097,616,1006,109,fouls.conceded
1000758,1053536,100097,656,1007,108,fouls.conceded
1000759,1053620,100097,740,1008,109,fouls.conceded
1000760,1053782,100097,902,1009,111,fouls.conceded
1000761,1053791,100097,911,1010,111,fouls.conceded
1000762,1054159,100097,1279,1011,112,fouls.conceded
1000763,1054231,100097,1351,1012,119,fouls.conceded
1000764,1054258,100097,1378,1013,117,fouls.conceded
1000765,1054265,100097,1385,1014,106,fouls.conceded
1000766,1054319,100097,1439,1015,101,fouls.won
1000767,1054388,100097,1508,1016,124,fouls.conceded
1000768,1054468,100043,76,1001,107,fouls.conceded
1000769,1054522,100043,130,1002,106,fouls.conceded
1000770,1054678,100043,286,1003,106,fouls.conceded
1000771,1054697,100043,305,1004,109,fouls.won
1000772,1054841,100043,449,1005,122,fouls.won
1000773,1054878,100043,486,1006,118,fouls.conceded
1000774,1054886,100043,494,1007,116,fouls.conceded
1000775,1055016,100043,624,1008,124,fouls.conceded
1000776,1055057,100043,665,1009,108,fouls.won
1000777,1055153,100043,761,1010,111,fouls.conceded
1000778,1055191,100043,799,1011,106,fouls.conceded
1000779,1055236,100043,844,1012,116,fouls.conceded
1000780,1055239,100043,847,1013,108,fouls.conceded
1000781,1055239,100043,847,1014,108,yellow.cards
1000782,1055316,100043,924,1015,120,fouls.conceded
1000783,1055359,100043,967,1016,118,fouls.conceded
1000784,1055440,100043,1048,1017,128,fouls.conceded
1000785,1055470,100043,1078,1018,106,fouls.conceded
1000786,1055508,100043,1116,1019,106,fouls.conceded
1000787,1055508,100043,1116,1020,106,yellow.cards
1000788,1055642,100043,1250,1021,104,fouls.conceded
1000789,1055802,100068,116,1001,107,fouls.conceded
1000790,1055884,100068,198,1002,124,penalties.conceded
1000791,1055954,100068,268,1003,107,fouls.conceded
1000792,1056101,100068,415,1004,110,fouls.conceded
1000793,1056155,100068,469,1005,122,fouls.conceded
1000794,1056170,100068,484,1006,102,yellow.cards
1000795,1056234,100068,548,1007,116,fouls.conceded
1000796,1056350,100068,664,1008,116,fouls.won
1000797,1056352,100068,666,1009,107,fouls.won
1000798,1056433,100068,747,1010,117,fouls.conceded
1000799,1056440,100068,754,1011,110,fouls.conceded
1000800,1056481,100068,795,1012,111,fouls.conceded
1000801,1056522,100068,836,1013,102,fouls.conceded
1000802,1056727,100068,1041,1014,120,fouls.won
1000803,1056924,100068,1238,1015,128,fouls.conceded
1000804,1056924,100068,1238,1016,128,yellow.cards
1000805,1057062,100121,80,1001,106,fouls.won
1000806,1057107,100121,125,1002,106,fouls.conceded
1000807,1057108,100121,126,1003,102,fouls.conceded
1000808,1057108,100121,126,1004,102,yellow.cards
1000809,1057159,100121,177,1005,118,fouls.won
1000810,1057164,100121,182,1006,107,fouls.won
1000811,1057204,100121,222,1007,116,fouls.conceded
1000812,1057208,100121,226,1008,104,fouls.conceded
1000813,1057320,100121,338,1009,121,fouls.won
1000814,1057392,100121,410,1010,123,fouls.conceded
1000815,1057799,100121,817,1011,123,fouls.conceded
1000816,1057806,100121,824,1012,110,yellow.cards
1000817,1057856,100121,874,1013,107,fouls.conceded
1000818,1057878,100121,896,1014,106,fouls.conceded
1000819,1057886,100121,904,1015,101,fouls.conceded
1000820,1057888,100121,906,1016,101,yellow.cards
1000821,1057922,100121,940,1017,102,fouls.conceded
1000822,1058178,100121,1196,1018,114,fouls.conceded
1000823,1058206,100130,17,1001,105,fouls.conceded
1000824,1058434,100130,245,1002,108,fouls.conceded
1000825,1058473,100130,284,1003,119,fouls.conceded
1000826,1058498,100130,309,1004,105,fouls.conceded
1000827,1058500,100130,311,1005,101,fouls.won
1000828,1058513,100130,324,1006,120,fouls.conceded
1000829,1058644,100130,455,1007,116,fouls.conceded
1000830,1058700,100130,511,1008,108,fouls.conceded
1000831,1058767,100130,578,1009,104,fouls.won
1000832,1058840,100130,651,1010,120,fouls.won
1000833,1059053,100130,864,1011,101,fouls.won
1000834,1059065,100130,876,1012,120,fouls.conceded
1000835,1059073,100130,884,1013,110,fouls.conceded
1000836,1059095,100130,906,1014,118,yellow.cards
1000837,1059181,100130,992,1015,112,penalties.conceded
1000838,1059188,100130,999,1016,108,yellow.cards
1000839,1059193,100130,1004,1017,101,fouls.won
1000840,1059193,100130,1004,1018,104,yellow.cards
1000841,1059303,100130,1114,1019,112,fouls.conceded
1000842,1059384,100130,1195,1020,120,fouls.conceded
1000843,1059500,100130,1311,1021,119,fouls.won
1000844,1059640,100074,125,1001,122,fouls.conceded
1000845,1059678,100074,163,1002,122,fouls.conceded
1000846,1059790,100074,275,1003,122,fouls.conceded
1000847,1059807,100074,292,1004,109,fouls.conceded
1000848,1059854,100074,339,1005,118,fouls.conceded
1000849,1059939,100074,424,1006,123,fouls.conceded
1000850,1059949,100074,434,1007,115,fouls.won
1000851,1060086,100074,571,1008,118,fouls.won
1000852,1060108,100074,593,1009,123,fouls.won
1000853,1060304,100074,789,1010,111,fouls.conceded
1000854,1060307,100074,792,1011,104,fouls.won
1000855,1060311,100074,796,1012,122,fouls.conceded
1000856,1060311,100074,796,1013,122,yellow.cards
1000857,1060362,100074,847,1014,126,fouls.conceded
1000858,1060362,100074,847,1015,126,yellow.cards
1000859,1060367,100074,852,1016,106,fouls.won
1000860,1060548,100074,1033,1017,112,fouls.conceded
1000861,1060552,100074,1037,1018,108,fouls.conceded
1000862,1060594,100074,1079,1019,127,fouls.won
1000863,1060812,100074,1297,1020,121,fouls.conceded
1000864,1060812,100074,1297,1021,121,yellow.cards
1000865,1060815,100074,1300,1022,128,fouls.won
1000866,1060832,100103,15,1001,119,fouls.conceded
1000867,1061004,100103,187,1002,118,fouls.conceded
1000868,1061026,100103,209,1003,123,fouls.conceded
1000869,1061084,100103,267,1004,118,fouls.conceded
1000870,1061382,100103,565,1005,107,fouls.won
1000871,1061458,100103,641,1006,122,fouls.conceded
1000872,1061497,100103,680,1007,110,fouls.conceded
1000873,1061611,100103,794,1008,108,fouls.conceded
1000874,1061615,100103,798,1009,125,fouls.won
1000875,1061621,100103,804,1010,121,fouls.conceded
1000876,1061690,100103,873,1011,120,fouls.conceded
1000877,1061716,100103,899,1012,117,fouls.won
1000878,1061872,100103,1055,1013,121,fouls.conceded
1000879,1062331,100122,246,1001,117,fouls.won
1000880,1062410,100122,325,1002,120,fouls.conceded
1000881,1062493,100122,408,1003,111,fouls.conceded
1000882,1062771,100122,686,1004,102,fouls.won
1000883,1062848,100122,763,1005,104,fouls.won
1000884,1062863,100122,778,1006,118,fouls.conceded
1000885,1062953,100122,868,1007,112,fouls.conceded
1000886,1063138,100122,1053,1008,120,fouls.conceded
1000887,1063381,100122,1296,1009,122,fouls.conceded
1000888,1063432,100122,1347,1010,115,fouls.won
1000889,1063610,100099,176,1001,121,fouls.conceded
1000890,1063737,100099,303,1002,109,fouls.conceded
1000891,1063748,100099,314,1003,110,fouls.conceded
1000892,1063752,100099,318,1004,121,fouls.conceded
1000893,1063977,100099,543,1005,116,fouls.won
1000894,1063982,100099,548,1006,106,fouls.conceded
1000895,1063989,100099,555,1007,122,fouls.conceded
1000896,1064058,100099,624,1008,123,fouls.conceded
1000897,1064059,100099,625,1009,118,c
1000898,1064104,100099,670,1010,122,fouls.conceded
1000899,1064229,100099,795,1011,120,fouls.conceded
1000900,1064229,100099,795,1012,120,yellow.cards
1000901,1064236,100099,802,1013,107,fouls.conceded
1000902,1064337,100099,903,1014,102,fouls.won
1000903,1064385,100099,951,1015,125,fouls.conceded
1000904,1064467,100099,1033,1016,126,fouls.won
1000905,1064481,100099,1047,1017,119,fouls.won
1000906,1064535,100099,1101,1018,113,fouls.won
1000907,1064542,100099,1108,1019,112,fouls.conceded
1000908,1064638,100047,86,1001,123,fouls.conceded
1000909,1064911,100047,359,1002,106,fouls.won
1000910,1065041,100047,489,1003,122,fouls.conceded
1000911,1065052,100047,500,1004,102,fouls.conceded
1000912,1065069,100047,517,1005,120,fouls.won
1000913,1065158,100047,606,1006,103,fouls.conceded
1000914,1065158,100047,606,1007,103,yellow.cards
1000915,1065202,100047,650,1008,120,fouls.conceded
1000916,1065213,100047,661,1009,120,fouls.conceded
1000917,1065218,100047,666,1010,120,fouls.won
1000918,1065304,100047,752,1011,122,fouls.conceded
1000919,1065377,100047,825,1012,107,fouls.conceded
1000920,1065379,100047,827,1013,109,fouls.won
1000921,1065428,100047,876,1014,104,fouls.conceded
1000922,1065477,100047,925,1015,111,fouls.conceded
1000923,1065483,100047,931,1016,123,fouls.conceded
1000924,1065497,100047,945,1017,105,fouls.conceded
1000925,1065639,100047,1087,1018,114,fouls.conceded
1000926,1065882,100047,1330,1019,127,fouls.conceded
1000927,1066039,100071,154,1001,116,fouls.won
1000928,1066163,100071,278,1002,106,fouls.conceded
1000929,1066182,100071,297,1003,108,fouls.won
1000930,1066209,100071,324,1004,106,fouls.won
1000931,1066245,100071,360,1005,124,fouls.won
1000932,1066261,100071,376,1006,121,fouls.conceded
1000933,1066282,100071,397,1007,111,fouls.conceded
1000934,1066445,100071,560,1008,102,fouls.conceded
1000935,1066477,100071,592,1009,122,fouls.conceded
1000936,1066549,100071,664,1010,109,fouls.conceded
1000937,1066552,100071,667,1011,107,fouls.conceded
1000938,1066603,100071,718,1012,125,fouls.conceded
1000939,1066657,100071,772,1013,110,fouls.conceded
1000940,1066748,100071,863,1014,121,fouls.conceded
1000941,1066796,100071,911,1015,125,fouls.conceded
1000942,1066912,100071,1027,1016,125,fouls.conceded
1000943,1066912,100071,1027,1017,124,yellow.cards
1000944,1066915,100071,1030,1018,125,fouls.conceded
1000945,1066915,100071,1030,1019,125,yellow.cards
1000946,1066942,100071,1057,1020,110,fouls.conceded
1000947,1067007,100071,1122,1021,118,fouls.conceded
1000948,1067008,100071,1123,1022,118,yellow.cards
1000949,1067066,100071,1181,1023,111,yellow.cards
1000950,1067083,100071,1198,1024,111,fouls.conceded
1000951,1067127,100071,1242,1025,112,fouls.conceded
1000952,1067243,100066,105,1001,120,fouls.conceded
1000953,1067268,100066,130,1002,111,fouls.conceded
1000954,1067468,100066,330,1003,105,fouls.conceded
1000955,1067671,100066,533,1004,120,fouls.conceded
1000956,1067710,100066,572,1005,120,fouls.won
1000957,1068049,100066,911,1006,120,fouls.won
1000958,1068277,100066,1139,1007,127,fouls.conceded
1000959,1068296,100066,1158,1008,119,fouls.conceded
1000960,1068318,100066,1180,1009,113,fouls.conceded
1000961,1068348,100066,1210,1010,113,fouls.conceded
1000962,1068479,100066,1341,1011,104,fouls.won
1000963,1068535,100066,1397,1012,112,fouls.conceded
1000964,1068565,100117,21,1001,122,fouls.won
1000965,1068571,100117,27,1002,122,fouls.conceded
1000966,1068678,100117,134,1003,110,fouls.conceded
1000967,1069314,100117,770,1004,120,fouls.conceded
1000968,1069401,100117,857,1005,110,fouls.conceded
1000969,1069429,100117,885,1006,106,fouls.conceded
1000970,1069441,100117,897,1007,121,fouls.conceded
1000971,1069660,100117,1116,1008,118,fouls.conceded
1000972,1069729,100117,1185,1009,120,fouls.conceded
1000973,1069729,100117,1185,1010,122,yellow.cards
1000974,1069783,100117,1239,1011,121,fouls.conceded
1000975,1069858,100117,1314,1012,109,fouls.conceded
1000976,1070130,100131,228,1001,108,fouls.conceded
1000977,1070132,100131,230,1002,104,fouls.conceded
1000978,1070239,100131,337,1003,106,fouls.conceded
1000979,1070263,100131,361,1004,105,fouls.conceded
1000980,1070657,100131,755,1005,109,fouls.conceded
1000981,1070698,100131,796,1006,106,fouls.conceded
1000982,1070854,100131,952,1007,116,fouls.conceded
1000983,1070897,100131,995,1008,107,fouls.conceded
1000984,1071003,100131,1101,1009,107,fouls.conceded
1000985,1071030,100131,1128,1010,107,fouls.conceded
1000986,1071468,100039,185,1001,124,fouls.conceded
1000987,1071631,100039,348,1002,124,fouls.conceded
1000988,1072251,100039,968,1003,119,fouls.conceded
1000989,1072323,100039,1040,1004,120,fouls.conceded
1000990,1072416,100039,1133,1005,119,fouls.won
1000991,1072504,100039,1221,1006,103,fouls.conceded
1000992,1072532,100039,1249,1007,109,fouls.conceded
1000993,1072705,100112,44,1001,119,fouls.won
1000994,1072716,100112,55,1002,116,fouls.conceded
1000995,1073200,100112,539,1003,118,fouls.won
1000996,1073222,100112,561,1004,106,fouls.conceded
1000997,1073295,100112,634,1005,117,fouls.won
1000998,1073642,100112,981,1006,104,fouls.won
1000999,1073697,100112,1036,1007,117,fouls.conceded
1001000,1073709,100112,1048,1008,116,fouls.conceded
1001001,1073732,100112,1071,1009,127,fouls.conceded
1001002,1073792,100112,1131,1010,125,fouls.conceded
1001003,1073821,100112,1160,1011,126,fouls.conceded
1001004,1073852,100112,1191,1012,105,fouls.conceded
1001005,1073882,100112,1221,1013,122,fouls.won
1001006,1073903,100112,1242,1014,112,fouls.conceded
1001007,1074216,100055,258,1001,118,fouls.won
1001008,1074287,100055,329,1002,102,fouls.conceded
1001009,1074327,100055,369,1003,123,fouls.conceded
1001010,1074330,100055,372,1004,,fouls.conceded
1001011,1074334,100055,376,1005,108,fouls.conceded
1001012,1074382,100055,424,1006,103,fouls.conceded
1001013,1074388,100055,430,1007,124,fouls.conceded
1001014,1074422,100055,464,1008,102,fouls.conceded
1001015,1074501,100055,543,1009,107,fouls.conceded
1001016,1074603,100055,645,1010,118,fouls.conceded
1001017,1074603,100055,645,1011,118,yellow.cards
1001018,1074738,100055,780,1012,121,fouls.conceded
1001019,1074823,100055,865,1013,112,fouls.conceded
1001020,1075222,100055,1264,1014,104,fouls.conceded
1001021,1075268,100055,1310,1015,104,fouls.conceded
1001022,1075277,100055,1319,1016,106,fouls.conceded
1001023,1075339,100055,1381,1017,121,fouls.conceded
1001024,1075369,100055,1411,1018,104,fouls.won
1001025,1075446,100055,1488,1019,119,fouls.conceded
1001026,1075467,100055,1509,1020,113,fouls.conceded
1001027,1075690,100127,208,1001,120,fouls.conceded
1001028,1075726,100127,244,1002,118,fouls.conceded
1001029,1075804,100127,322,1003,108,fouls.conceded
1001030,1075822,100127,340,1004,118,fouls.won
1001031,1075860,100127,378,1005,106,fouls.conceded
1001032,1075873,100127,391,1006,108,fouls.conceded
1001033,1075934,100127,452,1007,125,fouls.conceded
1001034,1075938,100127,456,1008,128,fouls.conceded
1001035,1075962,100127,480,1009,120,fouls.conceded
1001036,1075999,100127,517,1010,110,fouls.conceded
1001037,1076005,100127,523,1011,111,fouls.conceded
1001038,1076074,100127,592,1012,128,fouls.conceded
1001039,1076079,100127,597,1013,107,fouls.won
1001040,1076083,100127,601,1014,116,fouls.won
1001041,1076323,100127,841,1015,127,fouls.conceded
1001042,1076370,100127,888,1016,107,fouls.conceded
1001043,1076386,100127,904,1017,103,fouls.won
1001044,1076395,100127,913,1018,125,fouls.conceded
1001045,1076436,100127,954,1019,113,fouls.conceded
1001046,1076483,100127,1001,1020,114,fouls.conceded
1001047,1076615,100127,1133,1021,121,fouls.conceded
1001048,1076932,100052,195,1001,109,fouls.conceded
1001049,1077107,100052,370,1002,116,fouls.won
1001050,1077133,100052,396,1003,111,fouls.won
1001051,1077321,100052,584,1004,125,fouls.conceded
1001052,1077381,100052,644,1005,116,fouls.conceded
1001053,1077402,100052,665,1006,105,fouls.conceded
1001054,1077433,100052,696,1007,117,fouls.conceded
1001055,1077462,100052,725,1008,123,fouls.conceded
1001056,1077463,100052,726,1009,123,yellow.cards
1001057,1077482,100052,745,1010,101,fouls.won
1001058,1077519,100052,782,1011,117,fouls.conceded
1001059,1077531,100052,794,1012,106,fouls.conceded
1001060,1077621,100052,884,1013,121,fouls.conceded
1001061,1077697,100052,960,1014,106,fouls.won
1001062,1077725,100052,988,1015,116,fouls.conceded
1001063,1077747,100052,1010,1016,120,fouls.conceded
1001064,1077760,100052,1023,1017,117,fouls.won
1001065,1077876,100052,1139,1018,102,fouls.conceded
1001066,1077915,100052,1178,1019,127,fouls.conceded
1001067,1077926,100052,1189,1020,127,fouls.won
1001068,1077992,100052,1255,1021,119,fouls.conceded
1001069,1078037,100052,1300,1022,117,penalties.conceded
1001070,1078065,100052,1328,1023,128,fouls.won
1001071,1078257,100065,136,1001,103,fouls.won
1001072,1078309,100065,188,1002,103,fouls.conceded
1001073,1078445,100065,324,1003,103,fouls.conceded
1001074,1078486,100065,365,1004,107,fouls.conceded
1001075,1078594,100065,473,1005,123,fouls.conceded
1001076,1078595,100065,474,1006,121,fouls.conceded
1001077,1078656,100065,535,1007,111,fouls.conceded
1001078,1078783,100065,662,1008,102,fouls.conceded
1001079,1078987,100065,866,1009,107,fouls.conceded
1001080,1079146,100065,1025,1010,122,fouls.conceded
1001081,1079192,100065,1071,1011,105,fouls.conceded
