uniq_poss_discp_id,match_id,possdiscp_id,event,poss_player_disciplinary
1000742,100097,1012,1351,fouls.won
1000743,100097,1013,1378,fouls.won
1000744,100097,1014,1385,fouls.won
1000745,100097,1015,1439,fouls.conceded
1000746,100097,1016,1508,fouls.won
1000747,100043,1001,76,fouls.won
1000748,100043,1002,130,fouls.won
1000749,100043,1003,286,fouls.won
1000750,100043,1004,305,fouls.conceded
1000751,100043,1005,449,fouls.conceded
1000752,100043,1006,486,fouls.won
1000753,100043,1007,494,fouls.won
1000754,100043,1008,624,fouls.won
1000755,100043,1009,665,fouls.conceded
1000756,100043,1010,706,fouls.conceded
1000757,100043,1011,706,yellow.cards
1000758,100043,1012,761,fouls.won
1000759,100043,1013,799,fouls.won
1000760,100043,1014,844,fouls.won
1000761,100043,1015,847,fouls.won
1000762,100043,1016,924,fouls.won
1000763,100043,1017,967,fouls.won
1000764,100043,1018,1048,fouls.won
1000765,100043,1019,1078,fouls.won
1000766,100043,1020,1116,fouls.won
1000767,100043,1021,1250,fouls.won
1000768,100068,1001,116,fouls.won
1000769,100068,1002,198,penalties.won
1000770,100068,1003,269,fouls.won
1000771,100068,1004,417,fouls.won
1000772,100068,1005,472,fouls.won
1000773,100068,1006,487,fouls.won
1000774,100068,1007,551,fouls.won
1000775,100068,1008,667,fouls.conceded
1000776,100068,1009,670,fouls.conceded
1000777,100068,1010,752,fouls.won
1000778,100068,1011,759,fouls.won
1000779,100068,1012,801,fouls.won
1000780,100068,1013,843,fouls.won
1000781,100068,1014,1049,fouls.conceded
1000782,100068,1015,1246,fouls.won
1000783,100121,1001,80,fouls.conceded
1000784,100121,1002,125,fouls.won
1000785,100121,1003,126,fouls.won
1000786,100121,1004,177,fouls.conceded
1000787,100121,1005,182,fouls.conceded
1000788,100121,1006,222,fouls.won
1000789,100121,1007,226,fouls.won
1000790,100121,1008,338,fouls.conceded
1000791,100121,1009,410,fouls.won
1000792,100121,1010,823,fouls.won
1000793,100121,1011,872,fouls.won
1000794,100121,1012,894,fouls.won
1000795,100121,1013,902,fouls.won
1000796,100121,1014,904,fouls.won
1000797,100121,1015,938,fouls.won
1000798,100121,1016,1193,fouls.won
1000799,100130,1001,17,fouls.won
1000800,100130,1002,244,fouls.won
1000801,100130,1003,282,fouls.won
1000802,100130,1004,307,fouls.won
1000803,100130,1005,309,fouls.conceded
1000804,100130,1006,322,fouls.won
1000805,100130,1007,451,fouls.won
1000806,100130,1008,507,fouls.won
1000807,100130,1009,574,fouls.conceded
1000808,100130,1010,646,yellow.cards
1000809,100130,1011,858,fouls.conceded
1000810,100130,1012,870,fouls.won
1000811,100130,1013,986,penalties.won
1000812,100130,1014,993,fouls.won
1000813,100130,1015,998,fouls.conceded
1000814,100130,1016,1103,fouls.conceded
1000815,100130,1017,1108,fouls.won
1000816,100130,1018,1189,fouls.won
1000817,100130,1019,1305,fouls.conceded
1000818,100130,1020,1308,fouls.conceded
1000819,100074,1001,339,fouls.won
1000820,100074,1002,434,fouls.conceded
1000821,100074,1003,571,fouls.conceded
1000822,100074,1004,789,fouls.won
1000823,100074,1005,792,fouls.conceded
1000824,100074,1006,796,fouls.won
1000825,100074,1007,798,yellow.cards
1000826,100074,1008,847,fouls.won
1000827,100074,1009,852,fouls.conceded
1000828,100074,1010,955,fouls.conceded
1000829,100074,1011,1034,fouls.won
1000830,100074,1012,1038,fouls.won
1000831,100074,1013,1081,fouls.conceded
1000832,100074,1014,1299,fouls.won
1000833,100074,1015,1302,fouls.conceded
1000834,100103,1001,15,fouls.won
1000835,100103,1002,187,fouls.won
1000836,100103,1003,209,fouls.won
1000837,100103,1004,267,fouls.won
1000838,100103,1005,565,fouls.conceded
1000839,100103,1006,641,fouls.won
1000840,100103,1007,680,fouls.won
1000841,100103,1008,794,fouls.won
1000842,100103,1009,798,fouls.conceded
1000843,100103,1010,804,fouls.won
1000844,100103,1011,873,fouls.won
1000845,100103,1012,899,fouls.conceded
1000846,100103,1013,1055,fouls.won
1000847,100122,1001,247,fouls.conceded
1000848,100122,1002,303,fouls.won
1000849,100122,1003,326,fouls.won
1000850,100122,1004,409,fouls.won
1000851,100122,1005,447,fouls.conceded
1000852,100122,1006,687,fouls.conceded
1000853,100122,1007,764,fouls.conceded
1000854,100122,1008,779,fouls.won
1000855,100122,1009,869,fouls.won
1000856,100122,1010,1054,fouls.won
1000857,100122,1011,1297,fouls.won
1000858,100122,1012,1349,fouls.conceded
1000859,100122,1013,1350,yellow.cards
1000860,100099,1001,176,fouls.won
1000861,100099,1002,303,fouls.won
1000862,100099,1003,314,fouls.won
1000863,100099,1004,318,fouls.won
1000864,100099,1005,543,fouls.conceded
1000865,100099,1006,548,fouls.won
1000866,100099,1007,555,fouls.won
1000867,100099,1008,624,fouls.won
1000868,100099,1009,670,fouls.won
1000869,100099,1010,752,fouls.conceded
1000870,100099,1011,795,fouls.won
1000871,100099,1012,802,fouls.won
1000872,100099,1013,886,fouls.conceded
1000873,100099,1014,903,fouls.conceded
1000874,100099,1015,951,fouls.won
1000875,100099,1016,1033,fouls.conceded
1000876,100099,1017,1047,fouls.conceded
1000877,100099,1018,1095,fouls.conceded
1000878,100099,1019,1101,fouls.conceded
1000879,100099,1020,1108,fouls.won
1000880,100047,1001,86,fouls.won
1000881,100047,1002,359,fouls.conceded
1000882,100047,1003,489,fouls.won
1000883,100047,1004,500,fouls.won
1000884,100047,1005,517,fouls.conceded
1000885,100047,1006,606,fouls.won
1000886,100047,1007,650,fouls.won
1000887,100047,1008,661,fouls.won
1000888,100047,1009,666,fouls.conceded
1000889,100047,1010,752,fouls.won
1000890,100047,1011,825,fouls.won
1000891,100047,1012,827,fouls.conceded
1000892,100047,1013,925,fouls.won
1000893,100047,1014,931,fouls.won
1000894,100047,1015,1087,fouls.won
1000895,100047,1016,1330,fouls.won
1000896,100071,1001,154,fouls.conceded
1000897,100071,1002,279,fouls.won
1000898,100071,1003,299,fouls.conceded
1000899,100071,1004,324,fouls.conceded
1000900,100071,1005,360,fouls.conceded
1000901,100071,1006,377,fouls.won
1000902,100071,1007,398,fouls.won
1000903,100071,1008,561,fouls.won
1000904,100071,1009,594,fouls.won
1000905,100071,1010,666,fouls.won
1000906,100071,1011,670,fouls.won
1000907,100071,1012,721,fouls.won
1000908,100071,1013,776,fouls.won
1000909,100071,1014,868,fouls.won
1000910,100071,1015,895,fouls.conceded
1000911,100071,1016,917,fouls.won
1000912,100071,1017,1034,fouls.won
1000913,100071,1018,1037,fouls.won
1000914,100071,1019,1065,fouls.won
1000915,100071,1020,1130,fouls.won
1000916,100071,1021,1207,fouls.won
1000917,100071,1022,1252,fouls.won
1000918,100066,1001,330,fouls.won
1000919,100066,1002,537,fouls.won
1000920,100066,1003,576,fouls.conceded
1000921,100066,1004,916,fouls.conceded
1000922,100066,1005,1144,fouls.won
1000923,100066,1006,1163,fouls.won
1000924,100066,1007,1185,fouls.won
1000925,100066,1008,1215,fouls.won
1000926,100066,1009,1346,fouls.conceded
1000927,100066,1010,1403,fouls.won
1000928,100117,1001,21,fouls.conceded
1000929,100117,1002,27,fouls.won
1000930,100117,1003,112,fouls.conceded
1000931,100117,1004,135,fouls.won
1000932,100117,1005,771,fouls.won
1000933,100117,1006,816,fouls.conceded
1000934,100117,1007,858,fouls.won
1000935,100117,1008,886,fouls.won
1000936,100117,1009,898,fouls.won
1000937,100117,1010,1186,fouls.won
1000938,100117,1011,1240,fouls.won
1000939,100117,1012,1315,fouls.won
1000940,100131,1001,228,fouls.won
1000941,100131,1002,230,fouls.won
1000942,100131,1003,337,fouls.won
1000943,100131,1004,361,fouls.won
1000944,100131,1005,755,fouls.won
1000945,100131,1006,796,fouls.won
1000946,100131,1007,952,fouls.won
1000947,100131,1008,995,fouls.won
1000948,100131,1009,1101,fouls.won
1000949,100131,1010,1128,fouls.won
1000950,100039,1001,185,fouls.won
1000951,100039,1002,348,fouls.won
1000952,100039,1003,968,fouls.won
1000953,100039,1004,1040,fouls.won
1000954,100039,1005,1133,fouls.conceded
1000955,100039,1006,1176,fouls.conceded
1000956,100039,1007,1221,fouls.won
1000957,100039,1008,1249,fouls.won
1000958,100112,1001,44,fouls.conceded
1000959,100112,1002,55,fouls.won
1000960,100112,1003,539,fouls.conceded
1000961,100112,1004,561,fouls.won
1000962,100112,1005,634,fouls.conceded
1000963,100112,1006,981,fouls.conceded
1000964,100112,1007,1035,fouls.won
1000965,100112,1008,1047,fouls.won
1000966,100112,1009,1070,fouls.won
1000967,100112,1010,1130,fouls.won
1000968,100112,1011,1159,fouls.won
1000969,100112,1012,1190,fouls.won
1000970,100112,1013,1220,fouls.conceded
1000971,100112,1014,1241,fouls.won
1000972,100112,1015,1258,fouls.conceded
1000973,100055,1001,260,fouls.conceded
1000974,100055,1002,331,fouls.won
1000975,100055,1003,371,fouls.won
1000976,100055,1004,374,fouls.won
1000977,100055,1005,378,fouls.won
1000978,100055,1006,426,fouls.won
1000979,100055,1007,432,fouls.won
1000980,100055,1008,466,fouls.won
1000981,100055,1009,545,fouls.won
1000982,100055,1010,647,fouls.won
1000983,100055,1011,781,fouls.won
1000984,100055,1012,866,fouls.won
1000985,100055,1013,1265,fouls.won
1000986,100055,1014,1311,fouls.won
1000987,100055,1015,1320,fouls.won
1000988,100055,1016,1382,fouls.won
1000989,100055,1017,1412,fouls.conceded
1000990,100055,1018,1461,fouls.conceded
1000991,100055,1019,1490,fouls.won
1000992,100055,1020,1511,fouls.won
1000993,100127,1001,208,fouls.won
1000994,100127,1002,244,fouls.won
1000995,100127,1003,322,fouls.won
1000996,100127,1004,340,fouls.conceded
1000997,100127,1005,378,fouls.won
1000998,100127,1006,391,fouls.won
1000999,100127,1007,456,fouls.won
1001000,100127,1008,480,fouls.won
1001001,100127,1009,517,fouls.won
1001002,100127,1010,523,fouls.won
1001003,100127,1011,592,fouls.won
1001004,100127,1012,597,fouls.conceded
1001005,100127,1013,602,fouls.conceded
1001006,100127,1014,842,fouls.won
1001007,100127,1015,889,fouls.won
1001008,100127,1016,905,fouls.conceded
1001009,100127,1017,914,fouls.won
1001010,100127,1018,955,fouls.won
1001011,100127,1019,1002,fouls.won
1001012,100127,1020,1134,fouls.won
1001013,100052,1001,370,fouls.conceded
1001014,100052,1002,396,fouls.conceded
1001015,100052,1003,584,fouls.won
1001016,100052,1004,644,fouls.won
1001017,100052,1005,665,fouls.won
1001018,100052,1006,696,fouls.won
1001019,100052,1007,725,fouls.won
1001020,100052,1008,746,fouls.conceded
1001021,100052,1009,783,fouls.won
1001022,100052,1010,795,fouls.won
1001023,100052,1011,885,fouls.won
1001024,100052,1012,961,fouls.conceded
1001025,100052,1013,989,fouls.won
1001026,100052,1014,1011,fouls.won
1001027,100052,1015,1024,fouls.conceded
1001028,100052,1016,1140,fouls.won
1001029,100052,1017,1179,fouls.won
1001030,100052,1018,1190,fouls.conceded
1001031,100052,1019,1256,fouls.won
1001032,100052,1020,1301,penalties.won
1001033,100052,1021,1329,fouls.conceded
1001034,100065,1001,136,fouls.conceded
1001035,100065,1002,188,fouls.won
1001036,100065,1003,324,fouls.won
1001037,100065,1004,365,fouls.won
1001038,100065,1005,473,fouls.won
1001039,100065,1006,475,fouls.won
1001040,100065,1007,536,fouls.won
1001041,100065,1008,663,fouls.won
1001042,100065,1009,868,fouls.won
1001043,100065,1010,1027,fouls.won
1001044,100065,1011,1073,fouls.won
1001045,100065,1012,1158,fouls.won
1001046,100065,1013,1215,fouls.won
1001047,100065,1014,1234,fouls.won
1001048,100065,1015,1369,fouls.won
1001049,100065,1016,1385,fouls.conceded
1001050,100065,1017,1410,fouls.won
1001051,100040,1001,25,fouls.won
1001052,100040,1002,142,fouls.conceded
1001053,100040,1003,146,fouls.won
1001054,100040,1004,193,fouls.won
1001055,100040,1005,207,fouls.won
1001056,100040,1006,296,fouls.conceded
1001057,100040,1007,310,penalties.won
1001058,100040,1008,355,fouls.won
1001059,100040,1009,372,fouls.won
1001060,100040,1010,451,fouls.won
1001061,100040,1011,528,fouls.won
1001062,100040,1012,566,fouls.won
1001063,100040,1013,629,fouls.won
1001064,100040,1014,643,fouls.won
1001065,100040,1015,762,fouls.conceded
1001066,100040,1016,762,yellow.cards
1001067,100040,1017,762,red.cards
1001068,100040,1018,894,fouls.won
1001069,100040,1019,972,fouls.conceded
1001070,100040,1020,996,fouls.won
1001071,100040,1021,1004,fouls.won
1001072,100040,1022,1052,fouls.won
1001073,100040,1023,1106,fouls.won
1001074,100040,1024,1263,fouls.conceded
1001075,100040,1025,1350,fouls.won
1001076,100040,1026,1412,fouls.won
1001077,100118,1001,83,fouls.won
1001078,100118,1002,101,fouls.won
1001079,100118,1003,282,fouls.won
1001080,100118,1004,448,fouls.won
1001081,100118,1005,501,fouls.won
1001082,100118,1006,516,fouls.won
1001083,100118,1007,595,fouls.won
1001084,100118,1008,620,fouls.conceded
1001085,100118,1009,642,fouls.won
1001086,100118,1010,765,fouls.won
1001087,100118,1011,874,fouls.won
1001088,100118,1012,905,fouls.won
1001089,100118,1013,1167,fouls.won
1001090,100118,1014,1189,fouls.won
1001091,100118,1015,1205,fouls.conceded
1001092,100118,1016,1287,fouls.won
1001093,100118,1017,1313,fouls.won
1001094,100118,1018,1352,fouls.won
1001095,100082,1001,66,fouls.won
1001096,100082,1002,96,fouls.conceded
1001097,100082,1003,118,fouls.conceded
1001098,100082,1004,128,fouls.conceded
1001099,100082,1005,191,fouls.won
1001100,100082,1006,213,fouls.won
1001101,100082,1007,618,fouls.won
1001102,100082,1008,929,fouls.won
1001103,100082,1009,1075,fouls.conceded
1001104,100082,1010,1150,fouls.won
1001105,100082,1011,1169,fouls.won
1001106,100082,1012,1256,fouls.won
1001107,100082,1013,1302,fouls.won
1001108,100082,1014,1311,fouls.won
1001109,100095,1001,125,fouls.won
1001110,100095,1002,210,fouls.won
1001111,100095,1003,287,fouls.won
1001112,100095,1004,294,fouls.won
1001113,100095,1005,301,fouls.won
1001114,100095,1006,341,fouls.conceded
1001115,100095,1007,406,fouls.conceded
1001116,100095,1008,416,fouls.won
1001117,100095,1009,507,fouls.won
1001118,100095,1010,606,fouls.won
1001119,100095,1011,662,fouls.won
1001120,100095,1012,711,fouls.won
1001121,100095,1013,733,fouls.won
1001122,100095,1014,769,fouls.won
1001123,100095,1015,824,fouls.won
1001124,100095,1016,856,fouls.won
1001125,100095,1017,885,fouls.won
1001126,100095,1018,948,fouls.won
1001127,100095,1019,967,fouls.won
1001128,100095,1020,997,fouls.won
1001129,100095,1021,1004,fouls.conceded
1001130,100095,1022,1018,fouls.won
1001131,100095,1023,1066,fouls.conceded
1001132,100095,1024,1123,fouls.won
1001133,100095,1025,1127,fouls.conceded
1001134,100036,1001,71,fouls.conceded
1001135,100036,1002,100,fouls.won
1001136,100036,1003,185,fouls.won
1001137,100036,1004,332,fouls.won
1001138,100036,1005,559,fouls.won
1001139,100036,1006,615,fouls.conceded
1001140,100036,1007,630,fouls.won
1001141,100036,1008,732,fouls.won
1001142,100036,1009,819,fouls.conceded
1001143,100036,1010,837,fouls.conceded
1001144,100036,1011,1073,fouls.conceded
1001145,100036,1012,1128,fouls.won
1001146,100036,1013,1168,fouls.won
1001147,100036,1014,1185,fouls.won
1001148,100036,1015,1285,fouls.won
1001149,100036,1016,1416,penalties.won
1001150,100126,1001,120,fouls.won
1001151,100126,1002,194,fouls.conceded
1001152,100126,1003,252,fouls.conceded
1001153,100126,1004,393,fouls.won
1001154,100126,1005,449,fouls.conceded
1001155,100126,1006,490,fouls.won
1001156,100126,1007,540,fouls.conceded
1001157,100126,1008,708,fouls.won
1001158,100126,1009,830,fouls.won
1001159,100126,1010,840,fouls.won
1001160,100126,1011,886,fouls.won
1001161,100126,1012,1043,fouls.conceded
1001162,100126,1013,1090,fouls.won
1001163,100126,1014,1183,penalties.won
1001164,100126,1015,1183,fouls.won
1001165,100126,1016,1294,fouls.won
1001166,100126,1017,1303,fouls.conceded
1001167,100126,1018,1318,fouls.won
1001168,100126,1019,1329,fouls.won
1001169,100035,1001,14,fouls.won
1001170,100035,1002,131,fouls.won
1001171,100035,1003,181,fouls.conceded
1001172,100035,1004,219,fouls.won
1001173,100035,1005,266,fouls.won
1001174,100035,1006,278,fouls.won
1001175,100035,1007,445,fouls.conceded
1001176,100035,1008,710,fouls.won
1001177,100035,1009,852,fouls.won
1001178,100035,1010,884,fouls.conceded
1001179,100035,1011,1077,fouls.won
1001180,100077,1001,9,fouls.won
1001181,100077,1002,103,fouls.conceded
1001182,100077,1003,158,fouls.won
1001183,100077,1004,203,fouls.won
1001184,100077,1005,317,fouls.won
1001185,100077,1006,515,fouls.conceded
1001186,100077,1007,589,fouls.won
1001187,100077,1008,673,fouls.conceded
1001188,100077,1009,842,fouls.won
1001189,100077,1010,891,fouls.won
1001190,100077,1011,927,fouls.won
1001191,100077,1012,947,fouls.won
1001192,100077,1013,965,fouls.won
1001193,100077,1014,1090,fouls.won
1001194,100077,1015,1125,fouls.won
1001195,100077,1016,1216,fouls.conceded
1001196,100059,1001,113,fouls.conceded
1001197,100059,1002,270,fouls.won
1001198,100059,1003,382,fouls.won
1001199,100059,1004,393,fouls.won
1001200,100059,1005,578,fouls.won
1001201,100059,1006,589,fouls.conceded
1001202,100059,1007,620,fouls.conceded
1001203,100059,1008,769,fouls.won
1001204,100059,1009,794,fouls.won
1001205,100059,1010,843,fouls.conceded
1001206,100059,1011,938,fouls.won
1001207,100059,1012,958,fouls.won
1001208,100059,1013,995,fouls.won
1001209,100059,1014,1045,fouls.won
1001210,100059,1015,1147,fouls.won
1001211,100059,1016,1154,fouls.won
1001212,100059,1017,1177,fouls.won
1001213,100059,1018,1281,fouls.won
1001214,100059,1019,1283,fouls.won
1001215,100059,1020,1314,fouls.won
1001216,100114,1001,112,fouls.won
1001217,100114,1002,141,fouls.won
1001218,100114,1003,321,fouls.won
1001219,100114,1004,488,fouls.won
1001220,100114,1005,664,fouls.conceded
1001221,100114,1006,670,fouls.won
1001222,100114,1007,1030,fouls.conceded
1001223,100114,1008,1117,fouls.won
1001224,100114,1009,1119,fouls.won
1001225,100114,1010,1133,fouls.won
1001226,100114,1011,1145,fouls.won
1001227,100114,1012,1155,fouls.won
1001228,100114,1013,1270,fouls.won
1001229,100094,1001,306,fouls.won
1001230,100094,1002,326,fouls.won
1001231,100094,1003,362,fouls.won
1001232,100094,1004,385,fouls.won
1001233,100094,1005,405,fouls.conceded
1001234,100094,1006,476,fouls.won
1001235,100094,1007,497,fouls.won
1001236,100094,1008,502,fouls.won
1001237,100094,1009,520,fouls.won
1001238,100094,1010,522,fouls.conceded
1001239,100094,1011,594,fouls.won
1001240,100094,1012,602,fouls.won
1001241,100094,1013,608,fouls.won
1001242,100094,1014,624,fouls.won
1001243,100094,1015,654,fouls.won
1001244,100094,1016,772,fouls.won
1001245,100094,1017,789,fouls.conceded
1001246,100094,1018,850,fouls.won
1001247,100094,1019,966,fouls.conceded
1001248,100094,1020,1016,fouls.won
1001249,100094,1021,1046,fouls.conceded
1001250,100094,1022,1061,fouls.conceded
1001251,100094,1023,1062,yellow.cards
1001252,100094,1024,1067,fouls.won
1001253,100094,1025,1138,fouls.won
1001254,100094,1026,1156,fouls.won
1001255,100044,1001,15,fouls.won
1001256,100044,1002,63,fouls.won
1001257,100044,1003,149,fouls.won
1001258,100044,1004,229,fouls.won
1001259,100044,1005,264,fouls.won
1001260,100044,1006,407,fouls.won
1001261,100044,1007,508,fouls.won
1001262,100044,1008,519,fouls.won
1001263,100044,1009,534,fouls.won
1001264,100044,1010,538,fouls.won
1001265,100044,1011,603,fouls.won
1001266,100044,1012,772,fouls.conceded
1001267,100044,1013,779,fouls.won
1001268,100044,1014,856,fouls.conceded
1001269,100044,1015,868,fouls.won
1001270,100044,1016,1007,fouls.won
1001271,100044,1017,1021,fouls.won
1001272,100044,1018,1030,fouls.won
1001273,100044,1019,1311,fouls.won
1001274,100044,1020,1317,fouls.won
1001275,100044,1021,1394,fouls.won
1001276,100044,1022,1424,fouls.conceded
1001277,100044,1023,1446,fouls.won
1001278,100044,1024,1454,fouls.won
1001279,100133,1001,20,fouls.won
1001280,100133,1002,231,fouls.won
1001281,100133,1003,282,fouls.won
1001282,100133,1004,289,fouls.won
1001283,100133,1005,842,fouls.conceded
1001284,100133,1006,1015,fouls.won
1001285,100133,1007,1021,fouls.won
1001286,100133,1008,1080,fouls.won
1001287,100107,1001,139,fouls.conceded
1001288,100107,1002,201,fouls.won
1001289,100107,1003,461,fouls.won
1001290,100107,1004,579,fouls.won
1001291,100107,1005,758,fouls.won
1001292,100107,1006,770,fouls.conceded
1001293,100107,1007,790,fouls.conceded
1001294,100107,1008,882,fouls.won
1001295,100107,1009,935,fouls.won
1001296,100107,1010,1042,fouls.won
1001297,100107,1011,1127,fouls.won
1001298,100107,1012,1377,fouls.won
1001299,100104,1001,82,fouls.won
1001300,100104,1002,136,fouls.won
1001301,100104,1003,304,fouls.won
1001302,100104,1004,367,fouls.conceded
1001303,100104,1005,539,fouls.won
1001304,100104,1006,697,fouls.won
1001305,100104,1007,752,fouls.conceded
1001306,100104,1008,894,fouls.won
1001307,100104,1009,907,fouls.won
1001308,100104,1010,919,fouls.won
1001309,100104,1011,1094,fouls.won
1001310,100104,1012,1199,fouls.conceded
1001311,100104,1013,1205,fouls.won
1001312,100104,1014,1208,fouls.won
1001313,100104,1015,1212,fouls.won
1001314,100104,1016,1223,fouls.won
1001315,100104,1017,1256,fouls.won
1001316,100092,1001,61,fouls.won
1001317,100092,1002,122,fouls.won
1001318,100092,1003,153,fouls.conceded
1001319,100092,1004,178,fouls.won
1001320,100092,1005,214,fouls.won
1001321,100092,1006,237,fouls.conceded
1001322,100092,1007,268,fouls.won
1001323,100092,1008,342,fouls.conceded
1001324,100092,1009,413,fouls.won
1001325,100092,1010,519,fouls.conceded
1001326,100092,1011,538,fouls.won
1001327,100092,1012,569,fouls.won
1001328,100092,1013,764,fouls.won
1001329,100092,1014,797,fouls.won
1001330,100092,1015,856,fouls.won
1001331,100092,1016,911,fouls.won
1001332,100092,1017,933,fouls.won
1001333,100092,1018,959,fouls.won
1001334,100092,1019,988,fouls.won
1001335,100092,1020,1049,fouls.conceded
1001336,100092,1021,1095,fouls.conceded
1001337,100092,1022,1190,fouls.won
1001338,100092,1023,1263,fouls.won
1001339,100092,1024,1278,fouls.won
1001340,100093,1001,38,fouls.conceded
1001341,100093,1002,50,fouls.won
1001342,100093,1003,73,fouls.conceded
1001343,100093,1004,76,fouls.won
1001344,100093,1005,185,fouls.won
1001345,100093,1006,245,fouls.conceded
1001346,100093,1007,322,fouls.won
1001347,100093,1008,377,fouls.won
1001348,100093,1009,410,fouls.won
1001349,100093,1010,556,fouls.won
1001350,100093,1011,604,fouls.won
1001351,100093,1012,734,fouls.won
1001352,100093,1013,754,fouls.won
1001353,100093,1014,888,fouls.won
1001354,100093,1015,891,fouls.won
1001355,100093,1016,1021,fouls.won
1001356,100093,1017,1198,fouls.won
1001357,100093,1018,1232,fouls.won
1001358,100093,1019,1287,fouls.won
1001359,100093,1020,1333,fouls.conceded
1001360,100093,1021,1361,fouls.won
1001361,100129,1001,288,fouls.won
1001362,100129,1002,435,fouls.won
1001363,100129,1003,458,fouls.conceded
1001364,100129,1004,503,fouls.conceded
1001365,100129,1005,509,fouls.won
1001366,100129,1006,601,fouls.conceded
1001367,100129,1007,687,fouls.won
1001368,100129,1008,1101,fouls.won
1001369,100129,1009,1236,fouls.won
1001370,100129,1010,1285,fouls.won
1001371,100129,1011,1289,fouls.won
1001372,100129,1012,1310,fouls.won
1001373,100129,1013,1322,penalties.won
1001374,100129,1014,1385,fouls.won
1001375,100129,1015,1409,fouls.conceded
1001376,100129,1016,1422,fouls.won
1001377,100041,1001,100,fouls.won
1001378,100041,1002,268,fouls.won
1001379,100041,1003,278,fouls.won
1001380,100041,1004,324,fouls.won
1001381,100041,1005,335,fouls.won
1001382,100041,1006,453,fouls.won
1001383,100041,1007,479,fouls.won
1001384,100041,1008,548,fouls.won
1001385,100041,1009,623,fouls.conceded
1001386,100041,1010,625,yellow.cards
1001387,100041,1011,813,fouls.won
1001388,100041,1012,874,fouls.conceded
1001389,100041,1013,924,fouls.won
1001390,100041,1014,937,fouls.conceded
1001391,100041,1015,976,fouls.won
1001392,100041,1016,1090,fouls.won
1001393,100041,1017,1115,fouls.won
1001394,100041,1018,1127,fouls.conceded
1001395,100041,1019,1146,fouls.won
1001396,100041,1020,1230,fouls.won
1001397,100041,1021,1284,fouls.won
1001398,100079,1001,251,fouls.conceded
1001399,100079,1002,319,fouls.won
1001400,100079,1003,339,fouls.won
1001401,100079,1004,617,fouls.conceded
1001402,100079,1005,789,fouls.won
1001403,100079,1006,811,fouls.won
1001404,100079,1007,888,fouls.won
1001405,100079,1008,986,fouls.won
1001406,100079,1009,1035,fouls.won
1001407,100079,1010,1041,fouls.won
1001408,100079,1011,1085,fouls.won
1001409,100079,1012,1107,fouls.won
1001410,100079,1013,1114,fouls.conceded
1001411,100079,1014,1267,fouls.won
1001412,100083,1001,16,fouls.won
1001413,100083,1002,226,fouls.won
1001414,100083,1003,248,fouls.won
1001415,100083,1004,324,fouls.won
1001416,100083,1005,359,fouls.won
1001417,100083,1006,439,fouls.won
1001418,100083,1007,471,fouls.won
1001419,100083,1008,532,fouls.conceded
1001420,100083,1009,548,fouls.won
1001421,100083,1010,562,fouls.won
1001422,100083,1011,651,fouls.conceded
1001423,100083,1012,686,fouls.won
1001424,100083,1013,772,fouls.won
1001425,100083,1014,777,fouls.won
1001426,100083,1015,779,fouls.won
1001427,100083,1016,784,fouls.won
1001428,100083,1017,804,fouls.conceded
1001429,100083,1018,818,fouls.won
1001430,100083,1019,1207,fouls.conceded
1001431,100083,1020,1207,yellow.cards
1001432,100124,1001,118,fouls.won
1001433,100124,1002,254,fouls.won
1001434,100124,1003,264,fouls.won
1001435,100124,1004,305,fouls.won
1001436,100124,1005,437,fouls.won
1001437,100124,1006,461,fouls.conceded
1001438,100124,1007,590,fouls.won
1001439,100124,1008,598,fouls.conceded
1001440,100124,1009,613,fouls.won
1001441,100124,1010,640,fouls.won
1001442,100124,1011,643,fouls.won
1001443,100124,1012,719,fouls.won
1001444,100124,1013,723,fouls.won
1001445,100124,1014,784,fouls.conceded
1001446,100124,1015,803,fouls.conceded
1001447,100124,1016,879,fouls.won
1001448,100124,1017,920,fouls.conceded
1001449,100124,1018,996,fouls.won
1001450,100124,1019,1026,fouls.won
1001451,100124,1020,1128,fouls.won
1001452,100124,1021,1225,fouls.won
1001453,100053,1001,428,fouls.won
1001454,100053,1002,545,fouls.conceded
1001455,100053,1003,552,fouls.won
1001456,100053,1004,715,fouls.won
1001457,100053,1005,727,fouls.won
1001458,100053,1006,903,fouls.won
1001459,100053,1007,971,fouls.won
1001460,100053,1008,1047,fouls.won
1001461,100053,1009,1067,fouls.won
1001462,100053,1010,1208,fouls.conceded
1001463,100053,1011,1284,fouls.conceded
1001464,100108,1001,206,fouls.conceded
1001465,100108,1002,235,fouls.won
1001466,100108,1003,264,fouls.conceded
1001467,100108,1004,312,fouls.won
1001468,100108,1005,457,fouls.won
1001469,100108,1006,473,fouls.won
1001470,100108,1007,505,fouls.won
1001471,100108,1008,550,fouls.won
1001472,100108,1009,605,fouls.won
1001473,100108,1010,1013,fouls.conceded
1001474,100108,1011,1036,fouls.won
1001475,100108,1012,1086,fouls.conceded
1001476,100108,1013,1239,fouls.conceded
1001477,100108,1014,1283,fouls.conceded
1001478,100108,1015,1450,fouls.won
1001479,100108,1016,1462,fouls.conceded
1001480,100058,1001,132,fouls.won
1001481,100058,1002,150,fouls.won
1001482,100058,1003,255,fouls.won
1001483,100058,1004,302,fouls.won
1001484,100058,1005,346,fouls.won
