"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Brian","HOU",1,66,1,0,1,1.36363636363636,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.36363636363636,0,0,0,0,0,0,1,53,57,77.7272727272727,0.929824561403509,52,56,76.3636363636364,0.928571428571429,33,35,47.7272727272727,0.942857142857143,0.625,0.491228070175439,0.280701754385965,0.228070175438596,27,28,38.1818181818182,0.964285714285714,13,16,21.8181818181818,0.8125,13,13,17.7272727272727,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.5,0.267857142857143,0.232142857142857,27,28,38.1818181818182,0.964285714285714,12,15,20.4545454545455,0.8,13,13,17.7272727272727,1,0.614035087719298,33,35,47.7272727272727,0.942857142857143,0.342857142857143,0.342857142857143,0.314285714285714,12,12,16.3636363636364,1,10,12,16.3636363636364,0.833333333333333,11,11,15,1,0,0,0,0,NA,0,0,1,2,2.72727272727273,0.0350877192982456,0.5,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0,1,1,1.36363636363636,1,0,1,0,1,1,1.36363636363636,8,10.9090909090909,3,5,0.375,0,2,2,2.72727272727273,0,0,9,3,13,17.7272727272727,10,3,5,6.81818181818182,0,2,2.72727272727273,2,2.72727272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brooks","HOU",1,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,12,13,46.8,0.923076923076923,11,12,43.2,0.916666666666667,4,5,18,0.8,0.416666666666667,0.615384615384615,0.230769230769231,0.153846153846154,8,8,28.8,1,2,3,10.8,0.666666666666667,2,2,7.2,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.583333333333333,0.25,0.166666666666667,7,7,25.2,1,2,3,10.8,0.666666666666667,2,2,7.2,1,0.384615384615385,4,5,18,0.8,0.6,0.4,0,3,3,10.8,1,1,2,7.2,0.5,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,6,21.6,4,2,0.666666666666667,0,0,0,0,0,0,3,1,1,3.6,0,1,0,0,0,2,7.2,1,3.6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Brynjarsdottir","PTFC",1,28,0,1,1,3.21428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.21428571428571,1,1,0,0,0,0,0,4,6,19.2857142857143,0.666666666666667,4,6,19.2857142857143,0.666666666666667,4,5,16.0714285714286,0.8,0.833333333333333,0.666666666666667,0,0.333333333333333,2,4,12.8571428571429,0.5,0,0,0,NA,2,2,6.42857142857143,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,2,4,12.8571428571429,0.5,0,0,0,NA,2,2,6.42857142857143,1,0.833333333333333,4,5,16.0714285714286,0.8,0.6,0,0.4,2,3,9.64285714285714,0.666666666666667,0,0,0,NA,2,2,6.42857142857143,1,0,0,0,0,NA,0,0,1,1,3.21428571428571,0.166666666666667,1,0,1,3.21428571428571,0.166666666666667,0.166666666666667,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,3.21428571428571,1,0,1,0,1,1,3.21428571428571,9,28.9285714285714,3,6,0.333333333333333,1,0,1,3.21428571428571,0,0,14,0,2,6.42857142857143,2,0,1,3.21428571428571,0,2,6.42857142857143,1,3.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Casey","SBFC",1,98,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,29,41,37.6530612244898,0.707317073170732,20,28,25.7142857142857,0.714285714285714,3,4,3.6734693877551,0.75,0.142857142857143,0.951219512195122,0.0487804878048781,0,27,39,35.8163265306122,0.692307692307692,2,2,1.83673469387755,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.933333333333333,0.0666666666666667,0,11,14,12.8571428571429,0.785714285714286,1,1,0.918367346938775,1,0,0,0,NA,0.121951219512195,4,5,4.59183673469388,0.8,1,0,0,4,5,4.59183673469388,0.8,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,9,21,19.2857142857143,0.51219512195122,0.428571428571429,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2,1.83673469387755,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.5,0,0,0,NA,1,1,0,1,7,0,0,4,0,4,1,3,0,0,0,3,1,2,2,0,29,41,0.707317073170732,8,8,1,1,5,0.2,8,13,0.615384615384615
"Chapman","HOU",1,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,8,8,102.857142857143,1,7,7,90,1,4,4,51.4285714285714,1,0.571428571428571,0.625,0.25,0.125,5,5,64.2857142857143,1,2,2,25.7142857142857,1,1,1,12.8571428571429,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.571428571428571,0.285714285714286,0.142857142857143,4,4,51.4285714285714,1,2,2,25.7142857142857,1,1,1,12.8571428571429,1,0.5,4,4,51.4285714285714,1,0.75,0.25,0,3,3,38.5714285714286,1,1,1,12.8571428571429,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,12.8571428571429,0.125,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,12.8571428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Colaprico","CRS",1,91,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,21,28,27.6923076923077,0.75,21,28,27.6923076923077,0.75,11,15,14.8351648351648,0.733333333333333,0.535714285714286,0.392857142857143,0.392857142857143,0.214285714285714,5,11,10.8791208791209,0.454545454545455,10,11,10.8791208791209,0.909090909090909,6,6,5.93406593406593,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.392857142857143,0.392857142857143,0.214285714285714,5,11,10.8791208791209,0.454545454545455,10,11,10.8791208791209,0.909090909090909,6,6,5.93406593406593,1,0.535714285714286,11,15,14.8351648351648,0.733333333333333,0.6,0.2,0.2,5,9,8.9010989010989,0.555555555555556,3,3,2.96703296703297,1,3,3,2.96703296703297,1,0,0,0,0,NA,0,0,0,1,0.989010989010989,0.0357142857142857,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,2,1.97802197802198,7,6.92307692307692,1,6,0.142857142857143,4,0,4,3.95604395604396,3,2.96703296703297,8,4,11,10.8791208791209,6,5,0,0,0,3,2.96703296703297,2,1.97802197802198,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Comeau","CRS",1,13,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,2,3,20.7692307692308,0.666666666666667,2,3,20.7692307692308,0.666666666666667,2,2,13.8461538461538,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,1,6.92307692307692,0,1,1,6.92307692307692,1,1,1,6.92307692307692,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,6.92307692307692,0,1,1,6.92307692307692,1,1,1,6.92307692307692,1,0.666666666666667,2,2,13.8461538461538,1,0,0.5,0.5,0,0,0,NA,1,1,6.92307692307692,1,1,1,6.92307692307692,1,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,1,2,13.8461538461538,1,6.92307692307692,14,0,1,6.92307692307692,1,0,0,0,0,1,6.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"D'Angelo","WNYF",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,11,24,22.7368421052632,0.458333333333333,9,19,18,0.473684210526316,0,0,0,NA,0,0.958333333333333,0.0416666666666667,0,10,23,21.7894736842105,0.434782608695652,1,1,0.947368421052632,1,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.928571428571429,0.0714285714285714,0,5,13,12.3157894736842,0.384615384615385,1,1,0.947368421052632,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,6,19,18,0.791666666666667,0.315789473684211,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,1,0.947368421052632,0,1,0,0,0,0,0,0,0,0,0,2,1.89473684210526,1,1,0,0,0,0,0,1,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0.6,1,0,1,1,0,0,0,NA,2,1,0,4,0,2,0,2,1,0,1,1,0,1,2,0,11,24,0.458333333333333,1,2,0.5,1,1,1,3,7,0.428571428571429
"Dahlkemper","WNYF",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,25,23.6842105263158,0.6,13,20,18.9473684210526,0.65,9,12,11.3684210526316,0.75,0.6,0.6,0.32,0.08,8,15,14.2105263157895,0.533333333333333,5,8,7.57894736842105,0.625,2,2,1.89473684210526,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.65,0.25,0.1,6,13,12.3157894736842,0.461538461538462,5,5,4.73684210526316,1,2,2,1.89473684210526,1,0.48,9,12,11.3684210526316,0.75,0.583333333333333,0.25,0.166666666666667,4,7,6.63157894736842,0.571428571428571,3,3,2.84210526315789,1,2,2,1.89473684210526,1,0,1,0.947368421052632,0.05,0,0,1,3,8,7.57894736842105,0.32,0.375,1,2,1.89473684210526,0.08,0.1,0.5,0,0,0,0,NA,0,3,0,0,0,2,2,1,0,0,0,0,2,1,0.947368421052632,1,0,1,0,0,0,0,2,1.89473684210526,2,0,1,2,0,2,1.89473684210526,3,2.84210526315789,6,1,10,9.47368421052632,6,4,1,0.947368421052632,0,0,0,5,4.73684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"De Vanna","ORL",1,64,1,0,1,1.40625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,19,26.71875,0.736842105263158,14,19,26.71875,0.736842105263158,11,13,18.28125,0.846153846153846,0.684210526315789,0.315789473684211,0.473684210526316,0.210526315789474,3,6,8.4375,0.5,7,9,12.65625,0.777777777777778,4,4,5.625,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.315789473684211,0.473684210526316,0.210526315789474,3,6,8.4375,0.5,7,9,12.65625,0.777777777777778,4,4,5.625,1,0.684210526315789,11,13,18.28125,0.846153846153846,0.230769230769231,0.461538461538462,0.307692307692308,1,3,4.21875,0.333333333333333,6,6,8.4375,1,4,4,5.625,1,0,3,4.21875,0.157894736842105,0,2,1,0,0,0,0,NA,0,1,1.40625,0.0526315789473684,0.0526315789473684,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,13,18.28125,9,4,0.692307692307692,0,2,6,8.4375,0,0,0,0,NA,0,3,3,4.21875,0,0,20,2,4,5.625,1,3,0,0,0,2,2.8125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"DiBernardo","CRS",1,91,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,34,45,44.5054945054945,0.755555555555556,33,37,36.5934065934066,0.891891891891892,21,24,23.7362637362637,0.875,0.648648648648649,0.577777777777778,0.244444444444444,0.177777777777778,20,26,25.7142857142857,0.769230769230769,6,11,10.8791208791209,0.545454545454545,8,8,7.91208791208791,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.594594594594595,0.189189189189189,0.216216216216216,19,22,21.7582417582418,0.863636363636364,6,7,6.92307692307692,0.857142857142857,8,8,7.91208791208791,1,0.533333333333333,21,24,23.7362637362637,0.875,0.625,0.166666666666667,0.208333333333333,13,15,14.8351648351648,0.866666666666667,3,4,3.95604395604396,0.75,5,5,4.94505494505495,1,1,3,2.96703296703297,0.0810810810810811,0.333333333333333,2,1,0,0,0,0,NA,3,3,2.96703296703297,0.0666666666666667,0.0810810810810811,1,0,0,0,0,NA,0,4,0,0,0,1,4,0.25,0,0,0,0,4,2,1.97802197802198,2,0,1,1,0,1,0.989010989010989,3,2.96703296703297,0,3,0,2,1,3,2.96703296703297,7,6.92307692307692,40,1,8,7.91208791208791,4,4,5,4.94505494505495,0,3,2.96703296703297,1,0.989010989010989,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Doniak","WNYF",1,38,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,16,37.8947368421053,0.375,6,15,35.5263157894737,0.4,5,8,18.9473684210526,0.625,0.533333333333333,0.375,0.5,0.125,2,6,14.2105263157895,0.333333333333333,2,8,18.9473684210526,0.25,2,2,4.73684210526316,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.4,0.466666666666667,0.133333333333333,2,6,14.2105263157895,0.333333333333333,2,7,16.5789473684211,0.285714285714286,2,2,4.73684210526316,1,0.5,5,8,18.9473684210526,0.625,0.375,0.375,0.25,1,3,7.10526315789474,0.333333333333333,2,3,7.10526315789474,0.666666666666667,2,2,4.73684210526316,1,0,4,9.47368421052632,0.266666666666667,0,4,0,0,1,2.36842105263158,0.0625,0,0,1,2.36842105263158,0.0625,0.0666666666666667,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,1,1,2.36842105263158,0,0,0,0,NA,0,0,0,0,0,0,16,3,4,9.47368421052632,3,1,0,0,0,1,2.36842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Dowie","BOS",1,74,1,0,4,4.86486486486486,0.25,1,0,3,0,2,0.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,9,10.9459459459459,0.666666666666667,6,9,10.9459459459459,0.666666666666667,5,8,9.72972972972973,0.625,0.888888888888889,0.333333333333333,0.333333333333333,0.333333333333333,3,3,3.64864864864865,1,0,3,3.64864864864865,0,3,3,3.64864864864865,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,3,3,3.64864864864865,1,0,3,3.64864864864865,0,3,3,3.64864864864865,1,0.888888888888889,5,8,9.72972972972973,0.625,0.375,0.375,0.25,3,3,3.64864864864865,1,0,3,3.64864864864865,0,2,2,2.43243243243243,1,0,0,0,0,NA,0,0,1,1,1.21621621621622,0.111111111111111,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,2,2.43243243243243,1,1,0.5,2,2,5,6.08108108108108,4,4.86486486486486,2,2,0.5,0,0,0,0,0,0,13,1,3,3.64864864864865,1,2,0,0,0,1,1.21621621621622,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Eddy","WNYF",1,95,1,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0.947368421052632,0,0,0,0,NA,0,0,0,0,0,17,31,29.3684210526316,0.548387096774194,13,27,25.5789473684211,0.481481481481481,9,14,13.2631578947368,0.642857142857143,0.518518518518518,0.645161290322581,0.258064516129032,0.0967741935483871,10,20,18.9473684210526,0.5,4,8,7.57894736842105,0.5,3,3,2.84210526315789,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.592592592592593,0.296296296296296,0.111111111111111,6,16,15.1578947368421,0.375,4,8,7.57894736842105,0.5,3,3,2.84210526315789,1,0.451612903225806,9,14,13.2631578947368,0.642857142857143,0.5,0.357142857142857,0.142857142857143,3,7,6.63157894736842,0.428571428571429,4,5,4.73684210526316,0.8,2,2,1.89473684210526,1,5,8,7.57894736842105,0.296296296296296,0.625,8,0,2,5,4.73684210526316,0.161290322580645,0.4,0,3,2.84210526315789,0.0967741935483871,0.111111111111111,0,4,4,3.78947368421053,0.129032258064516,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,4,3.78947368421053,4,0,1,1,3,4,3.78947368421053,4,3.78947368421053,2,2,0.5,1,2,3,2.84210526315789,2,1.89473684210526,20,1,10,9.47368421052632,8,2,2,1.89473684210526,0,1,0.947368421052632,3,2.84210526315789,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
"Edmonds","ORL",1,98,1,1,2,1.83673469387755,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,37,45,41.3265306122449,0.822222222222222,35,40,36.734693877551,0.875,17,18,16.530612244898,0.944444444444444,0.45,0.444444444444444,0.377777777777778,0.177777777777778,14,20,18.3673469387755,0.7,15,17,15.6122448979592,0.882352941176471,8,8,7.3469387755102,1,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.45,0.35,0.2,13,18,16.530612244898,0.722222222222222,14,14,12.8571428571429,1,8,8,7.3469387755102,1,0.4,17,18,16.530612244898,0.944444444444444,0.333333333333333,0.333333333333333,0.333333333333333,5,6,5.51020408163265,0.833333333333333,6,6,5.51020408163265,1,6,6,5.51020408163265,1,3,3,2.75510204081633,0.075,1,2,1,3,4,3.6734693877551,0.0888888888888889,0.75,0,0,0,0,0,NA,0,0,0,0,NA,1,3,0.333333333333333,0,0,1,2,0.5,0,0,1,1,3,1,0.918367346938775,1,0,1,1,0,1,0.918367346938775,1,0.918367346938775,0,1,0,0,0,0,0,0,0,26,3,9,8.26530612244898,5,4,0,0,0,0,0,3,2.75510204081633,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA
