Player,Team,GP,MP,GS,Goals,Shots,Shots.per.90,Shot.Accuracy,Shot.GK.Stop,Shot.Def.Stop,Shot.Miss,xG,Shot.Pressed,Pct.Shots.Pressed,A6.Shots,A18.Shots,A3L.Shots,A3C.Shots,A3R.Shots,Far.Shots,Assists,Key.Passes,Key.Assists,Second.Assists,Assists.per.90,Key.Passes.per.90,Big.Chances,Big.Chances.per.90,BC.Scored,BC.Conversion.Pct,BC.SOG,BC.Shot.Miss,BC.Dispossess,BC.Created,BC.Lost,Pass.Comp,Pass.Att,Pass.Att.per.90,Pass.Comp.Pct,opPass.Comp,opPass.Att,opPass.Att.per.90,opPass.Comp.Pct,opPPass.Comp,opPPass.Att,opPPass.Att.per.90,opPPass.Comp.Pct,Pct.opPass.Pressed,rFreq.Pass.Fwd,rFreq.Pass.Side,rFreq.Pass.Back,fwPass.Comp,fwPass.Att,fwPass.Att.per.90,fwPass.Comp.Pct,sPass.Comp,sPass.Att,sPass.Att.per.90,sPass.Comp.Pct,bPass.Comp,bPass.Att,bPass.Att.per.90,bPass.Comp.Pct,rFreq.A3.Passes,rFreq.M3.Passes,rFreq.D3.Passes,A3Pass.Comp,A3Pass.Att,A3Pass.Att.per.90,A3Pass.Comp.Pct,M3Pass.Comp,M3Pass.Att,M3Pass.Att.per.90,M3Pass.Comp.Pct,D3Pass.Comp,D3Pass.Att,D3Pass.Att.per.90,D3Pass.Comp.Pct,rFreq.A3.opPasses,rFreq.M3.opPasses,rFreq.D3.opPasses,A3opPass.Comp,A3opPass.Att,A3opPass.Att.per.90,A3opPass.Comp.Pct,M3opPass.Comp,M3opPass.Att,M3opPass.Att.per.90,M3opPass.Comp.Pct,D3opPass.Comp,D3opPass.Att,D3opPass.Att.per.90,D3opPass.Comp.Pct,Pass.Comp.D3toD3,Pass.Comp.D3toM3,Pass.Comp.D3toA3,Pass.Comp.M3toD3,Pass.Comp.M3toM3,Pass.Comp.M3toA3,Pass.Comp.A3toD3,Pass.Comp.A3toM3,Pass.Comp.A3toA3,rFreq.opPass.Fwd,rFreq.opPass.Side,rFreq.opPass.Back,fwopPass.Comp,fwopPass.Att,fwopPass.Att.per.90,fwopPass.Comp.Pct,sopPass.Comp,sopPass.Att,sopPass.Att.per.90,sopPass.Comp.Pct,bopPass.Comp,bopPass.Att,bopPass.Att.per.90,bopPass.Comp.Pct,Pct.Passes.Pressed,PPass.Comp,PPass.Att,PPass.Att.per.90,PPass.Comp.Pct,rFreq.PPass.Fwd,rFreq.PPass.Side,rFreq.PPass.Back,fwPPass.Comp,fwPPass.Att,fwPPass.Att.per.90,fwPPass.Comp.Pct,sPPass.Comp,sPPass.Att,sPPass.Att.per.90,sPPass.Comp.Pct,bPPass.Comp,bPPass.Att,bPPass.Att.per.90,bPPass.Comp.Pct,Cross.Comp,Cross.Att,Cross.Att.per.90,Cross.Att.per.opPass,Cross.Comp.Pct,Corner.Crosses,Deep.Crosses,Launch.Comp,Launch.Att,Launch.Att.per.90,Launch.Att.per.Pass,Launch.Comp.Pct,Through.Comp,Through.Att,Through.Att.per.90,Through.Att.per.Pass,Through.Att.per.opPass,Through.Comp.Pct,Throw.In.Comp,Throw.In.Att,Throw.In.Att.per.90,Throw.In.Att.per.Pass,Throw.In.Comp.Pct,Corner.Kicks.Completed,Corner.Kicks.Taken,CK.Comp.Pct,CK.Assist,CK.Key.Pass,FK.Pass.Comp,FK.Pass.Att,FK.Pass.Comp.Pct,FK.Assist,FK.Key.Pass,FK.Shot,FK.Scored,Free.Kicks.Taken,Take.Ons,Take.Ons.per.90,TO.Won,TO.Lost,TO.Win.Pct,Dispossessed,Lost.Touches,All.Possessions.Disrupted,Poss.Disrupted.per.90,Aerial.Duels,Aerial.Duels.per.90,AD.Won,AD.Lost,AD.Win.Pct,Tackles,Dispossesses,All.Opp.Poss.Disrupted,Opp.Poss.Disrupted.per.90,Dribbled,Dribbled.per.90,Press.Opp,Challenge.Opp,Recoveries,Recoveries.per.90,Def.Recoveries,Poss.Recoveries,Interceptions,Int.per.90,Int.per.OP.Pass,Blocks,Blocks.per.90,Clearances,Clearances.per.90,Ball.Shields,Offsides,Fouls.Won,Fouls.Conceded,Yellow.Cards,Red.Cards,Penalties.Won,Penalties.Conceded,E.to.Goals,OG,E.to.Big.Chances,BC.Stopped,Saves,Goals.Allowed,GK.SOG.Faced,GperSOG,BC.SOG.Faced,BC.Saves,BC.Goals.Allowed,GperBCSOG,High.Balls.Faced,HB.Won,HB.Lost,HB.Win.Pct,HB.Caught,HB.Punched,HB.Parried,HB.Collected,HB.Fouls.Won,Crosses.Faced,Crosses.Won,Crosses.Lost,Corner.Kicks.Faced,CKs.Won,CKs.Lost,Free.Kicks.Faced,FKs.Won,FKs.Lost,Smothers.Won,Smothers.Lost,GK.Overall.Pass.Comp,GK.Overall.Pass.Att,GK.Overall.Pass.Comp.Pct,GK.Throw.Comp,GK.Throw.Att,GK.Throw.Comp.Pct,GK.Drop.Kick.Comp,GK.Drop.Kick.Att,GK.Drop.Kick.Comp.Pct,GKFK.Comp,GKFK.Att,GKFK.Comp.Pct
Flaws,CRS,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.836734694,0,0,0,0,0,0,0,0,0,9,9,16.53061224,1,8,8,14.69387755,1,8,8,14.69387755,1,1,0.333333333,0.333333333,0.333333333,3,3,5.510204082,1,3,3,5.510204082,1,3,3,5.510204082,1,0.444444444,0.444444444,0.111111111,4,4,7.346938776,1,4,4,7.346938776,1,1,1,1.836734694,1,0.375,0.5,0.125,3,3,5.510204082,1,4,4,7.346938776,1,1,1,1.836734694,1,0,0,0,0,4,0,0,0,0,0.375,0.25,0.375,3,3,5.510204082,1,2,2,3.673469388,1,3,3,5.510204082,1,0.888888889,8,8,14.69387755,1,0.375,0.25,0.375,3,3,5.510204082,1,2,2,3.673469388,1,3,3,5.510204082,1,1,1,1.836734694,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.836734694,0.111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.836734694,0,1,0,1,1,3,5.510204082,2,3.673469388,1,1,0.5,1,0,1,1.836734694,0,0,5,0,1,1.836734694,1,0,0,0,0,3,5.510204082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilliland,CRS,1,96,1,0,1,0.9375,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.9375,1,0.9375,0,0,1,0,0,0,0,19,27,25.3125,0.703703704,12,19,17.8125,0.631578947,8,10,9.375,0.8,0.526315789,0.37037037,0.37037037,0.259259259,7,10,9.375,0.7,6,10,9.375,0.6,6,7,6.5625,0.857142857,0.407407407,0.481481481,0.111111111,7,11,10.3125,0.636363636,10,13,12.1875,0.769230769,2,3,2.8125,0.666666667,0.421052632,0.473684211,0.105263158,4,8,7.5,0.5,7,9,8.4375,0.777777778,1,2,1.875,0.5,0,0,0,0,7,0,0,0,0,0.421052632,0.315789474,0.263157895,5,8,7.5,0.625,2,6,5.625,0.333333333,5,5,4.6875,1,0.37037037,8,10,9.375,0.8,0.3,0.4,0.3,3,3,2.8125,1,2,4,3.75,0.5,3,3,2.8125,1,1,4,3.75,0.210526316,0.25,3,1,1,1,0.9375,0.037037037,1,0,0,0,0,0,0,7,8,7.5,0.296296296,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.625,2,4,0.333333333,1,0,5,4.6875,3,2.8125,1,2,0.333333333,2,0,2,1.875,1,0.9375,20,3,3,2.8125,2,1,2,1.875,0,5,4.6875,2,1.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoy,CRS,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,21.81818182,0.875,7,8,21.81818182,0.875,4,4,10.90909091,1,0.5,0,0.5,0.5,0,0,0,0,4,4,10.90909091,1,3,4,10.90909091,0.75,0.375,0.625,0,3,3,8.181818182,1,4,5,13.63636364,0.8,0,0,0,0,0.375,0.625,0,3,3,8.181818182,1,4,5,13.63636364,0.8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.5,0.5,0,0,0,0,4,4,10.90909091,1,3,4,10.90909091,0.75,0.5,4,4,10.90909091,1,0,0.5,0.5,0,0,0,0,2,2,5.454545455,1,2,2,5.454545455,1,1,1,2.727272727,0.125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.727272727,2,5.454545455,0,2,0,3,0,3,8.181818182,0,0,7,2,2,5.454545455,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerta,CRS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,29.0625,0.838709677,25,30,28.125,0.833333333,15,16,15,0.9375,0.533333333,0.225806452,0.387096774,0.387096774,4,7,6.5625,0.571428571,11,12,11.25,0.916666667,11,12,11.25,0.916666667,0.290322581,0.677419355,0.032258065,7,9,8.4375,0.777777778,19,21,19.6875,0.904761905,0,1,0.9375,0,0.3,0.666666667,0.033333333,7,9,8.4375,0.777777778,18,20,18.75,0.9,0,1,0.9375,0,0,0,0,0,17,0,0,0,0,0.233333333,0.366666667,0.4,4,7,6.5625,0.571428571,10,11,10.3125,0.909090909,11,12,11.25,0.916666667,0.516129032,15,16,15,0.9375,0.125,0.4375,0.4375,2,2,1.875,1,6,7,6.5625,0.857142857,7,7,6.5625,1,2,3,2.8125,0.1,0.666666667,2,1,1,2,1.875,0.064516129,0.5,0,2,1.875,0.064516129,0.066666667,0,1,1,0.9375,0.032258065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.8125,1,2,0.333333333,1,0,3,2.8125,8,7.5,4,4,0.5,2,0,2,1.875,1,0.9375,20,0,2,1.875,1,1,2,1.875,0,1,0.9375,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huster,WAS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,33.75,0.888888889,32,36,33.75,0.888888889,17,18,16.875,0.944444444,0.5,0.5,0.222222222,0.277777778,15,18,16.875,0.833333333,7,8,7.5,0.875,10,10,9.375,1,0.111111111,0.694444444,0.194444444,3,4,3.75,0.75,23,25,23.4375,0.92,6,7,6.5625,0.857142857,0.111111111,0.694444444,0.194444444,3,4,3.75,0.75,23,25,23.4375,0.92,6,7,6.5625,0.857142857,0,1,0,0,19,0,0,0,0,0.5,0.222222222,0.277777778,15,18,16.875,0.833333333,7,8,7.5,0.875,10,10,9.375,1,0.5,17,18,16.875,0.944444444,0.666666667,0.111111111,0.222222222,11,12,11.25,0.916666667,2,2,1.875,1,4,4,3.75,1,0,0,0,0,0,0,0,1,1,0.9375,0.027777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2.8125,4,3.75,3,1,0.75,0,0,0,0,0,0,18,3,12,11.25,6,6,3,2.8125,0,4,3.75,2,1.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kleiner,WAS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,57.1875,0.786885246,34,46,43.125,0.739130435,19,25,23.4375,0.76,0.543478261,0.754098361,0.131147541,0.114754098,36,46,43.125,0.782608696,5,8,7.5,0.625,7,7,6.5625,1,0.163934426,0.573770492,0.262295082,8,10,9.375,0.8,27,35,32.8125,0.771428571,13,16,15,0.8125,0.152173913,0.565217391,0.282608696,5,7,6.5625,0.714285714,19,26,24.375,0.730769231,10,13,12.1875,0.769230769,0,0,0,1,21,0,0,0,0,0.673913043,0.173913043,0.152173913,22,31,29.0625,0.709677419,5,8,7.5,0.625,7,7,6.5625,1,0.409836066,19,25,23.4375,0.76,0.68,0.2,0.12,13,17,15.9375,0.764705882,3,5,4.6875,0.6,3,3,2.8125,1,3,5,4.6875,0.108695652,0.6,5,0,2,3,2.8125,0.049180328,0.666666667,0,0,0,0,0,0,12,13,12.1875,0.213114754,0.923076923,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,1,1,2,1.875,4,3.75,3,1,0.75,3,0,3,2.8125,5,4.6875,8,6,8,7.5,4,4,4,3.75,0,2,1.875,5,4.6875,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lohman,WAS,1,96,1,0,3,2.8125,0.333333333,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9375,0,0,0,1,0,0,0,31,38,35.625,0.815789474,31,38,35.625,0.815789474,15,15,14.0625,1,0.394736842,0.421052632,0.236842105,0.342105263,10,16,15,0.625,9,9,8.4375,1,12,13,12.1875,0.923076923,0.078947368,0.763157895,0.157894737,3,3,2.8125,1,24,29,27.1875,0.827586207,4,6,5.625,0.666666667,0.078947368,0.763157895,0.157894737,3,3,2.8125,1,24,29,27.1875,0.827586207,4,6,5.625,0.666666667,0,0,0,0,16,0,0,0,0,0.421052632,0.236842105,0.342105263,10,16,15,0.625,9,9,8.4375,1,12,13,12.1875,0.923076923,0.394736842,15,15,14.0625,1,0.2,0.266666667,0.533333333,3,3,2.8125,1,4,4,3.75,1,8,8,7.5,1,0,0,0,0,0,0,0,1,1,0.9375,0.026315789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9375,1,0,1,1,0,1,0.9375,11,10.3125,4,7,0.363636364,1,0,1,0.9375,4,3.75,24,6,12,11.25,8,4,1,0.9375,0,3,2.8125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luba,CRS,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,26.47058824,0.6,2,4,21.17647059,0.5,1,1,5.294117647,1,0.25,0.6,0,0.4,1,3,15.88235294,0.333333333,0,0,0,0,2,2,10.58823529,1,0.4,0.6,0,2,2,10.58823529,1,1,3,15.88235294,0.333333333,0,0,0,0,0.25,0.75,0,1,1,5.294117647,1,1,3,15.88235294,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,2,10.58823529,0,0,0,0,0,2,2,10.58823529,1,0.2,1,1,5.294117647,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.294117647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.294117647,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.294117647,1,0,1,0,0,0,0,0,0,2,0,3,15.88235294,0,3,0,0,0,1,5.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mautz,CRS,1,47,1,0,2,3.829787234,1,2,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28.72340426,0.866666667,13,15,28.72340426,0.866666667,12,12,22.9787234,1,0.8,0.4,0.266666667,0.333333333,5,6,11.4893617,0.833333333,4,4,7.659574468,1,4,5,9.574468085,0.8,0.133333333,0.8,0.066666667,2,2,3.829787234,1,10,12,22.9787234,0.833333333,1,1,1.914893617,1,0.133333333,0.8,0.066666667,2,2,3.829787234,1,10,12,22.9787234,0.833333333,1,1,1.914893617,1,0,0,0,0,8,0,0,0,0,0.4,0.266666667,0.333333333,5,6,11.4893617,0.833333333,4,4,7.659574468,1,4,5,9.574468085,0.8,0.8,12,12,22.9787234,1,0.333333333,0.333333333,0.333333333,4,4,7.659574468,1,4,4,7.659574468,1,4,4,7.659574468,1,1,1,1.914893617,0.066666667,1,1,0,0,0,0,0,0,1,2,3.829787234,0.133333333,0.133333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3.829787234,3,5.744680851,2,1,0.666666667,0,2,2,3.829787234,0,0,20,5,3,5.744680851,3,0,1,1.914893617,0,7,13.40425532,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nairn,WAS,1,82,1,0,1,1.097560976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.097560976,1.097560976,0,0,0,0,0,0,0,0,0,34,52,57.07317073,0.653846154,31,43,47.19512195,0.720930233,18,24,26.34146341,0.75,0.558139535,0.346153846,0.423076923,0.230769231,10,18,19.75609756,0.555555556,13,22,24.14634146,0.590909091,11,12,13.17073171,0.916666667,0.307692308,0.673076923,0.019230769,8,16,17.56097561,0.5,26,35,38.41463415,0.742857143,0,1,1.097560976,0,0.209302326,0.76744186,0.023255814,7,9,9.87804878,0.777777778,24,33,36.2195122,0.727272727,0,1,1.097560976,0,0,0,0,0,23,0,0,0,0,0.372093023,0.348837209,0.279069767,8,16,17.56097561,0.5,12,15,16.46341463,0.8,11,12,13.17073171,0.916666667,0.461538462,18,24,26.34146341,0.75,0.333333333,0.375,0.291666667,5,8,8.780487805,0.625,7,9,9.87804878,0.777777778,6,7,7.682926829,0.857142857,1,2,2.195121951,0.046511628,0.5,1,1,1,4,4.390243902,0.076923077,0.25,0,1,1.097560976,0.019230769,0.023255814,0,0,0,0,0,0,1,6,0.166666667,1,1,2,3,0.666666667,0,0,0,0,3,0,0,0,0,0,1,0,1,1.097560976,2,2.195121951,1,1,0.5,3,0,3,3.292682927,0,0,13,0,12,13.17073171,4,8,0,0,0,1,1.097560976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naughton,CRS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,31.875,0.764705882,25,33,30.9375,0.757575758,6,7,6.5625,0.857142857,0.212121212,0.5,0.382352941,0.117647059,9,17,15.9375,0.529411765,13,13,12.1875,1,4,4,3.75,1,0,0.558823529,0.441176471,0,0,0,0,14,19,17.8125,0.736842105,12,15,14.0625,0.8,0,0.575757576,0.424242424,0,0,0,0,14,19,17.8125,0.736842105,11,14,13.125,0.785714286,0,0,0,1,12,0,0,0,0,0.515151515,0.363636364,0.121212121,9,17,15.9375,0.529411765,12,12,11.25,1,4,4,3.75,1,0.205882353,6,7,6.5625,0.857142857,0.285714286,0.428571429,0.285714286,1,2,1.875,0.5,3,3,2.8125,1,2,2,1.875,1,0,0,0,0,0,0,0,1,6,5.625,0.176470588,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.9375,1,0,1,0,0,0,0,11,10.3125,9,2,0.818181818,3,0,3,2.8125,1,0.9375,1,1,4,3.75,4,0,1,0.9375,0,4,3.75,8,7.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ordega,WAS,1,75,1,0,1,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1.2,2.4,0,0,0,0,0,0,0,0,0,12,18,21.6,0.666666667,12,18,21.6,0.666666667,8,9,10.8,0.888888889,0.5,0.388888889,0.277777778,0.333333333,5,7,8.4,0.714285714,1,5,6,0.2,6,6,7.2,1,0.555555556,0.333333333,0.111111111,7,10,12,0.7,4,6,7.2,0.666666667,1,2,2.4,0.5,0.555555556,0.333333333,0.111111111,7,10,12,0.7,4,6,7.2,0.666666667,1,2,2.4,0.5,0,0,0,0,3,0,0,0,2,0.388888889,0.277777778,0.333333333,5,7,8.4,0.714285714,1,5,6,0.2,6,6,7.2,1,0.5,8,9,10.8,0.888888889,0.333333333,0.222222222,0.444444444,3,3,3.6,1,1,2,2.4,0.5,4,4,4.8,1,1,4,4.8,0.222222222,0.25,4,0,0,0,0,0,0,2,3,3.6,0.166666667,0.166666667,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.4,4,3,0.571428571,5,0,8,9.6,16,19.2,3,13,0.1875,2,1,3,3.6,1,1.2,11,5,5,6,2,3,1,1.2,0,1,1.2,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oyster,WAS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,25.3125,0.814814815,21,25,23.4375,0.84,9,9,8.4375,1,0.36,0.703703704,0.185185185,0.111111111,14,19,17.8125,0.736842105,5,5,4.6875,1,3,3,2.8125,1,0,0.592592593,0.407407407,0,0,0,0,12,16,15,0.75,10,11,10.3125,0.909090909,0,0.56,0.44,0,0,0,0,11,14,13.125,0.785714286,10,11,10.3125,0.909090909,0,0,0,0,11,0,0,0,0,0.68,0.2,0.12,13,17,15.9375,0.764705882,5,5,4.6875,1,3,3,2.8125,1,0.333333333,9,9,8.4375,1,0.666666667,0,0.333333333,6,6,5.625,1,0,0,0,0,3,3,2.8125,1,0,0,0,0,0,0,0,0,2,1.875,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5.625,5,1,0.833333333,1,1,2,1.875,0,0,7,1,9,8.4375,6,3,3,2.8125,0,3,2.8125,2,1.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,CRS,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,37.5,0.8,26,34,31.875,0.764705882,2,4,3.75,0.5,0.117647059,0.675,0.2,0.125,20,27,25.3125,0.740740741,7,8,7.5,0.875,5,5,4.6875,1,0.025,0.525,0.45,0,1,0.9375,0,17,21,19.6875,0.80952381,15,18,16.875,0.833333333,0.029411765,0.529411765,0.441176471,0,1,0.9375,0,14,18,16.875,0.777777778,12,15,14.0625,0.8,0,0,0,0,11,0,0,0,0,0.676470588,0.176470588,0.147058824,16,23,21.5625,0.695652174,5,6,5.625,0.833333333,5,5,4.6875,1,0.1,2,4,3.75,0.5,0.5,0.25,0.25,1,2,1.875,0.5,0,1,0.9375,0,1,1,0.9375,1,0,1,0.9375,0.029411765,0,1,0,4,9,8.4375,0.225,0.444444444,2,3,2.8125,0.075,0.088235294,0.666666667,3,3,2.8125,0.075,1,0,0,0,0,0,3,3,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0.9375,3,2.8125,2,1,0.666666667,2,0,2,1.875,3,2.8125,8,0,8,7.5,5,3,2,1.875,0,6,5.625,4,3.75,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short,CRS,1,96,1,0,3,2.8125,0.666666667,2,0,1,0,1,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,61,57.1875,0.754098361,26,37,34.6875,0.702702703,12,16,15,0.75,0.432432432,0.557377049,0.262295082,0.180327869,21,34,31.875,0.617647059,14,16,15,0.875,11,11,10.3125,1,0.213114754,0.62295082,0.163934426,12,13,12.1875,0.923076923,26,38,35.625,0.684210526,8,10,9.375,0.8,0.189189189,0.648648649,0.162162162,6,7,6.5625,0.857142857,15,24,22.5,0.625,5,6,5.625,0.833333333,0,0,0,0,17,1,0,0,2,0.513513514,0.27027027,0.216216216,10,19,17.8125,0.526315789,8,10,9.375,0.8,8,8,7.5,1,0.262295082,12,16,15,0.75,0.5,0.25,0.25,5,8,7.5,0.625,3,4,3.75,0.75,4,4,3.75,1,2,3,2.8125,0.081081081,0.666666667,2,1,1,1,0.9375,0.016393443,1,4,7,6.5625,0.114754098,0.189189189,0.571428571,20,24,22.5,0.393442623,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11.25,7,5,0.583333333,2,2,9,8.4375,2,1.875,2,0,1,0,0,0,0,1,0.9375,16,7,7,6.5625,3,4,4,3.75,0,4,3.75,1,0.9375,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stengel,WAS,1,22,0,0,1,4.090909091,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.090909091,1,4.090909091,1,1,0,0,0,0,0,5,7,28.63636364,0.714285714,5,7,28.63636364,0.714285714,4,6,24.54545455,0.666666667,0.857142857,0.142857143,0.571428571,0.285714286,1,1,4.090909091,1,2,4,16.36363636,0.5,2,2,8.181818182,1,0.857142857,0.142857143,0,4,6,24.54545455,0.666666667,1,1,4.090909091,1,0,0,0,0,0.857142857,0.142857143,0,4,6,24.54545455,0.666666667,1,1,4.090909091,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0.571428571,0.285714286,1,1,4.090909091,1,2,4,16.36363636,0.5,2,2,8.181818182,1,0.857142857,4,6,24.54545455,0.666666667,0,0.666666667,0.333333333,0,0,0,0,2,4,16.36363636,0.5,2,2,8.181818182,1,1,2,8.181818182,0.285714286,0.5,2,0,0,0,0,0,0,1,1,4.090909091,0.142857143,0.142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.090909091,2,8.181818182,1,1,0.5,0,0,0,0,1,4.090909091,4,0,2,8.181818182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
