"Player","Team","GP","MP","GS","Goals","Shots","Shots.per.90","Shot.Accuracy","Shot.GK.Stop","Shot.Def.Stop","Shot.Miss","xG","Shot.Pressed","Pct.Shots.Pressed","A6.Shots","A18.Shots","A3L.Shots","A3C.Shots","A3R.Shots","Far.Shots","Assists","Key.Passes","Key.Assists","Second.Assists","Assists.per.90","Key.Passes.per.90","Big.Chances","Big.Chances.per.90","BC.Scored","BC.Conversion.Pct","BC.SOG","BC.Shot.Miss","BC.Dispossess","BC.Created","BC.Lost","Pass.Comp","Pass.Att","Pass.Att.per.90","Pass.Comp.Pct","opPass.Comp","opPass.Att","opPass.Att.per.90","opPass.Comp.Pct","opPPass.Comp","opPPass.Att","opPPass.Att.per.90","opPPass.Comp.Pct","Pct.opPass.Pressed","rFreq.Pass.Fwd","rFreq.Pass.Side","rFreq.Pass.Back","fwPass.Comp","fwPass.Att","fwPass.Att.per.90","fwPass.Comp.Pct","sPass.Comp","sPass.Att","sPass.Att.per.90","sPass.Comp.Pct","bPass.Comp","bPass.Att","bPass.Att.per.90","bPass.Comp.Pct","rFreq.A3.Passes","rFreq.M3.Passes","rFreq.D3.Passes","A3Pass.Comp","A3Pass.Att","A3Pass.Att.per.90","A3Pass.Comp.Pct","M3Pass.Comp","M3Pass.Att","M3Pass.Att.per.90","M3Pass.Comp.Pct","D3Pass.Comp","D3Pass.Att","D3Pass.Att.per.90","D3Pass.Comp.Pct","rFreq.A3.opPasses","rFreq.M3.opPasses","rFreq.D3.opPasses","A3opPass.Comp","A3opPass.Att","A3opPass.Att.per.90","A3opPass.Comp.Pct","M3opPass.Comp","M3opPass.Att","M3opPass.Att.per.90","M3opPass.Comp.Pct","D3opPass.Comp","D3opPass.Att","D3opPass.Att.per.90","D3opPass.Comp.Pct","Pass.Comp.D3toD3","Pass.Comp.D3toM3","Pass.Comp.D3toA3","Pass.Comp.M3toD3","Pass.Comp.M3toM3","Pass.Comp.M3toA3","Pass.Comp.A3toD3","Pass.Comp.A3toM3","Pass.Comp.A3toA3","rFreq.opPass.Fwd","rFreq.opPass.Side","rFreq.opPass.Back","fwopPass.Comp","fwopPass.Att","fwopPass.Att.per.90","fwopPass.Comp.Pct","sopPass.Comp","sopPass.Att","sopPass.Att.per.90","sopPass.Comp.Pct","bopPass.Comp","bopPass.Att","bopPass.Att.per.90","bopPass.Comp.Pct","Pct.Passes.Pressed","PPass.Comp","PPass.Att","PPass.Att.per.90","PPass.Comp.Pct","rFreq.PPass.Fwd","rFreq.PPass.Side","rFreq.PPass.Back","fwPPass.Comp","fwPPass.Att","fwPPass.Att.per.90","fwPPass.Comp.Pct","sPPass.Comp","sPPass.Att","sPPass.Att.per.90","sPPass.Comp.Pct","bPPass.Comp","bPPass.Att","bPPass.Att.per.90","bPPass.Comp.Pct","Cross.Comp","Cross.Att","Cross.Att.per.90","Cross.Att.per.opPass","Cross.Comp.Pct","Corner.Crosses","Deep.Crosses","Launch.Comp","Launch.Att","Launch.Att.per.90","Launch.Att.per.Pass","Launch.Comp.Pct","Through.Comp","Through.Att","Through.Att.per.90","Through.Att.per.Pass","Through.Att.per.opPass","Through.Comp.Pct","Throw.In.Comp","Throw.In.Att","Throw.In.Att.per.90","Throw.In.Att.per.Pass","Throw.In.Comp.Pct","Corner.Kicks.Completed","Corner.Kicks.Taken","CK.Comp.Pct","CK.Assist","CK.Key.Pass","FK.Pass.Comp","FK.Pass.Att","FK.Pass.Comp.Pct","FK.Assist","FK.Key.Pass","FK.Shot","FK.Scored","Free.Kicks.Taken","Take.Ons","Take.Ons.per.90","TO.Won","TO.Lost","TO.Win.Pct","Dispossessed","Lost.Touches","All.Possessions.Disrupted","Poss.Disrupted.per.90","Aerial.Duels","Aerial.Duels.per.90","AD.Won","AD.Lost","AD.Win.Pct","Tackles","Dispossesses","All.Opp.Poss.Disrupted","Opp.Poss.Disrupted.per.90","Dribbled","Dribbled.per.90","Press.Opp","Challenge.Opp","Recoveries","Recoveries.per.90","Def.Recoveries","Poss.Recoveries","Interceptions","Int.per.90","Int.per.OP.Pass","Blocks","Blocks.per.90","Clearances","Clearances.per.90","Ball.Shields","Offsides","Fouls.Won","Fouls.Conceded","Yellow.Cards","Red.Cards","Penalties.Won","Penalties.Conceded","E.to.Goals","OG","E.to.Big.Chances","BC.Stopped","Saves","Goals.Allowed","GK.SOG.Faced","GperSOG","BC.SOG.Faced","BC.Saves","BC.Goals.Allowed","GperBCSOG","High.Balls.Faced","HB.Won","HB.Lost","HB.Win.Pct","HB.Caught","HB.Punched","HB.Parried","HB.Collected","HB.Fouls.Won","Crosses.Faced","Crosses.Won","Crosses.Lost","Corner.Kicks.Faced","CKs.Won","CKs.Lost","Free.Kicks.Faced","FKs.Won","FKs.Lost","Smothers.Won","Smothers.Lost","GK.Overall.Pass.Comp","GK.Overall.Pass.Att","GK.Overall.Pass.Comp.Pct","GK.Throw.Comp","GK.Throw.Att","GK.Throw.Comp.Pct","GK.Drop.Kick.Comp","GK.Drop.Kick.Att","GK.Drop.Kick.Comp.Pct","GKFK.Comp","GKFK.Att","GKFK.Comp.Pct"
"Fletcher","SRFC",1,94,1,0,1,0.957446808510638,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,54.5744680851064,0.929824561403509,51,54,51.7021276595745,0.944444444444444,19,21,20.1063829787234,0.904761904761905,0.388888888888889,0.666666666666667,0.157894736842105,0.175438596491228,34,38,36.3829787234042,0.894736842105263,9,9,8.61702127659574,1,10,10,9.57446808510638,1,0.0350877192982456,0.56140350877193,0.403508771929825,2,2,1.91489361702128,1,28,32,30.6382978723404,0.875,23,23,22.0212765957447,1,0,0.574074074074074,0.425925925925926,0,0,0,0,28,31,29.6808510638298,0.903225806451613,23,23,22.0212765957447,1,0,0,0,0,24,1,0,0,0,0.685185185185185,0.12962962962963,0.185185185185185,34,37,35.4255319148936,0.918918918918919,7,7,6.70212765957447,1,10,10,9.57446808510638,1,0.368421052631579,19,21,20.1063829787234,0.904761904761905,0.476190476190476,0.19047619047619,0.333333333333333,8,10,9.57446808510638,0.8,4,4,3.82978723404255,1,7,7,6.70212765957447,1,0,0,0,0,0,0,0,3,4,3.82978723404255,0.0701754385964912,0.75,0,1,0.957446808510638,0.0175438596491228,0.0185185185185185,0,2,3,2.87234042553191,0.0526315789473684,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957446808510638,1,0,1,1,0,1,0.957446808510638,2,1.91489361702128,0,2,0,0,0,0,0,0,0,4,0,2,1.91489361702128,1,1,6,5.74468085106383,0,3,2.87234042553191,7,6.70212765957447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Little","SRFC",1,94,1,0,4,3.82978723404255,0.25,1,0,3,0,3,0.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,54,51.7021276595745,0.87037037037037,46,51,48.8297872340425,0.901960784313726,33,34,32.5531914893617,0.970588235294118,0.666666666666667,0.444444444444444,0.259259259259259,0.296296296296296,20,24,22.9787234042553,0.833333333333333,11,14,13.4042553191489,0.785714285714286,16,16,15.3191489361702,1,0.518518518518518,0.462962962962963,0.0185185185185185,23,28,26.8085106382979,0.821428571428571,23,25,23.936170212766,0.92,1,1,0.957446808510638,1,0.490196078431373,0.490196078431373,0.0196078431372549,22,25,23.936170212766,0.88,23,25,23.936170212766,0.92,1,1,0.957446808510638,1,0,0,0,0,15,1,0,0,2,0.450980392156863,0.235294117647059,0.313725490196078,19,23,22.0212765957447,0.826086956521739,11,12,11.4893617021277,0.916666666666667,16,16,15.3191489361702,1,0.62962962962963,33,34,32.5531914893617,0.970588235294118,0.411764705882353,0.235294117647059,0.352941176470588,13,14,13.4042553191489,0.928571428571429,8,8,7.65957446808511,1,12,12,11.4893617021277,1,1,2,1.91489361702128,0.0392156862745098,0.5,1,1,1,2,1.91489361702128,0.037037037037037,0.5,0,1,0.957446808510638,0.0185185185185185,0.0196078431372549,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,2,5,4.78723404255319,5,0,1,5,2,7,6.70212765957447,1,0.957446808510638,1,0,1,2,1,3,2.87234042553191,2,1.91489361702128,53,1,7,6.70212765957447,7,0,2,1.91489361702128,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mathias","SRFC",1,86,1,0,2,2.09302325581395,0.5,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,21.9767441860465,0.761904761904762,16,21,21.9767441860465,0.761904761904762,12,15,15.6976744186047,0.8,0.714285714285714,0.285714285714286,0.333333333333333,0.380952380952381,6,6,6.27906976744186,1,5,7,7.32558139534884,0.714285714285714,5,8,8.37209302325581,0.625,0.380952380952381,0.619047619047619,0,6,8,8.37209302325581,0.75,10,13,13.6046511627907,0.769230769230769,0,0,0,0,0.380952380952381,0.619047619047619,0,6,8,8.37209302325581,0.75,10,13,13.6046511627907,0.769230769230769,0,0,0,0,0,0,0,0,10,0,0,0,0,0.285714285714286,0.333333333333333,0.380952380952381,6,6,6.27906976744186,1,5,7,7.32558139534884,0.714285714285714,5,8,8.37209302325581,0.625,0.714285714285714,12,15,15.6976744186047,0.8,0.266666666666667,0.333333333333333,0.4,4,4,4.18604651162791,1,4,5,5.23255813953488,0.8,4,6,6.27906976744186,0.666666666666667,1,2,2.09302325581395,0.0952380952380952,0.5,2,0,1,1,1.04651162790698,0.0476190476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.18604651162791,3,1,0.75,2,7,10,10.4651162790698,2,2.09302325581395,2,0,1,1,1,2,2.09302325581395,0,0,40,2,8,8.37209302325581,8,0,0,0,0,1,1.04651162790698,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O'Sullivan","HOU",1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,21.1764705882353,1,4,4,21.1764705882353,1,2,2,10.5882352941176,1,0.5,0.5,0,0.5,2,2,10.5882352941176,1,0,0,0,0,2,2,10.5882352941176,1,0.5,0.5,0,2,2,10.5882352941176,1,2,2,10.5882352941176,1,0,0,0,0,0.5,0.5,0,2,2,10.5882352941176,1,2,2,10.5882352941176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,2,2,10.5882352941176,1,0,0,0,0,2,2,10.5882352941176,1,0.5,2,2,10.5882352941176,1,0.5,0,0.5,1,1,5.29411764705882,1,0,0,0,0,1,1,5.29411764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.29411764705882,1,0,1,0,0,0,0,2,10.5882352941176,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,5.29411764705882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochs","HOU",1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27.6923076923077,1,2,2,13.8461538461538,1,1,1,6.92307692307692,1,0.5,0.25,0.75,0,1,1,6.92307692307692,1,3,3,20.7692307692308,1,0,0,0,0,0.25,0.5,0.25,1,1,6.92307692307692,1,2,2,13.8461538461538,1,1,1,6.92307692307692,1,0,1,0,0,0,0,0,2,2,13.8461538461538,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.5,0,1,1,6.92307692307692,1,1,1,6.92307692307692,1,0,0,0,0,0.25,1,1,6.92307692307692,1,0,1,0,0,0,0,0,1,1,6.92307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13.8461538461538,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.8461538461538,1,1,0.5,1,1,3,20.7692307692308,0,0,0,0,0,1,0,1,6.92307692307692,1,6.92307692307692,6,0,1,6.92307692307692,1,0,1,6.92307692307692,0,0,0,1,6.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ohai","HOU",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,19.1489361702128,0.7,14,20,19.1489361702128,0.7,12,17,16.2765957446809,0.705882352941177,0.85,0.5,0.15,0.35,6,10,9.57446808510638,0.6,2,3,2.87234042553191,0.666666666666667,6,7,6.70212765957447,0.857142857142857,0.35,0.55,0.1,4,7,6.70212765957447,0.571428571428571,10,11,10.531914893617,0.909090909090909,0,2,1.91489361702128,0,0.35,0.55,0.1,4,7,6.70212765957447,0.571428571428571,10,11,10.531914893617,0.909090909090909,0,2,1.91489361702128,0,0,0,0,0,9,0,0,0,1,0.5,0.15,0.35,6,10,9.57446808510638,0.6,2,3,2.87234042553191,0.666666666666667,6,7,6.70212765957447,0.857142857142857,0.85,12,17,16.2765957446809,0.705882352941177,0.588235294117647,0.117647058823529,0.294117647058824,6,10,9.57446808510638,0.6,2,2,1.91489361702128,1,4,5,4.78723404255319,0.8,2,3,2.87234042553191,0.15,0.666666666666667,2,1,0,0,0,0,0,0,1,0.957446808510638,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.78723404255319,3,2,0.6,4,6,12,11.4893617021277,0,0,0,0,0,1,1,2,1.91489361702128,4,3.82978723404255,43,1,5,4.78723404255319,3,2,2,1.91489361702128,0,2,1.91489361702128,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poliana","HOU",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,37.3404255319149,0.846153846153846,31,36,34.468085106383,0.861111111111111,22,26,24.8936170212766,0.846153846153846,0.722222222222222,0.487179487179487,0.205128205128205,0.307692307692308,14,19,18.1914893617021,0.736842105263158,7,8,7.65957446808511,0.875,12,12,11.4893617021277,1,0.179487179487179,0.692307692307692,0.128205128205128,6,7,6.70212765957447,0.857142857142857,22,27,25.8510638297872,0.814814814814815,5,5,4.78723404255319,1,0.194444444444444,0.694444444444444,0.111111111111111,6,7,6.70212765957447,0.857142857142857,21,25,23.936170212766,0.84,4,4,3.82978723404255,1,0,0,0,0,18,0,0,0,0,0.5,0.194444444444444,0.305555555555556,14,18,17.2340425531915,0.777777777777778,6,7,6.70212765957447,0.857142857142857,11,11,10.531914893617,1,0.666666666666667,22,26,24.8936170212766,0.846153846153846,0.538461538461538,0.192307692307692,0.269230769230769,11,14,13.4042553191489,0.785714285714286,4,5,4.78723404255319,0.8,7,7,6.70212765957447,1,3,3,2.87234042553191,0.0833333333333333,1,3,0,1,2,1.91489361702128,0.0512820512820513,0.5,0,1,0.957446808510638,0.0256410256410256,0.0277777777777778,0,2,3,2.87234042553191,0.0769230769230769,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.82978723404255,2,2,0.5,3,1,6,5.74468085106383,1,0.957446808510638,1,0,1,4,3,7,6.70212765957447,4,3.82978723404255,39,1,4,3.82978723404255,4,0,2,1.91489361702128,0,7,6.70212765957447,5,4.78723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reed","SRFC",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,45,0.851063829787234,28,31,29.6808510638298,0.903225806451613,19,22,21.063829787234,0.863636363636364,0.709677419354839,0.531914893617021,0.148936170212766,0.319148936170213,19,25,23.936170212766,0.76,6,7,6.70212765957447,0.857142857142857,15,15,14.3617021276596,1,0.170212765957447,0.702127659574468,0.127659574468085,6,8,7.65957446808511,0.75,30,33,31.5957446808511,0.909090909090909,4,6,5.74468085106383,0.666666666666667,0.193548387096774,0.709677419354839,0.0967741935483871,4,6,5.74468085106383,0.666666666666667,21,22,21.063829787234,0.954545454545455,3,3,2.87234042553191,1,0,0,0,0,21,0,0,0,0,0.548387096774194,0.161290322580645,0.290322580645161,15,17,16.2765957446809,0.882352941176471,4,5,4.78723404255319,0.8,9,9,8.61702127659574,1,0.468085106382979,19,22,21.063829787234,0.863636363636364,0.590909090909091,0.136363636363636,0.272727272727273,11,13,12.4468085106383,0.846153846153846,2,3,2.87234042553191,0.666666666666667,6,6,5.74468085106383,1,1,3,2.87234042553191,0.0967741935483871,0.333333333333333,3,0,1,1,0.957446808510638,0.0212765957446809,1,0,0,0,0,0,0,12,16,15.3191489361702,0.340425531914894,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.87234042553191,1,2,0.333333333333333,1,1,2,1.91489361702128,3,2.87234042553191,17,1,4,3.82978723404255,2,2,3,2.87234042553191,0,4,3.82978723404255,1,0.957446808510638,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roccaro","HOU",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,20.1063829787234,0.761904761904762,15,20,19.1489361702128,0.75,9,13,12.4468085106383,0.692307692307692,0.65,0.666666666666667,0.142857142857143,0.19047619047619,9,14,13.4042553191489,0.642857142857143,3,3,2.87234042553191,1,4,4,3.82978723404255,1,0,0.666666666666667,0.333333333333333,0,0,0,0,10,14,13.4042553191489,0.714285714285714,6,7,6.70212765957447,0.857142857142857,0,0.65,0.35,0,0,0,0,9,13,12.4468085106383,0.692307692307692,6,7,6.70212765957447,0.857142857142857,0,0,0,0,7,0,0,0,0,0.65,0.15,0.2,8,13,12.4468085106383,0.615384615384615,3,3,2.87234042553191,1,4,4,3.82978723404255,1,0.619047619047619,9,13,12.4468085106383,0.692307692307692,0.769230769230769,0,0.230769230769231,6,10,9.57446808510638,0.6,0,0,0,0,3,3,2.87234042553191,1,0,0,0,0,0,0,0,1,2,1.91489361702128,0.0952380952380952,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0.957446808510638,1,0,1,1,0,1,0.957446808510638,1,0.957446808510638,0,1,0,0,0,0,0,2,1.91489361702128,12,1,4,3.82978723404255,4,0,1,0.957446808510638,0,4,3.82978723404255,4,3.82978723404255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solaun","SRFC",1,94,1,1,1,0.957446808510638,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,43.0851063829787,0.755555555555556,34,45,43.0851063829787,0.755555555555556,31,41,39.2553191489362,0.75609756097561,0.911111111111111,0.422222222222222,0.155555555555556,0.422222222222222,11,19,18.1914893617021,0.578947368421053,5,7,6.70212765957447,0.714285714285714,18,19,18.1914893617021,0.947368421052632,0.355555555555556,0.6,0.0444444444444444,10,16,15.3191489361702,0.625,23,27,25.8510638297872,0.851851851851852,1,2,1.91489361702128,0.5,0.355555555555556,0.6,0.0444444444444444,10,16,15.3191489361702,0.625,23,27,25.8510638297872,0.851851851851852,1,2,1.91489361702128,0.5,0,0,0,0,18,1,0,0,0,0.422222222222222,0.155555555555556,0.422222222222222,11,19,18.1914893617021,0.578947368421053,5,7,6.70212765957447,0.714285714285714,18,19,18.1914893617021,0.947368421052632,0.911111111111111,31,41,39.2553191489362,0.75609756097561,0.414634146341463,0.121951219512195,0.463414634146341,9,17,16.2765957446809,0.529411764705882,4,5,4.78723404255319,0.8,18,19,18.1914893617021,0.947368421052632,4,4,3.82978723404255,0.0888888888888889,1,1,3,0,0,0,0,0,2,2,1.91489361702128,0.0444444444444444,0.0444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.74468085106383,5,1,0.833333333333333,1,1,3,2.87234042553191,3,2.87234042553191,1,2,0.333333333333333,5,1,6,5.74468085106383,5,4.78723404255319,40,4,12,11.4893617021277,9,3,2,1.91489361702128,0,6,5.74468085106383,1,0.957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solo","SRFC",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,22.9787234042553,0.875,14,17,16.2765957446809,0.823529411764706,0,1,0.957446808510638,0,0.0588235294117647,0.75,0.25,0,15,18,17.2340425531915,0.833333333333333,6,6,5.74468085106383,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,24,22.9787234042553,0.875,0,0,1,0,0,0,0,0,0,0,0,14,17,16.2765957446809,0.823529411764706,3,3,0,0,0,0,0,0,0,0.8,0.2,0,6,8,7.65957446808511,0.75,2,2,1.91489361702128,1,0,0,0,0,0.0416666666666667,0,1,0.957446808510638,0,1,0,0,0,1,0.957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5.74468085106383,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.957446808510638,1,0,2,1.91489361702128,0,1,0.957446808510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0.875,5,5,1,1,1,1,7,8,0.875
"Ubogagu","HOU",1,94,1,0,1,0.957446808510638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,23.936170212766,0.72,18,25,23.936170212766,0.72,15,18,17.2340425531915,0.833333333333333,0.72,0.4,0.36,0.24,5,10,9.57446808510638,0.5,7,9,8.61702127659574,0.777777777777778,6,6,5.74468085106383,1,0.2,0.68,0.12,4,5,4.78723404255319,0.8,11,17,16.2765957446809,0.647058823529412,3,3,2.87234042553191,1,0.2,0.68,0.12,4,5,4.78723404255319,0.8,11,17,16.2765957446809,0.647058823529412,3,3,2.87234042553191,1,0,0,0,0,8,0,0,0,0,0.4,0.36,0.24,5,10,9.57446808510638,0.5,7,9,8.61702127659574,0.777777777777778,6,6,5.74468085106383,1,0.72,15,18,17.2340425531915,0.833333333333333,0.388888888888889,0.388888888888889,0.222222222222222,4,7,6.70212765957447,0.571428571428571,7,7,6.70212765957447,1,4,4,3.82978723404255,1,0,0,0,0,0,0,0,0,1,0.957446808510638,0.04,0,1,4,3.82978723404255,0.16,0.16,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.78723404255319,5,0,1,2,1,3,2.87234042553191,2,1.91489361702128,0,2,0,3,1,4,3.82978723404255,3,2.87234042553191,45,2,5,4.78723404255319,4,1,3,2.87234042553191,0,1,0.957446808510638,1,0.957446808510638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Williams","HOU",1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,39.2553191489362,0.707317073170732,20,32,30.6382978723404,0.625,3,5,4.78723404255319,0.6,0.15625,1,0,0,29,41,39.2553191489362,0.707317073170732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,41,39.2553191489362,0.707317073170732,0,0,1,0,0,0,0,0,0,0,0,20,32,30.6382978723404,0.625,0,10,0,0,0,0,0,0,0,1,0,0,12,18,17.2340425531915,0.666666666666667,0,0,0,0,0,0,0,0,0.121951219512195,3,5,4.78723404255319,0.6,1,0,0,3,5,4.78723404255319,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,15.3191489361702,0.390243902439024,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.91489361702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0.166666666666667,1,1,0,0,3,2,1,0.666666666666667,6,0,1,1,0,3,2,1,0,0,0,2,0,2,1,0,29,41,0.707317073170732,6,6,1,0,0,0,11,17,0.647058823529412
