"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1",NA,"IRL","Roche","passes.b.c","DM3C","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1",NA,"IRL","Duggan","passes.f.c","DM3C","A3L","launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","1",NA,"IRL","McCabe","passes.f.c","A3L","A3C","headed",NA,"USA","Krieger","challenged","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","1",NA,"IRL","Roche","lost.touch","A3C",NA,NA,NA,"USA","Sonnett","dispossessed","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1",NA,"USA","Sonnett","passes.b.c","D3C","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1","GK","USA","Solo","passes.f","D18",NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","1",NA,"USA","Lloyd","aerial.lost","AM3R",NA,NA,NA,"IRL","Campbell","aerial.won","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","1",NA,"IRL","Caldwell","recoveries","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","1",NA,"IRL","Caldwell","dispossessed","D3L",NA,NA,NA,"USA","Lloyd","tackles.ball.away","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","1",NA,"USA","Morgan","recoveries","A3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","1",NA,"USA","Morgan","take.on.lost","A3R",NA,NA,NA,"IRL","Caldwell","tackles.ball.away","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","1",NA,"USA","Heath","passes.s.c","A3R","A18","corner.kick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","1",NA,"USA","Morgan","shots.missed","A18",NA,NA,"GK","IRL","Byrne","gk.shot.miss",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2",NA,NA,NA,NA,NA,NA,NA,NA,"IRL","Caldwell","pressured","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2","GK","IRL","Byrne","passes.f","D6",NA,NA,NA,"USA","Dunn","interceptions","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2",NA,"USA","Morgan","passes.f.c","AM3R","A3R",NA,NA,"IRL","Caldwell","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2",NA,"USA","Morgan","passes.s","A3R",NA,"corner.crosses",NA,"IRL","Caldwell","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2",NA,NA,NA,NA,NA,NA,NA,"GK","IRL","Byrne","gk.high.balls.won","D6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2","GK","IRL","Byrne","passes.f","D18",NA,"gk.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2",NA,"USA","Sonnett","passes.f.c","D3R","DM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2",NA,"USA","Horan","passes.b.c","DM3C","D3L",NA,NA,"IRL","Roche","pressured","AM3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2",NA,"USA","Klingenberg","passes.b.c","D3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2",NA,"USA","Engen","passes.s.c","D3C","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2",NA,"USA","Sonnett","passes.s.c","DM3R","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2",NA,"USA","Mewis","passes.s.c","DM3R","DM3R","lay.off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","3",NA,"USA","Sonnett","passes.s.c","DM3R","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","3",NA,"USA","Engen","passes.f.c","D3C","AM3L",NA,NA,"IRL","O'Gorman","pressured","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","3",NA,"USA","Heath","passes.b.c","AM3L","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","3",NA,"USA","Engen","lost.touch","D3C",NA,NA,NA,"IRL","Roche","challenged","A3C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","3",NA,"USA","Sonnett","clearances","D3C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","3",NA,"IRL","O'Gorman","recoveries","AM3L",NA,NA,NA,"USA","Mewis","pressured","DM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","3",NA,"IRL","O'Gorman","passes.b.c","AM3L","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","3",NA,"IRL","Campbell","passes.f","DM3L",NA,NA,NA,"USA","Morgan","interceptions","AM3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","3",NA,"USA","Morgan","passes.f.c","AM3R","A3R",NA,NA,"IRL","Littlejohn","pressured","DM3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","3",NA,"USA","Dunn","passes.b.c","A3R","A3R",NA,NA,"IRL","Campbell","challenged","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","3",NA,NA,NA,NA,NA,NA,NA,NA,"IRL","McCabe","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","3",NA,"USA","Krieger","passes.b.c","A3R","A3C",NA,NA,"IRL","McCabe","pressured","D3L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","3",NA,"USA","Klingenberg","passes.f.c","A3C","A3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","3",NA,"USA","Heath","passes.b.c","A3L","A3L",NA,NA,"IRL","O'Gorman","pressured","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","3",NA,"USA","Klingenberg","take.on.won","A3L",NA,NA,NA,"IRL","O'Gorman","dribbled.out.run","D3R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","3",NA,"USA","Klingenberg","passes.s","A3L",NA,NA,NA,"IRL","Perry","blocks","D18",NA,NA,NA,NA,NA,NA,NA,NA,NA
