event,time,poss.position,poss.team,poss.player,poss.action,poss.location,poss.play.destination,play.type,def.position,def.team,def.player,def.action,def.location,gk.ball.stop,gk.s.o.g.attempt,poss.player.disciplinary,poss.notes,def.player.disciplinary,def.notes,xG,poss.number,def.number
1,1,NA,NA,NA,kickoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,D,RSA,Matlou,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,D,RSA,Van Wyk,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,D,RSA,Matlou,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,D,RSA,Vilakazi,passes.s.c,NA,NA,NA,F,USA,Dunn,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1,D,RSA,Matlou,passes.f,NA,NA,launch,M,USA,Press,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,F,RSA,Nogwanya,aerial.lost,NA,NA,NA,D,USA,Sauerbrunn,aerial.won,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,M,RSA,Ramalepe,aerial.lost,NA,NA,NA,M,USA,Horan,aerial.won,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,M,RSA,Ramalepe,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,M,RSA,Ramalepe,passes.b.c,NA,NA,NA,M,USA,Horan,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,D,RSA,Jane,passes.f,NA,NA,NA,F,USA,Pugh,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,NA,NA,NA,NA,NA,NA,NA,D,USA,Klingenberg,interceptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,D,USA,Klingenberg,passes.f.c,NA,NA,through,NA,NA,NA,NA,NA,NA,NA,NA,key.passes,NA,NA,NA,NA,NA
13,1,M,USA,Press,take.on.won,NA,NA,NA,D,RSA,Matlou,dribbled.turned,NA,NA,NA,NA,NA,NA,errors.to.big.chances,NA,NA,NA
14,1,M,USA,Press,shots.missed,A18,NA,NA,D,RSA,Van Wyk,pressured,D18,NA,NA,NA,big.chances.shot.missed,NA,NA,NA,NA,NA
14,1,NA,NA,NA,NA,NA,NA,NA,GK,RSA,Barker,gk.shot.miss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2,M,USA,Press,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2,M,USA,Press,passes.b.c,NA,NA,NA,M,RSA,Malherbe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,M,USA,Horan,take.on.won,NA,NA,NA,F,RSA,Mothlalo,dribbled.turned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2,M,USA,Horan,passes.b.c,NA,NA,NA,F,RSA,Mothlalo,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2,D,USA,Klingenberg,passes.b.c,NA,NA,NA,F,RSA,Nogwanya,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2,D,USA,Sauerbrunn,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2,M,USA,Long,passes.f,NA,NA,NA,F,RSA,Mothlalo,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2,D,RSA,Vilakazi,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2,D,RSA,Vilakazi,passes.f,NA,NA,NA,F,USA,Dunn,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2,NA,NA,NA,NA,NA,NA,NA,F,USA,Dunn,blocks,NA,NA,NA,NA,NA,fouls.conceded,NA,NA,NA,NA
25,2,D,RSA,Vilakazi,passes.f.c,NA,NA,free.kick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,NA,NA,NA,NA,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,F,RSA,Nogwanya,aerial.won,NA,NA,NA,D,USA,Sauerbrunn,aerial.lost,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,F,RSA,Mothlalo,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2,F,RSA,Mothlalo,passes.s.c,NA,NA,NA,M,USA,Horan,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2,F,RSA,Nogwanya,passes.f.c,NA,NA,switch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2,M,RSA,Ramalepe,passes.f,NA,NA,deep.crosses,D,USA,O'Hara,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2,M,USA,Horan,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2,M,USA,Horan,passes.b.c,NA,NA,NA,F,RSA,Nogwanya,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2,D,USA,Klingenberg,passes.b.c,NA,NA,NA,F,RSA,Mothlalo,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2,D,USA,Sauerbrunn,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,3,D,USA,Johnston,passes.f.c,NA,NA,launch,F,RSA,Nogwanya,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,3,F,USA,Dunn,passes.b,NA,NA,NA,D,RSA,Vilakazi,challenged,NA,NA,NA,fouls.won,NA,fouls.conceded,NA,NA,NA,NA
37,3,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,3,D,USA,Klingenberg,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,3,M,USA,Long,passes.f,NA,NA,NA,F,RSA,Mothlalo,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,3,NA,NA,NA,NA,NA,NA,NA,D,RSA,Jane,interceptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,3,D,RSA,Jane,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,3,M,RSA,Ramalepe,lost.touch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
42,3,D,USA,Klingenberg,passes.f.c,NA,NA,throw.in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,3,M,USA,Horan,passes.b.c,NA,NA,NA,M,RSA,Malherbe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,3,D,USA,Sauerbrunn,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,3,D,USA,Johnston,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,3,M,USA,Press,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,3,F,USA,Dunn,passes.b.c,NA,NA,NA,M,RSA,Seoposenwe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,3,D,USA,O'Hara,passes.s.c,NA,NA,switch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,3,D,USA,Sauerbrunn,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,3,D,USA,Klingenberg,passes.f.c,NA,NA,NA,M,RSA,Ramalepe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,3,M,USA,Horan,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,4,M,USA,Press,passes.f,NA,NA,switch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,4,D,RSA,Jane,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,4,D,RSA,Jane,passes.f,NA,NA,NA,F,USA,Pugh,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,4,NA,NA,NA,NA,NA,NA,NA,D,USA,Sauerbrunn,interceptions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,4,D,USA,Sauerbrunn,passes.f.c,NA,NA,NA,F,RSA,Nogwanya,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,4,F,USA,Pugh,dispossessed,NA,NA,NA,M,RSA,Malherbe,tackles.ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,4,M,RSA,Malherbe,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,4,D,RSA,Jane,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,4,M,RSA,Ramalepe,take.on.won,NA,NA,NA,F,USA,Pugh,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,4,M,RSA,Ramalepe,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,4,D,RSA,Jane,passes.f,NA,NA,launch,F,USA,Pugh,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,4,NA,NA,NA,NA,NA,NA,NA,D,USA,Johnston,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,4,M,RSA,Moodaly,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,4,M,RSA,Moodaly,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,4,M,RSA,Ramalepe,passes.f.c,NA,NA,NA,F,USA,Pugh,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,4,F,RSA,Nogwanya,passes.b.c,NA,NA,NA,D,USA,Klingenberg,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,4,M,RSA,Ramalepe,take.on.won,NA,NA,NA,F,USA,Pugh,dribbled.turned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,4,M,RSA,Ramalepe,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,4,M,RSA,Moodaly,take.on.won,NA,NA,NA,M,USA,Long,dribbled.tackles.missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,4,M,RSA,Moodaly,passes.s,NA,NA,NA,M,USA,Long,blocks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,4,NA,NA,NA,NA,NA,NA,NA,D,USA,Sauerbrunn,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,4,M,USA,Morgan,passes.f,NA,NA,headed,M,RSA,Malherbe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,4,NA,NA,NA,NA,NA,NA,flick.on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,4,D,RSA,Van Wyk,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,4,D,RSA,Van Wyk,passes.f.c,NA,NA,switch,M,USA,Long,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,4,D,RSA,Vilakazi,passes.f,NA,NA,switch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,4,F,USA,Pugh,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,4,F,USA,Pugh,passes.b.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,5,D,USA,Sauerbrunn,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,5,D,USA,Johnston,passes.f.c,NA,NA,NA,M,RSA,Seoposenwe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,5,M,USA,Morgan,passes.s.c,NA,NA,NA,M,RSA,Moodaly,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,5,M,USA,Press,passes.f.c,NA,NA,NA,D,RSA,Matlou,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,5,F,USA,Dunn,passes.f,NA,NA,through,D,RSA,Vilakazi,pressured,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
80,5,NA,NA,NA,NA,NA,NA,NA,D,RSA,Van Wyk,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,5,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,5,D,RSA,Matlou,clearances,NA,NA,NA,F,USA,Dunn,blocks,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
83,5,D,RSA,Vilakazi,passes.f,NA,NA,throw.in,M,USA,Long,clearances,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
84,6,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,6,F,RSA,Mothlalo,dispossessed,NA,NA,NA,M,USA,Press,tackles.ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,6,M,USA,Press,passes.f,NA,NA,NA,F,RSA,Mothlalo,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,6,NA,NA,NA,NA,NA,NA,NA,D,RSA,Matlou,clearances,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,6,F,RSA,Nogwanya,recoveries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,6,F,RSA,Nogwanya,passes.s.c,NA,NA,headed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,6,M,RSA,Ramalepe,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,6,F,RSA,Nogwanya,passes.f.c,NA,NA,switch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,6,M,RSA,Seoposenwe,passes.s,NA,NA,corner.crosses,D,USA,O'Hara,pressured,NA,NA,NA,NA,out.of.bounds.keep.poss,NA,NA,NA,NA,NA
91,6,NA,NA,NA,NA,NA,NA,NA,D,USA,O'Hara,blocks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,6,F,RSA,Mothlalo,passes.s,NA,NA,corner.kick,NA,NA,NA,NA,NA,NA,NA,NA,out.of.bounds.lost.poss,NA,NA,NA,NA,NA
92,6,NA,NA,NA,NA,NA,NA,corner.crosses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,7,NA,NA,NA,playcutoffbybroadcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,7,D,USA,Klingenberg,passes.f.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,7,F,USA,Pugh,passes.b.c,NA,NA,NA,M,RSA,Ramalepe,pressured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,7,D,USA,Klingenberg,passes.s.c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,7,D,USA,Johnston,passes.f.c,NA,NA,launch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
