"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","poss.number","def.number"
473,"30","M","USA","Press","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,"30","M","USA","Press","passes.b.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
475,"30","M","USA","Mewis","passes.b.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
476,"30","M","USA","Horan","take.on.won",NA,NA,NA,"M","COL","Salazar","dribbled.tackles.missed",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
476,"30",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"30","D","USA","Klingenberg","passes.f",NA,NA,NA,"M","COL","Ariza","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"30",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"30","M","COL","Salazar","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,"30","M","COL","Salazar","passes.s.c",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
480,"30","D","COL","Arbelaez","passes.f",NA,NA,NA,"M","USA","Horan","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
481,"30","M","USA","Pugh","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,"30","M","USA","Pugh","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,"30","M","USA","Horan","passes.f.c",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"30","M","USA","Pugh","passes.s",NA,NA,"corner.crosses","M","COL","Echeverri","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"30",NA,NA,NA,NA,NA,NA,NA,"M","COL","Echeverri","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
485,"30","D","USA","Klingenberg","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,"31","D","USA","Klingenberg","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
487,"31","M","USA","Mewis","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
488,"31","D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
489,"31","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"31","M","USA","Horan","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
491,"31","F","USA","Lloyd","passes.s",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
491,"31",NA,NA,NA,NA,NA,NA,NA,"M","COL","Echeverri","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"31","M","COL","Ospina","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,"31","M","COL","Ospina","passes.s.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
494,"31","F","COL","Usme","passes.b.c",NA,NA,NA,"M","USA","Mewis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
495,"31","M","COL","Echeverri","passes.f.c",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
495,"31",NA,NA,NA,NA,NA,NA,NA,"F","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"31","M","COL","Ospina","passes.s.c",NA,NA,NA,"D","USA","Johnston","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
497,"31","F","COL","Usme","passes.f",NA,NA,"launch","M","USA","Mewis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"31","D","USA","Sauerbrunn","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"31","D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"31","GK","USA","Naeher","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"31","D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"31","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"31","M","USA","Press","passes.b.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"31","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,"31","D","USA","Johnston","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,"32","D","USA","Heath","passes.f.c",NA,NA,NA,"D","COL","Velasquez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
506,"32",NA,NA,NA,NA,NA,NA,NA,"D","COL","Gaitan","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"32","M","USA","Press","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,"32","M","USA","Press","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
508,"32",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"32","D","COL","Gaitan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"32","D","COL","Arbelaez","passes.f.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"32","M","COL","Ariza","dispossessed",NA,NA,NA,"D","USA","Klingenberg","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
512,"33","D","COL","Arbelaez","passes.f",NA,NA,"throw.in","M","USA","Pugh","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"33","M","COL","Salazar","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,"33","M","COL","Salazar","dispossessed",NA,NA,NA,"M","USA","Horan","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,NA
515,"33","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"33","M","USA","Press","passes.f.c",NA,NA,NA,"D","COL","Velasquez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"33",NA,NA,NA,NA,NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"33",NA,NA,NA,NA,NA,NA,NA,"M","COL","Echeverri","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"33","F","USA","Lloyd","dispossessed",NA,NA,NA,"M","COL","Salazar","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
518,"33","D","COL","Gaitan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,"33","D","COL","Gaitan","passes.f.c",NA,NA,NA,"F","USA","Lloyd","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"33","M","COL","Echeverri","passes.s",NA,NA,"lay.off","F","USA","Lloyd","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
521,"33","F","USA","Lloyd","take.on.won",NA,NA,NA,"F","COL","Usme","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
522,"33","F","USA","Lloyd","take.on.won",NA,NA,NA,"M","COL","Salazar","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"33","F","USA","Lloyd","passes.f.c",NA,NA,NA,"D","COL","Arbelaez","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"33","M","USA","Pugh","passes.s.c",NA,NA,"corner.crosses","M","COL","Ospina","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
525,"33","F","USA","Lloyd","lost.touch",NA,NA,NA,"F","COL","Usme","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"33","D","USA","Heath","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"33","D","USA","Heath","shots.missed","A3C",NA,NA,"GK","COL","Perez","gk.shot.miss",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
527,"34",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"34","D","USA","Heath","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,"34","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,"34","D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"34","M","USA","Mewis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,"34","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,"34","M","USA","Mewis","passes.f.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"34","M","USA","Horan","take.on.won",NA,NA,NA,"M","COL","Ospina","dribbled.tackles.missed",NA,NA,NA,NA,NA,NA,NA,NA,NA
535,"34","M","USA","Horan","passes.b.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"34","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,"35","D","USA","Johnston","passes.f.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
538,"35","M","USA","Pugh","passes.s.c",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"35","D","USA","Klingenberg","passes.s",NA,NA,"corner.crosses","D","COL","Velasquez","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"35","F","USA","Dunn","aerial.lost",NA,NA,NA,"M","COL","Echeverri","aerial.won",NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"35",NA,NA,NA,NA,NA,NA,NA,"F","COL","Usme","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA
541,"35","F","COL","Santos","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"35","F","COL","Santos","clearances",NA,NA,NA,"M","USA","Press","pressured",NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
542,"35",NA,NA,NA,"stoppage.in.play",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,"37","D","USA","Heath","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,"37","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,"37","M","USA","Mewis","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,"37","M","USA","Horan","passes.f.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
547,"37","M","USA","Press","passes.s.c",NA,NA,NA,"D","COL","Velasquez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"37","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,"37","D","USA","Heath","passes.s.c",NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"37","M","USA","Horan","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"37","F","USA","Lloyd","passes.b.c",NA,NA,NA,"M","COL","Ariza","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
552,"37","M","USA","Mewis","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,"38","D","USA","Klingenberg","take.on.won",NA,NA,NA,"D","COL","Arbelaez","dribbled.turned",NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"38","D","USA","Klingenberg","passes.s.c",NA,NA,"corner.crosses","D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
555,"38","F","USA","Lloyd","lost.touch",NA,NA,NA,"M","COL","Salazar","clearances",NA,NA,NA,NA,"big.chances.lost",NA,NA,NA,NA
556,"38","D","USA","Johnston","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"38","D","USA","Johnston","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,"38","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"38","F","USA","Dunn","passes.s.c",NA,NA,NA,"D","COL","Velasquez","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
560,"38","D","USA","Heath","passes.s.c",NA,NA,NA,"F","COL","Santos","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
561,"38","F","USA","Dunn","passes.f",NA,NA,"through","D","COL","Velasquez","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
562,"38","D","COL","Velasquez","passes.f.c",NA,NA,NA,"D","USA","Heath","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
563,"38","F","COL","Usme","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
564,"38","F","COL","Santos","take.on.lost",NA,NA,NA,"D","USA","Sauerbrunn","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
564,"38",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,"38","F","COL","Usme","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"38","F","COL","Usme","passes.b.c",NA,NA,NA,"M","USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
567,"38","D","COL","Velasquez","passes.s.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"38","M","COL","Salazar","passes.s.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
569,"39","M","COL","Echeverri","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,"39","D","COL","Arbelaez","passes.f",NA,NA,NA,"D","USA","Klingenberg","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
570,"39",NA,NA,NA,NA,NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
571,"39","D","USA","Klingenberg","passes.f",NA,NA,NA,"M","COL","Echeverri","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
572,"39","M","COL","Echeverri","passes.f.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
573,"39","M","COL","Ariza","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"39","M","COL","Ospina","dispossessed",NA,NA,NA,"M","USA","Mewis","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
575,"39","M","USA","Horan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,"39","M","USA","Horan","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
577,"39","F","USA","Lloyd","passes.s",NA,NA,NA,"M","COL","Echeverri","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
577,"39",NA,NA,NA,NA,NA,NA,NA,"M","COL","Salazar","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"39","M","COL","Salazar","dispossessed",NA,NA,NA,"M","USA","Horan","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
579,"39","M","USA","Horan","dispossessed",NA,NA,NA,"F","COL","Usme","dispossessed",NA,NA,NA,"fouls.conceded",NA,"fouls.won",NA,NA,NA
579,"39",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,"40","M","COL","Salazar","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,"40","D","COL","Gaitan","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,"40","M","COL","Salazar","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,"40","D","COL","Arbelaez","passes.b.c",NA,NA,NA,"M","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"40","D","COL","Arias","passes.f.c",NA,NA,"launch","F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"40","M","COL","Ospina","passes.b.c",NA,NA,"headed","M","USA","Mewis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"40","F","COL","Usme","passes.s.c",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
587,"40","D","COL","Velasquez","passes.b.c",NA,NA,"free.kick","D","USA","Heath",NA,NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
588,"40","M","COL","Salazar","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"40","F","COL","Usme","passes.s.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
590,"40","D","COL","Velasquez","passes.f",NA,NA,NA,"M","USA","Press","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
591,"41","D","COL","Velasquez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,"41","F","COL","Santos","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA
593,"41","D","USA","Heath","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,"41","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,"41","M","USA","Mewis","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
596,"41","D","USA","Sauerbrunn","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
597,"41","M","USA","Press","take.on.won",NA,NA,NA,"D","COL","Velasquez","dribbled.tackles.missed",NA,NA,NA,"fouls.won",NA,"fouls.conceded",NA,NA,NA
598,"42","D","USA","Heath","passes.f.c",NA,NA,"deep.crosses",NA,NA,NA,NA,NA,NA,NA,NA,"assists",NA,NA,NA,NA
599,"42","D","USA","Johnston","shots.scored",NA,NA,NA,"GK","COL","Perez","gk.s.o.g.scored",NA,"missed.the.ball","diving",NA,NA,NA,NA,NA,NA
599,"42",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"43","M","USA","Horan","dispossessed",NA,NA,NA,"M","COL","Ariza","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
601,"43","M","COL","Salazar","passes.f.c",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"43","M","COL","Ospina","passes.f",NA,NA,"through","D","USA","Klingenberg","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"43",NA,NA,NA,NA,NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"43",NA,NA,NA,NA,NA,NA,NA,"M","USA","Pugh","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"43","M","USA","Pugh","passes.s.c",NA,NA,NA,"D","COL","Arias","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"43",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"43","D","USA","Klingenberg","passes.b.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
605,"43","D","USA","Johnston","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
606,"43","D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,"43","M","USA","Mewis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,"43","D","USA","Johnston","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,"43","M","USA","Pugh","take.on.lost",NA,NA,NA,"D","COL","Arbelaez","tackles.ball",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
610,"43","D","USA","Klingenberg","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"44","D","USA","Johnston","passes.f.c",NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,"44","M","USA","Press","passes.b.c",NA,NA,NA,"D","COL","Gaitan","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"44","M","USA","Pugh","passes.f",NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
614,"44","M","USA","Press","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,"44","GK","COL","Perez","passes.f",NA,NA,"free.kick","D","USA","Klingenberg","clearances",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
615,"44",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"44","D","COL","Arbelaez","passes.f.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,"44","M","COL","Ariza","dispossessed",NA,NA,NA,"M","USA","Pugh","dispossessed",NA,NA,NA,NA,NA,NA,NA,NA,NA
618,"44","M","USA","Pugh","passes.f.c",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
618,"44",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
619,"45","F","USA","Dunn","passes.f.c",NA,NA,"through","D","COL","Arias","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
619,"45",NA,NA,NA,NA,NA,NA,NA,"D","COL","Gaitan","blocks",NA,NA,NA,NA,"out.of.bounds.keep.poss",NA,NA,NA,NA
620,"45","D","USA","Klingenberg","passes.b.c",NA,NA,"throw.in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"45","M","USA","Horan","passes.f",NA,NA,NA,"M","COL","Salazar","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
621,"45",NA,NA,NA,NA,NA,NA,NA,"D","COL","Arbelaez","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
622,"45","D","COL","Arbelaez","passes.f.c",NA,NA,NA,"F","USA","Dunn","challenged",NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"45","M","COL","Ariza","passes.f",NA,NA,NA,"M","USA","Horan","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"45",NA,NA,NA,NA,NA,NA,NA,"M","USA","Mewis","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA
624,"45","M","USA","Mewis","passes.s.c",NA,NA,NA,"M","COL","Ospina","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
625,"45","D","USA","Sauerbrunn","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,"45","F","USA","Lloyd","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,"45","D","USA","Sauerbrunn","passes.b.c",NA,NA,NA,"F","COL","Usme","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
628,"45","M","USA","Mewis","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,"45","D","USA","Johnston","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,"45","D","USA","Klingenberg","passes.f",NA,NA,NA,"M","COL","Ariza","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
631,"45","F","USA","Lloyd","offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,"45+1","GK","COL","Perez","passes.f",NA,NA,"free.kick","F","USA","Lloyd","blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA
632,"45+1",NA,NA,NA,NA,NA,NA,"launch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,"45+1","D","COL","Gaitan","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"45+1","D","COL","Gaitan","passes.f.c",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
635,"45+1","M","COL","Echeverri","passes.f",NA,NA,NA,"F","USA","Dunn","pressured",NA,NA,NA,NA,NA,NA,NA,NA,NA
