"event","time","poss.position","poss.team","poss.player","poss.action","poss.location","poss.play.destination","play.type","def.position","def.team","def.player","def.action","def.location","gk.ball.stop","gk.s.o.g.attempt","poss.player.disciplinary","poss.notes","def.player.disciplinary","def.notes","xG","poss.number","def.number"
"1","1",NA,NA,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1","M/DM","AUS","Van Egmond","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"3","1","M/AM","AUS","Gorry","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"4","1","D/CB","USA","Dahlkemper","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"5","1","D/CB","USA","Dahlkemper","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"6","1","M/W","USA","Rapinoe","lost.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"7","1","M/AM","AUS","Gorry","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA
"8","1","M/AM","AUS","Gorry","passes.b.c",NA,NA,NA,"M/CM","USA","Mewis","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"19","3"
"9","1","M/DM","AUS","Van Egmond","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"10","1","M/CM","AUS","Foord","passes.f",NA,NA,"crosses","M/W","USA","Rapinoe","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"9","15"
"10","1",NA,NA,NA,NA,NA,NA,"pass.into.pressure","D/CB","USA","Dahlkemper","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"11","1","D/CB","USA","Dahlkemper","passes.f.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"12","1","M/W","USA","Pugh","clearances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"13","1","D/FB","AUS","Carpenter","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA
"14","1","D/FB","AUS","Carpenter","passes.b.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA
"15","1","D/CB","AUS","Kennedy","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA
"16","1","D/CB","AUS","Catley","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"17","1","D/CB","AUS","Kennedy","passes.s.c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA
"18","1","D/CB","AUS","Catley","passes.f.c",NA,NA,"pass.into.pressure","F","USA","Press","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"7","23"
"19","1","D/FB","AUS","Kellond-Knight","passes.f",NA,NA,"launch","M/W","USA","Pugh","pressured",NA,NA,NA,NA,NA,NA,NA,NA,"8","22"
"20","1","M/CM","USA","Mewis","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"21","1","M/CM","USA","Mewis","passes.f.c",NA,NA,"headed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"22","1","F","USA","Horan","aerial.won",NA,NA,NA,"M/DM","AUS","Van Egmond","aerial.lost",NA,NA,NA,NA,NA,NA,NA,NA,"9","10"
"23","1","M/CM","USA","Long","dispossessed",NA,NA,NA,"M/AM","AUS","Butt","tackles.ball",NA,NA,NA,NA,NA,NA,NA,NA,"20","13"
"24","1","D/FB","AUS","Kellond-Knight","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"25","1","D/FB","AUS","Kellond-Knight","passes.f.c",NA,NA,"pass.into.pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"26","1","M/DM","AUS","Van Egmond","passes.s.c",NA,NA,NA,"M/CM","USA","Long","challenged",NA,NA,NA,NA,NA,NA,NA,NA,"10","20"
"27","1","D/FB","AUS","Kellond-Knight","passes.f",NA,NA,NA,"M/W","USA","Pugh","interceptions",NA,NA,NA,NA,NA,NA,NA,NA,"8","22"
"28","1","M/W","USA","Pugh","passes.f",NA,NA,"pass.into.pressure","D/CB","AUS","Kennedy","clearances",NA,NA,NA,NA,NA,NA,NA,NA,"22","14"
"28","1",NA,NA,NA,NA,NA,NA,NA,"F","AUS","De Vanna","ball.touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11"
"29","1","D/FB","USA","Smith","recoveries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
"30","2","D/FB","USA","Smith","passes.f.c",NA,NA,"pass.into.pressure","F","AUS","De Vanna","challenged",NA,NA,NA,NA,NA,NA,NA,NA,"16","11"
